Nome Estacão,Data,Humidade relativa média diária (%),Precipitação diária (mm),Temperatura do ar média diária (°C),Velocidade do vento média diária (m/s),Distrito
BARRAGEM DE MONTARGIL,22/01/1986 09:00,83.5,0.3,8.0,,Portalegre
BARRAGEM DE MONTARGIL,23/01/1986 09:00,86.0,0.1,8.5,,Portalegre
BARRAGEM DE MONTARGIL,24/01/1986 09:00,86.5,0.0,9.5,,Portalegre
BARRAGEM DE MONTARGIL,25/01/1986 09:00,72.0,0.0,8.5,,Portalegre
BARRAGEM DE MONTARGIL,26/01/1986 09:00,85.0,0.0,7.5,,Portalegre
BARRAGEM DE MONTARGIL,27/01/1986 09:00,65.0,0.0,7.5,,Portalegre
BARRAGEM DE MONTARGIL,28/01/1986 09:00,71.0,0.0,7.0,,Portalegre
BARRAGEM DE MONTARGIL,29/01/1986 09:00,80.0,5.6,8.0,,Portalegre
BARRAGEM DE MONTARGIL,30/01/1986 09:00,72.0,8.4,7.0,,Portalegre
BARRAGEM DE MONTARGIL,31/01/1986 09:00,67.0,10.9,5.5,,Portalegre
BARRAGEM DE MONTARGIL,01/02/1986 09:00,67.0,0.0,7.0,,Portalegre
BARRAGEM DE MONTARGIL,02/02/1986 09:00,84.5,0.0,7.0,,Portalegre
BARRAGEM DE MONTARGIL,03/02/1986 09:00,85.0,0.9,6.5,,Portalegre
BARRAGEM DE MONTARGIL,04/02/1986 09:00,86.0,8.9,6.75,,Portalegre
BARRAGEM DE MONTARGIL,05/02/1986 09:00,76.0,0.0,7.0,,Portalegre
BARRAGEM DE MONTARGIL,06/02/1986 09:00,73.0,0.0,6.75,,Portalegre
BARRAGEM DE MONTARGIL,07/02/1986 09:00,85.0,0.0,6.25,,Portalegre
BARRAGEM DE MONTARGIL,08/02/1986 09:00,79.0,8.8,6.75,,Portalegre
BARRAGEM DE MONTARGIL,09/02/1986 09:00,83.0,2.5,6.0,,Portalegre
BARRAGEM DE MONTARGIL,10/02/1986 09:00,83.0,0.0,6.45,,Portalegre
BARRAGEM DE MONTARGIL,11/02/1986 09:00,80.0,3.4,9.25,,Portalegre
