SNIRH - SISTEMA NACIONAL DE INFORMAÇÃO DE RECURSOS HÍDRICOS

DATA,BENSAFRIM (31E/02UG),,BENSAFRIM (31E/02UG),,BOALHOSA (03G/05UG),,BOALHOSA (03G/05UG),,BOLEIROS (16F/03U),,BOLEIROS (16F/03U),,BOLETA (CARAPINHEIRA) (12F/03UG),,BOLETA (CARAPINHEIRA) (12F/03UG),,BORNES (05O/01UG),,BORNES (05O/01UG),,BOTICAS (03L/03G),,BOTICAS (03L/03G),,BOUÇA DA MÓ (03I/02U),,BOUÇA DA MÓ (03I/02U),,
,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,
09/09/1999 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
10/09/1999 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
11/09/1999 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
12/09/1999 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
13/09/1999 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
14/09/1999 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
15/09/1999 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
16/09/1999 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
17/09/1999 09:00,0,(vco),,,71.4,(vco),,,2.3,(vco),,,,,,,3,(vco),,,,,,,,,,,
18/09/1999 09:00,0,(vco),,,14.9,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
19/09/1999 09:00,31.5,(vco),,,41.5,(vco),,,36,(vco),,,,,,,35.5,(vco),,,,,,,,,,,
20/09/1999 09:00,0,(vco),,,24.2,(vco),,,4,(vco),,,,,,,0.2,(vco),,,,,,,,,,,
21/09/1999 09:00,0,(vco),,,39.6,(vco),,,8.4,(vco),,,,,,,6.2,(vco),,,,,,,,,,,
22/09/1999 09:00,0,(vco),,,95.4,(vco),,,14.6,(vco),,,,,,,11.4,(vco),,,,,,,,,,,
23/09/1999 09:00,11.1,(vco),,,34.6,(vco),,,0.3,(vco),,,,,,,5,(vco),,,,,,,,,,,
24/09/1999 09:00,0,(vco),,,51.2,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
25/09/1999 09:00,7.8,(vco),,,0,(vco),,,11.6,(vco),,,,,,,2.5,(vco),,,,,,,,,,,
26/09/1999 09:00,0,(vco),,,0,(vco),,,3.6,(vco),,,,,,,0.9,(vco),,,,,,,,,,,
27/09/1999 09:00,0,(vco),,,19.3,(vco),,,1.9,(vco),,,,,,,0.4,(vco),,,,,,,,,,,
28/09/1999 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
29/09/1999 09:00,0,(vco),,,30,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
30/09/1999 09:00,0,(vco),,,20.8,(vco),,,7.2,(vco),,,,,,,6.4,(vco),,,,,,,,,,,
01/10/1999 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
02/10/1999 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
03/10/1999 09:00,0,(vco),,,0,(vco),,,1.2,(vco),,,,,,,0,(vco),,,,,,,,,,,
04/10/1999 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
05/10/1999 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
06/10/1999 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
07/10/1999 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
08/10/1999 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
09/10/1999 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
10/10/1999 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
11/10/1999 09:00,0,(vco),,,0,(vco),,,0.5,(vco),,,,,,,0,(vco),,,,,,,,,,,
12/10/1999 09:00,18.7,(vco),,,0,(vco),,,4.4,(vco),,,,,,,0,(vco),,,,,,,,,,,
13/10/1999 09:00,26.1,(vco),,,0,(vco),,,0,(vco),,,,,,,12,(vco),,,,,,,,,,,
14/10/1999 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
15/10/1999 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
16/10/1999 09:00,0,(vco),,,10.3,(vco),,,12.5,(vco),,,,,,,0,(vco),,,,,,,,,,,
17/10/1999 09:00,0,(vco),,,14.8,(vco),,,0.4,(vco),,,,,,,5,(vco),,,,,,,,,,,
18/10/1999 09:00,6.5,(vco),,,49.2,(vco),,,30.1,(vco),,,,,,,5.2,(vco),,,,,,,,,,,
19/10/1999 09:00,7.2,(vco),,,16.4,(vco),,,4.5,(vco),,,,,,,3,(vco),,,,,,,,,,,
20/10/1999 09:00,29,(vco),,,54.6,(vco),,,32.5,(vco),,,,,,,32,(vco),,,,,,,,,,,
21/10/1999 09:00,3.2,(vco),,,49.2,(vco),,,1.3,(vco),,,,,,,3.9,(vco),,,,,,,,,,,
22/10/1999 09:00,10.6,(vco),,,55.8,(vco),,,36,(vco),,,,,,,19,(vco),,,,,,,,,,,
23/10/1999 09:00,0,(vco),,,86.4,(vco),,,11.3,(vco),,,,,,,17.2,(vco),,,,,,,,,,,
24/10/1999 09:00,0,(vco),,,92.5,(vco),,,49,(vco),,,,,,,24,(vco),,,,,,,,,,,
25/10/1999 09:00,5.1,(vco),,,0,(vco),,,7.8,(vco),,,,,,,8,(vco),,,,,,,,,,,
26/10/1999 09:00,0,(vco),,,0,(vco),,,0.8,(vco),,,,,,,0.9,(vco),,,,,,,,,,,
27/10/1999 09:00,12,(vco),,,25.4,(vco),,,0.5,(vco),,,,,,,6.2,(vco),,,,,,,,,,,
28/10/1999 09:00,0,(vco),,,43.8,(vco),,,1,(vco),,,,,,,3.5,(vco),,,,,,,,,,,
29/10/1999 09:00,14,(vco),,,17.3,(vco),,,6.5,(vco),,,,,,,1.2,(vco),,,,,,,,,,,
30/10/1999 09:00,0,(vco),,,27.9,(vco),,,11.4,(vco),,,,,,,2.8,(vco),,,,,,,,,,,
31/10/1999 09:00,0,(vco),,,45.2,(vco),,,4.8,(vco),,,,,,,2,(vco),,,,,,,,,,,
01/11/1999 09:00,0,(vco),,,25.4,(vco),,,0,(vco),,,,,,,9.3,(vco),,,,,,,,,,,
02/11/1999 09:00,0,(vco),,,16.4,(vco),,,5.1,(vco),,,,,,,5.8,(vco),,,,,,,,,,,
03/11/1999 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
04/11/1999 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
05/11/1999 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
06/11/1999 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
07/11/1999 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
08/11/1999 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
09/11/1999 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
10/11/1999 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
11/11/1999 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
12/11/1999 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
13/11/1999 09:00,0,(vco),,,0,(vco),,,1.7,(vco),,,,,,,0,(vco),,,,,,,,,,,
14/11/1999 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0.8,(vco),,,,,,,,,,,
15/11/1999 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
16/11/1999 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
17/11/1999 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
18/11/1999 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
19/11/1999 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
20/11/1999 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
21/11/1999 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
22/11/1999 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
23/11/1999 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
24/11/1999 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
25/11/1999 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
26/11/1999 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
27/11/1999 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
28/11/1999 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
29/11/1999 09:00,9.8,(vco),,,0,(vco),,,23,(vco),,,,,,,0,(vco),,,,,,,,,,,
30/11/1999 09:00,23.2,(vco),,,0,(vco),,,8.9,(vco),,,,,,,0,(vco),,,,,,,,,,,
01/12/1999 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
02/12/1999 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
03/12/1999 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
04/12/1999 09:00,11.2,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
05/12/1999 09:00,1.2,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
06/12/1999 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
07/12/1999 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
08/12/1999 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
09/12/1999 09:00,0,(vco),,,0,(vco),,,1.5,(vco),,,,,,,6.3,(vco),,,,,,,,,,,
10/12/1999 09:00,0,(vco),,,35.2,(vco),,,6.3,(vco),,,,,,,1,(vco),,,,,,,,,,,
11/12/1999 09:00,0,(vco),,,16.7,(vco),,,2.8,(vco),,,,,,,0.2,(vco),,,,,,,,,,,
12/12/1999 09:00,0,(vco),,,29.3,(vco),,,7.3,(vco),,,,,,,3.5,(vco),,,,,,,,,,,
13/12/1999 09:00,4.6,(vco),,,9.8,(vco),,,1.9,(vco),,,,,,,0,(vco),,,,,,,,,,,
14/12/1999 09:00,0,(vco),,,71.4,(vco),,,7,(vco),,,,,,,8.7,(vco),,,,,,,,,,,
15/12/1999 09:00,5.8,(vco),,,22.5,(vco),,,17.1,(vco),,,,,,,14.2,(vco),,,,,,,,,,,
16/12/1999 09:00,0,(vco),,,0,(vco),,,2,(vco),,,,,,,0,(vco),,,,,,,,,,,
17/12/1999 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
18/12/1999 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
19/12/1999 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
20/12/1999 09:00,0,(vco),,,15.3,(vco),,,4.8,(vco),,,,,,,0,(vco),,,,,,,,,,,
21/12/1999 09:00,0,(vco),,,10.5,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
22/12/1999 09:00,0,(vco),,,8.3,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
23/12/1999 09:00,0,(vco),,,0,(vco),,,0.4,(vco),,,,,,,0,(vco),,,,,,,,,,,
24/12/1999 09:00,0,(vco),,,0,(vco),,,2.7,(vco),,,,,,,0,(vco),,,,,,,,,,,
25/12/1999 09:00,0,(vco),,,25.8,(vco),,,0.5,(vco),,,,,,,0.7,(vco),,,,,,,,,,,
26/12/1999 09:00,0,(vco),,,23.4,(vco),,,2.4,(vco),,,,,,,3.2,(vco),,,,,,,,,,,
27/12/1999 09:00,0,(vco),,,45.5,(vco),,,8.6,(vco),,,,,,,0,(vco),,,,,,,,,,,
28/12/1999 09:00,4.3,(vco),,,21,(vco),,,7.5,(vco),,,,,,,6,(vco),,,,,,,,,,,
29/12/1999 09:00,16.2,(vco),,,0,(vco),,,21.3,(vco),,,,,,,11,(vco),,,,,,,,,,,
30/12/1999 09:00,0,(vco),,,0,(vco),,,4,(vco),,,,,,,2.6,(vco),,,,,,,,,,,
31/12/1999 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
01/01/2000 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
02/01/2000 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
03/01/2000 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
04/01/2000 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
05/01/2000 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
06/01/2000 09:00,2.1,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
07/01/2000 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
08/01/2000 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
09/01/2000 09:00,0,(vco),,,0,(vco),,,2.1,(vco),,,,,,,2.4,(vco),,,,,,,,,,,
10/01/2000 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
11/01/2000 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
12/01/2000 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
13/01/2000 09:00,0,(vco),,,19.4,(vco),,,0,(vco),,,,,,,0.4,(vco),,,,,,,,,,,
14/01/2000 09:00,12.1,(vco),,,13.2,(vco),,,16.9,(vco),,,,,,,12,(vco),,,,,,,,,,,
15/01/2000 09:00,6.7,(vco),,,8.4,(vco),,,0,(vco),,,,,,,10.4,(vco),,,,,,,,,,,
16/01/2000 09:00,2.4,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
17/01/2000 09:00,19.7,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
18/01/2000 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
19/01/2000 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
20/01/2000 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
21/01/2000 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
22/01/2000 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
23/01/2000 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
24/01/2000 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
25/01/2000 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
26/01/2000 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
27/01/2000 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
28/01/2000 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
29/01/2000 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
30/01/2000 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
31/01/2000 09:00,0,(vco),,,29.3,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
01/02/2000 09:00,10.8,(vco),,,51.4,(vco),,,26.5,(vco),,,,,,,6.2,(vco),,,,,,,,,,,
02/02/2000 09:00,0,(vco),,,0,(vco),,,1.9,(vco),,,,,,,4.5,(vco),,,,,,,,,,,
03/02/2000 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
04/02/2000 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
05/02/2000 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
06/02/2000 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
07/02/2000 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
08/02/2000 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
09/02/2000 09:00,0,(vco),,,20.4,(vco),,,0.6,(vco),,,,,,,0,(vco),,,,,,,,,,,
10/02/2000 09:00,0,(vco),,,13.5,(vco),,,0,(vco),,,,,,,0.8,(vco),,,,,,,,,,,
11/02/2000 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
12/02/2000 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
13/02/2000 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
14/02/2000 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
15/02/2000 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
16/02/2000 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
17/02/2000 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
18/02/2000 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
19/02/2000 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
20/02/2000 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
21/02/2000 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
22/02/2000 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
23/02/2000 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
24/02/2000 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
25/02/2000 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
26/02/2000 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
27/02/2000 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
28/02/2000 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
29/02/2000 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
01/03/2000 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
02/03/2000 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
03/03/2000 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
04/03/2000 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
05/03/2000 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
06/03/2000 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
07/03/2000 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
08/03/2000 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
09/03/2000 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
10/03/2000 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
11/03/2000 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
12/03/2000 09:00,6.8,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
13/03/2000 09:00,46.6,(vco),,,0,(vco),,,0.5,(vco),,,,,,,0,(vco),,,,,,,,,,,
14/03/2000 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
15/03/2000 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
16/03/2000 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
17/03/2000 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
18/03/2000 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
19/03/2000 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
20/03/2000 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
21/03/2000 09:00,0,(vco),,,0,(vco),,,1.5,(vco),,,,,,,0,(vco),,,,,,,,,,,
22/03/2000 09:00,5.6,(vco),,,13.5,(vco),,,40.8,(vco),,,,,,,24.3,(vco),,,,,,,,,,,
23/03/2000 09:00,2.7,(vco),,,19.2,(vco),,,4.3,(vco),,,,,,,7.2,(vco),,,,,,,,,,,
24/03/2000 09:00,0,(vco),,,12.7,(vco),,,1.7,(vco),,,,,,,9.5,(vco),,,,,,,,,,,
25/03/2000 09:00,0,(vco),,,9,(vco),,,3.4,(vco),,,,,,,0,(vco),,,,,,,,,,,
26/03/2000 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
27/03/2000 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
28/03/2000 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
29/03/2000 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
30/03/2000 09:00,3.5,(vco),,,20.4,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
31/03/2000 09:00,0,(vco),,,10.3,(vco),,,6.5,(vco),,,,,,,0,(vco),,,,,,,,,,,
01/04/2000 09:00,0,(vco),,,17.7,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
02/04/2000 09:00,17.9,(vco),,,14.5,(vco),,,42.8,(vco),,,,,,,16.8,(vco),,,,,,,,,,,
03/04/2000 09:00,3.4,(vco),,,21.2,(vco),,,26.9,(vco),,,,,,,27.7,(vco),,,,,,,,,,,
04/04/2000 09:00,10.6,(vco),,,8.4,(vco),,,59.6,(vco),,,,,,,0,(vco),,,,,,,,,,,
05/04/2000 09:00,0,(vco),,,5.7,(vco),,,3.8,(vco),,,,,,,1.3,(vco),,,,,,,,,,,
06/04/2000 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
07/04/2000 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
08/04/2000 09:00,7.6,(vco),,,0,(vco),,,8.6,(vco),,,,,,,3,(vco),,,,,,,,,,,
09/04/2000 09:00,11.2,(vco),,,0,(vco),,,4.9,(vco),,,,,,,6.3,(vco),,,,,,,,,,,
10/04/2000 09:00,1.2,(vco),,,18.4,(vco),,,0.6,(vco),,,,,,,0.9,(vco),,,,,,,,,,,
11/04/2000 09:00,0,(vco),,,13.8,(vco),,,4.8,(vco),,,,,,,0.9,(vco),,,,,,,,,,,
12/04/2000 09:00,0,(vco),,,29.3,(vco),,,2.3,(vco),,,,,,,1,(vco),,,,,,,,,,,
13/04/2000 09:00,0,(vco),,,83,(vco),,,0.4,(vco),,,,,,,9.7,(vco),,,,,,,,,,,
14/04/2000 09:00,24.4,(vco),,,11.5,(vco),,,29.3,(vco),,,,,,,20,(vco),,,,,,,,,,,
15/04/2000 09:00,7.9,(vco),,,21.7,(vco),,,1.3,(vco),,,,,,,17.8,(vco),,,,,,,,,,,
16/04/2000 09:00,21,(vco),,,10.2,(vco),,,8.3,(vco),,,,,,,17.7,(vco),,,,,,,,,,,
17/04/2000 09:00,0,(vco),,,23.4,(vco),,,11,(vco),,,,,,,1.6,(vco),,,,,,,,,,,
18/04/2000 09:00,0,(vco),,,54,(vco),,,5.4,(vco),,,,,,,2.7,(vco),,,,,,,,,,,
19/04/2000 09:00,0,(vco),,,64.1,(vco),,,7.5,(vco),,,,,,,21.9,(vco),,,,,,,,,,,
20/04/2000 09:00,0,(vco),,,40.7,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,
21/04/2000 09:00,4.5,(vco),,,14.6,(vco),,,5,(vco),,,,,,,8.2,(vco),,,,,,,,,,,
22/04/2000 09:00,3.6,(vco),,,12.5,(vco),,,8.5,(vco),,,,,,,10.7,(vco),,,,,,,,,,,
23/04/2000 09:00,2.6,(vco),,,28.3,(vco),,,7.7,(vco),,,,,,,9.5,(vco),,,,,,,,,,,
24/04/2000 09:00,0,(vco),,,69.8,(vco),,,0,(vco),,,,,,,1.8,(vco),,,,,,,,,,,
25/04/2000 09:00,0,(vco),,,34.1,(vco),,,6.9,(vco),,,,,,,0,(vco),,,,,,,,,,,
26/04/2000 09:00,0,(vco),,,6.5,(vco),,,0,(vco),,,,,,,4,(vco),,,,,,,,,,,
