SNIRH - SISTEMA NACIONAL DE INFORMAÇÃO DE RECURSOS HÍDRICOS

DATA,SARZEDO (07L/13U),,SARZEDO (07L/13U),,SEDA (19K/01UG),,SEDA (19K/01UG),,SEIA (11K/01UG),,SEIA (11K/01UG),,SEIXAS (EX. PORTUZELO) (03H/04G),,SEIXAS (EX. PORTUZELO) (03H/04G),,SEJÃES (OLIVEIRA DE FRADES) (09H/02UG),,SEJÃES (OLIVEIRA DE FRADES) (09H/02UG),,SENDAS (04P/03UG),,SENDAS (04P/03UG),,SENHORA GRAÇA DOS PADRÕES (28J/04U),,SENHORA GRAÇA DOS PADRÕES (28J/04U),,
,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,
10/06/2005 09:00,,,,,0,(vau),1.1,,0,(vau),0.2,,0,(vau),0.6,,0,(vau),0.9,,0,(vau),2,,,,,,
11/06/2005 09:00,,,,,0,(vau),1.2,,0,(vau),0.2,,0.1,(vau),0.5,,0,(vau),1.2,,0,(vau),1,,,,,,
12/06/2005 09:00,,,,,0,(vau),1.5,,0,(vau),0.2,,0.1,(vau),0.4,,0,(vau),1.3,,0,(vau),1.4,,,,,,
13/06/2005 09:00,,,,,0,(vau),1.3,,0,(vau),0.3,,0.7,(vau),0.3,,0.3,(vau),0.7,,0,(vau),1.8,,,,,,
14/06/2005 09:00,,,,,0,(vau),1.6,,0,(vau),0.4,,2.4,(vau),0.4,,3.3,(vau),0.5,,2.9,(vau),1.2,,,,,,
15/06/2005 09:00,,,,,0,(vau),1.6,,0,(vau),0.2,,0.5,(vau),0.8,,0,(vau),1.1,,0,(vau),1.9,,,,,,
16/06/2005 09:00,,,,,0,(vau),1.5,,0,(vau),0.2,,0.2,(vau),0.6,,0,(vau),0.9,,0,(vau),1.4,,,,,,
17/06/2005 09:00,,,,,0.5,(vau),0.8,,0,(vau),0.7,,0,(vau),0.9,,0,(vau),1.1,,0,(vau),1.6,,,,,,
18/06/2005 09:00,,,,,0,(vau),0.9,,0,(vau),0.3,,0,(vau),0.6,,0,(vau),1.1,,0,(vau),0.6,,,,,,
19/06/2005 09:00,,,,,0,(vau),1,,0,(vau),0.2,,0,(vau),0.8,,0,(vau),1,,0,(vau),1.2,,,,,,
20/06/2005 09:00,,,,,0,(vau),1.1,,0.2,(vau),0.2,,0,(vau),0.7,,0,(vau),1.1,,0.1,(vau),1.1,,,,,,
21/06/2005 09:00,,,,,0,(vau),1.3,,0,(vau),0.3,,0,(vau),0.7,,0,(vau),1.4,,0,(vau),1.1,,,,,,
22/06/2005 09:00,,,,,0,(vau),1,,0,(vau),0.2,,0,(vau),0.8,,0,(vau),1,,0,(vau),0.7,,,,,,
23/06/2005 09:00,,,,,0,(vau),1.6,,0,(vau),0.4,,0,(vau),0.5,,0,(vau),1,,0,(vau),0.9,,,,,,
24/06/2005 09:00,,,,,0,(vau),1.6,,0,(vau),0.4,,0.1,(vau),0.8,,0,(vau),1.4,,0,(vau),1,,,,,,
25/06/2005 09:00,,,,,0,(vau),1.9,,0,(vau),0.3,,0,(vau),0.4,,0,(vau),1,,1.3,(vau),1.4,,,,,,
26/06/2005 09:00,,,,,0,(vau),1.4,,0,(vau),0.2,,0,(vau),0.8,,0,(vau),0.9,,0,(vau),1,,,,,,
27/06/2005 09:00,,,,,0,(vau),1.1,,0,(vau),0.3,,0,(vau),0.8,,0,(vau),1.3,,0,(vau),0.7,,,,,,
28/06/2005 09:00,,,,,0,(vau),1.3,,0,(vau),0.4,,0.2,(vau),1.3,,0.7,(vau),1.1,,0,(vau),1.2,,,,,,
29/06/2005 09:00,,,,,0,(vau),1.8,,0,(vau),0.4,,0.8,(vau),0.8,,0,(vau),0.7,,0,(vau),1.7,,,,,,
30/06/2005 09:00,,,,,0,(vau),2.3,,0,(vau),0.3,,0.5,(vau),0.8,,0,(vau),1.1,,0,(vau),1.8,,,,,,
01/07/2005 09:00,,,,,0,(vau),2.1,,0,(vau),0.3,,0.3,(vau),1.1,,0,(vau),1.3,,0,(vau),2.2,,,,,,
02/07/2005 09:00,,,,,0,(vau),1.1,,0,(vau),0.8,,0.3,(vau),1.2,,0,(vau),1.2,,0,(vau),1.7,,,,,,
03/07/2005 09:00,,,,,0,(vau),1.3,,0,(vau),0.4,,0.3,(vau),0.8,,0,(vau),1.2,,0,(vau),0.9,,,,,,
04/07/2005 09:00,,,,,0,(vau),2.5,,0,(vau),0.5,,0.2,(vau),2.2,,0,(vau),1.2,,0,(vau),2.2,,,,,,
05/07/2005 09:00,,,,,0,(vau),2.2,,0,(vau),0.7,,0,(vau),1.6,,0,(vau),1.4,,0,(vau),1.9,,,,,,
06/07/2005 09:00,,,,,0,(vau),1.6,,0,(vau),0.8,,0,(vau),1.4,,0,(vau),1,,0,(vau),1,,,,,,
07/07/2005 09:00,,,,,0,(vau),2,,0,(vau),0.4,,0,(vau),1.8,,0,(vau),1.3,,0,(vau),1.8,,,,,,
08/07/2005 09:00,,,,,0,(vau),1,,0,(vau),1.4,,0,(vau),1.6,,0,(vau),2.7,,0,(vau),2.4,,,,,,
09/07/2005 09:00,,,,,0,(vau),0.8,,0,(vau),1.2,,0,(vau),1.2,,0.1,(vau),2,,0,(vau),2.3,,,,,,
10/07/2005 09:00,,,,,0,(vau),0.8,,0,(vau),0.9,,0,(vau),1,,0,(vau),2,,0,(vau),2.1,,,,,,
11/07/2005 09:00,,,,,0,(vau),1,,0,(vau),1.5,,0,(vau),0.8,,0,(vau),2.1,,0,(vau),2.3,,,,,,
12/07/2005 09:00,,,,,0,(vau),1.1,,0,(vau),0.6,,0,(vau),0.8,,0,(vau),1.6,,0,(vau),2,,,,,,
13/07/2005 09:00,,,,,0,(vau),1.1,,0,(vau),0.4,,0,(vau),0.5,,0,(vau),1.3,,0,(vau),2.2,,,,,,
14/07/2005 09:00,,,,,0,(vau),1.2,,0,(vau),0.3,,0,(vau),0.4,,0,(vau),1.1,,0,(vau),1.1,,,,,,
15/07/2005 09:00,,,,,0,(vau),1.1,,0,(vau),0.3,,0,(vau),0.5,,0,(vau),1.1,,0,(vau),1.2,,,,,,
16/07/2005 09:00,,,,,0,(vau),1.2,,0,(vau),0.3,,0,(vau),0.9,,0.1,(vau),1.1,,0,(vau),1.5,,,,,,
17/07/2005 09:00,,,,,0,(vau),2.1,,0,(vau),0.4,,0,(vau),0.9,,0,(vau),1.3,,0,(vau),2,,,,,,
18/07/2005 09:00,,,,,0,(vau),2.7,,0,(vau),0.2,,0,(vau),0.9,,0,(vau),1.1,,0,(vau),2.7,,,,,,
19/07/2005 09:00,,,,,0,(vau),1.6,,0,(vau),0.4,,0,(vau),1.2,,0,(vau),1.1,,0,(vau),1.9,,,,,,
20/07/2005 09:00,,,,,0,(vau),0.7,,0,(vau),0.3,,0,(vau),1,,0,(vau),1.4,,0,(vau),2.4,,,,,,
21/07/2005 09:00,,,,,0,(vau),0.9,,0,(vau),0.4,,0,(vau),0.8,,0,(vau),1.2,,0,(vau),1.9,,,,,,
22/07/2005 09:00,,,,,0,(vau),1.8,,0,(vau),0.3,,0.1,(vau),0.4,,0,(vau),1.2,,0,(vau),1.5,,,,,,
23/07/2005 09:00,,,,,0,(vau),1.9,,0,(vau),0.3,,0.1,(vau),0.6,,0.1,(vau),1.2,,0,(vau),1.4,,,,,,
24/07/2005 09:00,,,,,0,(vau),2.5,,0,(vau),0.3,,0,(vau),0.8,,0,(vau),1.3,,0,(vau),2.2,,,,,,
25/07/2005 09:00,,,,,0,(vau),2.4,,0,(vau),0.2,,0,(vau),0.5,,0.1,(vau),0.7,,0,(vau),2.5,,,,,,
26/07/2005 09:00,,,,,0,(vau),1.5,,0,(vau),0.2,,0.1,(vau),0.9,,0,(vau),1,,0,(vau),1.6,,,,,,
27/07/2005 09:00,,,,,1,(vau),2.2,,2.1,(vau),0.4,,8.1,(vau),1,,7.7,(vau),0.7,,0.7,(vau),0.7,,,,,,
28/07/2005 09:00,,,,,0.1,(vau),2,,26.7,(vau),0.6,,10.1,(vau),0.6,,4.6,(vau),0.8,,1.6,(vau),0.9,,,,,,
29/07/2005 09:00,,,,,0,(vau),2.3,,1.9,(vau),0.2,,3.9,(vau),0.5,,0.1,(vau),1,,6.5,(vau),1.6,,,,,,
30/07/2005 09:00,,,,,0,(vau),2.1,,0,(vau),0.2,,0,(vau),0.9,,0,(vau),1.3,,0,(vau),1.6,,,,,,
31/07/2005 09:00,,,,,0,(vau),1.4,,0,(vau),0.4,,0,(vau),1.6,,0,(vau),1.1,,0,(vau),1.6,,,,,,
01/08/2005 09:00,,,,,0,(vau),1.6,,0,(vau),0.3,,0,(vau),1.9,,0,(vau),1,,0,(vau),1.3,,,,,,
02/08/2005 09:00,,,,,0,(vau),1.6,,0,(vau),1.1,,0,(vau),1.3,,0,(vau),1.6,,0,(vau),1.8,,,,,,
03/08/2005 09:00,,,,,0,(vau),1.4,,0,(vau),1.1,,0,(vau),1.1,,0,(vau),1.4,,0,(vau),1.6,,,,,,
04/08/2005 09:00,,,,,0,(vau),1.3,,0,(vau),1.5,,0,(vau),1,,0,(vau),1.9,,0,(vau),1.8,,,,,,
05/08/2005 09:00,,,,,0,(vau),0.9,,0,(vau),0.9,,0,(vau),0.7,,0,(vau),1.5,,0,(vau),2.1,,,,,,
06/08/2005 09:00,,,,,0,(vau),0.5,,0,(vau),0.2,,0,(vau),0.5,,0,(vau),1,,0,(vau),1.5,,,,,,
07/08/2005 09:00,,,,,0,(vau),0.7,,0,(vau),0.3,,0,(vau),0.5,,0,(vau),1,,0,(vau),1.9,,,,,,
08/08/2005 09:00,,,,,0,(vau),1.3,,0.1,(vau),0.2,,0.5,(vau),0.3,,0,(vau),1.2,,0,(vau),0.9,,,,,,
09/08/2005 09:00,,,,,0,(vau),1.1,,0.1,(vau),0.2,,0,(vau),0.5,,0,(vau),0.8,,0,(vau),1,,,,,,
10/08/2005 09:00,,,,,1.6,(vau),1.3,,4.3,(vau),0.2,,1.3,(vau),0.5,,3.5,(vau),0.7,,0,(vau),1.8,,,,,,
11/08/2005 09:00,,,,,0,(vau),1.6,,0,(vau),0.1,,0,(vau),0.6,,0.9,(vau),0.7,,0.1,(vau),1.4,,,,,,
12/08/2005 09:00,,,,,0,(vau),0.8,,0,(vau),0.9,,0,(vau),1,,0,(vau),1.2,,0,(vau),2.1,,,,,,
13/08/2005 09:00,,,,,0,(vau),0.7,,0,(vau),0.4,,0,(vau),1.1,,0,(vau),1.2,,0,(vau),1.4,,,,,,
14/08/2005 09:00,,,,,0,(vau),0.8,,0,(vau),0.2,,0,(vau),1.1,,0,(vau),1,,0,(vau),1.8,,,,,,
15/08/2005 09:00,,,,,0,(vau),0.6,,0,(vau),0.3,,0,(vau),1.1,,0,(vau),1.1,,0,(vau),2.4,,,,,,
16/08/2005 09:00,,,,,0,(vau),1.1,,0,(vau),0.4,,0,(vau),0.9,,0,(vau),1.1,,0,(vau),1.6,,,,,,
17/08/2005 09:00,,,,,0,(vau),1.2,,0,(vau),0.2,,0,(vau),0.5,,0,(vau),1.1,,1.1,(vau),0.9,,,,,,
18/08/2005 09:00,,,,,0,(vau),1.2,,0.1,(vau),0.2,,0,(vau),0.6,,0,(vau),1.2,,0,(vau),1,,,,,,
19/08/2005 09:00,,,,,0,(vau),1.6,,0,(vau),0.4,,0,(vau),2.6,,0,(vau),0.9,,0,(vau),1.7,,,,,,
20/08/2005 09:00,,,,,0,(vau),1.3,,0,(vau),1.9,,0,(vau),2.6,,0,(vau),2.9,,0,(vau),1.9,,,,,,
21/08/2005 09:00,,,,,0,(vau),1.8,,0,(vau),1.9,,0,(vau),1.8,,0,(vau),2.5,,0,(vau),1.3,,,,,,
22/08/2005 09:00,,,,,0,(vau),1.4,,0,(vau),1.7,,0,(vau),1.3,,0,(vau),1.3,,0,(vau),1.6,,,,,,
23/08/2005 09:00,,,,,0,(vau),0.9,,0,(vau),0.7,,0,(vau),1.2,,0,(vau),0.8,,0,(vau),1.4,,,,,,
24/08/2005 09:00,,,,,0,(vau),0.9,,0,(vau),0.2,,0,(vau),1,,0,(vau),1,,0,(vau),1.3,,,,,,
25/08/2005 09:00,,,,,0,(vau),1.3,,0,(vau),0.2,,0,(vau),0.9,,0,(vau),1,,0,(vau),2,,,,,,
26/08/2005 09:00,,,,,0,(vau),1.2,,0,(vau),0.2,,0,(vau),1.1,,0,(vau),1.3,,0,(vau),1.7,,,,,,
27/08/2005 09:00,,,,,0,(vau),1.7,,0,(vau),0.2,,0,(vau),0.9,,0,(vau),1.4,,0,(vau),2.2,,,,,,
28/08/2005 09:00,,,,,0,(vau),1.5,,0,(vau),0.2,,0.8,(vau),0.7,,0,(vau),1.1,,0,(vau),2.2,,,,,,
29/08/2005 09:00,,,,,0,(vau),1,,0,(vau),0.2,,0.1,(vau),0.8,,0,(vau),0.8,,0,(vau),1.5,,,,,,
30/08/2005 09:00,,,,,0,(vau),0.7,,0,(vau),0.2,,0,(vau),0.6,,0.1,(vau),1.1,,0,(vau),0.7,,,,,,
31/08/2005 09:00,,,,,0,(vau),1.4,,0.3,(vau),0.3,,0,(vau),0.5,,0,(vau),1.3,,0,(vau),1.3,,,,,,
01/09/2005 09:00,,,,,0,(vau),1.7,,0.1,(vau),0.2,,0,(vau),0.9,,0.1,(vau),1.2,,0,(vau),2,,,,,,
02/09/2005 09:00,,,,,0,(vau),1,,0,(vau),0.3,,0,(vau),0.8,,0,(vau),0.9,,0,(vau),1.3,,,,,,
03/09/2005 09:00,,,,,0,(vau),0.8,,0,(vau),0.2,,0,(vau),0.5,,0.1,(vau),1.1,,0,(vau),0.8,,,,,,
04/09/2005 09:00,,,,,0,(vau),0.7,,0,(vau),0.2,,0,(vau),0.6,,0,(vau),0.9,,0,(vau),1.2,,,,,,
05/09/2005 09:00,,,,,0,(vau),1.7,,0.1,(vau),0.3,,0.5,(vau),0.9,,0,(vau),1.2,,0,(vau),2.2,,,,,,
06/09/2005 09:00,,,,,0,(vau),2.2,,0.5,(vau),0.5,,4,(vau),0.9,,9,(vau),1.4,,1.5,(vau),2.5,,,,,,
07/09/2005 09:00,,,,,1.6,(vau),2.3,,13.1,(vau),0.5,,19.6,(vau),0.5,,12,(vau),1,,7.8,(vau),1.7,,,,,,
08/09/2005 09:00,,,,,0,(vau),1.3,,0.1,(vau),0.6,,0,(vau),1,,0.1,(vau),0.7,,0,(vau),0.6,,,,,,
09/09/2005 09:00,,,,,0,(vau),1.5,,0,(vau),0.3,,1,(vau),0.9,,1.5,(vau),1.1,,0,(vau),1.5,,,,,,
10/09/2005 09:00,,,,,1.5,(vau),1.1,,3,(vau),0.3,,7.1,(vau),0.9,,4.3,(vau),0.8,,6,(vau),1.3,,,,,,
11/09/2005 09:00,,,,,0,(vau),1.8,,0,(vau),0.2,,9.2,(vau),1.2,,0,(vau),1,,0.7,(vau),2.3,,,,,,
12/09/2005 09:00,,,,,0,(vau),1.7,,1.2,(vau),0.1,,2.7,(vau),0.5,,0,(vau),0.6,,0.4,(vau),1.7,,,,,,
13/09/2005 09:00,,,,,0,(vau),1,,0,(vau),1,,0,(vau),0.7,,0,(vau),1.1,,0,(vau),2.1,,,,,,
14/09/2005 09:00,,,,,0,(vau),1.1,,0,(vau),0.9,,0,(vau),0.9,,0,(vau),1.2,,0,(vau),1.7,,,,,,
15/09/2005 09:00,,,,,0,(vau),1.1,,0,(vau),0.3,,0,(vau),0.7,,0,(vau),0.8,,0,(vau),0.8,,,,,,
16/09/2005 09:00,,,,,0,(vau),0.8,,0,(vau),0.2,,0,(vau),0.6,,0,(vau),0.7,,0,(vau),0.5,,,,,,
17/09/2005 09:00,,,,,0,(vau),1.8,,0,(vau),0.5,,0,(vau),2.1,,0,(vau),1.1,,0,(vau),1.9,,,,,,
18/09/2005 09:00,,,,,0,(vau),2.2,,0,(vau),2.5,,0,(vau),1.5,,0,(vau),3.2,,0,(vau),2.3,,,,,,
19/09/2005 09:00,,,,,0,(vau),0.9,,0,(vau),1.1,,0,(vau),0.5,,0,(vau),1.4,,0,(vau),1.6,,,,,,
20/09/2005 09:00,,,,,0,(vau),0.4,,0,(vau),0.2,,0,(vau),0.6,,0,(vau),1.1,,0,(vau),0.9,,,,,,
21/09/2005 09:00,,,,,0,(vau),0.5,,0,(vau),0.2,,0,(vau),0.6,,0,(vau),0.9,,0,(vau),0.7,,,,,,
22/09/2005 09:00,,,,,0,(vau),0.7,,0,(vau),0.2,,0,(vau),0.5,,0,(vau),0.9,,0,(vau),0.4,,,,,,
23/09/2005 09:00,,,,,0,(vau),0.8,,0,(vau),0.2,,0,(vau),0.6,,0,(vau),1,,0,(vau),0.6,,,,,,
24/09/2005 09:00,,,,,0,(vau),1.8,,0,(vau),0.1,,0,(vau),0.5,,0,(vau),0.9,,0,(vau),1.4,,,,,,
25/09/2005 09:00,,,,,0,(vau),1.7,,0,(vau),0.1,,0,(vau),0.6,,0,(vau),0.9,,0,(vau),1.7,,,,,,
26/09/2005 09:00,,,,,0,(vau),1.3,,0.1,(vau),0.3,,0,(vau),0.8,,0,(vau),0.8,,0,(vau),2.3,,,,,,
27/09/2005 09:00,,,,,0,(vau),0.7,,0,(vau),0.3,,0,(vau),0.7,,0,(vau),0.9,,0,(vau),0.6,,,,,,
28/09/2005 09:00,,,,,0,(vau),0.5,,0,(vau),0.1,,0,(vau),0.9,,0,(vau),0.9,,0,(vau),1,,,,,,
29/09/2005 09:00,,,,,0,(vau),0.7,,0,(vau),0.2,,0,(vau),0.9,,0,(vau),0.8,,0,(vau),0.9,,,,,,
30/09/2005 09:00,,,,,0,(vau),0.6,,0,(vau),0.2,,0,(vau),0.6,,0,(vau),1,,0,(vau),1.2,,,,,,
01/10/2005 09:00,,,,,0,(vau),0.6,,0,(vau),0.2,,0,(vau),0.8,,0,(vau),1,,0,(vau),0.4,,,,,,
02/10/2005 09:00,,,,,0,(vau),1.2,,0,(vau),0.9,,0,(vau),3,,0,(vau),2.4,,0,(vau),1.6,,,,,,
03/10/2005 09:00,,,,,0,(vau),1.5,,0,(vau),1.8,,0,(vau),1.3,,0,(vau),4.5,,0,(vau),2.5,,,,,,
04/10/2005 09:00,,,,,0,(vau),1,,0,(vau),0.9,,0,(vau),0.6,,0,(vau),3.1,,0,(vau),2.3,,,,,,
05/10/2005 09:00,,,,,0,(vau),0.7,,0,(vau),0.3,,0,(vau),0.4,,0,(vau),1.1,,0,(vau),0.5,,,,,,
06/10/2005 09:00,,,,,0,(vau),0.4,,0,(vau),0.1,,0,(vau),0.5,,0,(vau),0.7,,0,(vau),0.8,,,,,,
07/10/2005 09:00,,,,,0,(vau),0.6,,0,(vau),0.1,,0,(vau),0.5,,0,(vau),0.7,,0,(vau),0.4,,,,,,
08/10/2005 09:00,,,,,0,(vau),0.5,,0,(vau),0.1,,0,(vau),0.4,,0,(vau),0.8,,0,(vau),0.4,,,,,,
09/10/2005 09:00,,,,,0,(vau),0.7,,0,(vau),0.1,,0,(vau),0.3,,0,(vau),0.4,,0,(vau),0.3,,,,,,
10/10/2005 09:00,,,,,2.9,(vau),1.3,,0.2,(vau),0.3,,2.2,(vau),0.5,,9,(vau),0.5,,2.9,(vau),0.4,,,,,,
11/10/2005 09:00,,,,,3.6,(vau),1.8,,5.7,(vau),0.4,,28.2,(vau),1.2,,5.4,(vau),0.7,,5,(vau),0.2,,,,,,
12/10/2005 09:00,,,,,3.4,(vau),1,,16.1,(vau),0.3,,36,(vau),1,,11.4,(vau),0.6,,2.6,(vau),0.3,,,,,,
13/10/2005 09:00,,,,,2.1,(vau),1.3,,15,(vau),0.3,,0.8,(vau),0.6,,0.3,(vau),0.7,,18.8,(vau),1.5,,,,,,
14/10/2005 09:00,,,,,0,(vau),1.6,,0,(vau),0.1,,0,(vau),1.1,,0,(vau),0.8,,2,(vau),1.2,,,,,,
15/10/2005 09:00,,,,,0,(vau),0.5,,0.5,(vau),0,,0.1,(vau),0.3,,0,(vau),0.3,,0.1,(vau),0.3,,,,,,
16/10/2005 09:00,,,,,0,(vau),0.6,,0,(vau),0.1,,0,(vau),0.3,,0,(vau),0.4,,0,(vau),0.2,,,,,,
17/10/2005 09:00,,,,,6.9,(vau),0.8,,0.7,(vau),0.1,,0.5,(vau),0.5,,0.2,(vau),0.4,,1.7,(vau),0.3,,,,,,
18/10/2005 09:00,,,,,6.5,(vau),0.3,,2,(vau),0.1,,2.2,(vau),0.3,,0.1,(vau),0.2,,3,(vau),0.2,,,,,,
19/10/2005 09:00,,,,,0,(vau),0.4,,0.1,(vau),0.1,,6.7,(vau),1.1,,0,(vau),0.5,,0,(vau),0.6,,,,,,
20/10/2005 09:00,,,,,3.5,(vau),1.5,,3.3,(vau),0.5,,32.7,(vau),1.1,,0.1,(vau),0.4,,16.8,(vau),0.4,,,,,,
21/10/2005 09:00,,,,,4.4,(vau),1.3,,2.7,(vau),0.4,,8.7,(vau),0.8,,0.4,(vau),0.5,,10.6,(vau),0.3,,,,,,
22/10/2005 09:00,,,,,7.1,(vau),1.5,,14.8,(vau),0.4,,10.8,(vau),0.9,,0.8,(vau),0.5,,7,(vau),0.5,,,,,,
23/10/2005 09:00,,,,,8.6,(vau),0.5,,3.6,(vau),0.1,,5.9,(vau),0.3,,0,(vau),0.3,,0.5,(vau),1.2,,,,,,
24/10/2005 09:00,,,,,0,(vau),0.2,,0.1,(vau),0.1,,0,(vau),0.3,,0,(vau),0.5,,0.2,(vau),0.6,,,,,,
25/10/2005 09:00,,,,,0.1,(vau),0.3,,0,(vau),0.1,,0,(vau),0.7,,0,(vau),0.4,,0.1,(vau),0.3,,,,,,
26/10/2005 09:00,,,,,0,(vau),0.7,,0.2,(vau),0.1,,0,(vau),0.5,,0,(vau),0.4,,0,(vau),0.3,,,,,,
27/10/2005 09:00,,,,,0.3,(vau),2.6,,0.3,(vau),1.5,,0.6,(vau),1.8,,0,(vau),1.3,,0,(vau),0.9,,,,,,
28/10/2005 09:00,,,,,36.9,(vau),2.4,,58.8,(vau),0.4,,24.2,(vau),1.3,,0.7,(vau),0.4,,31.6,(vau),0.3,,,,,,
29/10/2005 09:00,,,,,3,(vau),1.2,,1.1,(vau),0.5,,49.6,(vau),2,,0.8,(vau),0.4,,1.4,(vau),0.2,,,,,,
30/10/2005 09:00,,,,,4.9,(vau),3.1,,16.3,(vau),1.7,,68.5,(vau),1.7,,1.1,(vau),0.5,,14.3,(vau),0.6,,,,,,
31/10/2005 09:00,,,,,22.6,(vau),0.7,,32.8,(vau),0.3,,9.8,(vau),0.5,,0.3,(vau),0.4,,18.5,(vau),0.7,,,,,,
01/11/2005 09:00,,,,,20.3,(vau),0.7,,6.5,(vau),0.4,,9.1,(vau),1.2,,0.1,(vau),0.2,,6.9,(vau),0.4,,,,,,
02/11/2005 09:00,,,,,0,(vau),1,,0.1,(vau),1,,27,(vau),2.3,,0.1,(vau),0.3,,0,(vau),0.3,,,,,,
03/11/2005 09:00,,,,,0,(vau),1,,17.5,(vau),0.7,,15,(vau),1.2,,0.6,(vau),0.3,,5.7,(vau),0.4,,,,,,
04/11/2005 09:00,,,,,12.8,(vau),0.9,,22.7,(vau),0.1,,9.8,(vau),0.3,,0.5,(vau),0.2,,11.2,(vau),1.1,,,,,,
05/11/2005 09:00,,,,,0,(vau),1.2,,0.1,(vau),0.1,,0,(vau),0.5,,0,(vau),0.4,,0,(vau),1,,,,,,
06/11/2005 09:00,,,,,0.1,(vau),0.6,,0.1,(vau),0.2,,0,(vau),0.3,,0,(vau),0.3,,0.1,(vau),0.2,,,,,,
07/11/2005 09:00,,,,,0,(vau),0.4,,0.2,(vau),0,,0,(vau),0.3,,0,(vau),0.4,,0,(vau),0.2,,,,,,
08/11/2005 09:00,,,,,0.1,(vau),0.5,,0.1,(vau),0,,0.6,(vau),0.8,,0,(vau),0.3,,0,(vau),0.2,,,,,,
09/11/2005 09:00,,,,,1,(vau),1.4,,14.7,(vau),0.3,,27.1,(vau),0.8,,0.9,(vau),0.4,,8.9,(vau),1.2,,,,,,
10/11/2005 09:00,,,,,0,(vau),1.3,,0.1,(vau),0.4,,0,(vau),1.3,,0,(vau),0.3,,0,(vau),1.1,,,,,,
11/11/2005 09:00,,,,,0,(vau),1.6,,0,(vau),1.2,,0,(vau),1,,0,(vau),0.8,,0,(vau),1.5,,,,,,
12/11/2005 09:00,,,,,0,(vau),0.6,,0,(vau),0.1,,0.9,(vau),0.4,,0,(vau),0.4,,0,(vau),0.3,,,,,,
13/11/2005 09:00,,,,,0,(vau),1.6,,1,(vau),0,,0.7,(vau),0.7,,0,(vau),0.5,,0.5,(vau),1.5,,,,,,
14/11/2005 09:00,,,,,1.8,(vau),1,,14.6,(vau),1,,0,(vau),1.7,,0,(vau),0.3,,9.6,(vau),3.1,,,,,,
15/11/2005 09:00,,,,,0.7,(vau),0.8,,3.8,(vau),0.5,,0,(vau),1,,0,(vau),0.6,,0,(vau),1.6,,,,,,
16/11/2005 09:00,,,,,0.2,(vau),0.2,,0,(vau),0.2,,0.1,(vau),1.6,,0,(vau),0.2,,0.2,(vau),0.4,,,,,,
17/11/2005 09:00,,,,,0.2,(vau),0.2,,0.2,(vau),0,,0,(vau),0.7,,0,(vau),0.5,,0.2,(vau),0.8,,,,,,
18/11/2005 09:00,,,,,0,(vau),0.3,,0,(vau),0,,0,(vau),0.2,,0,(vau),0.3,,0,(vau),0.4,,,,,,
19/11/2005 09:00,,,,,11.2,(vau),1.7,,6.3,(vau),0.5,,3.4,(vau),1,,0.1,(vau),1.7,,1.1,(vau),1.3,,,,,,
20/11/2005 09:00,,,,,15.7,(vau),1.9,,4.8,(vau),1.1,,6.2,(vau),1.9,,0,(vau),1.9,,10,(vau),2.2,,,,,,
21/11/2005 09:00,,,,,5.2,(vau),2.7,,0.6,(vau),2.4,,1.5,(vau),1.5,,0,(vau),3.5,,0.3,(vau),3.9,,,,,,
22/11/2005 09:00,,,,,0,(vau),1.8,,0.2,(vau),1.1,,0.2,(vau),0.8,,0,(vau),2.1,,0,(vau),2.9,,,,,,
23/11/2005 09:00,,,,,0.3,(vau),0.8,,0,(vau),1.3,,0,(vau),0.5,,0,(vau),1.9,,0,(vau),1.4,,,,,,
24/11/2005 09:00,,,,,0,(vau),1.3,,0,(vau),0.8,,0,(vau),0.9,,0,(vau),3.2,,0,(vau),1.4,,,,,,
25/11/2005 09:00,,,,,0,(vau),1,,0,(vau),0.6,,0.2,(vau),0.6,,0,(vau),1.2,,0.4,(vau),1.1,,,,,,
26/11/2005 09:00,,,,,0.4,(vau),1.8,,4.8,(vau),0.2,,7.3,(vau),1,,0.2,(vau),0.6,,2.6,(vau),2.2,,,,,,
27/11/2005 09:00,,,,,2.8,(vau),0.7,,1.8,(vau),0.1,,2.4,(vau),0.3,,0,(vau),0.2,,0,(vau),1.6,,,,,,
28/11/2005 09:00,,,,,0.1,(vau),0.2,,1.9,(vau),0.2,,2.4,(vau),0.2,,0,(vau),0.2,,0,(vau),0.2,,,,,,
29/11/2005 09:00,,,,,1.1,(vau),0.6,,0.6,(vau),0.1,,1.7,(vau),0.4,,0.1,(vau),0.3,,0.3,(vau),0.1,,,,,,
30/11/2005 09:00,,,,,0,(vau),0.7,,0.1,(vau),0.5,,0,(vau),0.9,,0,(vau),0.3,,0,(vau),0.2,,,,,,
