SNIRH - SISTEMA NACIONAL DE INFORMAÇÃO DE RECURSOS HÍDRICOS

DATA,ABRIGADA (19C/03G),,ABRIGADA (19C/03G),,
,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,
22/02/2016 09:00,1.3,(vau),1,,
23/02/2016 09:00,0,(vau),1.3,,
24/02/2016 09:00,0,(vau),0.7,,
25/02/2016 09:00,3.6,(vau),2.4,,
26/02/2016 09:00,4.3,(vau),1.8,,
27/02/2016 09:00,21.8,(vau),3.6,,
28/02/2016 09:00,7.8,(vau),3,,
29/02/2016 09:00,0,(vau),3.7,,
01/03/2016 09:00,0,(vau),2.3,,
02/03/2016 09:00,0,(vau),2.9,,
03/03/2016 09:00,0,(vau),3.2,,
04/03/2016 09:00,0,(vau),3.6,,
05/03/2016 09:00,1.6,(vau),1.8,,
06/03/2016 09:00,1.5,(vau),1.5,,
07/03/2016 09:00,2.2,(vau),2.7,,
08/03/2016 09:00,0.7,(vau),3.5,,
09/03/2016 09:00,0,(vau),2.7,,
10/03/2016 09:00,2.6,(vau),2.3,,
11/03/2016 09:00,0,(vau),3.5,,
12/03/2016 09:00,0,(vau),1.5,,
13/03/2016 09:00,0,(vau),1,,
14/03/2016 09:00,0,(vau),0.6,,
15/03/2016 09:00,0,(vau),0.7,,
16/03/2016 09:00,2.5,(vau),0.7,,
17/03/2016 09:00,0.2,(vau),1.1,,
18/03/2016 09:00,2.6,(vau),1.1,,
19/03/2016 09:00,4.3,(vau),1.1,,
20/03/2016 09:00,7.6,(vau),1.2,,
21/03/2016 09:00,0,(vau),0.9,,
22/03/2016 09:00,6.4,(vau),1.2,,
23/03/2016 09:00,0.4,(vau),1.9,,
24/03/2016 09:00,0.7,(vau),2.7,,
25/03/2016 09:00,0,(vau),2.1,,
26/03/2016 09:00,0.9,(vau),1.3,,
27/03/2016 09:00,2.7,(vau),1.9,,
28/03/2016 09:00,0,(vau),1.5,,
29/03/2016 09:00,0,(vau),2.5,,
30/03/2016 09:00,0.1,(vau),1.2,,
31/03/2016 09:00,3.8,(vau),3.2,,
01/04/2016 09:00,0.7,(vau),2.9,,
02/04/2016 09:00,0,(vau),0.8,,
03/04/2016 09:00,3.7,(vau),2.2,,
04/04/2016 09:00,5.4,(vau),2.7,,
05/04/2016 09:00,8.8,(vau),3.5,,
06/04/2016 09:00,0,(vau),3.7,,
07/04/2016 09:00,0,(vau),2.5,,
08/04/2016 09:00,0,(vau),3.4,,
09/04/2016 09:00,0,(vau),2.4,,
10/04/2016 09:00,2.5,(vau),1.8,,
11/04/2016 09:00,2.3,(vau),2.3,,
12/04/2016 09:00,2.3,(vau),2.2,,
13/04/2016 09:00,4.3,(vau),2.1,,
14/04/2016 09:00,0.2,(vau),5.2,,
15/04/2016 09:00,12,(vau),3.4,,
16/04/2016 09:00,13.9,(vau),3.5,,
17/04/2016 09:00,0.1,(vau),1.8,,
18/04/2016 09:00,0.2,(vau),1,,
19/04/2016 09:00,1.3,(vau),2.8,,
20/04/2016 09:00,0.1,(vau),3.5,,
21/04/2016 09:00,4.1,(vau),2.3,,
22/04/2016 09:00,0.3,(vau),1.4,,
23/04/2016 09:00,0,(vau),0.8,,
24/04/2016 09:00,0,(vau),2.2,,
25/04/2016 09:00,0,(vau),1.4,,
26/04/2016 09:00,0.1,(vau),1.1,,
27/04/2016 09:00,0.1,(vau),1.5,,
28/04/2016 09:00,0,(vau),1.1,,
29/04/2016 09:00,0.1,(vau),0.9,,
30/04/2016 09:00,0,(vau),2.4,,
01/05/2016 09:00,0,(vau),2.6,,
02/05/2016 09:00,0,(vau),2,,
03/05/2016 09:00,0,(vau),1.5,,
04/05/2016 09:00,0,(vau),1.6,,
05/05/2016 09:00,0.2,(vau),1.4,,
06/05/2016 09:00,17.9,(vau),0.7,,
07/05/2016 09:00,0.5,(vau),1.2,,
08/05/2016 09:00,22,(vau),4.1,,
09/05/2016 09:00,4.9,(vau),4,,
10/05/2016 09:00,17.5,(vau),3.2,,
11/05/2016 09:00,4.8,(vau),3.5,,
12/05/2016 09:00,5.9,(vau),1,,
13/05/2016 09:00,0.1,(vau),1.8,,
14/05/2016 09:00,0.1,(vau),1.6,,
15/05/2016 09:00,0.1,(vau),2,,
16/05/2016 09:00,0,(vau),1.4,,
17/05/2016 09:00,0.1,(vau),1.2,,
18/05/2016 09:00,0,(vau),2.1,,
19/05/2016 09:00,0,(vau),2.5,,
20/05/2016 09:00,0,(vau),2.1,,
21/05/2016 09:00,0.1,(vau),1.4,,
22/05/2016 09:00,0.5,(vau),1.7,,
23/05/2016 09:00,0,(vau),1.7,,
24/05/2016 09:00,1.4,(vau),1.3,,
25/05/2016 09:00,0.1,(vau),1.5,,
26/05/2016 09:00,0,(vau),1.3,,
27/05/2016 09:00,0.1,(vau),1.6,,
28/05/2016 09:00,2.7,(vau),3.2,,
29/05/2016 09:00,0,(vau),2.9,,
30/05/2016 09:00,0.1,(vau),1.3,,
31/05/2016 09:00,0,(vau),2.1,,
01/06/2016 09:00,0,(vau),1.2,,
02/06/2016 09:00,0,(vau),1.1,,
03/06/2016 09:00,0.1,(vau),1,,
04/06/2016 09:00,0,(vau),1.5,,
05/06/2016 09:00,0,(vau),1.1,,
06/06/2016 09:00,0,(vau),1.6,,
07/06/2016 09:00,0,(vau),1.5,,
08/06/2016 09:00,0,(vau),0.8,,
09/06/2016 09:00,0,(vau),1.6,,
10/06/2016 09:00,0.8,(vau),2.4,,
11/06/2016 09:00,0,(vau),2.5,,
12/06/2016 09:00,0,(vau),2.2,,
13/06/2016 09:00,0,(vau),2.1,,
14/06/2016 09:00,0,(vau),2.1,,
15/06/2016 09:00,0.3,(vau),1.7,,
16/06/2016 09:00,2.6,(vau),1.9,,
17/06/2016 09:00,0.1,(vau),1.7,,
18/06/2016 09:00,0,(vau),2.2,,
19/06/2016 09:00,0,(vau),2.7,,
20/06/2016 09:00,0,(vau),1.7,,
21/06/2016 09:00,0,(vau),1.7,,
22/06/2016 09:00,0,(vau),1.7,,
23/06/2016 09:00,0.2,(vau),1.4,,
24/06/2016 09:00,0,(vau),2,,
25/06/2016 09:00,0,(vau),2.5,,
26/06/2016 09:00,0,(vau),1.5,,
27/06/2016 09:00,0,(vau),1.7,,
28/06/2016 09:00,0,(vau),1.7,,
29/06/2016 09:00,0,(vau),2.6,,
30/06/2016 09:00,0,(vau),2.5,,
01/07/2016 09:00,0,(vau),2.2,,
02/07/2016 09:00,0,(vau),3,,
03/07/2016 09:00,0,(vau),2,,
04/07/2016 09:00,0,(vau),1.8,,
05/07/2016 09:00,0,(vau),1.9,,
06/07/2016 09:00,0,(vau),1.6,,
07/07/2016 09:00,0,(vau),1.8,,
08/07/2016 09:00,0.1,(vau),1.8,,
09/07/2016 09:00,0,(vau),2.2,,
10/07/2016 09:00,0,(vau),2.7,,
11/07/2016 09:00,0,(vau),3.5,,
12/07/2016 09:00,0,(vau),3.1,,
13/07/2016 09:00,0,(vau),3.4,,
14/07/2016 09:00,0,(vau),2.2,,
15/07/2016 09:00,0,(vau),1.7,,
16/07/2016 09:00,0,(vau),1.5,,
17/07/2016 09:00,0,(vau),1.3,,
18/07/2016 09:00,0,(vau),1.7,,
19/07/2016 09:00,0.1,(vau),1.6,,
20/07/2016 09:00,0,(vau),1.5,,
21/07/2016 09:00,0,(vau),2.6,,
22/07/2016 09:00,0,(vau),2.5,,
23/07/2016 09:00,0,(vau),2.8,,
24/07/2016 09:00,0,(vau),1.8,,
25/07/2016 09:00,0,(vau),1.6,,
26/07/2016 09:00,0,(vau),2.1,,
27/07/2016 09:00,0.3,(vau),1.9,,
28/07/2016 09:00,0,(vau),1.9,,
02/04/2017 09:00,0,(vau),2.4,,
03/04/2017 09:00,0,(vau),1.3,,
04/04/2017 09:00,0,(vau),3,,
05/04/2017 09:00,0,(vau),1.1,,
06/04/2017 09:00,0,(vau),1.5,,
07/04/2017 09:00,0,(vau),1.5,,
08/04/2017 09:00,0,(vau),0.7,,
09/04/2017 09:00,0.1,(vau),0.8,,
10/04/2017 09:00,0,(vau),1.8,,
11/04/2017 09:00,0,(vau),1.2,,
12/04/2017 09:00,0,(vau),0.9,,
13/04/2017 09:00,0.1,(vau),1.9,,
14/04/2017 09:00,0,(vau),1.5,,
15/04/2017 09:00,0,(vau),1.1,,
16/04/2017 09:00,0,(vau),1.4,,
17/04/2017 09:00,0.2,(vau),0.9,,
18/04/2017 09:00,0,(vau),0.7,,
19/04/2017 09:00,0,(vau),1.8,,
20/04/2017 09:00,0,(vau),2,,
21/04/2017 09:00,0,(vau),3.6,,
22/04/2017 09:00,0,(vau),2.6,,
23/04/2017 09:00,0,(vau),1.6,,
24/04/2017 09:00,0,(vau),1.4,,
25/04/2017 09:00,0.1,(vau),1.1,,
26/04/2017 09:00,0,(vau),1.7,,
27/04/2017 09:00,0,(vau),1.4,,
28/04/2017 09:00,0,(vau),2.2,,
29/04/2017 09:00,0,(vau),1.8,,
30/04/2017 09:00,4,(vau),1.8,,
01/05/2017 09:00,0.2,(vau),1.4,,
02/05/2017 09:00,0,(vau),0.8,,
03/05/2017 09:00,0,(vau),0.8,,
04/05/2017 09:00,0,(vau),1.2,,
05/05/2017 09:00,9.1,(vau),2.2,,
06/05/2017 09:00,0.8,(vau),1.7,,
07/05/2017 09:00,0.1,(vau),1.4,,
08/05/2017 09:00,0,(vau),1.2,,
09/05/2017 09:00,0.1,(vau),1.2,,
10/05/2017 09:00,2.8,(vau),2.2,,
11/05/2017 09:00,12.9,(vau),2.7,,
12/05/2017 09:00,8.2,(vau),3.8,,
13/05/2017 09:00,0.5,(vau),1.3,,
14/05/2017 09:00,0.1,(vau),1.6,,
15/05/2017 09:00,0.8,(vau),1.1,,
16/05/2017 09:00,0.1,(vau),0.7,,
17/05/2017 09:00,0.9,(vau),1.9,,
18/05/2017 09:00,0,(vau),2.1,,
19/05/2017 09:00,0,(vau),2,,
20/05/2017 09:00,0,(vau),2,,
21/05/2017 09:00,0,(vau),1.2,,
22/05/2017 09:00,0,(vau),1.6,,
23/05/2017 09:00,0,(vau),1.6,,
24/05/2017 09:00,0,(vau),1.4,,
25/05/2017 09:00,0,(vau),1.6,,
26/05/2017 09:00,0,(vau),1.8,,
27/05/2017 09:00,0,(vau),0.6,,
28/05/2017 09:00,0,(vau),1.3,,
29/05/2017 09:00,5.4,(vau),1.8,,
30/05/2017 09:00,0,(vau),1.4,,
31/05/2017 09:00,0,(vau),2.2,,
01/06/2017 09:00,0,(vau),1.5,,
02/06/2017 09:00,0,(vau),1.4,,
03/06/2017 09:00,0,(vau),2.4,,
04/06/2017 09:00,0,(vau),2.7,,
05/06/2017 09:00,0,(vau),2.7,,
06/06/2017 09:00,0.8,(vau),1.6,,
07/06/2017 09:00,0,(vau),2.5,,
08/06/2017 09:00,0,(vau),1.6,,
09/06/2017 09:00,0,(vau),1.8,,
10/06/2017 09:00,0,(vau),1.3,,
11/06/2017 09:00,0,(vau),1.9,,
12/06/2017 09:00,0,(vau),2.2,,
13/06/2017 09:00,0,(vau),2,,
14/06/2017 09:00,0,(vau),1.4,,
15/06/2017 09:00,0,(vau),1.8,,
16/06/2017 09:00,0,(vau),1.5,,
17/06/2017 09:00,0,(vau),1.3,,
18/06/2017 09:00,0,(vau),1.4,,
19/06/2017 09:00,0.6,(vau),1.1,,
20/06/2017 09:00,0.2,(vau),1.7,,
21/06/2017 09:00,0.1,(vau),1.8,,
22/06/2017 09:00,0.1,(vau),1.3,,
23/06/2017 09:00,0,(vau),1.8,,
24/06/2017 09:00,0.1,(vau),1.9,,
25/06/2017 09:00,0.2,(vau),2.1,,
26/06/2017 09:00,0,(vau),1,,
27/06/2017 09:00,0,(vau),1.4,,
28/06/2017 09:00,2.3,(vau),2,,
29/06/2017 09:00,0.2,(vau),2.3,,
30/06/2017 09:00,0.7,(vau),2,,
01/07/2017 09:00,0,(vau),2.8,,
02/07/2017 09:00,0,(vau),2.4,,
03/07/2017 09:00,0,(vau),1.6,,
04/07/2017 09:00,0,(vau),1.6,,
05/07/2017 09:00,0,(vau),1.6,,
06/07/2017 09:00,2.8,(vau),1.1,,
07/07/2017 09:00,2.6,(vau),1.6,,
08/07/2017 09:00,0,(vau),1.7,,
09/07/2017 09:00,0,(vau),1.5,,
10/07/2017 09:00,0,(vau),2,,
11/07/2017 09:00,0,(vau),3.3,,
12/07/2017 09:00,0,(vau),2.5,,
13/07/2017 09:00,0,(vau),2.1,,
14/07/2017 09:00,0,(vau),2.4,,
15/07/2017 09:00,0.2,(vau),1.9,,
16/07/2017 09:00,0.3,(vau),2.7,,
17/07/2017 09:00,0.1,(vau),2.1,,
18/07/2017 09:00,0.1,(vau),1.8,,
19/07/2017 09:00,0,(vau),1.6,,
20/07/2017 09:00,0,(vau),2.3,,
21/07/2017 09:00,0,(vau),2.7,,
22/07/2017 09:00,0,(vau),2.9,,
23/07/2017 09:00,0,(vau),3,,
24/07/2017 09:00,0,(vau),3,,
25/07/2017 09:00,0,(vau),3,,
26/07/2017 09:00,0,(vau),2.3,,
27/07/2017 09:00,0,(vau),2.5,,
28/07/2017 09:00,0,(vau),3.1,,
29/07/2017 09:00,0,(vau),2.4,,
30/07/2017 09:00,0,(vau),2.1,,
31/07/2017 09:00,0,(vau),2.3,,
01/08/2017 09:00,0.1,(vau),1.8,,
02/08/2017 09:00,0,(vau),2.4,,
03/08/2017 09:00,0,(vau),2.8,,
04/08/2017 09:00,0,(vau),2.7,,
05/08/2017 09:00,0,(vau),3.5,,
06/08/2017 09:00,0,(vau),3.2,,
07/08/2017 09:00,0.2,(vau),1.5,,
08/08/2017 09:00,0,(vau),2.8,,
09/08/2017 09:00,0,(vau),3.1,,
10/08/2017 09:00,0,(vau),3.5,,
31/08/2018 09:00,0,(vau),1.7,,
01/09/2018 09:00,0,(vau),1.2,,
02/09/2018 09:00,0,(vau),1.9,,
03/09/2018 09:00,0,(vau),2,,
04/09/2018 09:00,0,(vau),1.6,,
05/09/2018 09:00,3.3,(vau),1.7,,
06/09/2018 09:00,0,(vau),1.5,,
07/09/2018 09:00,0.2,(vau),0.7,,
08/09/2018 09:00,0,(vau),1.3,,
09/09/2018 09:00,0,(vau),1.6,,
10/09/2018 09:00,0,(vau),1.8,,
11/09/2018 09:00,0,(vau),1.7,,
12/09/2018 09:00,0,(vau),1.8,,
13/09/2018 09:00,0,(vau),1.7,,
14/09/2018 09:00,0,(vau),1.8,,
15/09/2018 09:00,0,(vau),1.8,,
16/09/2018 09:00,0.1,(vau),1.8,,
17/09/2018 09:00,0,(vau),1.2,,
18/09/2018 09:00,0,(vau),1.8,,
19/09/2018 09:00,0,(vau),1.7,,
20/09/2018 09:00,0,(vau),2.2,,
21/09/2018 09:00,0,(vau),2.9,,
22/09/2018 09:00,0,(vau),2,,
23/09/2018 09:00,0,(vau),1.6,,
24/09/2018 09:00,0,(vau),1.8,,
25/09/2018 09:00,0,(vau),1.2,,
26/09/2018 09:00,0,(vau),1.4,,
27/09/2018 09:00,0,(vau),1.3,,
28/09/2018 09:00,0,(vau),2.2,,
29/09/2018 09:00,0,(vau),1.6,,
30/09/2018 09:00,0,(vau),1.2,,
01/10/2018 09:00,0,(vau),1.8,,
02/10/2018 09:00,0,(vau),1.2,,
03/10/2018 09:00,0,(vau),1,,
04/10/2018 09:00,0,(vau),1,,
05/10/2018 09:00,0,(vau),0.9,,
06/10/2018 09:00,0,(vau),1,,
07/10/2018 09:00,0,(vau),3.2,,
08/10/2018 09:00,0,(vau),1,,
09/10/2018 09:00,0,(vau),1.4,,
10/10/2018 09:00,0,(vau),1.1,,
11/10/2018 09:00,0.9,(vau),3.3,,
12/10/2018 09:00,0,(vau),1,,
13/10/2018 09:00,0,(vau),1.6,,
14/10/2018 09:00,1.5,(vau),4.2,,
15/10/2018 09:00,3.4,(vau),2.2,,
16/10/2018 09:00,3,(vau),1,,
17/10/2018 09:00,0.1,(vau),1.1,,
18/10/2018 09:00,0.6,(vau),1.6,,
19/10/2018 09:00,0.1,(vau),2.2,,
20/10/2018 09:00,0,(vau),1.6,,
21/10/2018 09:00,0,(vau),1.7,,
22/10/2018 09:00,0.1,(vau),0.9,,
23/10/2018 09:00,0.1,(vau),0.7,,
24/10/2018 09:00,1.6,(vau),0.7,,
25/10/2018 09:00,0,(vau),0.8,,
26/10/2018 09:00,0,(vau),0.7,,
27/10/2018 09:00,0.1,(vau),1.1,,
28/10/2018 09:00,1.1,(vau),3.5,,
29/10/2018 09:00,0.2,(vau),3.3,,
30/10/2018 09:00,10.3,(vau),1.7,,
31/10/2018 09:00,14.4,(vau),1.1,,
01/11/2018 09:00,4,(vau),1.3,,
02/11/2018 09:00,1,(vau),1.1,,
03/11/2018 09:00,0.4,(vau),1.6,,
04/11/2018 09:00,0.1,(vau),1.2,,
05/11/2018 09:00,8.1,(vau),2.4,,
06/11/2018 09:00,1.5,(vau),1.2,,
07/11/2018 09:00,4.1,(vau),2.8,,
08/11/2018 09:00,0.2,(vau),0.5,,
09/11/2018 09:00,2.4,(vau),1.2,,
10/11/2018 09:00,0.5,(vau),3.8,,
11/11/2018 09:00,10.5,(vau),2.8,,
12/11/2018 09:00,21.5,(vau),0.9,,
13/11/2018 09:00,0.1,(vau),1.3,,
14/11/2018 09:00,0.1,(vau),0.6,,
15/11/2018 09:00,0.6,(vau),0.8,,
16/11/2018 09:00,0.1,(vau),1.1,,
17/11/2018 09:00,0.2,(vau),1.5,,
18/11/2018 09:00,5.2,(vau),3.8,,
19/11/2018 09:00,7.9,(vau),0.3,,
20/11/2018 09:00,3.5,(vau),0.6,,
21/11/2018 09:00,0.5,(vau),1.4,,
22/11/2018 09:00,1.7,(vau),1.4,,
23/11/2018 09:00,6.1,(vau),0.4,,
24/11/2018 09:00,0.4,(vau),0.6,,
25/11/2018 09:00,6.5,(vau),2.4,,
26/11/2018 09:00,8.6,(vau),3,,
27/11/2018 09:00,0.1,(vau),1.2,,
28/11/2018 09:00,0.2,(vau),0.3,,
29/11/2018 09:00,0.2,(vau),0.7,,
30/11/2018 09:00,11.8,(vau),0.7,,
01/12/2018 09:00,0.2,(vau),0.6,,
02/12/2018 09:00,0.2,(vau),0.5,,
03/12/2018 09:00,0,(vau),0.4,,
04/12/2018 09:00,0,(vau),1.1,,
05/12/2018 09:00,0.2,(vau),0.5,,
06/12/2018 09:00,0,(vau),0.9,,
07/12/2018 09:00,0.4,(vau),1.4,,
08/12/2018 09:00,0,(vau),2.1,,
09/12/2018 09:00,0,(vau),1.3,,
10/12/2018 09:00,0.2,(vau),0.6,,
11/12/2018 09:00,0.1,(vau),0.8,,
12/12/2018 09:00,0.1,(vau),0.3,,
13/12/2018 09:00,13.6,(vau),2.1,,
14/12/2018 09:00,4,(vau),1.8,,
15/12/2018 09:00,0.1,(vau),0.7,,
16/12/2018 09:00,3.8,(vau),2.6,,
17/12/2018 09:00,0.3,(vau),0.7,,
18/12/2018 09:00,0.1,(vau),0.7,,
19/12/2018 09:00,6.7,(vau),0.8,,
20/12/2018 09:00,0.1,(vau),0.6,,
21/12/2018 09:00,0.3,(vau),0.4,,
22/12/2018 09:00,0.2,(vau),0.3,,
23/12/2018 09:00,0.2,(vau),1.2,,
24/12/2018 09:00,0.2,(vau),0.8,,
25/12/2018 09:00,0,(vau),0.7,,
26/12/2018 09:00,0.2,(vau),0.5,,
27/12/2018 09:00,0.7,(vau),0.4,,
28/12/2018 09:00,0.2,(vau),0.4,,
29/12/2018 09:00,0.2,(vau),0.9,,
30/12/2018 09:00,0,(vau),2.5,,
31/12/2018 09:00,0,(vau),1.4,,
01/01/2019 09:00,0.1,(vau),0.5,,
02/01/2019 09:00,0.2,(vau),0.4,,
03/01/2019 09:00,0.2,(vau),0.6,,
04/01/2019 09:00,0.3,(vau),0.7,,
05/01/2019 09:00,0.1,(vau),0.3,,
06/01/2019 09:00,0.1,(vau),0.4,,
07/01/2019 09:00,0.2,(vau),0.3,,
08/01/2019 09:00,0.1,(vau),0.3,,
09/01/2019 09:00,0.2,(vau),0.4,,
10/01/2019 09:00,0.1,(vau),0.3,,
11/01/2019 09:00,0,(vau),1.3,,
12/01/2019 09:00,0,(vau),1,,
13/01/2019 09:00,0,(vau),0.7,,
14/01/2019 09:00,0.1,(vau),0.7,,
15/01/2019 09:00,0.2,(vau),0.3,,
16/01/2019 09:00,0.1,(vau),0.4,,
17/01/2019 09:00,1.2,(vau),0.6,,
18/01/2019 09:00,0,(vau),2.5,,
19/01/2019 09:00,6,(vau),0.9,,
20/01/2019 09:00,7.1,(vau),3,,
21/01/2019 09:00,0,(vau),2.4,,
22/01/2019 09:00,0,(vau),2.5,,
23/01/2019 09:00,1.6,(vau),2.5,,
24/01/2019 09:00,0.6,(vau),3.9,,
25/01/2019 09:00,0.1,(vau),3.7,,
26/01/2019 09:00,0.1,(vau),0.5,,
27/01/2019 09:00,0.2,(vau),1.8,,
28/01/2019 09:00,0,(vau),2.1,,
29/01/2019 09:00,0.1,(vau),1.7,,
30/01/2019 09:00,1.5,(vau),1.4,,
31/01/2019 09:00,10.8,(vau),2.3,,
01/02/2019 09:00,13,(vau),3.4,,
02/02/2019 09:00,9.1,(vau),4.2,,
03/02/2019 09:00,0.9,(vau),1.4,,
04/02/2019 09:00,0.1,(vau),1.2,,
05/02/2019 09:00,0.1,(vau),0.3,,
06/02/2019 09:00,0.1,(vau),0.3,,
07/02/2019 09:00,0.1,(vau),0.8,,
08/02/2019 09:00,0.1,(vau),1.2,,
09/02/2019 09:00,0,(vau),0.7,,
10/02/2019 09:00,0.1,(vau),1.4,,
11/02/2019 09:00,0.9,(vau),2,,
12/02/2019 09:00,0.1,(vau),1.1,,
13/02/2019 09:00,0,(vau),1,,
14/02/2019 09:00,0.1,(vau),0.9,,
15/02/2019 09:00,0,(vau),2.5,,
16/02/2019 09:00,0,(vau),0.9,,
17/02/2019 09:00,0.1,(vau),1.2,,
18/02/2019 09:00,8.6,(vau),1.8,,
19/02/2019 09:00,0,(vau),3,,
20/02/2019 09:00,0,(vau),1.1,,
21/02/2019 09:00,0.1,(vau),0.8,,
22/02/2019 09:00,0.2,(vau),1.8,,
23/02/2019 09:00,0.1,(vau),1.4,,
24/02/2019 09:00,0.2,(vau),0.4,,
25/02/2019 09:00,0.1,(vau),0.7,,
26/02/2019 09:00,0.1,(vau),0.9,,
27/02/2019 09:00,0,(vau),1.9,,
28/02/2019 09:00,0,(vau),2,,
01/03/2019 09:00,0,(vau),2.8,,
02/03/2019 09:00,0,(vau),2.4,,
03/03/2019 09:00,0.3,(vau),0.9,,
04/03/2019 09:00,1.2,(vau),1.4,,
05/03/2019 09:00,0,(vau),0.7,,
06/03/2019 09:00,6.7,(vau),5.5,,
07/03/2019 09:00,2.3,(vau),1.6,,
08/03/2019 09:00,2.7,(vau),2.1,,
09/03/2019 09:00,0,(vau),2.9,,
10/03/2019 09:00,0,(vau),1.7,,
11/03/2019 09:00,0,(vau),3.6,,
12/03/2019 09:00,0.2,(vau),0.7,,
13/03/2019 09:00,0,(vau),2.7,,
14/03/2019 09:00,0,(vau),3,,
15/03/2019 09:00,0,(vau),1.1,,
16/03/2019 09:00,0.1,(vau),0.5,,
17/03/2019 09:00,0,(vau),1.2,,
18/03/2019 09:00,0,(vau),2.3,,
19/03/2019 09:00,0,(vau),2.1,,
20/03/2019 09:00,0,(vau),1.9,,
21/03/2019 09:00,0,(vau),1.5,,
22/03/2019 09:00,0,(vau),0.9,,
23/03/2019 09:00,0,(vau),1.7,,
24/03/2019 09:00,0,(vau),2.3,,
25/03/2019 09:00,0,(vau),1.8,,
26/03/2019 09:00,0,(vau),2.3,,
27/03/2019 09:00,0,(vau),2.6,,
28/03/2019 09:00,0,(vau),2.1,,
29/03/2019 09:00,0,(vau),1.4,,
30/03/2019 09:00,0,(vau),1.4,,
31/03/2019 09:00,0,(vau),1.5,,
01/04/2019 09:00,7.7,(vau),1,,
02/04/2019 09:00,0.2,(vau),0.9,,
03/04/2019 09:00,0,(vau),2,,
04/04/2019 09:00,0,(vau),2.4,,
05/04/2019 09:00,16.6,(vau),1.5,,
06/04/2019 09:00,6.8,(vau),2.1,,
07/04/2019 09:00,1.5,(vau),1.8,,
08/04/2019 09:00,5.2,(vau),1.7,,
09/04/2019 09:00,4.2,(vau),2.1,,
10/04/2019 09:00,0.9,(vau),1.7,,
11/04/2019 09:00,0.2,(vau),1.5,,
12/04/2019 09:00,0,(vau),1.8,,
13/04/2019 09:00,0.2,(vau),0.7,,
14/04/2019 09:00,1.8,(vau),0.6,,
15/04/2019 09:00,0.4,(vau),1,,
16/04/2019 09:00,0.8,(vau),1,,
17/04/2019 09:00,3.2,(vau),2.3,,
18/04/2019 09:00,7.9,(vau),1.8,,
19/04/2019 09:00,1.6,(vau),1.1,,
20/04/2019 09:00,0.7,(vau),1,,
21/04/2019 09:00,0,(vau),1.6,,
22/04/2019 09:00,0,(vau),2.2,,
23/04/2019 09:00,8.7,(vau),2.1,,
24/04/2019 09:00,14,(vau),2.9,,
25/04/2019 09:00,4.4,(vau),3,,
26/04/2019 09:00,1,(vau),1.5,,
27/04/2019 09:00,0.1,(vau),1.9,,
28/04/2019 09:00,0,(vau),1.6,,
29/04/2019 09:00,0,(vau),1.5,,
30/04/2019 09:00,0,(vau),2,,
01/05/2019 09:00,0,(vau),1.8,,
02/05/2019 09:00,0,(vau),1.6,,
03/05/2019 09:00,0,(vau),1.1,,
04/05/2019 09:00,0,(vau),1.4,,
05/05/2019 09:00,0,(vau),1.7,,
06/05/2019 09:00,0,(vau),1.8,,
07/05/2019 09:00,0,(vau),1.2,,
08/05/2019 09:00,8.8,(vau),2.9,,
09/05/2019 09:00,3.3,(vau),1.2,,
10/05/2019 09:00,1.7,(vau),2.6,,
11/05/2019 09:00,0.2,(vau),1.5,,
12/05/2019 09:00,0,(vau),1.1,,
13/05/2019 09:00,0,(vau),1.9,,
14/05/2019 09:00,0,(vau),1.2,,
15/05/2019 09:00,0,(vau),1.9,,
16/05/2019 09:00,0,(vau),2.6,,
17/05/2019 09:00,0,(vau),1.9,,
18/05/2019 09:00,0,(vau),1.8,,
19/05/2019 09:00,0,(vau),1.1,,
20/05/2019 09:00,0,(vau),1.5,,
21/05/2019 09:00,0.9,(vau),1.3,,
22/05/2019 09:00,0,(vau),1.2,,
23/05/2019 09:00,0,(vau),1.4,,
24/05/2019 09:00,0,(vau),2.1,,
25/05/2019 09:00,0,(vau),2.9,,
26/05/2019 09:00,0,(vau),2.3,,
27/05/2019 09:00,0,(vau),3,,
28/05/2019 09:00,0,(vau),2.9,,
29/05/2019 09:00,0,(vau),2.3,,
30/05/2019 09:00,0,(vau),2,,
31/05/2019 09:00,0,(vau),1.7,,
01/06/2019 09:00,0,(vau),1.3,,
02/06/2019 09:00,0,(vau),1.7,,
03/06/2019 09:00,0.1,(vau),1.2,,
04/06/2019 09:00,0,(vau),1.6,,
05/06/2019 09:00,0.5,(vau),2.1,,
06/06/2019 09:00,0.1,(vau),1.4,,
07/06/2019 09:00,1.9,(vau),2.4,,
08/06/2019 09:00,0,(vau),2.2,,
09/06/2019 09:00,0,(vau),2.1,,
10/06/2019 09:00,0,(vau),1.5,,
11/06/2019 09:00,0,(vau),2.6,,
12/06/2019 09:00,0,(vau),3.7,,
13/06/2019 09:00,0,(vau),2.4,,
14/06/2019 09:00,0,(vau),1.7,,
15/06/2019 09:00,0,(vau),1.2,,
16/06/2019 09:00,0,(vau),1.9,,
17/06/2019 09:00,0,(vau),1.4,,
18/06/2019 09:00,0.9,(vau),1.8,,
19/06/2019 09:00,0.5,(vau),3,,
20/06/2019 09:00,0,(vau),1.2,,
21/06/2019 09:00,0,(vau),2.3,,
22/06/2019 09:00,0,(vau),1.6,,
