SNIRH - SISTEMA NACIONAL DE INFORMAÇÃO DE RECURSOS HÍDRICOS

DATA,ROSMANINHAL (15O/01UG),,ROSMANINHAL (15O/01UG),,ROSÁRIO (ALMODÔVAR) (28I/02U),,ROSÁRIO (ALMODÔVAR) (28I/02U),,ROSÁRIO (CAPELINS) (22M/03UG),,ROSÁRIO (CAPELINS) (22M/03UG),,SABÓIA (29G/01UG),,SABÓIA (29G/01UG),,SACAVÉM DE CIMA (21C/01U),,SACAVÉM DE CIMA (21C/01U),,SALAMONDE (03I/09UG),,SALAMONDE (03I/09UG),,SALIR (30I/03UG),,SALIR (30I/03UG),,
,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,
20/05/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,53.5,(vco),,,0,(vco),,,
21/05/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
22/05/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
23/05/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
24/05/1997 09:00,,,,,22,(vco),,,2.4,(vco),,,,,,,8.2,(vco),,,7,(vco),,,7.5,(vco),,,
25/05/1997 09:00,,,,,3.2,(vco),,,0,(vco),,,,,,,0,(vco),,,3.1,(vco),,,20,(vco),,,
26/05/1997 09:00,,,,,5.3,(vco),,,4.5,(vco),,,,,,,0.5,(vco),,,0,(vco),,,0,(vco),,,
27/05/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,1.2,(vco),,,3.5,(vco),,,0,(vco),,,
28/05/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,4.7,(vco),,,0,(vco),,,
29/05/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,15,(vco),,,0,(vco),,,
30/05/1997 09:00,,,,,0,(vco),,,10,(vco),,,,,,,0,(vco),,,17,(vco),,,0,(vco),,,
31/05/1997 09:00,,,,,0,(vco),,,14,(vco),,,,,,,0,(vco),,,19.5,(vco),,,3,(vco),,,
01/06/1997 09:00,,,,,5,(vco),,,0.8,(vco),,,,,,,0,(vco),,,14.5,(vco),,,0.3,(vco),,,
02/06/1997 09:00,,,,,0,(vco),,,3.8,(vco),,,,,,,0,(vco),,,19,(vco),,,0,(vco),,,
03/06/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,9,(vco),,,0,(vco),,,
04/06/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,1.2,(vco),,,
05/06/1997 09:00,,,,,16.2,(vco),,,0,(vco),,,,,,,0,(vco),,,4.5,(vco),,,37.3,(vco),,,
06/06/1997 09:00,,,,,0,(vco),,,2.3,(vco),,,,,,,0,(vco),,,21,(vco),,,0,(vco),,,
07/06/1997 09:00,,,,,2,(vco),,,0,(vco),,,,,,,0,(vco),,,23.5,(vco),,,0,(vco),,,
08/06/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,41,(vco),,,0,(vco),,,
09/06/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
10/06/1997 09:00,,,,,0,(vco),,,4.2,(vco),,,,,,,37.2,(vco),,,3,(vco),,,4,(vco),,,
11/06/1997 09:00,,,,,1,(vco),,,0,(vco),,,,,,,0,(vco),,,21.5,(vco),,,0,(vco),,,
12/06/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
13/06/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,8.8,(vco),,,0,(vco),,,
14/06/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,9.5,(vco),,,0,(vco),,,
15/06/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
16/06/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
17/06/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
18/06/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
19/06/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
20/06/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
21/06/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
22/06/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,5,(vco),,,0,(vco),,,
23/06/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
24/06/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
25/06/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
26/06/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
27/06/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
28/06/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
29/06/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
30/06/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
01/07/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,1.7,(vco),,,0,(vco),,,0,(vco),,,
02/07/1997 09:00,,,,,4.3,(vco),,,4.3,(vco),,,,,,,0,(vco),,,0,(vco),,,4,(vco),,,
03/07/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
04/07/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
05/07/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
06/07/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
07/07/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
08/07/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
09/07/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
10/07/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
11/07/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
12/07/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
13/07/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
14/07/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,11.7,(vco),,,0,(vco),,,0,(vco),,,
15/07/1997 09:00,,,,,0,(vco),,,22.5,(vco),,,,,,,1.3,(vco),,,0,(vco),,,0,(vco),,,
16/07/1997 09:00,,,,,1,(vco),,,0,(vco),,,,,,,0,(vco),,,11.5,(vco),,,0,(vco),,,
17/07/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
18/07/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
19/07/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
20/07/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
21/07/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
22/07/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
23/07/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
24/07/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
25/07/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
26/07/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
27/07/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
28/07/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
29/07/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
30/07/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
31/07/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
01/08/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
02/08/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
03/08/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
04/08/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
05/08/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
06/08/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
07/08/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,11.2,(vco),,,0,(vco),,,
08/08/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,4.5,(vco),,,0,(vco),,,
09/08/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
10/08/1997 09:00,,,,,0,(vco),,,4,(vco),,,,,,,3.5,(vco),,,1.6,(vco),,,0,(vco),,,
11/08/1997 09:00,,,,,0,(vco),,,5,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
12/08/1997 09:00,,,,,0,(vco),,,3,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
13/08/1997 09:00,,,,,0,(vco),,,4,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
14/08/1997 09:00,,,,,0,(vco),,,2,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
15/08/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
16/08/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
17/08/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
18/08/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
19/08/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
20/08/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
21/08/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
22/08/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
23/08/1997 09:00,,,,,10,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
24/08/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,7.3,(vco),,,0,(vco),,,2.5,(vco),,,
25/08/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
26/08/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
27/08/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,41.5,(vco),,,0,(vco),,,
28/08/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,10.9,(vco),,,1,(vco),,,
29/08/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
30/08/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
31/08/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
01/09/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
02/09/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
03/09/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
04/09/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
05/09/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
06/09/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
07/09/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
08/09/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
09/09/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
10/09/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
11/09/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
12/09/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
13/09/1997 09:00,,,,,7,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
14/09/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,2.7,(vco),,,0,(vco),,,5,(vco),,,
15/09/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
16/09/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
17/09/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
18/09/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
19/09/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
20/09/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
21/09/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
22/09/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
23/09/1997 09:00,,,,,0,(vco),,,11,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
24/09/1997 09:00,,,,,0,(vco),,,8,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
25/09/1997 09:00,,,,,0,(vco),,,1,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
26/09/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
27/09/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
28/09/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
29/09/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
30/09/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
01/10/1997 09:00,,,,,14,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,
02/10/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,
03/10/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,
04/10/1997 09:00,,,,,0,(vco),,,20.5,(vco),,,,,,,20.7,(vco),,,,,,,0,(vco),,,
05/10/1997 09:00,,,,,5,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,9,(vco),,,
06/10/1997 09:00,,,,,1.2,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,2.5,(vco),,,
07/10/1997 09:00,,,,,3.4,(vco),,,0,(vco),,,,,,,2.8,(vco),,,,,,,3,(vco),,,
08/10/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,
09/10/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,
10/10/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,
11/10/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,
12/10/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,
13/10/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,
14/10/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,
15/10/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,
16/10/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,
17/10/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,
18/10/1997 09:00,,,,,0,(vco),,,25,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,
19/10/1997 09:00,,,,,1.2,(vco),,,35.2,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,
20/10/1997 09:00,,,,,2,(vco),,,4.6,(vco),,,,,,,42.9,(vco),,,,,,,10,(vco),,,
21/10/1997 09:00,,,,,18.2,(vco),,,5.4,(vco),,,,,,,13.4,(vco),,,,,,,54,(vco),,,
22/10/1997 09:00,,,,,7.3,(vco),,,0,(vco),,,,,,,11.3,(vco),,,,,,,2,(vco),,,
23/10/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,
24/10/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,
25/10/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,
26/10/1997 09:00,,,,,39,(vco),,,0,(vco),,,,,,,8.7,(vco),,,,,,,31.5,(vco),,,
27/10/1997 09:00,,,,,12.4,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,30,(vco),,,
28/10/1997 09:00,,,,,3.1,(vco),,,0,(vco),,,,,,,17.2,(vco),,,,,,,0,(vco),,,
29/10/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,
30/10/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,
31/10/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,1,(vco),,,
01/11/1997 09:00,,,,,0,(vco),,,18,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,
02/11/1997 09:00,,,,,35.2,(vco),,,35.7,(vco),,,,,,,65.2,(vco),,,,,,,31.5,(vco),,,
03/11/1997 09:00,,,,,33,(vco),,,40,(vco),,,,,,,15.7,(vco),,,,,,,21.7,(vco),,,
04/11/1997 09:00,,,,,14.3,(vco),,,50,(vco),,,,,,,16.2,(vco),,,,,,,12,(vco),,,
05/11/1997 09:00,,,,,25.2,(vco),,,27,(vco),,,,,,,12.3,(vco),,,,,,,22,(vco),,,
06/11/1997 09:00,,,,,128,(vco),,,32,(vco),,,,,,,35.2,(vco),,,,,,,46,(vco),,,
07/11/1997 09:00,,,,,7.4,(vco),,,60,(vco),,,,,,,12.2,(vco),,,,,,,5.1,(vco),,,
08/11/1997 09:00,,,,,4.2,(vco),,,45,(vco),,,,,,,0,(vco),,,,,,,2,(vco),,,
09/11/1997 09:00,,,,,3,(vco),,,17.5,(vco),,,,,,,0,(vco),,,,,,,10,(vco),,,
10/11/1997 09:00,,,,,0,(vco),,,24,(vco),,,,,,,16.2,(vco),,,,,,,0,(vco),,,
11/11/1997 09:00,,,,,1.3,(vco),,,13,(vco),,,,,,,0,(vco),,,,,,,1,(vco),,,
12/11/1997 09:00,,,,,4.2,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,2.1,(vco),,,
13/11/1997 09:00,,,,,2,(vco),,,8,(vco),,,,,,,4.8,(vco),,,,,,,2.1,(vco),,,
14/11/1997 09:00,,,,,9.4,(vco),,,14,(vco),,,,,,,5.2,(vco),,,,,,,13.5,(vco),,,
15/11/1997 09:00,,,,,0,(vco),,,2.4,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,
16/11/1997 09:00,,,,,0,(vco),,,17,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,
17/11/1997 09:00,,,,,0,(vco),,,3,(vco),,,,,,,24.8,(vco),,,,,,,0,(vco),,,
18/11/1997 09:00,,,,,14,(vco),,,6,(vco),,,,,,,0,(vco),,,,,,,13.1,(vco),,,
19/11/1997 09:00,,,,,4.1,(vco),,,4,(vco),,,,,,,1.3,(vco),,,,,,,4.7,(vco),,,
20/11/1997 09:00,,,,,5,(vco),,,5,(vco),,,,,,,5.2,(vco),,,,,,,1.1,(vco),,,
21/11/1997 09:00,,,,,16.2,(vco),,,22,(vco),,,,,,,6.3,(vco),,,,,,,12,(vco),,,
22/11/1997 09:00,,,,,3.4,(vco),,,61,(vco),,,,,,,15.4,(vco),,,,,,,0,(vco),,,
23/11/1997 09:00,,,,,0,(vco),,,47,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,
24/11/1997 09:00,,,,,8.9,(vco),,,27.3,(vco),,,,,,,15.3,(vco),,,,,,,17.9,(vco),,,
25/11/1997 09:00,,,,,26.2,(vco),,,19,(vco),,,,,,,28.7,(vco),,,,,,,43.2,(vco),,,
26/11/1997 09:00,,,,,11,(vco),,,17,(vco),,,,,,,5.4,(vco),,,,,,,7,(vco),,,
27/11/1997 09:00,,,,,0,(vco),,,34,(vco),,,,,,,16.7,(vco),,,,,,,0,(vco),,,
28/11/1997 09:00,,,,,5,(vco),,,28,(vco),,,,,,,0,(vco),,,,,,,0.1,(vco),,,
29/11/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,
30/11/1997 09:00,,,,,0,(vco),,,5,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,
01/12/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,
02/12/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,
03/12/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,
04/12/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,7.4,(vco),,,,,,,0.3,(vco),,,
05/12/1997 09:00,,,,,3,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,
06/12/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,
07/12/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,3.2,(vco),,,,,,,0,(vco),,,
08/12/1997 09:00,,,,,0,(vco),,,3,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,
09/12/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,1.4,(vco),,,,,,,0,(vco),,,
10/12/1997 09:00,,,,,1.2,(vco),,,0,(vco),,,,,,,4.2,(vco),,,,,,,0,(vco),,,
11/12/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,
12/12/1997 09:00,,,,,1,(vco),,,14.2,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,
13/12/1997 09:00,,,,,6.3,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,
14/12/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,
15/12/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,0.3,(vco),,,
16/12/1997 09:00,,,,,5,(vco),,,4,(vco),,,,,,,36.8,(vco),,,,,,,9,(vco),,,
17/12/1997 09:00,,,,,20,(vco),,,25.6,(vco),,,,,,,14.6,(vco),,,,,,,69,(vco),,,
18/12/1997 09:00,,,,,28.2,(vco),,,0,(vco),,,,,,,15.5,(vco),,,,,,,84,(vco),,,
19/12/1997 09:00,,,,,15.3,(vco),,,0,(vco),,,,,,,2.3,(vco),,,,,,,21,(vco),,,
20/12/1997 09:00,,,,,14.2,(vco),,,0,(vco),,,,,,,21.2,(vco),,,,,,,2,(vco),,,
21/12/1997 09:00,,,,,1,(vco),,,0,(vco),,,,,,,21.8,(vco),,,,,,,1,(vco),,,
22/12/1997 09:00,,,,,14.3,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,39,(vco),,,
23/12/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,
24/12/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,
25/12/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,4.2,(vco),,,,,,,0,(vco),,,
26/12/1997 09:00,,,,,10,(vco),,,11.6,(vco),,,,,,,0,(vco),,,,,,,10,(vco),,,
27/12/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,2.3,(vco),,,,,,,0,(vco),,,
28/12/1997 09:00,,,,,0,(vco),,,0,(vco),,,,,,,12.7,(vco),,,,,,,0,(vco),,,
29/12/1997 09:00,,,,,9.2,(vco),,,0,(vco),,,,,,,1.3,(vco),,,,,,,20,(vco),,,
30/12/1997 09:00,,,,,7.3,(vco),,,0,(vco),,,,,,,2.8,(vco),,,,,,,7,(vco),,,
