DATA,MINAS DE SÃO DOMINGOS (27M/02U),,MINAS DE SÃO DOMINGOS (27M/02U),,MINAS DE SÃO DOMINGOS (27M/02U),,MINAS DE SÃO DOMINGOS (27M/02U),,MINDE (16E/02G),,MINDE (16E/02G),,MINDE (16E/02G),,MINDE (16E/02G),,MIUZELA (10O/03G),,MIUZELA (10O/03G),,MIUZELA (10O/03G),,MIUZELA (10O/03G),,MOGADOURO (05Q/03UG),,MOGADOURO (05Q/03UG),,MOGADOURO (05Q/03UG),,MOGADOURO (05Q/03UG),,MOIMENTA DA RAIA (02P/01C),,MOIMENTA DA RAIA (02P/01C),,MOIMENTA DA RAIA (02P/01C),,MOIMENTA DA RAIA (02P/01C),,MOINHO DO BREJO REDONDO (FLOR BREJO) (28E/01G),,MOINHO DO BREJO REDONDO (FLOR BREJO) (28E/01G),,MOINHO DO BREJO REDONDO (FLOR BREJO) (28E/01G),,MOINHO DO BREJO REDONDO (FLOR BREJO) (28E/01G),,MOINHOLA (22F/03C),,MOINHOLA (22F/03C),,MOINHOLA (22F/03C),,MOINHOLA (22F/03C),,
,Humidade relativa média diária (%),FLAG,Precipitação diária (mm),FLAG,Temperatura do ar média diária (°C),FLAG,Velocidade do vento média diária (m/s),FLAG,Humidade relativa média diária (%),FLAG,Precipitação diária (mm),FLAG,Temperatura do ar média diária (°C),FLAG,Velocidade do vento média diária (m/s),FLAG,Humidade relativa média diária (%),FLAG,Precipitação diária (mm),FLAG,Temperatura do ar média diária (°C),FLAG,Velocidade do vento média diária (m/s),FLAG,Humidade relativa média diária (%),FLAG,Precipitação diária (mm),FLAG,Temperatura do ar média diária (°C),FLAG,Velocidade do vento média diária (m/s),FLAG,Humidade relativa média diária (%),FLAG,Precipitação diária (mm),FLAG,Temperatura do ar média diária (°C),FLAG,Velocidade do vento média diária (m/s),FLAG,Humidade relativa média diária (%),FLAG,Precipitação diária (mm),FLAG,Temperatura do ar média diária (°C),FLAG,Velocidade do vento média diária (m/s),FLAG,Humidade relativa média diária (%),FLAG,Precipitação diária (mm),FLAG,Temperatura do ar média diária (°C),FLAG,Velocidade do vento média diária (m/s),FLAG,
30/12/2014 09:00,,,,,,,,,,,0,(vau),,,0.3,,,,,,,,,,,,0,(vau),,,1.5,,18,(vau),0,(vau),2.6,(vau),1.7,,,,,,,,,,66,(vau),0,(vau),4.3,(vau),0.7,,
31/12/2014 09:00,,,,,,,,,,,0,(vau),,,0.3,,,,,,,,,,,,0,(vau),,,1,,55,(vau),0,(vau),1.6,(vau),1.5,,,,,,,,,,70,(vau),1.4,(vau),3,(vau),0.4,,
01/01/2015 09:00,,,,,,,,,,,0,(vau),,,0.1,,,,,,,,,,,,0,(vau),,,0.4,,62,(vau),0,(vau),2.6,(vau),1,,,,,,,,,,79,(vau),1.8,(vau),3.2,(vau),0.2,,
02/01/2015 09:00,,,,,,,,,,,2.1,(vau),,,0.1,,,,,,,,,,,,0,(vau),,,0.4,,56,(vau),0,(vau),4,(vau),1.1,,,,,,,,,,84,(vau),0.2,(vau),4.8,(vau),0.1,,
03/01/2015 09:00,,,,,,,,,,,2.1,(vau),,,0.1,,,,,,,,,,,,0,(vau),,,0.3,,55,(vau),0,(vau),4.4,(vau),0.9,,,,,,,,,,83,(vau),0.2,(vau),5.3,(vau),0.1,,
04/01/2015 09:00,,,,,,,,,,,10.4,(vau),,,0.1,,,,,,,,,,,,0,(vau),,,0.4,,55,(vau),0,(vau),5.1,(vau),1.4,,,,,,,,,,86,(vau),0.2,(vau),4.9,(vau),0.1,,
05/01/2015 09:00,,,,,,,,,,,7.2,(vau),,,0.1,,,,,,,,,,,,0.1,(vau),,,0.6,,67,(vau),0,(vau),5.8,(vau),0.9,,,,,,,,,,88,(vau),0.2,(vau),5,(vau),0,,
06/01/2015 09:00,,,,,,,,,,,2.3,(vau),,,0.3,,,,,,,,,,,,0.1,(vau),,,0.5,,84,(vau),0,(vau),3,(vau),1.2,,,,,,,,,,91,(vau),0.4,(vau),5,(vau),0.1,,
07/01/2015 09:00,,,,,,,,,,,0,(vau),,,0.5,,,,,,,,,,,,0,(vau),,,0.8,,93,(vau),0.3,(vau),0,(vau),0.4,,,,,,,,,,91,(vau),0,(vau),4.7,(vau),0.1,,
08/01/2015 09:00,,,,,,,,,,,1.7,(vau),,,0.1,,,,,,,,,,,,0,(vau),,,0.7,,89,(vau),0.1,(vau),-1.1,(vau),0,,,,,,,,,,100,(vau),0.2,(vau),3,(vau),1,,
09/01/2015 09:00,,,,,,,,,,,0.9,(vau),,,0.2,,,,,,,,,,,,0,(vau),,,0.5,,87,(vau),0.1,(vau),0.6,(vau),0.3,,,,,,,,,,93,(vau),0,(vau),3.7,(vau),0.4,,
10/01/2015 09:00,,,,,,,,,,,0.2,(vau),,,0.2,,,,,,,,,,,,0.1,(vau),,,0.3,,76,(vau),0.2,(vau),3.9,(vau),0.4,,,,,,,,,,87,(vau),0.2,(vau),4.9,(vau),0.5,,
11/01/2015 09:00,,,,,,,,,,,0,(vau),,,0.2,,,,,,,,,,,,0.2,(vau),,,0.4,,69,(vau),0.1,(vau),6.2,(vau),0.8,,,,,,,,,,87,(vau),0.2,(vau),7.3,(vau),0.1,,
12/01/2015 09:00,,,,,,,,,,,0.1,(vau),,,0.4,,,,,,,,,,,,0.2,(vau),,,1.1,,88,(vau),0.4,(vau),3.6,(vau),0.6,,,,,,,,,,88,(vau),0.1,(vau),7,(vau),0.2,,
13/01/2015 09:00,,,,,,,,,,,0.2,(vau),,,0.3,,,,,,,,,,,,0.1,(vau),,,0.5,,89,(vau),0.3,(vau),3.5,(vau),0.2,,,,,,,,,,89,(vau),0.1,(vau),8.5,(vau),0.2,,
14/01/2015 09:00,,,,,,,,,,,0.1,(vau),,,0.2,,,,,,,,,,,,0.3,(vau),,,1.6,,100,(vau),2.8,(vau),2.8,(vau),0.3,,,,,,,,,,94,(vau),0.2,(vau),9.7,(vau),0.2,,
15/01/2015 09:00,,,,,,,,,,,0,(vau),,,0.4,,,,,,,,,,,,0,(vau),,,2.8,,94,(vau),0,(vau),4.4,(vau),0.4,,,,,,,,,,97,(vau),0.1,(vau),10.7,(vau),0.4,,
16/01/2015 09:00,,,,,,,,,,,0,(vau),,,0.6,,,,,,,,,,,,13.6,(vau),,,2.8,,100,(vau),12.9,(vau),2.4,(vau),1.5,,,,,,,,,,96,(vau),12,(vau),9.9,(vau),1.1,,
17/01/2015 09:00,,,,,,,,,,,0,(vau),,,0.4,,,,,,,,,,,,0.1,(vau),,,1,,91,(vau),0.9,(vau),0.1,(vau),0.7,,,,,,,,,,94,(vau),1.1,(vau),4.8,(vau),0.3,,
18/01/2015 09:00,,,,,,,,,,,0,(vau),,,0.7,,,,,,,,,,,,4.2,(vau),,,2.4,,99,(vau),0.6,(vau),0.2,(vau),0,,,,,,,,,,92,(vau),25.9,(vau),8.9,(vau),1.1,,
19/01/2015 09:00,,,,,,,,,,,0,(vau),,,1.1,,,,,,,,,,,,2.6,(vau),,,0.9,,87,(vau),11.9,(vau),0.9,(vau),2.4,,,,,,,,,,88,(vau),1.3,(vau),9,(vau),2,,
20/01/2015 09:00,,,,,,,,,,,0,(vau),,,0.8,,,,,,,,,,,,0.1,(vau),,,0.7,,87,(vau),2.7,(vau),0.5,(vau),0.8,,,,,,,,,,76,(vau),6,(vau),7.7,(vau),1.5,,
21/01/2015 09:00,,,,,,,,,,,0,(vau),,,0.6,,,,,,,,,,,,1.3,(vau),,,1.3,,89,(vau),2.6,(vau),1.3,(vau),1.9,,,,,,,,,,94,(vau),0.9,(vau),6.5,(vau),0.9,,
22/01/2015 09:00,,,,,,,,,,,2,(vau),,,1.3,,,,,,,,,,,,0.1,(vau),,,1.9,,93,(vau),3.6,(vau),1.1,(vau),2.6,,,,,,,,,,95,(vau),1.8,(vau),9,(vau),0.6,,
23/01/2015 09:00,,,,,,,,,,,0.8,(vau),,,0.6,,,,,,,,,,,,0,(vau),,,1.1,,91,(vau),1,(vau),2.7,(vau),0.8,,,,,,,,,,93,(vau),0.5,(vau),10.6,(vau),1,,
24/01/2015 09:00,,,,,,,,,,,0.1,(vau),,,0.8,,,,,,,,,,,,0,(vau),,,0.4,,81,(vau),0.1,(vau),1.8,(vau),1.1,,,,,,,,,,93,(vau),0.2,(vau),9.3,(vau),0.8,,
25/01/2015 09:00,,,,,,,,,,,1.1,(vau),,,0.3,,,,,,,,,,,,0.1,(vau),,,0.4,,80,(vau),0.1,(vau),2.7,(vau),0.4,,,,,,,,,,83,(vau),0,(vau),5.2,(vau),0.7,,
26/01/2015 09:00,,,,,,,,,,,0,(vau),,,0.3,,,,,,,,,,,,0.1,(vau),,,0.7,,85,(vau),0.1,(vau),2.6,(vau),0.3,,,,,,,,,,82,(vau),0.3,(vau),7.7,(vau),0.4,,
27/01/2015 09:00,,,,,,,,,,,0,(vau),,,0.5,,,,,,,,,,,,0.1,(vau),,,0.5,,80,(vau),0.2,(vau),2.9,(vau),0.4,,,,,,,,,,83,(vau),0.2,(vau),7.6,(vau),0.6,,
28/01/2015 09:00,,,,,,,,,,,0.1,(vau),,,0.5,,,,,,,,,,,,0.1,(vau),,,0.5,,78,(vau),0.1,(vau),2.3,(vau),0.7,,,,,,,,,,84,(vau),0.2,(vau),8.4,(vau),0.6,,
29/01/2015 09:00,,,,,,,,,,,0,(vau),,,1.3,,,,,,,,,,,,0.2,(vau),,,1.1,,89,(vau),0.2,(vau),5.5,(vau),1.4,,,,,,,,,,87,(vau),0.4,(vau),10.9,(vau),1,,
30/01/2015 09:00,,,,,,,,,,,0,(vau),,,1.6,,,,,,,,,,,,1.5,(vau),,,3.7,,100,(vau),4.2,(vau),7.7,(vau),2.5,,,,,,,,,,97,(vau),0.8,(vau),13.3,(vau),0.8,,
31/01/2015 09:00,,,,,,,,,,,0,(vau),,,3.4,,,,,,,,,,,,19,(vau),,,4.1,,95,(vau),18.8,(vau),6.4,(vau),4.1,,,,,,,,,,99,(vau),0.7,(vau),13.5,(vau),1.7,,
01/02/2015 09:00,,,,,,,,,,,0,(vau),,,0.9,,,,,,,,,,,,0.7,(vau),,,2.2,,85,(vau),1.1,(vau),0.3,(vau),3.3,,,,,,,,,,86,(vau),1,(vau),7.6,(vau),1.2,,
02/02/2015 09:00,,,,,,,,,,,0,(vau),,,0.4,,,,,,,,,,,,2.3,(vau),,,2.1,,91,(vau),1.9,(vau),1.1,(vau),1.6,,,,,,,,,,88,(vau),0.3,(vau),6.8,(vau),0.5,,
03/02/2015 09:00,,,,,,,,,,,0,(vau),,,1.5,,,,,,,,,,,,7.3,(vau),,,2.6,,97,(vau),12.2,(vau),2.8,(vau),1.6,,,,,,,,,,94,(vau),3.6,(vau),10.4,(vau),0.8,,
04/02/2015 09:00,,,,,,,,,,,0,(vau),,,1.5,,,,,,,,,,,,1.7,(vau),,,2.2,,87,(vau),1.3,(vau),0.4,(vau),2.7,,,,,,,,,,86,(vau),1,(vau),9.3,(vau),1,,
05/02/2015 09:00,,,,,,,,,,,0,(vau),,,1.2,,,,,,,,,,,,0,(vau),,,1.1,,71,(vau),0.5,(vau),-0.7,(vau),2.9,,,,,,,,,,66,(vau),0.1,(vau),6.1,(vau),1.9,,
06/02/2015 09:00,,,,,,,,,,,0,(vau),,,0.9,,,,,,,,,,,,0,(vau),,,0.9,,78,(vau),0,(vau),-0.4,(vau),1.7,,,,,,,,,,77,(vau),0,(vau),4.4,(vau),1.1,,
07/02/2015 09:00,,,,,,,,,,,0,(vau),,,0.5,,,,,,,,,,,,0,(vau),,,0.4,,71,(vau),0.3,(vau),-1.4,(vau),1.8,,,,,,,,,,89,(vau),3,(vau),4.2,(vau),0.6,,
08/02/2015 09:00,,,,,,,,,,,0,(vau),,,0.2,,,,,,,,,,,,0,(vau),,,2,,74,(vau),0,(vau),0.3,(vau),0.9,,,,,,,,,,79,(vau),0.1,(vau),4.3,(vau),0.8,,
09/02/2015 09:00,,,,,,,,,,,0,(vau),,,0.3,,,,,,,,,,,,0,(vau),,,2.9,,63,(vau),0.1,(vau),2.4,(vau),1.2,,,,,,,,,,73,(vau),0.1,(vau),4.6,(vau),1.2,,
10/02/2015 09:00,,,,,,,,,,,0,(vau),,,0.9,,,,,,,,,,,,0,(vau),,,2,,54,(vau),0,(vau),4.2,(vau),1.6,,,,,,,,,,66,(vau),0.1,(vau),8.4,(vau),0.6,,
11/02/2015 09:00,,,,,,,,,,,0,(vau),,,0.4,,,,,,,,,,,,0,(vau),,,0.5,,71,(vau),0,(vau),2.3,(vau),0.7,,,,,,,,,,97,(vau),2.8,(vau),8,(vau),0.1,,
12/02/2015 09:00,,,,,,,,,,,0,(vau),,,0.3,,,,,,,,,,,,0,(vau),,,0.5,,76,(vau),1.4,(vau),3.9,(vau),0.6,,,,,,,,,,90,(vau),0.2,(vau),7.2,(vau),0.3,,
13/02/2015 09:00,,,,,,,,,,,0,(vau),,,0.2,,,,,,,,,,,,0,(vau),,,1.1,,99,(vau),0.5,(vau),2.7,(vau),0.1,,,,,,,,,,92,(vau),0.1,(vau),7.3,(vau),0.2,,
14/02/2015 09:00,,,,,,,,,,,0,(vau),,,0.6,,,,,,,,,,,,0.5,(vau),,,2.8,,99,(vau),3.4,(vau),3.9,(vau),1.6,,,,,,,,,,93,(vau),0.6,(vau),11.6,(vau),0.6,,
15/02/2015 09:00,,,,,,,,,,,0,(vau),,,1.4,,,,,,,,,,,,3.8,(vau),,,3.1,,99,(vau),6.8,(vau),5.7,(vau),2,,,,,,,,,,90,(vau),5,(vau),12.6,(vau),1.1,,
16/02/2015 09:00,,,,,,,,,,,0,(vau),,,0.9,,,,,,,,,,,,0,(vau),,,1.6,,82,(vau),0.1,(vau),5.9,(vau),1.7,,,,,,,,,,86,(vau),0,(vau),11.8,(vau),0.7,,
17/02/2015 09:00,,,,,,,,,,,0,(vau),,,1.7,,,,,,,,,,,,0.1,(vau),,,1.6,,74,(vau),1,(vau),4.4,(vau),3.2,,,,,,,,,,76,(vau),0,(vau),11,(vau),2.1,,
18/02/2015 09:00,,,,,,,,,,,0,(vau),,,0.6,,,,,,,,,,,,0,(vau),,,2.2,,52,(vau),0.5,(vau),2.4,(vau),0.7,,,,,,,,,,52,(vau),0,(vau),10.7,(vau),3.8,,
19/02/2015 09:00,,,,,,,,,,,0,(vau),,,0.4,,,,,,,,,,,,0,(vau),,,1.9,,63,(vau),0,(vau),2.6,(vau),1,,,,,,,,,,67,(vau),0.4,(vau),10,(vau),1.5,,
20/02/2015 09:00,,,,,,,,,,,0,(vau),,,0.3,,,,,,,,,,,,0.1,(vau),,,0.4,,70,(vau),0.2,(vau),5.4,(vau),1.1,,,,,,,,,,80,(vau),0,(vau),8,(vau),0.7,,
21/02/2015 09:00,,,,,,,,,,,0,(vau),,,0.6,,,,,,,,,,,,2.4,(vau),,,2,,93,(vau),4.3,(vau),4,(vau),0.8,,,,,,,,,,81,(vau),1.5,(vau),12,(vau),0.5,,
22/02/2015 09:00,,,,,,,,,,,0,(vau),,,2.1,,,,,,,,,,,,0,(vau),,,2.1,,74,(vau),0.2,(vau),4.1,(vau),3,,,,,,,,,,76,(vau),0,(vau),10.9,(vau),2,,
23/02/2015 09:00,,,,,,,,,,,0,(vau),,,1.1,,,,,,,,,,,,0,(vau),,,2.1,,98,(vau),2.4,(vau),6.1,(vau),0.8,,,,,,,,,,87,(vau),0.1,(vau),12.4,(vau),0.9,,
24/02/2015 09:00,,,,,,,,,,,0,(vau),,,0.9,,,,,,,,,,,,0.2,(vau),,,2.8,,84,(vau),3.5,(vau),3.5,(vau),2.8,,,,,,,,,,89,(vau),0.1,(vau),9.3,(vau),0.6,,
25/02/2015 09:00,,,,,,,,,,,0,(vau),,,1.2,,,,,,,,,,,,0,(vau),,,1.8,,81,(vau),0.6,(vau),4,(vau),3.2,,,,,,,,,,82,(vau),0,(vau),8.4,(vau),1.1,,
26/02/2015 09:00,,,,,,,,,,,0,(vau),,,1.3,,,,,,,,,,,,0,(vau),,,1.9,,88,(vau),0,(vau),6.1,(vau),2.2,,,,,,,,,,83,(vau),0,(vau),10.7,(vau),1.5,,
27/02/2015 09:00,,,,,,,,,,,0,(vau),,,1.2,,,,,,,,,,,,0,(vau),,,1.7,,84,(vau),0.1,(vau),6.8,(vau),2,,,,,,,,,,84,(vau),0,(vau),12.3,(vau),1.8,,
28/02/2015 09:00,,,,,,,,,,,0,(vau),,,1.6,,,,,,,,,,,,0,(vau),,,1.3,,72,(vau),0,(vau),7.1,(vau),2.4,,,,,,,,,,76,(vau),0,(vau),11.1,(vau),1.7,,
01/03/2015 09:00,,,,,,,,,,,0,(vau),,,0.5,,,,,,,,,,,,0,(vau),,,2.1,,95,(vau),1.1,(vau),8.5,(vau),1.5,,,,,,,,,,89,(vau),0.1,(vau),11.5,(vau),0.9,,
02/03/2015 09:00,,,,,,,,,,,0,(vau),,,0.5,,,,,,,,,,,,0,(vau),,,2.4,,100,(vau),0.6,(vau),8.5,(vau),1.4,,,,,,,,,,87,(vau),0.1,(vau),14.2,(vau),0.4,,
03/03/2015 09:00,,,,,,,,,,,0,(vau),,,0.6,,,,,,,,,,,,0,(vau),,,1.8,,100,(vau),2.6,(vau),9.2,(vau),1.1,,,,,,,,,,93,(vau),0,(vau),12.2,(vau),0.2,,
04/03/2015 09:00,,,,,,,,,,,0,(vau),,,0.6,,,,,,,,,,,,0,(vau),,,1.5,,91,(vau),0,(vau),7.8,(vau),0.8,,,,,,,,,,90,(vau),0.3,(vau),12.1,(vau),0.7,,
05/03/2015 09:00,,,,,,,,,,,0,(vau),,,0.5,,,,,,,,,,,,0,(vau),,,2,,61,(vau),0,(vau),5,(vau),1.1,,,,,,,,,,57,(vau),0,(vau),13.8,(vau),1.6,,
06/03/2015 09:00,,,,,,,,,,,0,(vau),,,0.6,,,,,,,,,,,,0,(vau),,,2.7,,32,(vau),0,(vau),6.9,(vau),2.2,,,,,,,,,,60,(vau),0,(vau),9.6,(vau),1.2,,
07/03/2015 09:00,,,,,,,,,,,0,(vau),,,0.5,,,,,,,,,,,,0,(vau),,,0.6,,50,(vau),0,(vau),7.8,(vau),1.3,,,,,,,,,,63,(vau),0,(vau),10.7,(vau),0.5,,
08/03/2015 09:00,,,,,,,,,,,0,(vau),,,0.3,,,,,,,,,,,,0,(vau),,,0.5,,47,(vau),0,(vau),9.5,(vau),1.2,,,,,,,,,,67,(vau),0,(vau),11.1,(vau),0.3,,
09/03/2015 09:00,,,,,,,,,,,0,(vau),,,0.5,,,,,,,,,,,,0,(vau),,,0.9,,50,(vau),0,(vau),10.5,(vau),1,,,,,,,,,,64,(vau),0,(vau),13,(vau),0.7,,
10/03/2015 09:00,,,,,,,,,,,0,(vau),,,0.4,,,,,,,,,,,,0,(vau),,,0.6,,50,(vau),0,(vau),10.2,(vau),1.2,,,,,,,,,,76,(vau),0.2,(vau),11.7,(vau),0.3,,
11/03/2015 09:00,,,,,,,,,,,0,(vau),,,0.5,,,,,,,,,,,,0,(vau),,,0.6,,57,(vau),0,(vau),10.1,(vau),1.1,,,,,,,,,,80,(vau),0.2,(vau),11.5,(vau),0.5,,
12/03/2015 09:00,,,,,,,,,,,0,(vau),,,0.7,,,,,,,,,,,,0,(vau),,,0.7,,53,(vau),0,(vau),9.6,(vau),1.2,,,,,,,,,,79,(vau),0.1,(vau),11,(vau),0.5,,
13/03/2015 09:00,,,,,,,,,,,0,(vau),,,1.5,,,,,,,,,,,,0,(vau),,,1.3,,62,(vau),0,(vau),9.2,(vau),2,,,,,,,,,,81,(vau),0.1,(vau),11.7,(vau),1.1,,
14/03/2015 09:00,,,,,,,,,,,0,(vau),,,0.8,,,,,,,,,,,,0,(vau),,,1.2,,48,(vau),0,(vau),6.7,(vau),1.5,,,,,,,,,,73,(vau),0,(vau),11.8,(vau),1.8,,
15/03/2015 09:00,,,,,,,,,,,0,(vau),,,0.7,,,,,,,,,,,,0,(vau),,,1.3,,61,(vau),0,(vau),3.4,(vau),1,,,,,,,,,,67,(vau),0,(vau),9.6,(vau),1.2,,
16/03/2015 09:00,,,,,,,,,,,0,(vau),,,0.5,,,,,,,,,,,,0,(vau),,,1,,61,(vau),0,(vau),4.5,(vau),1.1,,,,,,,,,,66,(vau),0.1,(vau),8.9,(vau),0.5,,
17/03/2015 09:00,,,,,,,,,,,0,(vau),,,0.7,,,,,,,,,,,,0,(vau),,,1.5,,55,(vau),0,(vau),5.7,(vau),0.9,,,,,,,,,,75,(vau),3.4,(vau),10.4,(vau),0.9,,
18/03/2015 09:00,,,,,,,,,,,0,(vau),,,0.5,,,,,,,,,,,,0,(vau),,,2.1,,55,(vau),0,(vau),8.3,(vau),1.9,,,,,,,,,,97,(vau),11.7,(vau),9.1,(vau),0.6,,
19/03/2015 09:00,,,,,,,,,,,0,(vau),,,0.3,,,,,,,,,,,,0,(vau),,,2.1,,65,(vau),0,(vau),7.6,(vau),1.3,,,,,,,,,,84,(vau),0,(vau),10.5,(vau),1.8,,
20/03/2015 09:00,,,,,,,,,,,0,(vau),,,0.3,,,,,,,,,,,,0,(vau),,,2.8,,61,(vau),0,(vau),9.3,(vau),3.1,,,,,,,,,,72,(vau),0.7,(vau),13.8,(vau),1.8,,
21/03/2015 09:00,,,,,,,,,,,0,(vau),,,0.4,,,,,,,,,,,,0.5,(vau),,,2.8,,52,(vau),0,(vau),9.7,(vau),1.9,,,,,,,,,,78,(vau),0.1,(vau),12.8,(vau),0.9,,
22/03/2015 09:00,,,,,,,,,,,0,(vau),,,0.3,,,,,,,,,,,,2,(vau),,,2.3,,67,(vau),0,(vau),8.2,(vau),0.9,,,,,,,,,,92,(vau),4.6,(vau),13.1,(vau),0.4,,
23/03/2015 09:00,,,,,,,,,,,0,(vau),,,0.2,,,,,,,,,,,,0.4,(vau),,,2.2,,63,(vau),0,(vau),5.6,(vau),1.1,,,,,,,,,,85,(vau),0.1,(vau),11.1,(vau),0.9,,
24/03/2015 09:00,,,,,,,,,,,0,(vau),,,2,,,,,,,,,,,,12,(vau),,,1.4,,73,(vau),1.6,(vau),4.3,(vau),2.6,,,,,,,,,,71,(vau),2.6,(vau),11.1,(vau),2.3,,
25/03/2015 09:00,,,,,,,,,,,0,(vau),,,1.5,,,,,,,,,,,,0.4,(vau),,,1.3,,61,(vau),0.1,(vau),5.1,(vau),3.9,,,,,,,,,,66,(vau),0,(vau),11.4,(vau),3.4,,
26/03/2015 09:00,,,,,,,,,,,0,(vau),,,1.8,,,,,,,,,,,,0,(vau),,,1.9,,65,(vau),0.5,(vau),4.3,(vau),2.1,,,,,,,,,,65,(vau),0,(vau),11,(vau),2.5,,
27/03/2015 09:00,,,,,,,,,,,0,(vau),,,1,,,,,,,,,,,,0,(vau),,,1.6,,99,(vau),4.6,(vau),7.5,(vau),1.2,,,,,,,,,,78,(vau),0,(vau),13.9,(vau),1.9,,
28/03/2015 09:00,,,,,,,,,,,0,(vau),,,1,,,,,,,,,,,,0,(vau),,,0.9,,74,(vau),0,(vau),9.7,(vau),1.9,,,,,,,,,,81,(vau),0,(vau),13.7,(vau),1.6,,
29/03/2015 09:00,,,,,,,,,,,0,(vau),,,1.3,,,,,,,,,,,,0,(vau),,,1.4,,53,(vau),0,(vau),12.9,(vau),2.5,,,,,,,,,,81,(vau),0.1,(vau),13.7,(vau),1.5,,
30/03/2015 09:00,,,,,,,,,,,0,(vau),,,1.2,,,,,,,,,,,,0,(vau),,,1.5,,41,(vau),0,(vau),13,(vau),2.2,,,,,,,,,,78,(vau),0,(vau),14.2,(vau),1.9,,
31/03/2015 09:00,,,,,,,,,,,0,(vau),,,1,,,,,,,,,,,,0,(vau),,,1.4,,31,(vau),0,(vau),14.3,(vau),2.2,,,,,,,,,,76,(vau),0.1,(vau),14.8,(vau),1.6,,
01/04/2015 09:00,,,,,,,,,,,0,(vau),,,1,,,,,,,,,,,,0,(vau),,,1.3,,53,(vau),0,(vau),12.2,(vau),1.4,,,,,,,,,,76,(vau),0.1,(vau),14.4,(vau),1.2,,
02/04/2015 09:00,,,,,,,,,,,0,(vau),,,0.4,,,,,,,,,,,,0,(vau),,,2.1,,51,(vau),0,(vau),11.1,(vau),1.5,,,,,,,,,,52,(vau),0,(vau),19.2,(vau),1,,
03/04/2015 09:00,,,,,,,,,,,0,(vau),,,0.4,,,,,,,,,,,,0,(vau),,,1.5,,43,(vau),0,(vau),13.1,(vau),1.2,,,,,,,,,,66,(vau),0,(vau),18.6,(vau),0.4,,
04/04/2015 09:00,,,,,,,,,,,0,(vau),,,0,,,,,,,,,,,,0,(vau),,,1.5,,41,(vau),0,(vau),11.5,(vau),1.3,,,,,,,,,,80,(vau),0.1,(vau),15.7,(vau),0.4,,
05/04/2015 09:00,,,,,,,,,,,0,(vau),,,0.3,,,,,,,,,,,,0,(vau),,,2,,56,(vau),0,(vau),10.5,(vau),1.5,,,,,,,,,,72,(vau),0,(vau),17.3,(vau),0.6,,
06/04/2015 09:00,,,,,,,,,,,0,(vau),,,0.6,,,,,,,,,,,,0,(vau),,,1.6,,43,(vau),0,(vau),12,(vau),1,,,,,,,,,,77,(vau),0,(vau),15.9,(vau),0.9,,
07/04/2015 09:00,,,,,,,,,,,0,(vau),,,0.3,,,,,,,,,,,,0,(vau),,,1.2,,46,(vau),0,(vau),13.5,(vau),0.9,,,,,,,,,,93,(vau),1.6,(vau),15.2,(vau),0.4,,
08/04/2015 09:00,,,,,,,,,,,0,(vau),,,1.3,,,,,,,,,,,,0,(vau),,,1.8,,41,(vau),0,(vau),13,(vau),1.6,,,,,,,,,,63,(vau),0,(vau),17.4,(vau),1.2,,
09/04/2015 09:00,,,,,,,,,,,0,(vau),,,0.5,,,,,,,,,,,,3.1,(vau),,,0.9,,71,(vau),0.8,(vau),9.9,(vau),0.7,,,,,,,,,,89,(vau),2.3,(vau),13,(vau),0.8,,
10/04/2015 09:00,,,,,,,,,,,0,(vau),,,0.4,,,,,,,,,,,,3.2,(vau),,,1.2,,98,(vau),6.5,(vau),7.2,(vau),0.1,,,,,,,,,,94,(vau),6.8,(vau),14.1,(vau),0.3,,
11/04/2015 09:00,,,,,,,,,,,0,(vau),,,0.5,,,,,,,,,,,,0.8,(vau),,,0.8,,95,(vau),2,(vau),6.7,(vau),0.4,,,,,,,,,,91,(vau),0.9,(vau),13.3,(vau),0.7,,
12/04/2015 09:00,,,,,,,,,,,0,(vau),,,0.8,,,,,,,,,,,,0,(vau),,,0.9,,65,(vau),0,(vau),12.3,(vau),0.4,,,,,,,,,,79,(vau),0,(vau),14.7,(vau),1,,
13/04/2015 09:00,,,,,,,,,,,0,(vau),,,0.6,,,,,,,,,,,,0,(vau),,,2.1,,52,(vau),0,(vau),14.2,(vau),0.9,,,,,,,,,,75,(vau),0.1,(vau),15.8,(vau),0.7,,
14/04/2015 09:00,,,,,,,,,,,0,(vau),,,0.6,,,,,,,,,,,,0,(vau),,,2.6,,49,(vau),3.5,(vau),14.7,(vau),1.5,,,,,,,,,,73,(vau),0,(vau),17.4,(vau),0.7,,
15/04/2015 09:00,,,,,,,,,,,0,(vau),,,0.6,,,,,,,,,,,,0.5,(vau),,,1.5,,48,(vau),0.9,(vau),15,(vau),0.9,,,,,,,,,,80,(vau),0.1,(vau),16.7,(vau),1.2,,
16/04/2015 09:00,,,,,,,,,,,0,(vau),,,0.3,,,,,,,,,,,,5.9,(vau),,,1.3,,89,(vau),0.9,(vau),8.8,(vau),0.7,,,,,,,,,,92,(vau),2.1,(vau),12.8,(vau),0.5,,
17/04/2015 09:00,,,,,,,,,,,0,(vau),,,0.6,,,,,,,,,,,,0.1,(vau),,,1.3,,99,(vau),0.7,(vau),8.6,(vau),0.9,,,,,,,,,,90,(vau),0.3,(vau),13.3,(vau),0.7,,
