SNIRH - SISTEMA NACIONAL DE INFORMAÇÃO DE RECURSOS HÍDRICOS

DATA,BARRAGEM DE MEIMOA (12O/04C),,BARRAGEM DE MEIMOA (12O/04C),,BARRAGEM DE MEIMOA (12O/04C),,BARRAGEM DE MEIMOA (12O/04C),,BARRAGEM DE MIRA (28G/01C),,BARRAGEM DE MIRA (28G/01C),,BARRAGEM DE MIRA (28G/01C),,BARRAGEM DE MIRA (28G/01C),,BARRAGEM DE MONTARGIL (19H/02C),,BARRAGEM DE MONTARGIL (19H/02C),,BARRAGEM DE MONTARGIL (19H/02C),,BARRAGEM DE MONTARGIL (19H/02C),,BARRAGEM DE MONTARGIL (ANTIGA) (19H/03U),,BARRAGEM DE MONTARGIL (ANTIGA) (19H/03U),,BARRAGEM DE MONTARGIL (ANTIGA) (19H/03U),,BARRAGEM DE MONTARGIL (ANTIGA) (19H/03U),,BARRAGEM DE ODELOUCA (30G/04U),,BARRAGEM DE ODELOUCA (30G/04U),,BARRAGEM DE ODELOUCA (30G/04U),,BARRAGEM DE ODELOUCA (30G/04U),,
,Humidade relativa média diária (%),FLAG,Precipitação diária (mm),FLAG,Temperatura do ar média diária (°C),FLAG,Velocidade do vento média diária (m/s),FLAG,Humidade relativa média diária (%),FLAG,Precipitação diária (mm),FLAG,Temperatura do ar média diária (°C),FLAG,Velocidade do vento média diária (m/s),FLAG,Humidade relativa média diária (%),FLAG,Precipitação diária (mm),FLAG,Temperatura do ar média diária (°C),FLAG,Velocidade do vento média diária (m/s),FLAG,Humidade relativa média diária (%),FLAG,Precipitação diária (mm),FLAG,Temperatura do ar média diária (°C),FLAG,Velocidade do vento média diária (m/s),FLAG,Humidade relativa média diária (%),FLAG,Precipitação diária (mm),FLAG,Temperatura do ar média diária (°C),FLAG,Velocidade do vento média diária (m/s),FLAG,
09/11/1987 09:00,,,0,(vco),,,,,94,(vco),15.7,(vco),15,(vau),,,78,(vco),0,(vco),14.5,(vau),,,,,,,,,,,,,,,,,,,
10/11/1987 09:00,,,0,(vco),,,,,88.5,(vco),0,(vco),14.9,(vau),,,89,(vco),0,(vco),13.5,(vau),,,,,,,,,,,,,,,,,,,
11/11/1987 09:00,,,0,(vco),,,,,94,(vco),0,(vco),15.6,(vau),,,86,(vco),0,(vco),12,(vau),,,,,,,,,,,,,,,,,,,
12/11/1987 09:00,,,0,(vco),,,,,78,(vco),0,(vco),14.2,(vau),,,86,(vco),0,(vco),12,(vau),,,,,,,,,,,,,,,,,,,
13/11/1987 09:00,,,4.8,(vco),,,,,94,(vco),0,(vco),14.3,(vau),,,88,(vco),0,(vco),12,(vau),,,,,,,,,,,,,,,,,,,
14/11/1987 09:00,,,0,(vco),,,,,88.5,(vco),2,(vco),14.6,(vau),,,87,(vco),4.9,(vco),12.5,(vau),,,,,,,,,,,,,,,,,,,
15/11/1987 09:00,,,0,(vco),,,,,93.5,(vco),0,(vco),12.3,(vau),,,86,(vco),0.2,(vco),11,(vau),,,,,,,,,,,,,,,,,,,
16/11/1987 09:00,,,0,(vco),,,,,94,(vco),0,(vco),14.8,(vau),,,77,(vco),0,(vco),12.5,(vau),,,,,,,,,,,,,,,,,,,
17/11/1987 09:00,,,0,(vco),,,,,78,(vco),0,(vco),16.5,(vau),,,87,(vco),0,(vco),13,(vau),,,,,,,,,,,,,,,,,,,
18/11/1987 09:00,,,0,(vco),,,,,87,(vco),0,(vco),14.5,(vau),,,87,(vco),0,(vco),13,(vau),,,,,,,,,,,,,,,,,,,
19/11/1987 09:00,,,0,(vco),,,,,76,(vco),0,(vco),14.2,(vau),,,87,(vco),0,(vco),14,(vau),,,,,,,,,,,,,,,,,,,
20/11/1987 09:00,,,0,(vco),,,,,87,(vco),0.5,(vco),15.2,(vau),,,86,(vco),0,(vco),13,(vau),,,,,,,,,,,,,,,,,,,
21/11/1987 09:00,,,0,(vco),,,,,100,(vco),0,(vco),14.4,(vau),,,74,(vco),0,(vco),13,(vau),,,,,,,,,,,,,,,,,,,
22/11/1987 09:00,,,0,(vco),,,,,93,(vco),0,(vco),12.9,(vau),,,84,(vco),0,(vco),12,(vau),,,,,,,,,,,,,,,,,,,
23/11/1987 09:00,,,0,(vco),,,,,88,(vco),0,(vco),12,(vau),,,87,(vco),0,(vco),9,(vau),,,,,,,,,,,,,,,,,,,
24/11/1987 09:00,,,0.5,(vco),,,,,85,(vco),1.3,(vco),9.7,(vau),,,85,(vco),1,(vco),7.5,(vau),,,,,,,,,,,,,,,,,,,
25/11/1987 09:00,,,0,(vco),,,,,79,(vco),6.4,(vco),9.7,(vau),,,85,(vco),0.3,(vco),8,(vau),,,,,,,,,,,,,,,,,,,
26/11/1987 09:00,,,0,(vco),,,,,92,(vco),0,(vco),9.4,(vau),,,87,(vco),0,(vco),8,(vau),,,,,,,,,,,,,,,,,,,
27/11/1987 09:00,,,0,(vco),,,,,92,(vco),0,(vco),9.5,(vau),,,90,(vco),0,(vco),8,(vau),,,,,,,,,,,,,,,,,,,
28/11/1987 09:00,,,0,(vco),,,,,92,(vco),0,(vco),9,(vau),,,84,(vco),0,(vco),8,(vau),,,,,,,,,,,,,,,,,,,
29/11/1987 09:00,,,0,(vco),,,,,84,(vco),0,(vco),8.6,(vau),,,83,(vco),0,(vco),7,(vau),,,,,,,,,,,,,,,,,,,
30/11/1987 09:00,,,0,(vco),,,,,74,(vco),0,(vco),8.9,(vau),,,71,(vco),0,(vco),7.5,(vau),,,,,,,,,,,,,,,,,,,
01/12/1987 09:00,,,0,(vco),,,,,94,(vco),2.7,(vco),12.8,(vau),,,86,(vco),2.4,(vco),8,(vau),,,,,,,,,,,,,,,,,,,
02/12/1987 09:00,,,9.5,(vco),,,,,94,(vco),16.1,(vco),13.7,(vau),,,86,(vco),17.8,(vco),8,(vau),,,,,,,,,,,,,,,,,,,
03/12/1987 09:00,,,32.5,(vco),,,,,89,(vco),19,(vco),14.5,(vau),,,88,(vco),22.8,(vco),11,(vau),,,,,,,,,,,,,,,,,,,
04/12/1987 09:00,,,31.2,(vco),,,,,94,(vco),13.1,(vco),12.7,(vau),,,87,(vco),15,(vco),10.5,(vau),,,,,,,,,,,,,,,,,,,
05/12/1987 09:00,,,1.6,(vco),,,,,76,(vco),5.4,(vco),11,(vau),,,87,(vco),0.6,(vco),9,(vau),,,,,,,,,,,,,,,,,,,
06/12/1987 09:00,,,4,(vco),,,,,94,(vco),7.2,(vco),13.9,(vau),,,87,(vco),3,(vco),11,(vau),,,,,,,,,,,,,,,,,,,
07/12/1987 09:00,,,0.6,(vco),,,,,83,(vco),1.1,(vco),13.2,(vau),,,87,(vco),0.3,(vco),11,(vau),,,,,,,,,,,,,,,,,,,
08/12/1987 09:00,,,0,(vco),,,,,100,(vco),35.8,(vco),12.6,(vau),,,87,(vco),0.6,(vco),10,(vau),,,,,,,,,,,,,,,,,,,
09/12/1987 09:00,,,1.9,(vco),,,,,94,(vco),9.9,(vco),13.5,(vau),,,87,(vco),39.2,(vco),11,(vau),,,,,,,,,,,,,,,,,,,
10/12/1987 09:00,,,14,(vco),,,,,94,(vco),0.4,(vco),14.4,(vau),,,88,(vco),13,(vco),12.5,(vau),,,,,,,,,,,,,,,,,,,
11/12/1987 09:00,,,12.9,(vco),,,,,95,(vco),9,(vco),15.8,(vau),,,88,(vco),12,(vco),13.5,(vau),,,,,,,,,,,,,,,,,,,
12/12/1987 09:00,,,6.5,(vco),,,,,95,(vco),8.6,(vco),14.8,(vau),,,88,(vco),2.2,(vco),13,(vau),,,,,,,,,,,,,,,,,,,
13/12/1987 09:00,,,34.8,(vco),,,,,89,(vco),16.8,(vco),14.4,(vau),,,88,(vco),15.5,(vco),13.5,(vau),,,,,,,,,,,,,,,,,,,
14/12/1987 09:00,,,17.2,(vco),,,,,89,(vco),13.7,(vco),14.9,(vau),,,87,(vco),15.5,(vco),12.5,(vau),,,,,,,,,,,,,,,,,,,
15/12/1987 09:00,,,7.6,(vco),,,,,95,(vco),21.7,(vco),15.5,(vau),,,87,(vco),9,(vco),13.5,(vau),,,,,,,,,,,,,,,,,,,
16/12/1987 09:00,,,0.6,(vco),,,,,95,(vco),4.5,(vco),17.4,(vau),,,89,(vco),1.4,(vco),16.5,(vau),,,,,,,,,,,,,,,,,,,
17/12/1987 09:00,,,4,(vco),,,,,94.5,(vco),0,(vco),19.3,(vau),,,89,(vco),0.9,(vco),17,(vau),,,,,,,,,,,,,,,,,,,
18/12/1987 09:00,,,0.9,(vco),,,,,80,(vco),0,(vco),16.8,(vau),,,89,(vco),0.2,(vco),15.5,(vau),,,,,,,,,,,,,,,,,,,
19/12/1987 09:00,,,0,(vco),,,,,88,(vco),29.7,(vco),15.3,(vau),,,88,(vco),5.1,(vco),14.5,(vau),,,,,,,,,,,,,,,,,,,
20/12/1987 09:00,,,0,(vco),,,,,94,(vco),0,(vco),14.4,(vau),,,87,(vco),0.2,(vco),13.5,(vau),,,,,,,,,,,,,,,,,,,
21/12/1987 09:00,,,0,(vco),,,,,88,(vco),0,(vco),14,(vau),,,87,(vco),0,(vco),13,(vau),,,,,,,,,,,,,,,,,,,
22/12/1987 09:00,,,0,(vco),,,,,94,(vco),0,(vco),12.9,(vau),,,86,(vco),0,(vco),11.5,(vau),,,,,,,,,,,,,,,,,,,
23/12/1987 09:00,,,0,(vco),,,,,88,(vco),0,(vco),12.6,(vau),,,86,(vco),0,(vco),8.5,(vau),,,,,,,,,,,,,,,,,,,
24/12/1987 09:00,,,0,(vco),,,,,93,(vco),0,(vco),10.8,(vau),,,85,(vco),0,(vco),8.5,(vau),,,,,,,,,,,,,,,,,,,
25/12/1987 09:00,,,0,(vco),,,,,100,(vco),0,(vco),12,(vau),,,86,(vco),0,(vco),9.5,(vau),,,,,,,,,,,,,,,,,,,
26/12/1987 09:00,,,0,(vco),,,,,87,(vco),0,(vco),12.4,(vau),,,86,(vco),0,(vco),9.5,(vau),,,,,,,,,,,,,,,,,,,
27/12/1987 09:00,,,0,(vco),,,,,82,(vco),0,(vco),12.3,(vau),,,86,(vco),0,(vco),10,(vau),,,,,,,,,,,,,,,,,,,
28/12/1987 09:00,,,0,(vco),,,,,87,(vco),0,(vco),12.7,(vau),,,86,(vco),0,(vco),9,(vau),,,,,,,,,,,,,,,,,,,
29/12/1987 09:00,,,0.4,(vco),,,,,87,(vco),0,(vco),13,(vau),,,85,(vco),0,(vco),9.5,(vau),,,,,,,,,,,,,,,,,,,
30/12/1987 09:00,,,0,(vco),,,,,100,(vco),0,(vco),11.2,(vau),,,85,(vco),0,(vco),9,(vau),,,,,,,,,,,,,,,,,,,
31/12/1987 09:00,,,6.6,(vco),,,,,94,(vco),4.1,(vco),10.7,(vau),,,86,(vco),8.5,(vco),8.5,(vau),,,,,,,,,,,,,,,,,,,
01/01/1988 09:00,,,0,(vco),,,,,86,(vco),0,(vco),11.6,(vau),,,86,(vco),0,(vco),9,(vau),,,,,,,,,,,,,,,,,,,
02/01/1988 09:00,,,0.4,(vco),,,,,93,(vco),0.3,(vco),11.9,(vau),,,86,(vco),0,(vco),9.75,(vau),,,,,,,,,,,,,,,,,,,
03/01/1988 09:00,,,0,(vco),,,,,94,(vco),3.3,(vco),12.9,(vau),,,86,(vco),2.8,(vco),9.5,(vau),,,,,,,,,,,,,,,,,,,
04/01/1988 09:00,,,0,(vco),,,,,100,(vco),0.2,(vco),11.8,(vau),,,87,(vco),0.2,(vco),11,(vau),,,,,,,,,,,,,,,,,,,
05/01/1988 09:00,,,3.2,(vco),,,,,78,(vco),0,(vco),13,(vau),,,89,(vco),0,(vco),11,(vau),,,,,,,,,,,,,,,,,,,
06/01/1988 09:00,,,20.6,(vco),,,,,100,(vco),5.7,(vco),12.2,(vau),,,85,(vco),12.2,(vco),9,(vau),,,,,,,,,,,,,,,,,,,
07/01/1988 09:00,,,3,(vco),,,,,100,(vco),2.3,(vco),10,(vau),,,83,(vco),2.5,(vco),8,(vau),,,,,,,,,,,,,,,,,,,
08/01/1988 09:00,,,0,(vco),,,,,92,(vco),0,(vco),9.1,(vau),,,83,(vco),0,(vco),8.5,(vau),,,,,,,,,,,,,,,,,,,
09/01/1988 09:00,,,0,(vco),,,,,86,(vco),0,(vco),11.3,(vau),,,83,(vco),0,(vco),8.5,(vau),,,,,,,,,,,,,,,,,,,
10/01/1988 09:00,,,0.4,(vco),,,,,100,(vco),0,(vco),10.2,(vau),,,84,(vco),0,(vco),8.5,(vau),,,,,,,,,,,,,,,,,,,
11/01/1988 09:00,,,0,(vco),,,,,100,(vco),0,(vco),10.5,(vau),,,85,(vco),0,(vco),8,(vau),,,,,,,,,,,,,,,,,,,
12/01/1988 09:00,,,0,(vco),,,,,93,(vco),0,(vco),9.7,(vau),,,84,(vco),0,(vco),6.5,(vau),,,,,,,,,,,,,,,,,,,
13/01/1988 09:00,,,28.6,(vco),,,,,94,(vco),13,(vco),10.6,(vau),,,86,(vco),14.2,(vco),8.5,(vau),,,,,,,,,,,,,,,,,,,
14/01/1988 09:00,,,0.2,(vco),,,,,87,(vco),0.2,(vco),10.5,(vau),,,86,(vco),5,(vco),7.5,(vau),,,,,,,,,,,,,,,,,,,
15/01/1988 09:00,,,34.6,(vco),,,,,81,(vco),10.8,(vco),10.4,(vau),,,86,(vco),28,(vco),8,(vau),,,,,,,,,,,,,,,,,,,
16/01/1988 09:00,,,19.2,(vco),,,,,100,(vco),4.6,(vco),8.7,(vau),,,85,(vco),17.4,(vco),7.5,(vau),,,,,,,,,,,,,,,,,,,
17/01/1988 09:00,,,0,(vco),,,,,87,(vco),0,(vco),10.3,(vau),,,86,(vco),0.2,(vco),10,(vau),,,,,,,,,,,,,,,,,,,
18/01/1988 09:00,,,0,(vco),,,,,93,(vco),0,(vco),11.1,(vau),,,86,(vco),0,(vco),10,(vau),,,,,,,,,,,,,,,,,,,
19/01/1988 09:00,,,3.4,(vco),,,,,100,(vco),10.3,(vco),10.6,(vau),,,86,(vco),5.3,(vco),9.5,(vau),,,,,,,,,,,,,,,,,,,
20/01/1988 09:00,,,0,(vco),,,,,93,(vco),1.6,(vco),10.6,(vau),,,84,(vco),0.2,(vco),9,(vau),,,,,,,,,,,,,,,,,,,
21/01/1988 09:00,,,0,(vco),,,,,93,(vco),2.1,(vco),11,(vau),,,84,(vco),3.9,(vco),8,(vau),,,,,,,,,,,,,,,,,,,
22/01/1988 09:00,,,0,(vco),,,,,93,(vco),0,(vco),11.2,(vau),,,73,(vco),0.2,(vco),9.5,(vau),,,,,,,,,,,,,,,,,,,
23/01/1988 09:00,,,0,(vco),,,,,87,(vco),0,(vco),11.7,(vau),,,86,(vco),0,(vco),12,(vau),,,,,,,,,,,,,,,,,,,
24/01/1988 09:00,,,0.8,(vco),,,,,94,(vco),2,(vco),12.6,(vau),,,87,(vco),3.1,(vco),13,(vau),,,,,,,,,,,,,,,,,,,
25/01/1988 09:00,,,0.4,(vco),,,,,89,(vco),1.7,(vco),13.6,(vau),,,89,(vco),2.3,(vco),13,(vau),,,,,,,,,,,,,,,,,,,
26/01/1988 09:00,,,5.6,(vco),,,,,89,(vco),1.1,(vco),14.5,(vau),,,88,(vco),13.8,(vco),12.5,(vau),,,,,,,,,,,,,,,,,,,
27/01/1988 09:00,,,37.6,(vco),,,,,100,(vco),25.6,(vco),13.6,(vau),,,88,(vco),22.5,(vco),13,(vau),,,,,,,,,,,,,,,,,,,
28/01/1988 09:00,,,17.6,(vco),,,,,88,(vco),0.5,(vco),13.4,(vau),,,75,(vco),0.5,(vco),12,(vau),,,,,,,,,,,,,,,,,,,
29/01/1988 09:00,,,10.8,(vco),,,,,94,(vco),0.3,(vco),12,(vau),,,74,(vco),15.5,(vco),12.5,(vau),,,,,,,,,,,,,,,,,,,
30/01/1988 09:00,,,3.6,(vco),,,,,94,(vco),4.5,(vco),13.3,(vau),,,87,(vco),9.3,(vco),11.5,(vau),,,,,,,,,,,,,,,,,,,
31/01/1988 09:00,,,0,(vco),,,,,93,(vco),0,(vco),11,(vau),,,86,(vco),0.2,(vco),10.5,(vau),,,,,,,,,,,,,,,,,,,
01/02/1988 09:00,,,2.4,(vco),,,,,88,(vco),0.5,(vco),11.7,(vau),,,86,(vco),1,(vco),10.5,(vau),,,,,,,,,,,,,,,,,,,
02/02/1988 09:00,,,0.3,(vco),,,,,93,(vco),0.8,(vco),10.4,(vau),,,85,(vco),2.9,(vco),9.5,(vau),,,,,,,,,,,,,,,,,,,
03/02/1988 09:00,,,0,(vco),,,,,100,(vco),0,(vco),10.3,(vau),,,84,(vco),0,(vco),9.5,(vau),,,,,,,,,,,,,,,,,,,
04/02/1988 09:00,,,4,(vco),,,,,93,(vco),6.5,(vco),10.7,(vau),,,73,(vco),6,(vco),9.5,(vau),,,,,,,,,,,,,,,,,,,
05/02/1988 09:00,,,3.5,(vco),,,,,94,(vco),0.8,(vco),13.1,(vau),,,87,(vco),4.9,(vco),11.5,(vau),,,,,,,,,,,,,,,,,,,
06/02/1988 09:00,,,7,(vco),,,,,94,(vco),1.4,(vco),11.8,(vau),,,87,(vco),4.4,(vco),12.5,(vau),,,,,,,,,,,,,,,,,,,
07/02/1988 09:00,,,6.6,(vco),,,,,85,(vco),1.6,(vco),9.4,(vau),,,86,(vco),2.3,(vco),9.5,(vau),,,,,,,,,,,,,,,,,,,
08/02/1988 09:00,,,0,(vco),,,,,86,(vco),0,(vco),10.7,(vau),,,86,(vco),0,(vco),9.5,(vau),,,,,,,,,,,,,,,,,,,
09/02/1988 09:00,,,0.2,(vco),,,,,88,(vco),0,(vco),11.6,(vau),,,87,(vco),0.3,(vco),11.5,(vau),,,,,,,,,,,,,,,,,,,
10/02/1988 09:00,,,0,(vco),,,,,80.5,(vco),0.5,(vco),10.8,(vau),,,85,(vco),0,(vco),10,(vau),,,,,,,,,,,,,,,,,,,
11/02/1988 09:00,,,0,(vco),,,,,100,(vco),0,(vco),9,(vau),,,83,(vco),0,(vco),8,(vau),,,,,,,,,,,,,,,,,,,
12/02/1988 09:00,,,0.2,(vco),,,,,93,(vco),2.2,(vco),10.1,(vau),,,83,(vco),0.8,(vco),8.5,(vau),,,,,,,,,,,,,,,,,,,
13/02/1988 09:00,,,0.2,(vco),,,,,100,(vco),0,(vco),10.5,(vau),,,83,(vco),0,(vco),9,(vau),,,,,,,,,,,,,,,,,,,
14/02/1988 09:00,,,0,(vco),,,,,78,(vco),0,(vco),11.6,(vau),,,85,(vco),0,(vco),10,(vau),,,,,,,,,,,,,,,,,,,
15/02/1988 09:00,,,0.2,(vco),,,,,89,(vco),0,(vco),13,(vau),,,87,(vco),0,(vco),11,(vau),,,,,,,,,,,,,,,,,,,
16/02/1988 09:00,,,0,(vco),,,,,93.5,(vco),14.5,(vco),11.2,(vau),,,87,(vco),5,(vco),11.5,(vau),,,,,,,,,,,,,,,,,,,
17/02/1988 09:00,,,0.4,(vco),,,,,100,(vco),0.3,(vco),10.35,(vau),,,87,(vco),0.6,(vco),11,(vau),,,,,,,,,,,,,,,,,,,
18/02/1988 09:00,,,1,(vco),,,,,100,(vco),0,(vco),11.5,(vau),,,86,(vco),0,(vco),10.5,(vau),,,,,,,,,,,,,,,,,,,
19/02/1988 09:00,,,0,(vco),,,,,87,(vco),0,(vco),12.9,(vau),,,86,(vco),0,(vco),11,(vau),,,,,,,,,,,,,,,,,,,
20/02/1988 09:00,,,0,(vco),,,,,87,(vco),0,(vco),12.8,(vau),,,86,(vco),0,(vco),12,(vau),,,,,,,,,,,,,,,,,,,
21/02/1988 09:00,,,0,(vco),,,,,89,(vco),0,(vco),13.8,(vau),,,88,(vco),0,(vco),12,(vau),,,,,,,,,,,,,,,,,,,
22/02/1988 09:00,,,16,(vco),,,,,94,(vco),31.9,(vco),13.9,(vau),,,88,(vco),0.7,(vco),13,(vau),,,,,,,,,,,,,,,,,,,
23/02/1988 09:00,,,0.2,(vco),,,,,88,(vco),8,(vco),14.7,(vau),,,88,(vco),6,(vco),13.75,(vau),,,,,,,,,,,,,,,,,,,
24/02/1988 09:00,,,0.6,(vco),,,,,94,(vco),0,(vco),14.4,(vau),,,87,(vco),0.8,(vco),13,(vau),,,,,,,,,,,,,,,,,,,
25/02/1988 09:00,,,0,(vco),,,,,100,(vco),0,(vco),10.7,(vau),,,86,(vco),0,(vco),11,(vau),,,,,,,,,,,,,,,,,,,
26/02/1988 09:00,,,0,(vco),,,,,64,(vco),0,(vco),8.6,(vau),,,85,(vco),0,(vco),9.5,(vau),,,,,,,,,,,,,,,,,,,
27/02/1988 09:00,,,0,(vco),,,,,68,(vco),0,(vco),6.3,(vau),,,84,(vco),0,(vco),7,(vau),,,,,,,,,,,,,,,,,,,
28/02/1988 09:00,,,0,(vco),,,,,67,(vco),0,(vco),5.6,(vau),,,83,(vco),0,(vco),6,(vau),,,,,,,,,,,,,,,,,,,
29/02/1988 09:00,,,0,(vco),,,,,75.5,(vco),0,(vco),7.9,(vau),,,83,(vco),0,(vco),7.5,(vau),,,,,,,,,,,,,,,,,,,
01/03/1988 09:00,,,0,(vco),,,,,77,(vco),0,(vco),10.1,(vau),,,85,(vco),0,(vco),8.5,(vau),,,,,,,,,,,,,,,,,,,
02/03/1988 09:00,,,0,(vco),,,,,73,(vco),0.8,(vco),9.4,(vau),,,85,(vco),0,(vco),10,(vau),,,,,,,,,,,,,,,,,,,
03/03/1988 09:00,,,0,(vco),,,,,93.5,(vco),11,(vco),11.4,(vau),,,86,(vco),5,(vco),9,(vau),,,,,,,,,,,,,,,,,,,
04/03/1988 09:00,,,0,(vco),,,,,87,(vco),9.6,(vco),12,(vau),,,86,(vco),5.4,(vco),10,(vau),,,,,,,,,,,,,,,,,,,
05/03/1988 09:00,,,0,(vco),,,,,78,(vco),0,(vco),9.2,(vau),,,87,(vco),0,(vco),9.5,(vau),,,,,,,,,,,,,,,,,,,
06/03/1988 09:00,,,0,(vco),,,,,73,(vco),0,(vco),9.6,(vau),,,89,(vco),0,(vco),11.5,(vau),,,,,,,,,,,,,,,,,,,
07/03/1988 09:00,,,0,(vco),,,,,92,(vco),0,(vco),11.5,(vau),,,90,(vco),0,(vco),11.5,(vau),,,,,,,,,,,,,,,,,,,
08/03/1988 09:00,,,0,(vco),,,,,100,(vco),0,(vco),12.9,(vau),,,80,(vco),0,(vco),11.5,(vau),,,,,,,,,,,,,,,,,,,
09/03/1988 09:00,,,0,(vco),,,,,100,(vco),0,(vco),14.4,(vau),,,90,(vco),0,(vco),10,(vau),,,,,,,,,,,,,,,,,,,
10/03/1988 09:00,,,0,(vco),,,,,100,(vco),0,(vco),14.6,(vau),,,90,(vco),0,(vco),12.5,(vau),,,,,,,,,,,,,,,,,,,
11/03/1988 09:00,,,0,(vco),,,,,93,(vco),0,(vco),14,(vau),,,86,(vco),0,(vco),13.5,(vau),,,,,,,,,,,,,,,,,,,
12/03/1988 09:00,,,0,(vco),,,,,93,(vco),0,(vco),14.5,(vau),,,89,(vco),0,(vco),13,(vau),,,,,,,,,,,,,,,,,,,
13/03/1988 09:00,,,0,(vco),,,,,87,(vco),0,(vco),14.3,(vau),,,85,(vco),0,(vco),12,(vau),,,,,,,,,,,,,,,,,,,
14/03/1988 09:00,,,0,(vco),,,,,93,(vco),0,(vco),13.6,(vau),,,87,(vco),0,(vco),12,(vau),,,,,,,,,,,,,,,,,,,
15/03/1988 09:00,,,0,(vco),,,,,93,(vco),0,(vco),13.05,(vau),,,85,(vco),0,(vco),12,(vau),,,,,,,,,,,,,,,,,,,
16/03/1988 09:00,,,0,(vco),,,,,94,(vco),0,(vco),13.8,(vau),,,86,(vco),0,(vco),12,(vau),,,,,,,,,,,,,,,,,,,
17/03/1988 09:00,,,0,(vco),,,,,100,(vco),0,(vco),15,(vau),,,86,(vco),0,(vco),13.5,(vau),,,,,,,,,,,,,,,,,,,
18/03/1988 09:00,,,0,(vco),,,,,93.5,(vco),0,(vco),16.3,(vau),,,86,(vco),0,(vco),15.5,(vau),,,,,,,,,,,,,,,,,,,
19/03/1988 09:00,,,0,(vco),,,,,83,(vco),0,(vco),16.6,(vau),,,91,(vco),0,(vco),16,(vau),,,,,,,,,,,,,,,,,,,
20/03/1988 09:00,,,0,(vco),,,,,72.5,(vco),0,(vco),16.9,(vau),,,90,(vco),0,(vco),16,(vau),,,,,,,,,,,,,,,,,,,
21/03/1988 09:00,,,1,(vco),,,,,94,(vco),0,(vco),13.5,(vau),,,89,(vco),0.5,(vco),14,(vau),,,,,,,,,,,,,,,,,,,
22/03/1988 09:00,,,0,(vco),,,,,93,(vco),1,(vco),12.9,(vau),,,87,(vco),0,(vco),13,(vau),,,,,,,,,,,,,,,,,,,
23/03/1988 09:00,,,0,(vco),,,,,89,(vco),0,(vco),16.7,(vau),,,87,(vco),0,(vco),15,(vau),,,,,,,,,,,,,,,,,,,
24/03/1988 09:00,,,0,(vco),,,,,94,(vco),0,(vco),17,(vau),,,86,(vco),0,(vco),15.5,(vau),,,,,,,,,,,,,,,,,,,
25/03/1988 09:00,,,0,(vco),,,,,88,(vco),0,(vco),17.1,(vau),,,88,(vco),0,(vco),15.5,(vau),,,,,,,,,,,,,,,,,,,
26/03/1988 09:00,,,0,(vco),,,,,94,(vco),0,(vco),15.3,(vau),,,85,(vco),0,(vco),13.5,(vau),,,,,,,,,,,,,,,,,,,
27/03/1988 09:00,,,0,(vco),,,,,93.5,(vco),0,(vco),15.5,(vau),,,86,(vco),0,(vco),14.5,(vau),,,,,,,,,,,,,,,,,,,
28/03/1988 09:00,,,0,(vco),,,,,87,(vco),0,(vco),14.9,(vau),,,86,(vco),0,(vco),15,(vau),,,,,,,,,,,,,,,,,,,
29/03/1988 09:00,,,0,(vco),,,,,94,(vco),0,(vco),14,(vau),,,86,(vco),0,(vco),13.5,(vau),,,,,,,,,,,,,,,,,,,
30/03/1988 09:00,,,0,(vco),,,,,65,(vco),0,(vco),12.7,(vau),,,86,(vco),0,(vco),12,(vau),,,,,,,,,,,,,,,,,,,
31/03/1988 09:00,,,0,(vco),,,,,76.5,(vco),0,(vco),13.3,(vau),,,87,(vco),0,(vco),12,(vau),,,,,,,,,,,,,,,,,,,
01/04/1988 09:00,,,0,(vco),,,,,87,(vco),0,(vco),12.2,(vau),,,86,(vco),0,(vco),12,(vau),,,,,,,,,,,,,,,,,,,
02/04/1988 09:00,,,0,(vco),,,,,87,(vco),0,(vco),11.9,(vau),,,86,(vco),0,(vco),12,(vau),,,,,,,,,,,,,,,,,,,
03/04/1988 09:00,,,1,(vco),,,,,75.5,(vco),1.8,(vco),10.5,(vau),,,85,(vco),3,(vco),12,(vau),,,,,,,,,,,,,,,,,,,
04/04/1988 09:00,,,5,(vco),,,,,77,(vco),2.6,(vco),13.6,(vau),,,86,(vco),0,(vco),12,(vau),,,,,,,,,,,,,,,,,,,
05/04/1988 09:00,,,15,(vco),,,,,70.5,(vco),0,(vco),12.4,(vau),,,86,(vco),0,(vco),11,(vau),,,,,,,,,,,,,,,,,,,
06/04/1988 09:00,,,1.5,(vco),,,,,88,(vco),0.4,(vco),12.9,(vau),,,86,(vco),0.3,(vco),11,(vau),,,,,,,,,,,,,,,,,,,
07/04/1988 09:00,,,0,(vco),,,,,93,(vco),0,(vco),12.6,(vau),,,85,(vco),0,(vco),11.5,(vau),,,,,,,,,,,,,,,,,,,
08/04/1988 09:00,,,0,(vco),,,,,81,(vco),0,(vco),13.2,(vau),,,86,(vco),0,(vco),12,(vau),,,,,,,,,,,,,,,,,,,
09/04/1988 09:00,,,0,(vco),,,,,81,(vco),0,(vco),12.5,(vau),,,85,(vco),0,(vco),11.5,(vau),,,,,,,,,,,,,,,,,,,
10/04/1988 09:00,,,0,(vco),,,,,76,(vco),0,(vco),13.2,(vau),,,85,(vco),0,(vco),11,(vau),,,,,,,,,,,,,,,,,,,
