SNIRH - SISTEMA NACIONAL DE INFORMAÇÃO DE RECURSOS HÍDRICOS

DATA,PONTE SABOR (06O/02UG),,PONTE SABOR (06O/02UG),,PONTE SÔR (18I/02U),,PONTE SÔR (18I/02U),,PONTÉVEL (19E/03UG),,PONTÉVEL (19E/03UG),,PORCHES (31G/02UG),,PORCHES (31G/02UG),,PORRAIS (05Q/05G),,PORRAIS (05Q/05G),,PORTA COVA (02G/02U),,PORTA COVA (02G/02U),,PORTEL (24K/01UG),,PORTEL (24K/01UG),,
,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,
30/06/2018 09:00,,,,,,,,,,,,,,,,,,,,,,,,,0.2,(vau),1.6,,
01/07/2018 09:00,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),1.6,,
02/07/2018 09:00,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),1.7,,
03/07/2018 09:00,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),1.8,,
04/07/2018 09:00,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),2.8,,
05/07/2018 09:00,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),3.2,,
06/07/2018 09:00,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),2.6,,
07/07/2018 09:00,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),2.4,,
08/07/2018 09:00,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),2.2,,
09/07/2018 09:00,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),1.8,,
10/07/2018 09:00,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),2.3,,
11/07/2018 09:00,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),2.7,,
12/07/2018 09:00,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),2.2,,
13/07/2018 09:00,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),2.3,,
14/07/2018 09:00,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),2.3,,
15/07/2018 09:00,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),2.1,,
16/07/2018 09:00,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),2.8,,
17/07/2018 09:00,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),2.1,,
18/07/2018 09:00,,,,,,,,,,,,,,,,,,,,,,,,,1.7,(vau),2.2,,
19/07/2018 09:00,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),2.3,,
20/07/2018 09:00,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),3,,
21/07/2018 09:00,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),3,,
22/07/2018 09:00,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),2.9,,
23/07/2018 09:00,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),1.8,,
24/07/2018 09:00,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),2.4,,
25/07/2018 09:00,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),2.1,,
26/07/2018 09:00,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),2.4,,
27/07/2018 09:00,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),2.6,,
28/07/2018 09:00,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),2.6,,
29/07/2018 09:00,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),3.1,,
30/07/2018 09:00,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),2.6,,
31/07/2018 09:00,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),3,,
01/08/2018 09:00,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),1.9,,
02/08/2018 09:00,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),0.9,,
03/08/2018 09:00,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),0.8,,
04/08/2018 09:00,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),1.5,,
05/08/2018 09:00,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),1.6,,
06/08/2018 09:00,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),1.6,,
07/08/2018 09:00,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),3,,
08/08/2018 09:00,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),3,,
09/08/2018 09:00,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),3.8,,
10/08/2018 09:00,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),2.7,,
11/08/2018 09:00,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),1.5,,
12/08/2018 09:00,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),1.9,,
13/08/2018 09:00,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),3.1,,
14/08/2018 09:00,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),2.5,,
15/08/2018 09:00,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),1.8,,
16/08/2018 09:00,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),1.5,,
17/08/2018 09:00,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),2,,
18/08/2018 09:00,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),1.1,,
19/08/2018 09:00,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),1,,
20/08/2018 09:00,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),1.1,,
21/08/2018 09:00,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),1.1,,
24/08/2018 09:00,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),2.8,,
25/08/2018 09:00,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),2.2,,
26/08/2018 09:00,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),1.8,,
27/08/2018 09:00,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),1.1,,
28/08/2018 09:00,,,,,,,,,,,,,,,,,,,,,,,,,0.5,(vau),1.3,,
29/08/2018 09:00,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),2.7,,
30/08/2018 09:00,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),1.8,,
31/08/2018 09:00,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),1.1,,
01/09/2018 09:00,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),0.8,,
02/09/2018 09:00,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),0.7,,
03/09/2018 09:00,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),2,,
04/09/2018 09:00,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),1.2,,
05/09/2018 09:00,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),1.3,,
06/09/2018 09:00,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),2.3,,
07/09/2018 09:00,,,,,,,,,,,,,,,,,,,,,,,,,0.1,(vau),1.5,,
08/09/2018 09:00,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),1,,
09/09/2018 09:00,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),1.2,,
10/09/2018 09:00,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),0.9,,
11/09/2018 09:00,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),1,,
12/09/2018 09:00,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),0.8,,
13/09/2018 09:00,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),1.4,,
14/09/2018 09:00,,,,,,,,,0,(vau),,,,,,,,,,,,,,,0,(vau),1.8,,
15/09/2018 09:00,,,,,,,,,0,(vau),,,,,,,,,,,,,,,0.8,(vau),1.6,,
16/09/2018 09:00,,,,,,,,,0.1,(vau),,,,,,,,,,,,,,,0,(vau),1,,
17/09/2018 09:00,,,,,,,,,0,(vau),,,,,,,,,,,,,,,0,(vau),1.1,,
18/09/2018 09:00,,,,,,,,,0,(vau),,,,,,,,,,,,,,,0,(vau),1.6,,
19/09/2018 09:00,,,,,,,,,0,(vau),,,,,,,,,,,,,,,0,(vau),1.7,,
20/09/2018 09:00,,,,,,,,,0,(vau),,,,,,,,,,,,,,,0,(vau),1.3,,
21/09/2018 09:00,,,,,,,,,0.1,(vau),,,,,,,,,,,,,,,0,(vau),2.2,,
22/09/2018 09:00,,,,,,,,,0,(vau),,,,,,,,,,,,,,,0,(vau),1.3,,
23/09/2018 09:00,,,,,,,,,0,(vau),,,,,,,,,,,,,,,0,(vau),1,,
24/09/2018 09:00,,,,,,,,,0,(vau),,,,,,,,,,,,,,,0,(vau),0.9,,
25/09/2018 09:00,,,,,,,,,0,(vau),,,,,,,,,,,,,,,0,(vau),0.8,,
26/09/2018 09:00,,,,,,,,,0,(vau),,,,,,,,,,,,,,,0,(vau),0.9,,
27/09/2018 09:00,,,,,,,,,0,(vau),,,,,,,,,,,,,,,1.7,(vau),1.3,,
28/09/2018 09:00,,,,,,,,,0,(vau),,,,,,,0,(vau),0.9,,,,,,0,(vau),0.8,,
29/09/2018 09:00,,,,,,,,,0,(vau),,,,,,,0,(vau),1.5,,,,,,0,(vau),1.1,,
30/09/2018 09:00,,,,,,,,,0,(vau),,,,,,,0,(vau),1.3,,,,,,0,(vau),1.3,,
01/10/2018 09:00,,,,,,,,,0.1,(vau),,,,,,,0,(vau),2.1,,,,,,0,(vau),1.1,,
02/10/2018 09:00,,,,,,,,,0,(vau),,,,,,,0,(vau),3,,,,,,0,(vau),1,,
03/10/2018 09:00,,,,,,,,,0,(vau),,,,,,,0,(vau),2.4,,,,,,0,(vau),0.7,,
04/10/2018 09:00,,,,,,,,,0,(vau),,,,,,,0,(vau),1.4,,,,,,0,(vau),0.7,,
05/10/2018 09:00,,,,,,,,,0,(vau),,,,,,,0,(vau),0.8,,,,,,0,(vau),1.1,,
06/10/2018 09:00,,,,,,,,,0,(vau),,,,,,,0,(vau),0.7,,,,,,0,(vau),0.6,,
07/10/2018 09:00,,,,,,,,,0,(vau),,,,,,,0,(vau),1.6,,,,,,0,(vau),1.8,,
08/10/2018 09:00,,,,,,,,,0,(vau),,,,,,,0,(vau),2.3,,,,,,0,(vau),1,,
09/10/2018 09:00,,,,,,,,,0,(vau),,,,,,,0,(vau),2,,,,,,0,(vau),0.7,,
10/10/2018 09:00,,,,,,,,,0,(vau),,,,,,,0,(vau),1.6,,,,,,0,(vau),0.7,,
11/10/2018 09:00,,,,,,,,,0.7,(vau),,,,,,,0.1,(vau),2.2,,,,,,1.2,(vau),1.3,,
12/10/2018 09:00,,,,,,,,,0.2,(vau),,,,,,,0,(vau),1.1,,,,,,0.4,(vau),0.8,,
13/10/2018 09:00,,,,,,,,,0,(vau),,,,,,,0,(vau),1.1,,,,,,0,(vau),0.5,,
14/10/2018 09:00,,,,,,,,,0.8,(vau),,,,,,,0,(vau),2.7,,,,,,12.8,(vau),3.2,,
15/10/2018 09:00,,,,,,,,,4.5,(vau),,,,,,,0,(vau),1.4,,,,,,0,(vau),2.2,,
16/10/2018 09:00,,,,,,,,,3.1,(vau),,,,,,,0,(vau),1.4,,,,,,7.4,(vau),1.5,,
17/10/2018 09:00,,,,,,,,,0.2,(vau),,,,,,,0,(vau),0.5,,,,,,0.2,(vau),0.6,,
18/10/2018 09:00,,,,,,,,,0.2,(vau),,,,,,,0,(vau),1.1,,,,,,2.9,(vau),2.4,,
19/10/2018 09:00,,,,,,,,,0.1,(vau),,,,,,,,,2.6,,,,,,14.5,(vau),1,,
20/10/2018 09:00,,,,,,,,,0,(vau),,,,,,,0,(vau),3.5,,,,,,0.2,(vau),0.8,,
21/10/2018 09:00,,,,,,,,,0,(vau),,,,,,,0,(vau),2.9,,,,,,0.9,(vau),0.8,,
22/10/2018 09:00,,,,,,,,,0.1,(vau),,,,,,,0,(vau),1.7,,,,,,0.1,(vau),1.3,,
23/10/2018 09:00,,,,,,,,,0.1,(vau),,,,,,,0,(vau),3,,,,,,0.1,(vau),0.4,,
24/10/2018 09:00,,,,,,,,,11.2,(vau),,,,,,,0,(vau),1.5,,,,,,0.1,(vau),0.5,,
25/10/2018 09:00,,,,,,,,,0.1,(vau),,,,,,,0,(vau),1,,,,,,0,(vau),0.6,,
26/10/2018 09:00,,,,,,,,,0,(vau),,,,,,,0,(vau),0.8,,,,,,0,(vau),0.5,,
27/10/2018 09:00,,,,,,,,,0.1,(vau),,,,,,,0,(vau),1,,,,,,3.6,(vau),1.4,,
28/10/2018 09:00,,,,,,,,,0.2,(vau),,,,,,,0,(vau),1.9,,,,,,0,(vau),4.2,,
29/10/2018 09:00,,,,,,,,,0.1,(vau),,,,,,,0,(vau),1.8,,,,,,0,(vau),3.3,,
30/10/2018 09:00,,,,,,,,,8.3,(vau),,,,,,,0,(vau),1.6,,,,,,7.9,(vau),2.7,,
31/10/2018 09:00,,,,,,,,,7.3,(vau),,,,,,,0,(vau),0.6,,,,,,2.5,(vau),3,,
01/11/2018 09:00,,,,,,,,,7.2,(vau),,,,,,,0,(vau),0.9,,,,,,8.5,(vau),1.2,,
02/11/2018 09:00,,,,,,,,,0.3,(vau),,,,,,,0,(vau),1.6,,,,,,0.1,(vau),1.9,,
03/11/2018 09:00,,,,,,,,,0.1,(vau),,,,,,,0,(vau),1,,,,,,0,(vau),2.2,,
04/11/2018 09:00,,,,,,,,,0.1,(vau),,,,,,,0,(vau),0.5,,,,,,0,(vau),1.5,,
05/11/2018 09:00,,,,,,,,,9.9,(vau),,,,,,,0,(vau),1.8,,,,,,10.1,(vau),1.9,,
06/11/2018 09:00,,,,,,,,,5.1,(vau),,,,,,,0,(vau),1.2,,,,,,1,(vau),1.9,,
07/11/2018 09:00,,,,,,,,,8,(vau),,,,,,,0,(vau),2.8,,,,,,3.6,(vau),1.3,,
08/11/2018 09:00,,,,,,,,,0.7,(vau),,,,,,,,,0.9,,,,,,0.2,(vau),0.8,,
09/11/2018 09:00,,,,,,,,,2.8,(vau),,,,,,,0,(vau),1.7,,,,,,2.4,(vau),1.6,,
10/11/2018 09:00,,,,,,,,,0.7,(vau),,,,,,,0,(vau),3.2,,,,,,0.1,(vau),1.5,,
11/11/2018 09:00,,,,,,,,,14,(vau),,,,,,,,,2.5,,,,,,2,(vau),1.7,,
12/11/2018 09:00,,,,,,,,,40.2,(vau),,,,,,,0,(vau),0.5,,,,,,25.8,(vau),1.3,,
13/11/2018 09:00,,,,,,,,,0.1,(vau),,,,,,,0,(vau),0.7,,,,,,0.1,(vau),1,,
14/11/2018 09:00,,,,,,,,,0.1,(vau),,,,,,,0,(vau),0.9,,,,,,0.2,(vau),0.5,,
15/11/2018 09:00,,,,,,,,,1.2,(vau),,,,,,,0,(vau),1.8,,,,,,0.2,(vau),0.5,,
16/11/2018 09:00,,,,,,,,,0.1,(vau),,,,,,,0,(vau),1.5,,,,,,0.1,(vau),1,,
17/11/2018 09:00,,,,,,,,,0,(vau),,,,,,,0,(vau),1.5,,,,,,0.2,(vau),0.8,,
18/11/2018 09:00,,,,,,,,,7.1,(vau),,,,,,,0,(vau),1.9,,,,,,44.1,(vau),4.2,,
19/11/2018 09:00,,,,,,,,,5.7,(vau),,,,,,,0,(vau),1.4,,,,,,7.8,(vau),0.8,,
20/11/2018 09:00,,,,,,,,,1.5,(vau),,,,,,,0,(vau),1,,,,,,7.3,(vau),0.9,,
21/11/2018 09:00,,,,,,,,,0.9,(vau),,,,,,,0,(vau),1.7,,,,,,3.8,(vau),1.6,,
22/11/2018 09:00,,,,,,,,,0.9,(vau),,,,,,,0,(vau),1.8,,,,,,0.5,(vau),0.7,,
23/11/2018 09:00,,,,,,,,,0.8,(vau),,,,,,,,,1.4,,,,,,3.2,(vau),0.4,,
24/11/2018 09:00,,,,,,,,,0.4,(vau),,,,,,,0,(vau),1.7,,,,,,0.2,(vau),0.3,,
25/11/2018 09:00,,,,,,,,,10.1,(vau),,,,,,,0,(vau),2,,,,,,6.8,(vau),1.5,,
26/11/2018 09:00,,,,,,,,,10.9,(vau),,,,,,,0,(vau),1.4,,,,,,4.1,(vau),2.8,,
27/11/2018 09:00,,,,,,,,,0.1,(vau),,,,,,,0,(vau),0.9,,,,,,0.1,(vau),1.6,,
28/11/2018 09:00,,,,,,,,,0.1,(vau),,,,,,,0,(vau),0.5,,,,,,0.3,(vau),0.3,,
29/11/2018 09:00,,,,,,,,,0.1,(vau),,,,,,,0,(vau),0.5,,,,,,0.2,(vau),0.3,,
30/11/2018 09:00,,,,,,,,,11.7,(vau),,,,,,,0,(vau),0.5,,,,,,4.3,(vau),1.5,,
01/12/2018 09:00,,,,,,,,,0.1,(vau),,,,,,,,,0.7,,,,,,0.2,(vau),0.7,,
02/12/2018 09:00,,,,,,,,,0.2,(vau),,,,,,,0,(vau),1.1,,,,,,0.1,(vau),0.3,,
03/12/2018 09:00,,,,,,,,,0.1,(vau),,,,,,,,,1,,,,,,0.3,(vau),0.3,,
04/12/2018 09:00,,,,,,,,,0,(vau),,,,,,,0,(vau),0.9,,,,,,0.1,(vau),0.7,,
05/12/2018 09:00,,,,,,,,,0.1,(vau),,,,,,,0,(vau),1.5,,,,,,0.3,(vau),0.4,,
06/12/2018 09:00,,,,,,,,,0.1,(vau),,,,,,,0,(vau),0.4,,,,,,0.3,(vau),0.4,,
07/12/2018 09:00,,,,,,,,,0.3,(vau),,,,,,,0,(vau),0.6,,,,,,0.3,(vau),0.6,,
08/12/2018 09:00,,,,,,,,,0.1,(vau),,,,,,,0,(vau),0.8,,,,,,0.2,(vau),1.9,,
09/12/2018 09:00,,,,,,,,,0,(vau),,,,,,,0,(vau),0.8,,,,,,0.2,(vau),0.7,,
10/12/2018 09:00,,,,,,,,,0.2,(vau),,,,,,,0,(vau),1.1,,,,,,0.1,(vau),0.5,,
11/12/2018 09:00,,,,,,,,,0,(vau),,,,,,,0,(vau),1.5,,,,,,0.1,(vau),0.6,,
12/12/2018 09:00,,,,,,,,,0.1,(vau),,,,,,,0,(vau),0.9,,,,,,0.1,(vau),0.3,,
13/12/2018 09:00,,,,,,,,,11.7,(vau),,,,,,,0,(vau),1.5,,,,,,7.8,(vau),1.6,,
14/12/2018 09:00,,,,,,,,,1.8,(vau),,,,,,,0,(vau),1,,,,,,0.2,(vau),2.8,,
15/12/2018 09:00,,,,,,,,,0.1,(vau),,,,,,,0,(vau),0.9,,,,,,0.1,(vau),0.6,,
16/12/2018 09:00,,,,,,,,,6.9,(vau),,,,,,,0,(vau),2.3,,,,,,2.6,(vau),0.9,,
17/12/2018 09:00,,,,,,,,,0.2,(vau),,,,,,,0,(vau),1.1,,,,,,1,(vau),1.1,,
18/12/2018 09:00,,,,,,,,,0.1,(vau),,,,,,,0,(vau),0.7,,,,,,0.2,(vau),0.4,,
19/12/2018 09:00,,,,,,,,,10.5,(vau),,,,,,,0,(vau),1.8,,,,,,5.2,(vau),1,,
20/12/2018 09:00,,,,,,,,,0.1,(vau),,,,,,,0,(vau),1.2,,,,,,0.2,(vau),0.5,,
21/12/2018 09:00,,,,,,,,,0.1,(vau),,,,,,,,,1,,,,,,0.2,(vau),0.3,,
22/12/2018 09:00,,,,,,,,,0.1,(vau),,,,,,,0,(vau),1.2,,,,,,0.2,(vau),0.5,,
23/12/2018 09:00,,,,,,,,,0.1,(vau),,,,,,,0,(vau),0.7,,,,,,0.2,(vau),0.5,,
24/12/2018 09:00,,,,,,,,,0.1,(vau),,,,,,,0,(vau),2,,,,,,0.3,(vau),0.5,,
25/12/2018 09:00,,,,,,,,,0,(vau),,,,,,,0,(vau),1.4,,,,,,0.1,(vau),0.4,,
26/12/2018 09:00,,,,,,,,,0.1,(vau),,,,,,,0,(vau),0.5,,,,,,0.2,(vau),0.3,,
27/12/2018 09:00,,,,,,,,,0.5,(vau),,,,,,,0,(vau),0.9,,,,,,0.3,(vau),0.5,,
28/12/2018 09:00,,,,,,,,,0.1,(vau),,,,,,,0,(vau),0.9,,,,,,0,(vau),0.9,,
29/12/2018 09:00,,,,,,,,,0.1,(vau),,,,,,,0,(vau),0.4,,,,,,0.3,(vau),0.8,,
30/12/2018 09:00,,,,,,,,,0,(vau),,,,,,,0,(vau),2.1,,,,,,0.1,(vau),0.7,,
31/12/2018 09:00,,,,,,,,,0,(vau),,,,,,,0,(vau),1.5,,,,,,0,(vau),0.5,,
01/01/2019 09:00,,,,,,,,,0.1,(vau),,,,,,,0,(vau),0.6,,,,,,0.2,(vau),0.7,,
02/01/2019 09:00,,,,,,,,,0.3,(vau),,,,,,,0,(vau),0.7,,,,,,0.3,(vau),0.3,,
03/01/2019 09:00,,,,,,,,,0.2,(vau),,,,,,,0,(vau),1.2,,,,,,0.4,(vau),0.6,,
04/01/2019 09:00,,,,,,,,,0.2,(vau),,,,,,,0,(vau),0.5,,,,,,0.1,(vau),0.3,,
05/01/2019 09:00,,,,,,,,,0.1,(vau),,,,,,,0.5,(vau),0.4,,,,,,0.1,(vau),0.6,,
06/01/2019 09:00,,,,,,,,,0.1,(vau),,,,,,,1.8,(vau),0.9,,,,,,0.2,(vau),0.5,,
07/01/2019 09:00,,,,,,,,,0.3,(vau),,,,,,,43.2,(vau),0.6,,,,,,0.2,(vau),0.4,,
08/01/2019 09:00,,,,,,,,,0.1,(vau),,,,,,,1.1,(vau),1.1,,,,,,0.2,(vau),0.5,,
09/01/2019 09:00,,,,,,,,,0.1,(vau),,,,,,,0,(vau),0.9,,,,,,0.3,(vau),0.5,,
10/01/2019 09:00,,,,,,,,,0.1,(vau),,,,,,,0,(vau),1.4,,,,,,0.2,(vau),0.4,,
11/01/2019 09:00,,,,,,,,,0.1,(vau),,,,,,,0,(vau),2.1,,,,,,0,(vau),0.6,,
12/01/2019 09:00,,,,,,,,,0,(vau),,,,,,,0,(vau),1.6,,,,,,0.1,(vau),0.8,,
13/01/2019 09:00,,,,,,,,,0,(vau),,,,,,,0,(vau),0.9,,,,,,0,(vau),0.6,,
14/01/2019 09:00,,,,,,,,,0.1,(vau),,,,,,,0,(vau),1,,,,,,0.1,(vau),0.6,,
15/01/2019 09:00,,,,,,,,,0.2,(vau),,,,,,,0,(vau),1.6,,,,,,0.3,(vau),0.5,,
16/01/2019 09:00,,,,,,,,,0.1,(vau),,,,,,,0.1,(vau),0.4,,,,,,0.1,(vau),0.3,,
17/01/2019 09:00,,,,,,,,,1.1,(vau),,,,,,,0,(vau),0.2,,,,,,0.1,(vau),0.5,,
18/01/2019 09:00,,,,,,,,,0,(vau),,,,,,,0.1,(vau),0.5,,,,,,0,(vau),1.3,,
19/01/2019 09:00,,,,,,,,,5.9,(vau),,,,,,,1.2,(vau),0.8,,,,,,3.4,(vau),1,,
20/01/2019 09:00,,,,,,,,,8.5,(vau),,,,,,,5.7,(vau),1.7,,,,,,1.2,(vau),3.2,,
21/01/2019 09:00,,,,,,,,,0,(vau),,,,,,,0,(vau),1.4,,,,,,0.2,(vau),3.1,,
22/01/2019 09:00,,,,,,,,,0,(vau),,,,,,,0,(vau),0.8,,,,,,0,(vau),1.6,,
23/01/2019 09:00,,,,,,,,,0.2,(vau),,,,,,,0.4,(vau),1.6,,,,,,0.1,(vau),4,,
24/01/2019 09:00,,,,,,,,,0,(vau),,,,,,,0,(vau),1.5,,,,,,0,(vau),4.6,,
25/01/2019 09:00,,,,,,,,,0.1,(vau),,,,,,,0,(vau),1.7,,,,,,0.1,(vau),2.2,,
26/01/2019 09:00,,,,,,,,,0.1,(vau),,,,,,,0,(vau),1.1,,,,,,0,(vau),0.5,,
27/01/2019 09:00,,,,,,,,,0.1,(vau),,,,,,,0,(vau),1.2,,,,,,0,(vau),1.6,,
28/01/2019 09:00,,,,,,,,,0.1,(vau),,,,,,,0,(vau),1.3,,,,,,0,(vau),3.6,,
29/01/2019 09:00,,,,,,,,,0.1,(vau),,,,,,,0.2,(vau),1.2,,,,,,0,(vau),2.9,,
30/01/2019 09:00,,,,,,,,,1.3,(vau),,,,,,,0.1,(vau),1.6,,,,,,0,(vau),2.8,,
31/01/2019 09:00,,,,,,,,,7.2,(vau),,,,,,,3.5,(vau),2.5,,,,,,0,(vau),2.8,,
01/02/2019 09:00,,,,,,,,,10.8,(vau),,,,,,,10.8,(vau),3.1,,,,,,0,(vau),3.4,,
02/02/2019 09:00,,,,,,,,,5.4,(vau),,,,,,,2.8,(vau),2,,,,,,0,(vau),4.3,,
03/02/2019 09:00,,,,,,,,,0.3,(vau),,,,,,,0.6,(vau),1.5,,,,,,0,(vau),3.4,,
04/02/2019 09:00,,,,,,,,,0,(vau),,,,,,,0.1,(vau),0.6,,,,,,0,(vau),0.6,,
05/02/2019 09:00,,,,,,,,,0.1,(vau),,,,,,,0,(vau),0.8,,,,,,0.7,(vau),0.4,,
06/02/2019 09:00,,,,,,,,,0.1,(vau),,,,,,,0,(vau),0.7,,,,,,0.3,(vau),0.6,,
07/02/2019 09:00,,,,,,,,,0.1,(vau),,,,,,,0,(vau),0.9,,,,,,0,(vau),0.9,,
08/02/2019 09:00,,,,,,,,,0,(vau),,,,,,,0,(vau),0.6,,,,,,0.1,(vau),1.4,,
09/02/2019 09:00,,,,,,,,,0.1,(vau),,,,,,,0,(vau),1.2,,,,,,0,(vau),0.8,,
10/02/2019 09:00,,,,,,,,,0,(vau),,,,,,,0,(vau),2.8,,,,,,0,(vau),0.5,,
11/02/2019 09:00,,,,,,,,,0.6,(vau),,,,,,,0.6,(vau),1.4,,,,,,0,(vau),1.7,,
12/02/2019 09:00,,,,,,,,,0,(vau),,,,,,,0,(vau),1.5,,,,,,0,(vau),0.6,,
13/02/2019 09:00,,,,,,,,,0.1,(vau),,,,,,,0,(vau),1.1,,,,,,0,(vau),0.7,,
14/02/2019 09:00,,,,,,,,,0,(vau),,,,,,,0,(vau),1.2,,,,,,0,(vau),0.7,,
15/02/2019 09:00,,,,,,,,,0,(vau),,,,,,,0,(vau),1.4,,,,,,0,(vau),1.5,,
16/02/2019 09:00,,,,,,,,,0,(vau),,,,,,,0,(vau),1.4,,,,,,0,(vau),0.6,,
17/02/2019 09:00,,,,,,,,,0,(vau),,,,,,,0,(vau),0.9,,,,,,0,(vau),0.4,,
18/02/2019 09:00,,,,,,,,,15.9,(vau),,,,,,,2.1,(vau),1.1,,,,,,0,(vau),1.6,,
19/02/2019 09:00,,,,,,,,,0.1,(vau),,,,,,,2.1,(vau),0.2,,,,,,0,(vau),0.7,,
20/02/2019 09:00,,,,,,,,,0,(vau),,,,,,,0,(vau),0.8,,,,,,0,(vau),0.6,,
21/02/2019 09:00,,,,,,,,,0,(vau),,,,,,,0,(vau),1.2,,,,,,0,(vau),0.3,,
22/02/2019 09:00,,,,,,,,,0,(vau),,,,,,,0,(vau),1.8,,,,,,0,(vau),1,,
23/02/2019 09:00,,,,,,,,,0,(vau),,,,,,,0,(vau),1.3,,,,,,0,(vau),1,,
24/02/2019 09:00,,,,,,,,,0,(vau),,,,,,,0,(vau),0.9,,,,,,0,(vau),0.5,,
25/02/2019 09:00,,,,,,,,,0,(vau),,,,,,,0,(vau),0.9,,,,,,0,(vau),0.7,,
26/02/2019 09:00,,,,,,,,,0,(vau),,,,,,,0,(vau),1,,,,,,0,(vau),0.8,,
27/02/2019 09:00,,,,,,,,,0,(vau),,,,,,,0,(vau),1.2,,,,,,0,(vau),0.9,,
