SNIRH - SISTEMA NACIONAL DE INFORMAÇÃO DE RECURSOS HÍDRICOS

DATA,CANIÇO (04J/01G),,CANIÇO (04J/01G),,CANTANHEDE (11F/01UG),,CANTANHEDE (11F/01UG),,CAPINHA (12M/02UG),,CAPINHA (12M/02UG),,CARANGUEJEIRA (15E/03G),,CARANGUEJEIRA (15E/03G),,CARAPINHAL (13H/09UG),,CARAPINHAL (13H/09UG),,CARAPUÇÕES (SÃO TORCATO) (21G/03G),,CARAPUÇÕES (SÃO TORCATO) (21G/03G),,CARIA (12M/01UG),,CARIA (12M/01UG),,
,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,
22/12/2019 09:00,,,,,,,,,,,,,,,,,3,(vau),3.9,,13.9,(vau),0.5,,,,,,
23/12/2019 09:00,,,,,,,,,,,,,,,,,0.6,(vau),0.9,,10.6,(vau),0,,,,,,
24/12/2019 09:00,,,,,,,,,,,,,,,,,0.3,(vau),0.3,,7.4,(vau),0,,,,,,
25/12/2019 09:00,,,,,,,,,,,,,,,,,0,(vau),1,,5.5,(vau),0,,,,,,
26/12/2019 09:00,,,,,,,,,,,,,,,0.8,,0.5,(vau),1,,3.2,(vau),0,,,,,,
27/12/2019 09:00,,,,,,,,,,,,,,,0.4,,0.2,(vau),0.5,,0.5,(vau),0,,,,,,
28/12/2019 09:00,,,,,,,,,,,,,,,1.2,,0,(vau),0.8,,0.1,(vau),0,,,,,,
29/12/2019 09:00,,,,,,,,,,,,,,,0.7,,0.2,(vau),0.8,,0.1,(vau),0,,,,,,
30/12/2019 09:00,,,,,,,,,,,,,,,0.4,,0.1,(vau),0.2,,0.1,(vau),0,,,,,,
31/12/2019 09:00,,,,,,,,,,,,,,,0.1,,0.3,(vau),0.3,,0.2,(vau),0,,,,,,
01/01/2020 09:00,,,,,,,,,,,,,,,0.3,,,,,,0.1,(vau),0,,,,,,
02/01/2020 09:00,,,,,,,,,,,,,,,0.5,,0.3,(vau),0.1,,0.2,(vau),0,,,,,,
03/01/2020 09:00,,,,,,,,,,,,,,,0.2,,0,(vau),0.1,,0,(vau),0,,,,,,
04/01/2020 09:00,,,,,,,,,,,,,,,0.3,,0.2,(vau),0.2,,0.2,(vau),0,,,,,,
05/01/2020 09:00,,,,,,,,,,,,,,,0.5,,0,(vau),0.9,,0,(vau),0,,,,,,
06/01/2020 09:00,,,,,,,,,,,,,,,0.4,,0.3,(vau),0.7,,0,(vau),0,,,,,,
07/01/2020 09:00,,,,,,,,,,,,,,,0.3,,0.3,(vau),0.3,,0.1,(vau),0,,,,,,
08/01/2020 09:00,,,,,,,,,,,,,,,0.2,,0.2,(vau),0.6,,0.1,(vau),0,,,,,,
09/01/2020 09:00,,,,,,,,,,,,,,,0,,0.3,(vau),0.4,,0.3,(vau),0,,,,,,
10/01/2020 09:00,,,,,,,,,,,,,,,0,,0.8,(vau),0.3,,0.1,(vau),0,,,,,,
11/01/2020 09:00,,,,,,,,,,,,,,,0,,0,(vau),0.6,,0,(vau),0,,,,,,
12/01/2020 09:00,,,,,,,,,,,,,,,0,,0.2,(vau),0.4,,0,(vau),0.1,,,,,,
13/01/2020 09:00,,,,,,,,,,,,,,,0.2,,0.2,(vau),0.2,,0.1,(vau),0,,,,,,
14/01/2020 09:00,,,,,,,,,,,,,,,0.1,,0.1,(vau),1.2,,0.2,(vau),0,,,,,,
15/01/2020 09:00,,,,,,,,,,,,,,,2.1,,4.5,(vau),3.8,,3,(vau),0.5,,,,,,
16/01/2020 09:00,,,,,,,,,,,,,,,0.6,,1.4,(vau),3.5,,1,(vau),0,,,,,,
17/01/2020 09:00,,,,,,,,,,,,,,,0.6,,11.9,(vau),2.4,,5.1,(vau),0.4,,,,,,
18/01/2020 09:00,,,,,,,,,,,,,,,0,,4.4,(vau),1.5,,12.4,(vau),0.1,,,,,,
19/01/2020 09:00,,,,,,,,,,,,,,,0,,3.6,(vau),1.4,,0.3,(vau),0.1,,,,,,
20/01/2020 09:00,,,,,,,,,,,,,,,0,,0,(vau),3.4,,0,(vau),1.7,,,,,,
21/01/2020 09:00,,,,,,,,,,,,,,,0,,0,(vau),3.5,,0,(vau),1.4,,,,,,
22/01/2020 09:00,,,,,,,,,,,,,,,0,,0,(vau),2.4,,0,(vau),0.1,,,,,,
23/01/2020 09:00,,,,,,,,,,,,,,,0,,0.2,(vau),1.1,,1,(vau),0,,,,,,
24/01/2020 09:00,,,,,,,,,,,,,,,0,,0.2,(vau),0.7,,2.4,(vau),0,,,,,,
25/01/2020 09:00,,,,,,,,,,,,,,,0,,0.2,(vau),0.7,,6.8,(vau),0,,,,,,
26/01/2020 09:00,,,,,,,,,,,,,,,0,,0,(vau),0.4,,0.6,(vau),0,,,,,,
27/01/2020 09:00,,,,,,,,,,,,,,,0,,0.3,(vau),1.9,,0.2,(vau),0,,,,,,
28/01/2020 09:00,,,,,,,,,,,,,,,0,,3.2,(vau),2,,1.4,(vau),0.2,,,,,,
29/01/2020 09:00,,,,,,,,,,,,,,,0,,9.8,(vau),1.4,,0.1,(vau),0,,,,,,
30/01/2020 09:00,,,,,,,,,,,,,,,0.6,,0.2,(vau),2.2,,0,(vau),0,,,,,,
31/01/2020 09:00,,,,,,,,,,,,,,,0.6,,0.4,(vau),2,,4.8,(vau),0.1,,,,,,
01/02/2020 09:00,,,,,,,,,,,,,,,0.4,,7.2,(vau),1.5,,1.4,(vau),0,,,,,,
02/02/2020 09:00,,,,,,,,,,,,,,,0.4,,0.8,(vau),0.6,,0.3,(vau),0,,,,,,
03/02/2020 09:00,,,,,,,,,,,,,,,1.1,,0.3,(vau),0.4,,0.2,(vau),0,,,,,,
04/02/2020 09:00,,,,,,,,,,,,,,,0.7,,0.2,(vau),0.5,,0.2,(vau),0,,,,,,
05/02/2020 09:00,,,,,,,,,,,,,,,0.5,,0.3,(vau),0.5,,0.3,(vau),0,,,,,,
06/02/2020 09:00,,,,,,,,,,,,,,,1.6,,0,(vau),1,,0,(vau),0.1,,,,,,
07/02/2020 09:00,,,,,,,,,,,,,,,0.9,,0,(vau),0.7,,0.1,(vau),0.1,,,,,,
08/02/2020 09:00,,,,,,,,,,,,,,,0.6,,5.2,(vau),0.7,,1.7,(vau),0,,,,,,
09/02/2020 09:00,,,,,,,,,,,,,,,0.7,,1.2,(vau),0.4,,0.3,(vau),0,,,,,,
10/02/2020 09:00,,,,,,,,,,,,,,,0.3,,0.4,(vau),0.4,,0.1,(vau),0,,,,,,
11/02/2020 09:00,,,,,,,,,,,,,,,0.4,,0,(vau),0.4,,0,(vau),0,,,,,,
12/02/2020 09:00,,,,,,,,,,,,,,,1.1,,0,(vau),0.8,,0.1,(vau),0,,,,,,
13/02/2020 09:00,,,,,,,,,,,,,,,0.3,,0.2,(vau),0.6,,0,(vau),0,,,,,,
14/02/2020 09:00,,,,,,,,,,,,,,,0.4,,0.2,(vau),0.4,,0,(vau),0,,,,,,
15/02/2020 09:00,,,,,,,,,,,,,,,0.3,,0.2,(vau),0.3,,0.1,(vau),0,,,,,,
16/02/2020 09:00,,,,,,,,,,,,,,,0.4,,0.2,(vau),0.6,,0.1,(vau),0,,,,,,
17/02/2020 09:00,,,,,,,,,,,,,,,0.9,,4.8,(vau),2.1,,0.3,(vau),0,,,,,,
18/02/2020 09:00,,,,,,,,,,,,,,,1,,0.2,(vau),1,,0.1,(vau),0.2,,,,,,
19/02/2020 09:00,,,,,,,,,,,,,,,1.2,,0.2,(vau),0.9,,0,(vau),0.3,,,,,,
20/02/2020 09:00,,,,,,,,,,,,,,,0.4,,0.1,(vau),0.6,,0,(vau),0.2,,,,,,
21/02/2020 09:00,,,,,,,,,,,,,,,0.5,,0.1,(vau),0.6,,0,(vau),0,,,,,,
22/02/2020 09:00,,,,,,,,,,,,,,,0.5,,0.1,(vau),0.5,,0,(vau),0,,,,,,
23/02/2020 09:00,,,,,,,,,,,,,,,0.3,,0.1,(vau),0.4,,0,(vau),0,,,,,,
24/02/2020 09:00,,,,,,,,,,,,,,,0.4,,0.1,(vau),0.3,,0,(vau),0,,,,,,
25/02/2020 09:00,,,,,,,,,,,,,,,1.7,,0,(vau),0.7,,0,(vau),0,,,,,,
26/02/2020 09:00,,,,,,,,,,,,,,,1.6,,1.6,(vau),0.8,,0.1,(vau),0.1,,,,,,
27/02/2020 09:00,,,,,,,,,,,,,,,1.2,,0,(vau),1.1,,0,(vau),0.4,,,,,,
28/02/2020 09:00,,,,,,,,,,,,,,,0.9,,0.1,(vau),0.6,,0.1,(vau),0,,,,,,
29/02/2020 09:00,,,,,,,,,,,,,,,1.3,,3.8,(vau),2,,0.3,(vau),0,,,,,,
01/03/2020 09:00,,,,,,,,,,,,,,,1.2,,9,(vau),2,,1.6,(vau),0,,,,,,
02/03/2020 09:00,,,,,,,,,,,,,,,2,,26.4,(vau),3.3,,4.6,(vau),0.3,,,,,,
03/03/2020 09:00,,,,,,,,,,,,,,,1.4,,3.1,(vau),1.7,,0,(vau),0.1,,,,,,
04/03/2020 09:00,,,,,,,,,,,,,,,1.5,,3.2,(vau),1.5,,0.3,(vau),0,,,,,,
05/03/2020 09:00,,,,,,,,,,,,,,,1.3,,11.9,(vau),1.9,,1.5,(vau),0.2,,,,,,
06/03/2020 09:00,,,,,,,,,,,,,,,2.8,,2.2,(vau),1.1,,0,(vau),0.5,,,,,,
07/03/2020 09:00,,,,,,,,,,,,,,,1.9,,0,(vau),1.6,,0,(vau),0.7,,,,,,
08/03/2020 09:00,,,,,,,,,,,,,,,0.8,,0.1,(vau),0.6,,0,(vau),0,,,,,,
09/03/2020 09:00,,,,,,,,,,,,,,,0.8,,1.3,(vau),0.6,,0,(vau),0,,,,,,
10/03/2020 09:00,,,,,,,,,,,,,,,1.3,,0.1,(vau),1.1,,0,(vau),0,,,,,,
11/03/2020 09:00,,,,,,,,,,,,,,,0.7,,0.2,(vau),0.5,,0,(vau),0,,,,,,
12/03/2020 09:00,,,,,,,,,,,,,,,0.9,,0,(vau),0.9,,0,(vau),0,,,,,,
13/03/2020 09:00,,,,,,,,,,,,,,,2.2,,0,(vau),0.9,,0,(vau),0,,,,,,
14/03/2020 09:00,,,,,,,,,,,,,,,1.2,,0.1,(vau),1.2,,0.1,(vau),0,,,,,,
15/03/2020 09:00,,,,,,,,,,,,,,,1.1,,0.3,(vau),0.8,,0,(vau),0,,,,,,
16/03/2020 09:00,,,,,,,,,,,,,,,1.6,,2.1,(vau),0.9,,0,(vau),0.3,,,,,,
17/03/2020 09:00,,,,,,,,,,,,,,,0.8,,0,(vau),2.1,,0,(vau),1.2,,,,,,
18/03/2020 09:00,,,,,,,,,,,,,,,0.8,,0,(vau),1.1,,0,(vau),0.3,,,,,,
19/03/2020 09:00,,,,,,,,,,,,,,,0.8,,0,(vau),0.8,,0,(vau),0.2,,,,,,
20/03/2020 09:00,,,,,,,,,,,,,,,1,,4.8,(vau),0.7,,0.3,(vau),0.2,,,,,,
21/03/2020 09:00,,,,,,,,,,,,,,,0.3,,32.4,(vau),0.5,,9.2,(vau),0.1,,,,,,
22/03/2020 09:00,,,,,,,,,,,,,,,0.6,,0.3,(vau),0.5,,3.4,(vau),0,,,,,,
23/03/2020 09:00,,,,,,,,,,,,,,,0.4,,0.1,(vau),0.8,,0,(vau),0,,,,,,
24/03/2020 09:00,,,,,,,,,,,,,,,0.5,,0.2,(vau),0.7,,0,(vau),0,,,,,,
25/03/2020 09:00,,,,,,,,,,,,,,,0.5,,0.1,(vau),0.6,,0,(vau),0.1,,,,,,
26/03/2020 09:00,,,,,,,,,,,,,,,1.8,,0,(vau),0.9,,0.1,(vau),0,,,,,,
27/03/2020 09:00,,,,,,,,,,,,,,,1.3,,0,(vau),1.1,,0,(vau),0.1,,,,,,
28/03/2020 09:00,,,,,,,,,,,,,,,0.6,,0,(vau),1.5,,0,(vau),0,,,,,,
29/03/2020 09:00,,,,,,,,,,,,,,,1,,0,(vau),1.1,,0,(vau),0,,,,,,
30/03/2020 09:00,,,,,,,,,,,,,,,0.8,,0,(vau),0.6,,0,(vau),0,,,,,,
31/03/2020 09:00,,,,,,,,,,,,,,,0.6,,5,(vau),2.2,,12.5,(vau),0.3,,,,,,
01/04/2020 09:00,,,,,,,,,,,,,,,0.4,,1.9,(vau),0.7,,1.9,(vau),0,,,,,,
02/04/2020 09:00,,,,,,,,,,,,,,,0.6,,4.7,(vau),0.7,,6.4,(vau),0,,,,,,
03/04/2020 09:00,,,,,,,,,,,,,,,0.9,,0.2,(vau),0.9,,0,(vau),0,,,,,,
04/04/2020 09:00,,,,,,,,,,,,,,,0.9,,0.1,(vau),0.7,,0,(vau),0,,,,,,
05/04/2020 09:00,,,,,,,,,,,,,,,2.3,,3.3,(vau),3.5,,3.2,(vau),0.1,,,,,,
06/04/2020 09:00,,,,,,,,,,,,,,,0.7,,23,(vau),1,,8.2,(vau),0.1,,,,,,
07/04/2020 09:00,,,,,,,,,,,,,,,0.8,,1.5,(vau),1,,18,(vau),0,,,,,,
08/04/2020 09:00,,,,,,,,,,,,,,,0.8,,0,(vau),1.3,,0.1,(vau),0.1,,,,,,
09/04/2020 09:00,,,,,,,,,,,,,,,0.6,,6.3,(vau),0.5,,3.4,(vau),0,,,,,,
10/04/2020 09:00,,,,,,,,,,,,,,,0.6,,1,(vau),0.8,,4.1,(vau),0,,,,,,
11/04/2020 09:00,,,,,,,,,,,,,,,1,,0.3,(vau),1.1,,0,(vau),0.1,,,,,,
12/04/2020 09:00,,,,,,,,,,,,,,,0.7,,0,(vau),0.7,,0,(vau),0,,,,,,
13/04/2020 09:00,,,,,,,,,,,,,,,1.5,,1.4,(vau),1.1,,0,(vau),0.1,,,,,,
14/04/2020 09:00,,,,,,,,,,,,,,,0.5,,1.6,(vau),0.5,,0.2,(vau),0,,,,,,
15/04/2020 09:00,,,,,,,,,,,,,,,1.7,,10.3,(vau),1.7,,7.8,(vau),0.2,,,,,,
16/04/2020 09:00,,,,,,,,,,,,,,,1.5,,24.4,(vau),2.5,,6,(vau),0.1,,,,,,
17/04/2020 09:00,,,,,,,,,,,,,,,1.2,,23.8,(vau),3.4,,6.9,(vau),0.2,,,,,,
18/04/2020 09:00,,,,,,,,,,,,,,,0.8,,4.1,(vau),1.1,,0.1,(vau),0,,,,,,
19/04/2020 09:00,,,,,,,,,,,,,,,0.9,,0.1,(vau),0.9,,0.2,(vau),0.1,,,,,,
20/04/2020 09:00,,,,,,,,,,,,,,,1.2,,0,(vau),1.1,,0,(vau),0.1,,,,,,
21/04/2020 09:00,,,,,,,,,,,,,,,0.5,,9.1,(vau),1,,14.3,(vau),0,,,,,,
22/04/2020 09:00,,,,,,,,,,,,,,,1.4,,0,(vau),1.4,,0.1,(vau),0.1,,,,,,
23/04/2020 09:00,,,,,,,,,,,,,,,1.6,,0,(vau),1.4,,0,(vau),0.1,,,,,,
24/04/2020 09:00,,,,,,,,,,,,,,,0.7,,0,(vau),0.6,,0,(vau),0,,,,,,
25/04/2020 09:00,,,,,,,,,,,,,,,1.6,,3.7,(vau),0.8,,0.1,(vau),0,,,,,,
26/04/2020 09:00,,,,,,,,,,,,,,,1,,0.3,(vau),0.4,,0,(vau),0.1,,,,,,
27/04/2020 09:00,,,,,,,,,,,,,,,0.2,,1.9,(vau),0.4,,0,(vau),0,,,,,,
28/04/2020 09:00,,,,,,,,,,,,,,,0.6,,1.2,(vau),0.8,,0.8,(vau),0,,,,,,
29/04/2020 09:00,,,,,,,,,,,,,,,0.8,,0.3,(vau),1.3,,0.1,(vau),0,,,,,,
30/04/2020 09:00,,,,,,,,,,,,,,,0.7,,1.2,(vau),2.1,,2.4,(vau),0.2,,,,,,
01/05/2020 09:00,,,,,,,,,,,,,,,0.9,,0.1,(vau),2.2,,0.6,(vau),0,,,,,,
02/05/2020 09:00,,,,,,,,,,,,,,,0.5,,0.7,(vau),0.9,,0.1,(vau),0,,,,,,
03/05/2020 09:00,,,,,,,,,,,,,,,0.7,,0,(vau),1,,0,(vau),0,,,,,,
04/05/2020 09:00,,,,,,,,,,,,,,,1.2,,0,(vau),2.1,,0,(vau),0.1,,,,,,
05/05/2020 09:00,,,,,,,,,,,,,,,1.2,,1.3,(vau),1.7,,0.1,(vau),0.2,,,,,,
06/05/2020 09:00,,,,,,,,,,,,,,,0.7,,0,(vau),1,,0.2,(vau),0,,,,,,
07/05/2020 09:00,,,,,,,,,,,,,,,0.9,,0,(vau),1.1,,0,(vau),0,,,,,,
08/05/2020 09:00,,,,,,,,,,,,,,,1,,0,(vau),1.1,,0,(vau),0,,,,,,
09/05/2020 09:00,,,,,,,,,,,,,,,0.7,,0,(vau),0.9,,0,(vau),0,,,,,,
10/05/2020 09:00,,,,,,,,,,,,,,,0.7,,18.3,(vau),1.6,,10.8,(vau),0.2,,,,,,
11/05/2020 09:00,,,,,,,,,,,,,,,0.7,,9.1,(vau),1.3,,4.4,(vau),0.1,,,,,,
12/05/2020 09:00,,,,,,,,,,,,,,,0.4,,2.7,(vau),1.4,,2.2,(vau),0.2,,,,,,
13/05/2020 09:00,,,,,,,,,,,,,,,0.5,,12.7,(vau),0.8,,0.3,(vau),0,,,,,,
14/05/2020 09:00,,,,,,,,,,,,,,,0.7,,10,(vau),0.6,,0.2,(vau),0,,,,,,
15/05/2020 09:00,,,,,,,,,,,,,,,0.5,,0,(vau),0.8,,0.1,(vau),0.1,,,,,,
16/05/2020 09:00,,,,,,,,,,,,,,,0.4,,4.6,(vau),0.9,,0.1,(vau),0,,,,,,
17/05/2020 09:00,,,,,,,,,,,,,,,0.7,,0.1,(vau),1.3,,0.1,(vau),0,,,,,,
18/05/2020 09:00,,,,,,,,,,,,,,,0.9,,0,(vau),1.4,,0.1,(vau),0,,,,,,
19/05/2020 09:00,,,,,,,,,,,,,,,1.1,,0,(vau),1.1,,0,(vau),0,,,,,,
20/05/2020 09:00,,,,,,,,,,,,,,,1,,0,(vau),1,,0,(vau),0,,,,,,
21/05/2020 09:00,,,,,,,,,,,,,,,1.2,,0,(vau),1,,0,(vau),0,,,,,,
22/05/2020 09:00,,,,,,,,,,,,,,,1,,0,(vau),1.2,,0,(vau),0,,,,,,
23/05/2020 09:00,,,,,,,,,,,,,,,2,,0,(vau),1.9,,0,(vau),0,,,,,,
24/05/2020 09:00,,,,,,,,,,,,,,,1.3,,0,(vau),1.3,,0,(vau),0.1,,,,,,
25/05/2020 09:00,,,,,,,,,,,,,,,1.2,,0,(vau),1.1,,0,(vau),0,,,,,,
26/05/2020 09:00,,,,,,,,,,,,,,,1.3,,0,(vau),1.7,,0,(vau),0,,,,,,
27/05/2020 09:00,,,,,,,,,,,,,,,1.1,,0,(vau),1.3,,0,(vau),0.3,,,,,,
28/05/2020 09:00,,,,,,,,,,,,,,,1.2,,0,(vau),1,,0,(vau),0,,,,,,
29/05/2020 09:00,,,,,,,,,,,,,,,0.9,,0,(vau),0.9,,0,(vau),0,,,,,,
30/05/2020 09:00,,,,,,,,,,,,,,,1.4,,0,(vau),1.1,,0,(vau),0,,,,,,
31/05/2020 09:00,,,,,,,,,,,,,,,1.2,,0,(vau),1.4,,0,(vau),0,,,,,,
01/06/2020 09:00,,,,,,,,,,,,,,,0.9,,0,(vau),1.1,,0,(vau),0,,,,,,
02/06/2020 09:00,,,,,,,,,,,,,,,0.7,,0,(vau),0.8,,0,(vau),0,,,,,,
03/06/2020 09:00,,,,,,,,,,,,,,,0.7,,0,(vau),1,,0,(vau),0,,,,,,
04/06/2020 09:00,,,,,,,,,,,,,,,1.3,,0.1,(vau),0.7,,0,(vau),0.1,,,,,,
05/06/2020 09:00,,,,,,,,,,,,,,,1.3,,0.2,(vau),1.1,,0,(vau),0.3,,,,,,
06/06/2020 09:00,,,,,,,,,,,,,,,1.4,,0,(vau),1,,0,(vau),0.4,,,,,,
07/06/2020 09:00,,,,,,,,,,,,,,,1.5,,0.1,(vau),1.4,,0,(vau),0.3,,,,,,
08/06/2020 09:00,,,,,,,,,,,,,,,1.8,,0,(vau),1.3,,0,(vau),0.8,,,,,,
09/06/2020 09:00,,,,,,,,,,,,,,,1.7,,0,(vau),1.4,,0,(vau),0.3,,,,,,
10/06/2020 09:00,,,,,,,,,,,,,,,1.8,,0,(vau),1.3,,0,(vau),0.2,,,,,,
11/06/2020 09:00,,,,,,,,,,,,,,,2.1,,0,(vau),1.2,,0,(vau),0.1,,,,,,
12/06/2020 09:00,,,,,,,,,,,,,,,1.9,,3.7,(vau),1.3,,0,(vau),0.1,,,,,,
13/06/2020 09:00,,,,,,,,,,,,,,,1.3,,5.3,(vau),0.8,,1.4,(vau),0.1,,,,,,
14/06/2020 09:00,,,,,,,,,,,,,,,0.9,,0.2,(vau),0.5,,0,(vau),0.5,,,,,,
15/06/2020 09:00,,,,,,,,,,,,,,,1.2,,0.1,(vau),0.7,,0,(vau),0.2,,,,,,
16/06/2020 09:00,,,,,,,,,,,,,,,1.3,,0.5,(vau),1,,0,(vau),0.1,,,,,,
17/06/2020 09:00,,,,,,,,,,,,,,,1.6,,0,(vau),1.3,,0.2,(vau),0.4,,,,,,
18/06/2020 09:00,,,,,,,,,,,,,,,1.7,,0,(vau),1.2,,0,(vau),0.3,,,,,,
19/06/2020 09:00,,,,,,,,,,,,,,,2.1,,0,(vau),1.3,,0,(vau),1.1,,,,,,
20/06/2020 09:00,,,,,,,,,,,,,,,1.3,,0,(vau),1.2,,0,(vau),1.2,,,,,,
21/06/2020 09:00,,,,,,,,,,,,,,,2,,0,(vau),1.3,,0.1,(vau),1.4,,,,,,
22/06/2020 09:00,,,,,,,,,,,,,,,2.4,,0,(vau),1.8,,0,(vau),1.8,,,,,,
23/06/2020 09:00,,,,,,,,,,,,,,,1.8,,0,(vau),1.1,,0,(vau),1.3,,,,,,
24/06/2020 09:00,,,,,,,,,,,,,,,2.2,,0,(vau),1.7,,0,(vau),1.5,,,,,,
25/06/2020 09:00,,,,,,,,,,,,,,,2.2,,0,(vau),1.5,,0,(vau),1.4,,,,,,
26/06/2020 09:00,,,,,,,,,,,,,,,2.4,,0,(vau),1.4,,0,(vau),1.8,,,,,,
27/06/2020 09:00,,,,,,,,,,,,,,,1.9,,1.4,(vau),1,,0.2,(vau),1.4,,,,,,
28/06/2020 09:00,,,,,,,,,,,,,,,2.2,,0,(vau),1.5,,0,(vau),1.9,,,,,,
29/06/2020 09:00,,,,,,,,,,,,,,,2.6,,0,(vau),1.7,,0.1,(vau),2,,,,,,
30/06/2020 09:00,,,,,,,,,,,,,,,1.7,,0,(vau),1.2,,0,(vau),1.1,,,,,,
01/07/2020 09:00,,,,,,,,,,,,,,,2.7,,0,(vau),1.6,,0,(vau),1.1,,,,,,
02/07/2020 09:00,,,,,,,,,,,,,,,1.9,,0,(vau),1.2,,0,(vau),1.4,,,,,,
03/07/2020 09:00,,,,,,,,,,,,,,,2.5,,0,(vau),1.4,,0,(vau),1.4,,,,,,
04/07/2020 09:00,,,,,,,,,,,,,,,1.6,,0,(vau),1.4,,0,(vau),1.1,,,,,,
05/07/2020 09:00,,,,,,,,,,,,,,,1.5,,0,(vau),1,,0,(vau),0.6,,,,,,
06/07/2020 09:00,,,,,,,,,,,,,,,1.2,,0,(vau),1,,0,(vau),0.4,,,,,,
07/07/2020 09:00,,,,,,,,,,,,,,,1.1,,0,(vau),1,,,,,,,,,,
08/07/2020 09:00,,,,,,,,,,,,,,,1.1,,0,(vau),1.2,,,,,,,,,,
09/07/2020 09:00,,,,,,,,,,,,,,,0.9,,0,(vau),1.2,,0,(vau),0.1,,,,,,
10/07/2020 09:00,,,,,,,,,,,,,,,0.8,,0,(vau),1.1,,0,(vau),0.2,,,,,,
11/07/2020 09:00,,,,,,,,,,,,,,,0.4,,0,(vau),1.2,,0,(vau),0.1,,,,,,
12/07/2020 09:00,,,,,,,,,,,,,,,1.4,,3.1,(vau),1.4,,0,(vau),0.1,,,,,,
13/07/2020 09:00,,,,,,,,,,,,,,,1,,0,(vau),1.1,,0,(vau),0.1,,,,,,
14/07/2020 09:00,,,,,,,,,,,,,,,1.5,,0,(vau),1.2,,0,(vau),0.4,,,,,,
15/07/2020 09:00,,,,,,,,,,,,,,,0.6,,0,(vau),1.6,,0,(vau),0.5,,,,,,
16/07/2020 09:00,,,,,,,,,,,,,,,0.2,,0,(vau),1.3,,0,(vau),0.1,,,,,,
17/07/2020 09:00,,,,,,,,,,,,,,,0.2,,0,(vau),1.2,,0,(vau),0.3,,,,,,
18/07/2020 09:00,,,,,,,,,,,,,,,0.2,,0,(vau),1.1,,0,(vau),0.1,,,,,,
19/07/2020 09:00,,,,,,,,,,,,,,,1.3,,0,(vau),1.2,,0,(vau),0.1,,,,,,
20/07/2020 09:00,,,,,,,,,,,,,,,0.4,,0,(vau),1,,0,(vau),0,,,,,,
21/07/2020 09:00,,,,,,,,,,,,,,,0.8,,1.4,(vau),1.2,,1.4,(vau),0.1,,,,,,
22/07/2020 09:00,,,,,,,,,,,,,,,0.3,,0,(vau),1,,17.3,(vau),0.2,,,,,,
23/07/2020 09:00,,,,,,,,,,,,,,,,,0,(vau),1.1,,0,(vau),0.1,,,,,,
24/07/2020 09:00,,,,,,,,,,,,,,,,,0,(vau),1.3,,0,(vau),0.1,,,,,,
25/07/2020 09:00,,,,,,,,,,,,,,,,,0,(vau),1.2,,0,(vau),0.2,,,,,,
26/07/2020 09:00,,,,,,,,,,,,,,,,,0,(vau),1.6,,0,(vau),0.3,,,,,,
27/07/2020 09:00,,,,,,,,,,,,,,,,,0,(vau),1.3,,,,0.1,,,,,,
28/07/2020 09:00,,,,,,,,,,,,,,,,,0,(vau),1.7,,0,(vau),0.2,,,,,,
29/07/2020 09:00,,,,,,,,,,,,,,,,,0,(vau),1.4,,0.1,(vau),0.3,,,,,,
30/07/2020 09:00,,,,,,,,,,,,,,,,,0,(vau),1.1,,0,(vau),0.1,,,,,,
31/07/2020 09:00,,,,,,,,,,,,,,,,,0,(vau),1.3,,0,(vau),0.1,,,,,,
01/08/2020 09:00,,,,,,,,,,,,,,,,,0,(vau),1.1,,0,(vau),0.2,,,,,,
02/08/2020 09:00,,,,,,,,,,,,,,,,,0,(vau),1.4,,0,(vau),0.6,,,,,,
03/08/2020 09:00,,,,,,,,,,,,,,,,,0,(vau),1.2,,0,(vau),0.8,,,,,,
04/08/2020 09:00,,,,,,,,,,,,,,,,,0,(vau),2,,0,(vau),1.4,,,,,,
05/08/2020 09:00,,,,,,,,,,,,,,,,,0,(vau),1.3,,0,(vau),0.6,,,,,,
06/08/2020 09:00,,,,,,,,,,,,,,,,,0,(vau),1.1,,0,(vau),0.3,,,,,,
07/08/2020 09:00,,,,,,,,,,,,,,,,,0,(vau),1.2,,,,,,,,,,
08/08/2020 09:00,,,,,,,,,,,,,,,,,0,(vau),1.2,,,,,,,,,,
09/08/2020 09:00,,,,,,,,,,,,,,,,,0,(vau),1.1,,,,,,,,,,
10/08/2020 09:00,,,,,,,,,,,,,,,,,0,(vau),1.4,,,,,,,,,,
11/08/2020 09:00,,,,,,,,,,,,,,,,,0,(vau),1.1,,,,,,,,,,
12/08/2020 09:00,,,,,,,,,,,,,,,,,0,(vau),1.4,,,,0,,,,,,
13/08/2020 09:00,,,,,,,,,,,,,,,,,0,(vau),1.1,,,,,,,,,,
14/08/2020 09:00,,,,,,,,,,,,,,,,,0,(vau),1.3,,,,0,,,,,,
