SNIRH - SISTEMA NACIONAL DE INFORMAÇÃO DE RECURSOS HÍDRICOS

DATA,MARIANOS (18G/03UC),,MARIANOS (18G/03UC),,MARIANOS (18G/03UC),,MARIANOS (18G/03UC),,MARMELETE (30E/02UG),,MARMELETE (30E/02UG),,MARMELETE (30E/02UG),,MARMELETE (30E/02UG),,MARTIM LONGO (29K/01C),,MARTIM LONGO (29K/01C),,MARTIM LONGO (29K/01C),,MARTIM LONGO (29K/01C),,MATA (14M/02UG),,MATA (14M/02UG),,MATA (14M/02UG),,MATA (14M/02UG),,
,Humidade relativa média diária (%),FLAG,Precipitação diária (mm),FLAG,Temperatura do ar média diária (°C),FLAG,Velocidade do vento média diária (m/s),FLAG,Humidade relativa média diária (%),FLAG,Precipitação diária (mm),FLAG,Temperatura do ar média diária (°C),FLAG,Velocidade do vento média diária (m/s),FLAG,Humidade relativa média diária (%),FLAG,Precipitação diária (mm),FLAG,Temperatura do ar média diária (°C),FLAG,Velocidade do vento média diária (m/s),FLAG,Humidade relativa média diária (%),FLAG,Precipitação diária (mm),FLAG,Temperatura do ar média diária (°C),FLAG,Velocidade do vento média diária (m/s),FLAG,
13/10/2019 09:00,,,,,,,,,,,0.1,(vau),,,1.3,,73,(vau),0,(vau),19.4,(vau),0.5,,,,,,,,,,
14/10/2019 09:00,,,,,,,,,,,5.8,(vau),,,1.5,,74,(vau),2.4,(vau),19,(vau),0.6,,,,,,,,,,
15/10/2019 09:00,,,,,,,,,,,5.8,(vau),,,1.3,,79,(vau),0.5,(vau),13.7,(vau),0.6,,,,,,,,,,
16/10/2019 09:00,,,,,,,,,,,0,(vau),,,1.2,,63,(vau),0,(vau),14.7,(vau),0.4,,,,,,,,,,
17/10/2019 09:00,,,,,,,,,,,0.2,(vau),,,0.7,,66,(vau),0,(vau),16.4,(vau),0.3,,,,,,,,,,
18/10/2019 09:00,,,,,,,,,,,3,(vau),,,0.9,,78,(vau),0.5,(vau),18.5,(vau),0.2,,,,,,,,,,
19/10/2019 09:00,,,,,,,,,,,0.3,(vau),,,1,,70,(vau),0,(vau),17.5,(vau),0.7,,,,,,,,,,
20/10/2019 09:00,,,,,,,,,,,12.9,(vau),,,1.4,,86,(vau),8.9,(vau),14.6,(vau),0.8,,,,,,,,,,
21/10/2019 09:00,,,,,,,,,,,0.1,(vau),,,1.1,,72,(vau),0,(vau),12.9,(vau),0.6,,,,,,,,,,
22/10/2019 09:00,,,,,,,,,,,4.7,(vau),,,1.2,,71,(vau),0,(vau),12.8,(vau),0.7,,,,,,,,,,
23/10/2019 09:00,,,,,,,,,,,0.1,(vau),,,1.3,,67,(vau),0,(vau),13.2,(vau),0.6,,,,,,,,,,
24/10/2019 09:00,,,,,,,,,,,0.3,(vau),,,1.7,,73,(vau),0,(vau),13.1,(vau),1.1,,,,,,,,,,
25/10/2019 09:00,,,,,,,,,,,0,(vau),,,1.1,,65,(vau),0,(vau),15,(vau),0.3,,,,,,,,,,
26/10/2019 09:00,72,(vau),0.1,(vau),14.3,(vau),0,,,,0,(vau),,,2.1,,55,(vau),0,(vau),17.8,(vau),0.8,,,,,,,,,,
27/10/2019 09:00,76,(vau),0,(vau),15.1,(vau),0,,,,0.2,(vau),,,1.2,,59,(vau),0,(vau),18.3,(vau),0.4,,,,,,,,,,
28/10/2019 09:00,80,(vau),0,(vau),17.5,(vau),0,,,,0,(vau),,,1.3,,81,(vau),0.2,(vau),17.4,(vau),0.4,,,,,,,,,,
29/10/2019 09:00,94,(vau),2.2,(vau),18.5,(vau),0,,,,4.4,(vau),,,0.5,,83,(vau),0,(vau),18.5,(vau),0.3,,,,,,,,,,
30/10/2019 09:00,91,(vau),0.8,(vau),18.2,(vau),0,,,,0.9,(vau),,,0.4,,86,(vau),0.9,(vau),18,(vau),0.1,,,,,,,,,,
31/10/2019 09:00,95,(vau),1.7,(vau),19.5,(vau),0.1,,,,1.5,(vau),,,0.8,,81,(vau),0,(vau),20,(vau),0.6,,,,,,,,,,
01/11/2019 09:00,96,(vau),2,(vau),19.8,(vau),0.2,,,,3.1,(vau),,,1.1,,86,(vau),0,(vau),19.7,(vau),1.5,,,,,,,,,,
02/11/2019 09:00,91,(vau),1.4,(vau),19.5,(vau),0.4,,,,1.7,(vau),,,1,,77,(vau),0.5,(vau),20.1,(vau),0.9,,,,,,,,,,
03/11/2019 09:00,86,(vau),1.6,(vau),17.8,(vau),0.8,,,,6.4,(vau),,,1.5,,80,(vau),0.8,(vau),17.9,(vau),1.7,,,,,,,,,,
04/11/2019 09:00,89,(vau),0.8,(vau),16.8,(vau),0.6,,,,4.3,(vau),,,0.9,,83,(vau),0.5,(vau),16.9,(vau),1.1,,,,,,,,,,
05/11/2019 09:00,88,(vau),2.5,(vau),14.1,(vau),0.8,,,,3.4,(vau),,,1.3,,80,(vau),0.9,(vau),15.1,(vau),0.8,,,,,,,,,,
06/11/2019 09:00,86,(vau),0.1,(vau),12.4,(vau),0.5,,,,0.4,(vau),,,1.6,,76,(vau),0,(vau),13.6,(vau),1.3,,,,,,,,,,
07/11/2019 09:00,90,(vau),3.3,(vau),14.5,(vau),0.3,,,,7.1,(vau),,,1.4,,76,(vau),1.5,(vau),14.8,(vau),1.1,,,,,,,,,,
08/11/2019 09:00,84,(vau),1.3,(vau),11.5,(vau),0.6,,,,0.2,(vau),,,1.9,,69,(vau),0.3,(vau),12.4,(vau),1.2,,,,,,,,,,
09/11/2019 09:00,82,(vau),0,(vau),8.5,(vau),0.4,,,,0,(vau),,,1.5,,62,(vau),0,(vau),10.6,(vau),1,,,,,,,,,,
10/11/2019 09:00,92,(vau),2,(vau),11.7,(vau),0.1,,,,4.4,(vau),,,1.8,,76,(vau),0,(vau),13.1,(vau),1.3,,,,,,,,,,
11/11/2019 09:00,93,(vau),1.6,(vau),13.3,(vau),0,,,,1.9,(vau),,,2.1,,76,(vau),0.2,(vau),13.8,(vau),1.5,,,,,,,,,,
12/11/2019 09:00,80,(vau),0.1,(vau),13,(vau),0.7,,,,1.4,(vau),,,2.5,,80,(vau),0,(vau),13.1,(vau),1.7,,,,,,,,,,
13/11/2019 09:00,85,(vau),2.8,(vau),14.9,(vau),0.8,,,,2.3,(vau),,,1.7,,74,(vau),0,(vau),14,(vau),1.4,,,,,,,,,,
14/11/2019 09:00,86,(vau),1.6,(vau),13.5,(vau),0.7,,,,1,(vau),,,2,,77,(vau),0.3,(vau),14.2,(vau),1.4,,,,,,,,,,
15/11/2019 09:00,84,(vau),4.2,(vau),9.5,(vau),0.8,,,,5.6,(vau),,,1.8,,77,(vau),1.6,(vau),9.4,(vau),1.5,,,,,,,,,,
16/11/2019 09:00,75,(vau),0.1,(vau),7.8,(vau),0.7,,,,0,(vau),,,2,,66,(vau),0,(vau),7.8,(vau),1.3,,,,,,,,,,
17/11/2019 09:00,81,(vau),1.2,(vau),10.5,(vau),0.4,,,,7.4,(vau),,,1.3,,66,(vau),0,(vau),10,(vau),0.5,,,,,,,,,,
18/11/2019 09:00,95,(vau),3.4,(vau),10.4,(vau),0.1,,,,10.3,(vau),,,1.6,,82,(vau),0.1,(vau),12.4,(vau),1.2,,,,,,,,,,
19/11/2019 09:00,83,(vau),0.4,(vau),8.1,(vau),0.5,,,,0,(vau),,,1.2,,71,(vau),0.1,(vau),9.6,(vau),0.7,,,,,,,,,,
20/11/2019 09:00,95,(vau),12.7,(vau),10.3,(vau),0.1,,,,7.5,(vau),,,1,,64,(vau),7.3,(vau),11.6,(vau),0.3,,,,,,,,,,
21/11/2019 09:00,94,(vau),1.5,(vau),10.4,(vau),0,,,,3.9,(vau),,,0.7,,86,(vau),5.2,(vau),12.8,(vau),0.4,,,,,,,,,,
22/11/2019 09:00,95,(vau),15.2,(vau),12.6,(vau),0.6,,,,22,(vau),,,0.9,,93,(vau),5.4,(vau),12.6,(vau),0.4,,,,,,,,,,
23/11/2019 09:00,86,(vau),13.7,(vau),13.5,(vau),1.4,,,,11.2,(vau),,,2.2,,87,(vau),7.7,(vau),13.7,(vau),1.7,,,,,,,,,,
24/11/2019 09:00,88,(vau),0.6,(vau),8.7,(vau),0.4,,,,0.5,(vau),,,1.1,,80,(vau),0,(vau),10.7,(vau),0.8,,,,,,,,,,
25/11/2019 09:00,92,(vau),4.8,(vau),15.1,(vau),0.3,,,,3.7,(vau),,,1,,80,(vau),0,(vau),14.5,(vau),0.6,,,,,,,,,,
26/11/2019 09:00,90,(vau),2.1,(vau),16.5,(vau),0.3,,,,6.7,(vau),,,0.7,,87,(vau),0.3,(vau),16,(vau),0.6,,,,,,,,,,
27/11/2019 09:00,96,(vau),8.6,(vau),13.8,(vau),0.4,,,,4.5,(vau),,,1.2,,85,(vau),1.1,(vau),15.4,(vau),1,,,,,,,,,,
28/11/2019 09:00,90,(vau),0.3,(vau),13.9,(vau),0.1,,,,0.4,(vau),,,0.5,,82,(vau),0,(vau),13.3,(vau),0.4,,,,,,,,,,
29/11/2019 09:00,90,(vau),0.1,(vau),16.7,(vau),0.4,,,,0,(vau),,,0.4,,80,(vau),0.1,(vau),13.9,(vau),0.2,,,,,,,,,,
30/11/2019 09:00,91,(vau),0.2,(vau),16.7,(vau),0,,,,0,(vau),,,0.4,,78,(vau),0,(vau),13.7,(vau),0.2,,,,,,,,,,
01/12/2019 09:00,97,(vau),6.8,(vau),12.4,(vau),0.2,,,,2.1,(vau),,,1,,86,(vau),0.3,(vau),13.2,(vau),0.6,,,,,,,,,,
02/12/2019 09:00,83,(vau),3.4,(vau),11.6,(vau),0.7,,,,2.9,(vau),,,2.1,,86,(vau),0.9,(vau),10.9,(vau),1.6,,,,3.6,(vau),,,2.8,,
03/12/2019 09:00,69,(vau),0,(vau),10.8,(vau),0.6,,,,3.5,(vau),,,1.8,,84,(vau),2,(vau),9.7,(vau),1.1,,,,0,(vau),,,4.1,,
04/12/2019 09:00,83,(vau),0,(vau),6.7,(vau),0.2,,,,0.1,(vau),,,1.4,,77,(vau),0,(vau),9.6,(vau),0.8,,,,0,(vau),,,1.5,,
05/12/2019 09:00,84,(vau),0.2,(vau),8.3,(vau),0.2,,,,0,(vau),,,1,,79,(vau),0,(vau),8.2,(vau),0.5,,,,0.3,(vau),,,2.9,,
06/12/2019 09:00,82,(vau),0.1,(vau),8.7,(vau),0.4,,,,0,(vau),,,1.2,,74,(vau),0,(vau),10.7,(vau),0.5,,,,0,(vau),,,2.3,,
07/12/2019 09:00,85,(vau),0,(vau),8.7,(vau),0.3,,,,0,(vau),,,1,,77,(vau),0.3,(vau),10.9,(vau),0.6,,,,0,(vau),,,1.3,,
08/12/2019 09:00,90,(vau),0.2,(vau),9.2,(vau),0.1,,,,0,(vau),,,1.2,,78,(vau),0,(vau),11.2,(vau),0.6,,,,0,(vau),,,0.1,,
09/12/2019 09:00,98,(vau),0.3,(vau),12.7,(vau),0,,,,1.6,(vau),,,0.8,,87,(vau),0.8,(vau),14.6,(vau),1,,,,0.5,(vau),,,0.4,,
10/12/2019 09:00,93,(vau),0.2,(vau),7.1,(vau),0,,,,0.1,(vau),,,1,,89,(vau),0.2,(vau),11.2,(vau),0.5,,,,0,(vau),,,1.6,,
11/12/2019 09:00,89,(vau),1.9,(vau),9.4,(vau),0,,,,0,(vau),,,1.1,,74,(vau),0,(vau),11.1,(vau),0.6,,,,1.1,(vau),,,0,,
12/12/2019 09:00,85,(vau),0,(vau),8,(vau),0.5,,,,0.4,(vau),,,2.2,,78,(vau),0,(vau),9.4,(vau),1.3,,,,0,(vau),,,1,,
13/12/2019 09:00,94,(vau),1.7,(vau),13.6,(vau),0.6,,,,10.4,(vau),,,2,,84,(vau),0,(vau),12.9,(vau),1.6,,,,0.5,(vau),,,1.3,,
14/12/2019 09:00,92,(vau),0.3,(vau),13.3,(vau),0.3,,,,1.1,(vau),,,1.2,,85,(vau),0.1,(vau),12.7,(vau),1,,,,0,(vau),,,0.7,,
15/12/2019 09:00,91,(vau),0.5,(vau),13.3,(vau),0.4,,,,0.2,(vau),,,0.6,,80,(vau),0,(vau),12.9,(vau),0.5,,,,1.1,(vau),,,1,,
16/12/2019 09:00,91,(vau),15.8,(vau),14,(vau),1.2,,,,15.5,(vau),,,1.8,,92,(vau),20.5,(vau),13.2,(vau),1.1,,,,38.2,(vau),,,1.2,,
17/12/2019 09:00,93,(vau),1.3,(vau),9.5,(vau),0.1,,,,37.1,(vau),,,1.4,,91,(vau),17.8,(vau),9.9,(vau),1.2,,,,33.6,(vau),,,0.6,,
18/12/2019 09:00,82,(vau),0.4,(vau),11,(vau),0.4,,,,0.9,(vau),,,1.2,,73,(vau),0,(vau),10.1,(vau),0.8,,,,3.4,(vau),,,0.3,,
19/12/2019 09:00,90,(vau),3.3,(vau),15.9,(vau),2.5,,,,18.5,(vau),,,2.6,,92,(vau),48.2,(vau),14.5,(vau),1.2,,,,12.8,(vau),,,1.5,,
20/12/2019 09:00,92,(vau),29.9,(vau),16.3,(vau),2.5,,,,38.9,(vau),,,3.4,,88,(vau),19.4,(vau),16.5,(vau),2.1,,,,59.2,(vau),,,3,,
21/12/2019 09:00,97,(vau),23.6,(vau),16.5,(vau),1.3,,,,18.1,(vau),,,2,,93,(vau),6,(vau),16.3,(vau),1.2,,,,29,(vau),,,2,,
22/12/2019 09:00,85,(vau),0.4,(vau),15.4,(vau),1.1,,,,2.6,(vau),,,1.2,,85,(vau),0,(vau),14.1,(vau),0.9,,,,1.4,(vau),,,1.8,,
23/12/2019 09:00,92,(vau),0.2,(vau),11.7,(vau),0.5,,,,0.2,(vau),,,0.5,,87,(vau),0.3,(vau),13.6,(vau),0.7,,,,0,(vau),,,0.7,,
24/12/2019 09:00,98,(vau),0,(vau),10.9,(vau),0.3,,,,0,(vau),,,0.5,,84,(vau),0,(vau),12.6,(vau),0.1,,,,0.2,(vau),,,0.2,,
25/12/2019 09:00,85,(vau),0.2,(vau),12.8,(vau),0.6,,,,0,(vau),,,1.7,,50,(vau),0,(vau),16,(vau),1.2,,,,0.1,(vau),,,0.5,,
26/12/2019 09:00,89,(vau),0.1,(vau),12,(vau),0.2,,,,0,(vau),,,1.1,,69,(vau),0.1,(vau),15.3,(vau),0.4,,,,0,(vau),,,0.4,,
27/12/2019 09:00,90,(vau),0.1,(vau),9.3,(vau),0.2,,,,0,(vau),,,1.6,,89,(vau),0,(vau),12.1,(vau),0.7,,,,0,(vau),,,1.4,,
28/12/2019 09:00,87,(vau),0.2,(vau),10.2,(vau),0.3,,,,0,(vau),,,1,,66,(vau),0,(vau),14.3,(vau),0.2,,,,0,(vau),,,1.6,,
29/12/2019 09:00,82,(vau),0.1,(vau),10.2,(vau),0.3,,,,0,(vau),,,1.2,,71,(vau),0,(vau),13.2,(vau),0.4,,,,0,(vau),,,1.1,,
30/12/2019 09:00,83,(vau),0.2,(vau),8.3,(vau),0.2,,,,0.2,(vau),,,1,,74,(vau),0,(vau),11.2,(vau),0.2,,,,0,(vau),,,0.4,,
31/12/2019 09:00,89,(vau),0,(vau),8.8,(vau),0.2,,,,0.2,(vau),,,0.8,,77,(vau),0.1,(vau),10.4,(vau),0.1,,,,0,(vau),,,0.3,,
01/01/2020 09:00,90,(vau),0.2,(vau),6.4,(vau),0.2,,,,0.4,(vau),,,0.5,,77,(vau),0,(vau),10.6,(vau),0.1,,,,0.1,(vau),,,0.2,,
02/01/2020 09:00,91,(vau),0.2,(vau),6,(vau),0.2,,,,0.3,(vau),,,0.6,,80,(vau),0.1,(vau),10.7,(vau),0.1,,,,0.2,(vau),,,0.2,,
03/01/2020 09:00,94,(vau),0,(vau),10,(vau),0.1,,,,0,(vau),,,0.5,,87,(vau),0,(vau),11.7,(vau),0.1,,,,0.1,(vau),,,0,,
04/01/2020 09:00,89,(vau),0,(vau),9.1,(vau),0.2,,,,0.3,(vau),,,0.8,,82,(vau),0.3,(vau),9.7,(vau),0.4,,,,0,(vau),,,0.9,,
05/01/2020 09:00,87,(vau),0.2,(vau),7,(vau),0.2,,,,0,(vau),,,0.9,,83,(vau),0,(vau),8.6,(vau),0.4,,,,0,(vau),,,2.2,,
06/01/2020 09:00,88,(vau),0,(vau),5.8,(vau),0.2,,,,0,(vau),,,1,,81,(vau),0,(vau),8.6,(vau),0.1,,,,0,(vau),,,0.9,,
07/01/2020 09:00,89,(vau),0.2,(vau),4.9,(vau),0.2,,,,0,(vau),,,1.1,,81,(vau),0.1,(vau),9.4,(vau),0.2,,,,0,(vau),,,0.4,,
08/01/2020 09:00,88,(vau),0.2,(vau),4.6,(vau),0.2,,,,0,(vau),,,1.2,,78,(vau),0,(vau),9.6,(vau),0.3,,,,0,(vau),,,0.5,,
09/01/2020 09:00,86,(vau),0.2,(vau),8.2,(vau),0.1,,,,0.6,(vau),,,1.9,,76,(vau),0,(vau),10.4,(vau),0.6,,,,0,(vau),,,0.4,,
10/01/2020 09:00,95,(vau),1.3,(vau),8.7,(vau),0.2,,,,,,,,,,91,(vau),0,(vau),10.1,(vau),1.4,,,,0,(vau),,,1.4,,
11/01/2020 09:00,83,(vau),0,(vau),5.8,(vau),0.4,,,,,,,,,,75,(vau),0,(vau),7.7,(vau),0.8,,,,0,(vau),,,2.7,,
12/01/2020 09:00,81,(vau),0.2,(vau),5.1,(vau),0.2,,,,,,,,,,65,(vau),0,(vau),8.5,(vau),0.1,,,,0,(vau),,,0.7,,
13/01/2020 09:00,85,(vau),0.2,(vau),4.5,(vau),0.2,,,,,,,,,,63,(vau),0,(vau),9.2,(vau),0.2,,,,0,(vau),,,0.1,,
14/01/2020 09:00,80,(vau),0.2,(vau),9.7,(vau),0.2,,,,,,,,,,72,(vau),0,(vau),9.7,(vau),0.2,,,,0,(vau),,,0.4,,
15/01/2020 09:00,86,(vau),0.9,(vau),13,(vau),1.5,,,,,,,,,,84,(vau),2.7,(vau),11.5,(vau),0.7,,,,4.2,(vau),,,0.6,,
16/01/2020 09:00,91,(vau),19.6,(vau),14.8,(vau),1.2,,,,,,,,,,98,(vau),14.1,(vau),11.8,(vau),0.2,,,,7.1,(vau),,,0.4,,
17/01/2020 09:00,90,(vau),3.6,(vau),12.3,(vau),1.1,,,,,,,,,,85,(vau),1,(vau),13.1,(vau),0.7,,,,3.9,(vau),,,0.9,,
18/01/2020 09:00,92,(vau),9.2,(vau),12.9,(vau),0.4,,,,,,,,,,85,(vau),0.3,(vau),12.5,(vau),0.2,,,,11.1,(vau),,,0.3,,
19/01/2020 09:00,86,(vau),0.1,(vau),12.8,(vau),0.8,,,,,,,,,,90,(vau),1.6,(vau),12.5,(vau),1.4,,,,0.8,(vau),,,0.7,,
20/01/2020 09:00,42,(vau),0,(vau),10.9,(vau),1.4,,,,,,,,,,56,(vau),0,(vau),8.6,(vau),1.7,,,,0,(vau),,,5.8,,
21/01/2020 09:00,48,(vau),0,(vau),8.5,(vau),1.3,,,,,,,,,,63,(vau),0,(vau),6.1,(vau),1.3,,,,0,(vau),,,4,,
22/01/2020 09:00,68,(vau),0,(vau),8.9,(vau),0.6,,,,,,,,,,69,(vau),0,(vau),8.7,(vau),0.6,,,,0,(vau),,,2.7,,
23/01/2020 09:00,92,(vau),5.2,(vau),9,(vau),0.3,,,,,,,,,,93,(vau),0.3,(vau),8.2,(vau),0.1,,,,7.7,(vau),,,1.2,,
24/01/2020 09:00,97,(vau),4.9,(vau),8.5,(vau),0.1,,,,,,,,0,,90,(vau),0.1,(vau),10.1,(vau),0.4,,,,4.3,(vau),,,1.2,,
25/01/2020 09:00,91,(vau),4.1,(vau),11.1,(vau),0.3,,,,,,,,0,,99,(vau),21.7,(vau),8.9,(vau),0.3,,,,2.8,(vau),,,0.6,,
26/01/2020 09:00,90,(vau),0.2,(vau),7.6,(vau),0.2,,,,,,,,0,,96,(vau),2.1,(vau),8.6,(vau),0.2,,,,0.4,(vau),,,0,,
27/01/2020 09:00,96,(vau),0,(vau),9,(vau),0.3,,,,,,,,0,,85,(vau),0,(vau),11.1,(vau),0.1,,,,0.3,(vau),,,0.2,,
28/01/2020 09:00,94,(vau),2.5,(vau),14.2,(vau),0.8,,,,,,,,0,,84,(vau),0.1,(vau),12.4,(vau),0.3,,,,1.6,(vau),,,0.5,,
29/01/2020 09:00,92,(vau),0.4,(vau),14.6,(vau),0.5,,,,,,,,0.2,,88,(vau),0,(vau),12.9,(vau),0.1,,,,1.2,(vau),,,0.2,,
30/01/2020 09:00,90,(vau),0,(vau),12.9,(vau),0.6,,,,0.1,(vau),,,1,,83,(vau),0.1,(vau),12.3,(vau),0.2,,,,0.1,(vau),,,0.2,,
31/01/2020 09:00,95,(vau),3.5,(vau),14.4,(vau),0.7,,,,,,,,,,84,(vau),0,(vau),13.4,(vau),0.2,,,,2.2,(vau),,,0.1,,
01/02/2020 09:00,96,(vau),2.3,(vau),15.6,(vau),0.6,,,,,,,,,,89,(vau),0.3,(vau),14.3,(vau),0.2,,,,2.1,(vau),,,0.5,,
02/02/2020 09:00,95,(vau),0.2,(vau),14.1,(vau),0.2,,,,,,,,,,87,(vau),0.1,(vau),14.1,(vau),0.2,,,,0,(vau),,,0.2,,
03/02/2020 09:00,89,(vau),0.4,(vau),14.4,(vau),0.4,,,,,,,,,,70,(vau),0,(vau),16.3,(vau),0.2,,,,0.3,(vau),,,0.1,,
04/02/2020 09:00,87,(vau),0.2,(vau),13,(vau),0.2,,,,0,(vau),,,0.9,,71,(vau),0,(vau),15.4,(vau),0.3,,,,0.5,(vau),,,0,,
05/02/2020 09:00,96,(vau),0.2,(vau),9.3,(vau),0.1,,,,0,(vau),,,1.2,,70,(vau),0,(vau),14.7,(vau),0.5,,,,0,(vau),,,0.7,,
06/02/2020 09:00,81,(vau),0.1,(vau),12.1,(vau),0.4,,,,0,(vau),,,3.7,,76,(vau),0,(vau),13.4,(vau),1,,,,0,(vau),,,1.4,,
07/02/2020 09:00,86,(vau),0,(vau),12.4,(vau),0.4,,,,0.1,(vau),,,2.1,,83,(vau),0,(vau),12.7,(vau),0.6,,,,0,(vau),,,0.8,,
08/02/2020 09:00,90,(vau),0.8,(vau),12.6,(vau),0.2,,,,0.1,(vau),,,0.7,,84,(vau),0,(vau),13,(vau),0.4,,,,0.4,(vau),,,0.3,,
09/02/2020 09:00,94,(vau),0.2,(vau),10.8,(vau),0.2,,,,0.9,(vau),,,1.1,,84,(vau),0,(vau),13.2,(vau),0.3,,,,0.1,(vau),,,0.4,,
10/02/2020 09:00,88,(vau),0.1,(vau),10.7,(vau),0.1,,,,0,(vau),,,1.2,,84,(vau),0,(vau),11.2,(vau),0.5,,,,0,(vau),,,0.1,,
11/02/2020 09:00,91,(vau),0.1,(vau),11.2,(vau),0.1,,,,0.1,(vau),,,1.3,,82,(vau),0.1,(vau),13.1,(vau),0.6,,,,0,(vau),,,0.3,,
12/02/2020 09:00,91,(vau),0,(vau),11.2,(vau),0.2,,,,0,(vau),,,1.3,,88,(vau),0,(vau),12.8,(vau),0.5,,,,0.1,(vau),,,0.3,,
13/02/2020 09:00,94,(vau),0.1,(vau),12.6,(vau),0.1,,,,1.8,(vau),,,0.6,,86,(vau),0,(vau),12.4,(vau),0.5,,,,0.1,(vau),,,0,,
14/02/2020 09:00,94,(vau),0.2,(vau),11.7,(vau),0.1,,,,0.3,(vau),,,1.1,,83,(vau),0.1,(vau),12.6,(vau),0.5,,,,0.2,(vau),,,0.2,,
15/02/2020 09:00,88,(vau),0.2,(vau),10.3,(vau),0.2,,,,0,(vau),,,1,,82,(vau),0.1,(vau),12.7,(vau),0.4,,,,0.1,(vau),,,0,,
16/02/2020 09:00,87,(vau),0.1,(vau),10.8,(vau),0.2,,,,0,(vau),,,0.8,,79,(vau),0.1,(vau),13.2,(vau),0.2,,,,0.1,(vau),,,0,,
17/02/2020 09:00,89,(vau),1.2,(vau),14.2,(vau),0.2,,,,0.2,(vau),,,1.2,,80,(vau),0.1,(vau),13.6,(vau),0.3,,,,0.1,(vau),,,0.3,,
18/02/2020 09:00,74,(vau),0,(vau),11.8,(vau),0.7,,,,0.4,(vau),,,1.9,,84,(vau),0,(vau),11.9,(vau),1.1,,,,0,(vau),,,2.5,,
19/02/2020 09:00,74,(vau),0,(vau),9.6,(vau),0.9,,,,0,(vau),,,1.8,,73,(vau),0,(vau),10.3,(vau),0.9,,,,0,(vau),,,3.3,,
20/02/2020 09:00,78,(vau),0.1,(vau),9.8,(vau),0.2,,,,0,(vau),,,0.7,,74,(vau),0,(vau),13.1,(vau),0.2,,,,0,(vau),,,0.8,,
21/02/2020 09:00,82,(vau),0.2,(vau),10.3,(vau),0.1,,,,0,(vau),,,0.8,,72,(vau),0,(vau),13.4,(vau),0.3,,,,0,(vau),,,1.2,,
22/02/2020 09:00,78,(vau),0.2,(vau),11.7,(vau),0.1,,,,0,(vau),,,0.9,,69,(vau),0,(vau),14.8,(vau),0.2,,,,0,(vau),,,1.5,,
23/02/2020 09:00,74,(vau),0.1,(vau),11.3,(vau),0.1,,,,0,(vau),,,1,,58,(vau),0,(vau),15.6,(vau),0.3,,,,0,(vau),,,1,,
24/02/2020 09:00,74,(vau),0.2,(vau),12.1,(vau),0.1,,,,0,(vau),,,1,,47,(vau),0,(vau),15.2,(vau),0.2,,,,0,(vau),,,0.6,,
25/02/2020 09:00,76,(vau),0,(vau),11,(vau),0,,,,0,(vau),,,1.2,,61,(vau),0,(vau),14.5,(vau),0.6,,,,0,(vau),,,0.3,,
26/02/2020 09:00,84,(vau),0.1,(vau),11.2,(vau),0.5,,,,2.3,(vau),,,2.1,,78,(vau),0,(vau),12.1,(vau),1.3,,,,0.3,(vau),,,0.7,,
27/02/2020 09:00,79,(vau),0,(vau),9.3,(vau),0.5,,,,0,(vau),,,2.3,,72,(vau),0,(vau),10.7,(vau),1.2,,,,0,(vau),,,0.7,,
28/02/2020 09:00,81,(vau),0.2,(vau),10.8,(vau),0.1,,,,0,(vau),,,1.3,,63,(vau),0,(vau),12.8,(vau),0.6,,,,0,(vau),,,1.2,,
29/02/2020 09:00,77,(vau),0.6,(vau),13.3,(vau),0.1,,,,0,(vau),,,0.9,,65,(vau),0,(vau),14.2,(vau),0.4,,,,0.5,(vau),,,0.9,,
01/03/2020 09:00,81,(vau),0.8,(vau),14,(vau),0.4,,,,7.7,(vau),,,0.8,,83,(vau),0,(vau),13.4,(vau),0.5,,,,0.3,(vau),,,0.7,,
02/03/2020 09:00,91,(vau),5.8,(vau),15.1,(vau),1.2,,,,1.5,(vau),,,1.6,,79,(vau),0,(vau),15.3,(vau),0.8,,,,6.8,(vau),,,1.9,,
03/03/2020 09:00,81,(vau),0.1,(vau),10.2,(vau),0.9,,,,0.2,(vau),,,1.2,,72,(vau),0,(vau),12.1,(vau),1.1,,,,0.2,(vau),,,1.1,,
04/03/2020 09:00,88,(vau),0.6,(vau),15.2,(vau),0.5,,,,0.8,(vau),,,0.9,,85,(vau),0,(vau),14.1,(vau),0.7,,,,0.7,(vau),,,0.5,,
05/03/2020 09:00,85,(vau),1.9,(vau),15.2,(vau),0.5,,,,2.1,(vau),,,1,,78,(vau),0,(vau),13.7,(vau),0.6,,,,1.6,(vau),,,0.5,,
06/03/2020 09:00,80,(vau),0.7,(vau),12.1,(vau),1,,,,1,(vau),,,1.8,,77,(vau),0.2,(vau),11.8,(vau),1.2,,,,0.2,(vau),,,1.1,,
07/03/2020 09:00,70,(vau),0,(vau),10.8,(vau),0.7,,,,0.1,(vau),,,2.3,,64,(vau),0,(vau),10.8,(vau),1.5,,,,0,(vau),,,2,,
08/03/2020 09:00,75,(vau),0.1,(vau),9.7,(vau),0.1,,,,0,(vau),,,1.2,,55,(vau),0,(vau),12.1,(vau),0.4,,,,0,(vau),,,0.6,,
