SNIRH - SISTEMA NACIONAL DE INFORMAÇÃO DE RECURSOS HÍDRICOS

DATA,PORTELA DO HOMEM (03I/01G),,PORTELA DO HOMEM (03I/01G),,PORTELA DO VADE (03G/03UG),,PORTELA DO VADE (03G/03UG),,PORTELINHA (01H/02G),,PORTELINHA (01H/02G),,PORTO CARRO (16D/02U),,PORTO CARRO (16D/02U),,PORTO CHÃO (02H/06U),,PORTO CHÃO (02H/06U),,PORTO DE MÓS (16E/03UG),,PORTO DE MÓS (16E/03UG),,POÇO DE BOLIQUEIME (31I/03U),,POÇO DE BOLIQUEIME (31I/03U),,
,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,
20/06/2003 09:00,0,(vau),1.1,,0,(vau),0.3,,0,(vau),2.6,,,,,,,,,,0,(vau),1.1,,,,,,
21/06/2003 09:00,0,(vau),0.9,,0,(vau),0.5,,0,(vau),1.2,,,,,,,,,,0,(vau),0.6,,,,,,
22/06/2003 09:00,0,(vau),1.1,,0,(vau),0.3,,0,(vau),1,,,,,,,,,,0,(vau),0.5,,,,,,
23/06/2003 09:00,0,(vau),1,,0,(vau),0.1,,0,(vau),1.4,,,,,,,,,,0,(vau),0.3,,,,,,
24/06/2003 09:00,0,(vau),0.9,,0,(vau),0.2,,0,(vau),1.1,,,,,,,,,,0.2,(vau),0.5,,,,,,
25/06/2003 09:00,0.5,(vau),0.9,,0.1,(vau),0.3,,0,(vau),1.6,,,,,,,,,,0,(vau),0.6,,,,,,
26/06/2003 09:00,0,(vau),0.9,,0,(vau),0.4,,0,(vau),1.3,,,,,,,,,,0,(vau),0.9,,,,,,
27/06/2003 09:00,0,(vau),0.9,,0,(vau),0.6,,0,(vau),1.6,,,,,,,,,,0,(vau),1.1,,,,,,
28/06/2003 09:00,0,(vau),1.1,,0,(vau),0.9,,0,(vau),1.6,,,,,,,,,,0,(vau),1,,,,,,
29/06/2003 09:00,7,(vau),2.3,,0,(vau),0.6,,5.8,(vau),2.8,,,,,,,,,,0,(vau),0.8,,,,,,
30/06/2003 09:00,39.1,(vau),2.7,,0,(vau),0.5,,27.3,(vau),2.8,,,,,,,,,,3.8,(vau),1.8,,,,,,
01/07/2003 09:00,26,(vau),4,,0,(vau),0.7,,12.4,(vau),3,,,,,,,,,,0.1,(vau),1.3,,,,,,
02/07/2003 09:00,7.7,(vau),1.6,,0,(vau),0.1,,2.9,(vau),1.2,,,,,,,,,,0.4,(vau),0.6,,,,,,
03/07/2003 09:00,0.2,(vau),0.4,,0,(vau),0.2,,0.6,(vau),0.9,,,,,,,,,,0.1,(vau),0.5,,,,,,
04/07/2003 09:00,0,(vau),0.5,,0,(vau),0.3,,0,(vau),1.6,,,,,,,,,,0,(vau),0.6,,,,,,
05/07/2003 09:00,0,(vau),1.2,,0,(vau),0.3,,0,(vau),1.9,,,,,,,,,,0,(vau),0.6,,,,,,
06/07/2003 09:00,0,(vau),0.8,,0,(vau),0.5,,0,(vau),2.2,,,,,,,,,,0,(vau),1,,,,,,
07/07/2003 09:00,0,(vau),0.7,,0,(vau),0.5,,0,(vau),1.4,,,,,,,,,,0,(vau),0.5,,,,,,
08/07/2003 09:00,0,(vau),0.7,,0,(vau),0.2,,0,(vau),1.1,,,,,,,,,,0,(vau),0.5,,,,,,
09/07/2003 09:00,0,(vau),0.5,,0,(vau),0.4,,0,(vau),1.3,,,,,,,,,,0,(vau),0.9,,,,,,
10/07/2003 09:00,0,(vau),0.7,,0,(vau),0.6,,0,(vau),1.4,,,,,,,,,,0.1,(vau),0.5,,,,,,
11/07/2003 09:00,0,(vau),0.5,,0,(vau),0.3,,0,(vau),1.3,,,,,,,,,,0,(vau),0.6,,,,,,
12/07/2003 09:00,0,(vau),0.6,,0,(vau),0.3,,0,(vau),1.8,,,,,,,,,,0,(vau),0.5,,,,,,
13/07/2003 09:00,0,(vau),1.3,,1.1,(vau),0.2,,0,(vau),0.8,,,,,,,,,,1.3,(vau),0.7,,,,,,
14/07/2003 09:00,0,(vau),0.7,,0,(vau),0.1,,0,(vau),0.7,,,,,,,,,,0.9,(vau),0.5,,,,,,
15/07/2003 09:00,1.8,(vau),1.1,,22.2,(vau),0.2,,18.4,(vau),1.1,,,,,,,,,,4,(vau),0.6,,,,,,
16/07/2003 09:00,6.6,(vau),1.1,,2.5,(vau),0.4,,23.6,(vau),2,,,,,,,,,,0,(vau),0.6,,,,,,
17/07/2003 09:00,0,(vau),0.3,,0,(vau),0.1,,0.1,(vau),0.8,,,,,,,,,,0.2,(vau),0.6,,,,,,
18/07/2003 09:00,0,(vau),1.1,,0,(vau),0,,0,(vau),1,,,,,,,,,,0,(vau),0.5,,,,,,
19/07/2003 09:00,0.4,(vau),1.8,,1.5,(vau),0.2,,0.3,(vau),2.4,,,,,,,,,,0,(vau),0.5,,,,,,
20/07/2003 09:00,0,(vau),1,,0,(vau),0,,0.2,(vau),0.9,,,,,,,,,,0,(vau),0.9,,,,,,
21/07/2003 09:00,0,(vau),0.7,,0,(vau),0.2,,0,(vau),1.2,,,,,,,,,,0,(vau),0.8,,,,,,
22/07/2003 09:00,0,(vau),0.6,,0,(vau),0.7,,0,(vau),1.2,,,,,,,,,,0.1,(vau),0.8,,,,,,
23/07/2003 09:00,0,(vau),0.9,,0,(vau),0.6,,0,(vau),1.3,,,,,,,,,,0,(vau),1.4,,,,,,
24/07/2003 09:00,0,(vau),0.7,,0,(vau),0.3,,0,(vau),1.1,,,,,,,,,,0,(vau),1.2,,,,,,
25/07/2003 09:00,0.8,(vau),0.8,,0.5,(vau),0.3,,3.6,(vau),1.1,,,,,,,,,,0,(vau),1.3,,,,,,
26/07/2003 09:00,8.9,(vau),1.4,,6.6,(vau),0.3,,3.5,(vau),1.5,,,,,,,,,,0,(vau),1.1,,,,,,
27/07/2003 09:00,26.3,(vau),1.6,,25.2,(vau),0.4,,17.6,(vau),2,,,,,,,,,,0.9,(vau),0.8,,,,,,
28/07/2003 09:00,0.1,(vau),0.9,,0,(vau),0.7,,0.1,(vau),1.3,,,,,,,,,,0.1,(vau),1,,,,,,
29/07/2003 09:00,0,(vau),1.3,,0,(vau),0.4,,0.1,(vau),2.4,,,,,,,,,,0,(vau),0.7,,,,,,
30/07/2003 09:00,0,(vau),0.9,,0,(vau),0.8,,0,(vau),2.4,,,,,,,,,,0,(vau),0.5,,,,,,
31/07/2003 09:00,0,(vau),0.3,,0,(vau),0.5,,0,(vau),1.1,,,,,,,,,,0,(vau),0.5,,,,,,
01/08/2003 09:00,0,(vau),0.4,,0,(vau),0.2,,0,(vau),0.6,,,,,,,,,,0,(vau),0.4,,,,,,
02/08/2003 09:00,0,(vau),0.6,,0,(vau),0,,0,(vau),0.8,,,,,,,,,,0.6,(vau),0.6,,,,,,
03/08/2003 09:00,0,(vau),1.1,,0,(vau),0,,0.8,(vau),2.1,,,,,,,,,,0,(vau),0.7,,,,,,
04/08/2003 09:00,0,(vau),1.6,,0,(vau),0.1,,0,(vau),2.1,,,,,,,,,,0,(vau),0.9,,,,,,
05/08/2003 09:00,0,(vau),1.2,,0,(vau),0.3,,0,(vau),1.9,,,,,,,,,,0,(vau),0.7,,,,,,
06/08/2003 09:00,0,(vau),1.3,,0,(vau),0,,0,(vau),1.7,,,,,,,,,,0,(vau),0.4,,,,,,
07/08/2003 09:00,0,(vau),0.4,,0,(vau),0,,0,(vau),0.8,,,,,,,,,,0,(vau),0.6,,,,,,
08/08/2003 09:00,0,(vau),0.3,,0,(vau),0,,0,(vau),1,,,,,,,,,,0,(vau),0.4,,,,,,
09/08/2003 09:00,0,(vau),0.4,,0,(vau),0,,0,(vau),1.4,,,,,,,,,,0,(vau),0.5,,,,,,
10/08/2003 09:00,0,(vau),0.3,,0,(vau),0,,0,(vau),0.9,,,,,,,,,,0,(vau),0.4,,,,,,
11/08/2003 09:00,0,(vau),0.9,,0,(vau),0,,0,(vau),1,,,,,,,,,,0.1,(vau),0.3,,,,,,
12/08/2003 09:00,0,(vau),0.7,,0,(vau),0,,0,(vau),1,,,,,,,,,,0,(vau),0.4,,,,,,
13/08/2003 09:00,0,(vau),0.6,,0,(vau),0.1,,0,(vau),0.9,,,,,,,,,,0,(vau),0.5,,,,,,
14/08/2003 09:00,0,(vau),0.4,,0,(vau),0,,0,(vau),1,,,,,,,,,,0,(vau),0.5,,,,,,
15/08/2003 09:00,0,(vau),0.9,,0,(vau),0.3,,0,(vau),1.1,,,,,,,,,,0,(vau),1.2,,,,,,
16/08/2003 09:00,2.1,(vau),0.7,,1.2,(vau),0.1,,0.6,(vau),0.6,,,,,,,,,,0,(vau),1,,,,,,
17/08/2003 09:00,0,(vau),0.6,,0.5,(vau),0.3,,0,(vau),1.3,,,,,,,,,,0,(vau),0.5,,,,,,
18/08/2003 09:00,0,(vau),0.8,,0,(vau),0.1,,0,(vau),1,,,,,,,,,,0,(vau),0.7,,,,,,
19/08/2003 09:00,0,(vau),0.9,,0,(vau),0,,0,(vau),0.9,,,,,,,,,,0,(vau),0.8,,,,,,
20/08/2003 09:00,0,(vau),0.9,,0,(vau),0.6,,0,(vau),1.3,,,,,,,,,,0,(vau),1.1,,,,,,
21/08/2003 09:00,0,(vau),0.9,,0,(vau),0.1,,0,(vau),1.8,,,,,,,,,,0,(vau),0.9,,,,,,
22/08/2003 09:00,0,(vau),0.9,,0,(vau),0.4,,0,(vau),2.3,,,,,,,,,,0,(vau),0.4,,,,,,
23/08/2003 09:00,5.8,(vau),1.2,,0,(vau),0.2,,0,(vau),1.4,,,,,,,,,,0.1,(vau),0.6,,,,,,
24/08/2003 09:00,0,(vau),0.6,,0,(vau),0.4,,0.2,(vau),0.8,,,,,,,,,,0,(vau),0.7,,,,,,
25/08/2003 09:00,0.1,(vau),1.3,,1.2,(vau),0.3,,0.4,(vau),1.1,,,,,,,,,,0,(vau),0.5,,,,,,
26/08/2003 09:00,0.2,(vau),0.2,,0,(vau),0.4,,0,(vau),1.4,,,,,,,,,,0,(vau),1,,,,,,
27/08/2003 09:00,12,(vau),2.5,,19.3,(vau),0.3,,8.1,(vau),2.8,,,,,,,,,,1.5,(vau),1,,,,,,
28/08/2003 09:00,14.5,(vau),2.5,,12.1,(vau),0.5,,8.8,(vau),4.1,,,,,,,,,,2.6,(vau),0.7,,,,,,
29/08/2003 09:00,51.2,(vau),4.1,,30.4,(vau),0.4,,28.4,(vau),4.6,,,,,,,,,,2.8,(vau),1.7,,,,,,
30/08/2003 09:00,0.6,(vau),0.7,,7.1,(vau),0,,3.6,(vau),0.5,,,,,,,,,,3.5,(vau),0.6,,,,,,
31/08/2003 09:00,0,(vau),0,,0,(vau),0,,0,(vau),0.6,,,,,,,,,,15.9,(vau),0.6,,,,,,
01/09/2003 09:00,1.1,(vau),0.1,,0.9,(vau),0,,0.1,(vau),0.9,,,,,,,,,,0.3,(vau),0.6,,,,,,
02/09/2003 09:00,0,(vau),0.3,,0,(vau),0.1,,0,(vau),2,,,,,,,,,,0.1,(vau),0.4,,,,,,
03/09/2003 09:00,1.3,(vau),0.5,,0,(vau),0.1,,12,(vau),1.8,,,,,,,,,,0,(vau),0.5,,,,,,
04/09/2003 09:00,0,(vau),0.1,,0,(vau),0,,0,(vau),1.2,,,,,,,,,,0,(vau),0.4,,,,,,
05/09/2003 09:00,1.6,(vau),0,,0,(vau),0.1,,0,(vau),0.6,,,,,,,,,,0,(vau),0.6,,,,,,
06/09/2003 09:00,0,(vau),0.6,,0,(vau),0.5,,0,(vau),2,,,,,,,,,,0,(vau),0.7,,,,,,
07/09/2003 09:00,0,(vau),0.4,,0,(vau),0.2,,0,(vau),1.3,,,,,,,,,,0,(vau),0.9,,,,,,
08/09/2003 09:00,2.8,(vau),1,,4.7,(vau),0,,5.5,(vau),1.2,,,,,,,,,,0.2,(vau),0.7,,,,,,
09/09/2003 09:00,10.9,(vau),1.6,,7.4,(vau),0.1,,19.3,(vau),3.3,,,,,,,,,,0.9,(vau),1,,,,,,
10/09/2003 09:00,0.1,(vau),1.5,,0,(vau),0,,0.4,(vau),2.1,,,,,,,,,,0.1,(vau),0.6,,,,,,
11/09/2003 09:00,0,(vau),0.5,,0.5,(vau),0,,0,(vau),1.4,,,,,,,,,,0,(vau),0.3,,,,,,
12/09/2003 09:00,0,(vau),0.5,,0,(vau),0,,0,(vau),1.5,,,,,,,,,,0,(vau),0.4,,,,,,
13/09/2003 09:00,0,(vau),0.4,,0,(vau),0,,0,(vau),1.3,,,,,,,,,,0,(vau),1,,,,,,
14/09/2003 09:00,0,(vau),0.5,,0,(vau),0,,0,(vau),1,,,,,,,,,,0,(vau),0.6,,,,,,
15/09/2003 09:00,0,(vau),1.2,,0,(vau),0,,0,(vau),1.2,,,,,,,,,,0,(vau),0.7,,,,,,
16/09/2003 09:00,0,(vau),0.9,,0,(vau),0,,0,(vau),0.9,,,,,,,,,,0.1,(vau),0.9,,,,,,
17/09/2003 09:00,0,(vau),0.8,,0,(vau),0,,0,(vau),0.9,,,,,,,,,,0,(vau),0.4,,,,,,
18/09/2003 09:00,0,(vau),0.5,,0,(vau),0,,0,(vau),0.9,,,,,,,,,,0,(vau),0.6,,,,,,
19/09/2003 09:00,0,(vau),0.8,,0,(vau),0,,0,(vau),1,,,,,,,,,,0,(vau),1,,,,,,
20/09/2003 09:00,0,(vau),1.8,,0,(vau),0,,0,(vau),2.7,,,,,,,,,,0,(vau),1.6,,,,,,
21/09/2003 09:00,12,(vau),2.5,,1.1,(vau),0,,1.7,(vau),3.7,,,,,,,,,,0,(vau),0.9,,,,,,
22/09/2003 09:00,3.7,(vau),1.7,,13.7,(vau),0,,5.4,(vau),2.2,,,,,,,,,,1.4,(vau),0.5,,,,,,
23/09/2003 09:00,0.6,(vau),0.5,,0.4,(vau),0.1,,0.4,(vau),1.4,,,,,,,,,,0.1,(vau),0.6,,,,,,
24/09/2003 09:00,0.1,(vau),0.9,,0,(vau),0.1,,0.2,(vau),2.3,,,,,,,,,,0,(vau),0.5,,,,,,
25/09/2003 09:00,0,(vau),0.8,,0,(vau),0.1,,0,(vau),1.5,,,,,,,,,,0.1,(vau),0.3,,,,,,
26/09/2003 09:00,0,(vau),0.6,,0,(vau),0,,0,(vau),1,,,,,,,,,,0,(vau),0.3,,,,,,
27/09/2003 09:00,0.3,(vau),0.4,,0.2,(vau),0,,0.1,(vau),0.3,,,,,,,,,,0,(vau),0.3,,,,,,
28/09/2003 09:00,0.4,(vau),0.5,,0,(vau),0,,0.1,(vau),0.7,,,,,,,,,,0.1,(vau),0.4,,,,,,
29/09/2003 09:00,0,(vau),0.4,,0,(vau),0,,0,(vau),0.9,,,,,,,,,,0.3,(vau),0.4,,,,,,
30/09/2003 09:00,4.2,(vau),1.1,,2.3,(vau),0,,3.8,(vau),1.3,,,,,,,,,,12.5,(vau),0.5,,,,,,
01/10/2003 09:00,25.5,(vau),2.6,,18,(vau),0.1,,33.5,(vau),3.1,,,,,,,,,,10.4,(vau),1.3,,,,,,
02/10/2003 09:00,21.3,(vau),2.4,,6.3,(vau),0,,19.9,(vau),2.7,,,,,,,,,,17.8,(vau),1.8,,,,,,
03/10/2003 09:00,21.6,(vau),1.2,,1.4,(vau),0.1,,9.6,(vau),1.6,,,,,,,,,,12.3,(vau),2,,,,,,
04/10/2003 09:00,0,(vau),0.4,,0.6,(vau),0,,0.2,(vau),1.3,,,,,,,,,,0.1,(vau),0.1,,,,,,
05/10/2003 09:00,0,(vau),1.6,,0.1,(vau),0.7,,0.1,(vau),3.4,,,,,,,,,,0.2,(vau),0.4,,,,,,
06/10/2003 09:00,0,(vau),1.4,,0.1,(vau),0.4,,0,(vau),2.2,,,,,,,,,,0,(vau),0.5,,,,,,
07/10/2003 09:00,0,(vau),0.8,,0,(vau),0.7,,0,(vau),2.5,,,,,,,,,,0.2,(vau),0.3,,,,,,
08/10/2003 09:00,0,(vau),1.2,,0,(vau),1.1,,0,(vau),2.4,,,,,,,,,,0.1,(vau),0.3,,,,,,
09/10/2003 09:00,0,(vau),1.2,,0,(vau),0,,0,(vau),1.5,,,,,,,,,,0,(vau),0.2,,,,,,
10/10/2003 09:00,0,(vau),0.3,,0,(vau),0,,0,(vau),1,,,,,,,,,,0,(vau),0.4,,,,,,
11/10/2003 09:00,0,(vau),0.4,,0,(vau),0,,0,(vau),0.8,,,,,,,,,,0.1,(vau),0.5,,,,,,
12/10/2003 09:00,17.1,(vau),0.8,,0,(vau),0,,10.8,(vau),1.4,,,,,,,,,,12.7,(vau),0.5,,,,,,
13/10/2003 09:00,0.8,(vau),0.5,,0,(vau),0.1,,1.1,(vau),0.4,,,,,,,,,,0.1,(vau),0.3,,,,,,
14/10/2003 09:00,0,(vau),0.1,,0.6,(vau),0,,0,(vau),0.7,,,,,,,,,,0,(vau),0.3,,,,,,
15/10/2003 09:00,0,(vau),0.6,,0.3,(vau),0,,0,(vau),0.5,,,,,,,,,,0,(vau),0.3,,,,,,
16/10/2003 09:00,8.8,(vau),0.2,,0.2,(vau),0.1,,5.1,(vau),1,,,,,,,,,,1.6,(vau),0.5,,,,,,
17/10/2003 09:00,0,(vau),0.2,,0.2,(vau),0,,1.1,(vau),0.7,,,,,,,,,,0.1,(vau),0.2,,,,,,
18/10/2003 09:00,1.3,(vau),1.1,,0.1,(vau),0,,0,(vau),0.9,,,,,,,,,,0.1,(vau),0.7,,,,,,
19/10/2003 09:00,68.8,(vau),2.9,,0.1,(vau),0,,52.7,(vau),3.7,,,,,,,,,,4.8,(vau),2.3,,,,,,
20/10/2003 09:00,26.9,(vau),1.3,,2.3,(vau),0,,17.4,(vau),1.1,,,,,,,,,,1.1,(vau),0.7,,,,,,
21/10/2003 09:00,4.7,(vau),0,,3.1,(vau),0,,7.3,(vau),2.3,,,,,,,,,,0.1,(vau),0.3,,,,,,
22/10/2003 09:00,0,(vau),0,,2.6,(vau),0,,0,(vau),1.3,,,,,,,,,,0.1,(vau),0.2,,,,,,
23/10/2003 09:00,3.7,(vau),0,,1.3,(vau),0,,6.3,(vau),1.6,,,,,,,,,,1.3,(vau),0.5,,,,,,
24/10/2003 09:00,0,(vau),0.1,,0.6,(vau),0,,2.7,(vau),1.4,,,,,,,,,,0.2,(vau),0.4,,,,,,
25/10/2003 09:00,0,(vau),1.9,,1.1,(vau),0,,0,(vau),4.9,,,,,,,,,,9.3,(vau),0.9,,,,,,
26/10/2003 09:00,15.7,(vau),1.4,,0.9,(vau),0,,11.9,(vau),5.2,,,,,,,,,,11.7,(vau),2.6,,,,,,
27/10/2003 09:00,2.8,(vau),0.6,,0.3,(vau),0,,3.7,(vau),2,,,,,,,,,,7.6,(vau),2.2,,,,,,
28/10/2003 09:00,13.4,(vau),1.1,,0.3,(vau),0,,5.3,(vau),3.4,,,,,,,,,,1,(vau),2,,,,,,
29/10/2003 09:00,8,(vau),0.4,,0.2,(vau),0.2,,2.9,(vau),1.5,,,,,,,,,,1.3,(vau),0.9,,,,,,
30/10/2003 09:00,11.4,(vau),0.6,,0.3,(vau),0,,19.3,(vau),3.3,,,,,,,,,,4.9,(vau),0.8,,,,,,
31/10/2003 09:00,97.6,(vau),4.7,,0.3,(vau),0.2,,61.5,(vau),2.9,,,,,,,,,,33.8,(vau),1.9,,,,,,
01/11/2003 09:00,19.1,(vau),0.7,,0.3,(vau),0.1,,18,(vau),2.6,,,,,,,,,,12.4,(vau),0.9,,,,,,
02/11/2003 09:00,0.8,(vau),0.2,,0.3,(vau),0,,0.3,(vau),1.2,,,,,,,,,,0.7,(vau),0.6,,,,,,
03/11/2003 09:00,3.6,(vau),1.9,,0.3,(vau),0,,0.6,(vau),3,,,,,,,,,,0,(vau),0.1,,,,,,
04/11/2003 09:00,0,(vau),0.1,,0.3,(vau),0,,0.1,(vau),0.9,,,,,,,,,,0,(vau),0.1,,,,,,
05/11/2003 09:00,0,(vau),2.1,,0.3,(vau),0,,0.3,(vau),3.6,,,,,,,,,,0,(vau),2.1,,,,,,
06/11/2003 09:00,2.3,(vau),4.3,,0.3,(vau),0,,1.4,(vau),4.5,,,,,,,,,,0.4,(vau),3.1,,,,,,
07/11/2003 09:00,0,(vau),1.3,,0.4,(vau),0,,0,(vau),2.2,,,,,,,,,,0,(vau),2,,,,,,
08/11/2003 09:00,7,(vau),1.3,,0.1,(vau),0,,1.7,(vau),2.4,,,,,,,,,,0.3,(vau),1.9,,,,,,
09/11/2003 09:00,14.5,(vau),1.7,,0,(vau),0,,13.2,(vau),2.5,,,,,,,,,,2,(vau),0.9,,,,,,
10/11/2003 09:00,24.4,(vau),3.1,,0.1,(vau),0,,12.8,(vau),4.5,,,,,,,,,,3.4,(vau),1.6,,,,,,
11/11/2003 09:00,0.2,(vau),0.5,,0,(vau),0,,1.2,(vau),0.5,,,,,,,,,,4,(vau),0.2,,,,,,
12/11/2003 09:00,7.2,(vau),1.7,,0.1,(vau),0,,10.4,(vau),2.2,,,,,,,,,,0.1,(vau),0.7,,,,,,
13/11/2003 09:00,0.1,(vau),0.3,,0,(vau),0,,0.1,(vau),1,,,,,,,,,,0.3,(vau),0.3,,,,,,
14/11/2003 09:00,27.2,(vau),2.2,,0.1,(vau),0,,15.2,(vau),2.9,,,,,,,,,,0,(vau),0.5,,,,,,
15/11/2003 09:00,59.1,(vau),3.7,,0,(vau),0,,40.5,(vau),3.7,,,,,,,,,,12.6,(vau),1.9,,,,,,
16/11/2003 09:00,4.5,(vau),1.9,,0,(vau),0.4,,23.6,(vau),4.7,,,,,,,,,,16.2,(vau),1.7,,,,,,
17/11/2003 09:00,0,(vau),2.5,,0,(vau),0.8,,0.2,(vau),6.3,,,,,,,,,,0,(vau),1,,,,,,
18/11/2003 09:00,0,(vau),0.7,,0,(vau),0,,0,(vau),1.4,,,,,,,,,,0.1,(vau),0.4,,,,,,
19/11/2003 09:00,0,(vau),0.4,,0,(vau),0,,0,(vau),1.6,,,,,,,,,,0.1,(vau),0.2,,,,,,
20/11/2003 09:00,0,(vau),0,,0,(vau),0,,0,(vau),0.5,,,,,,,,,,0.2,(vau),0.2,,,,,,
21/11/2003 09:00,1,(vau),0.5,,0,(vau),0,,0.9,(vau),2.2,,,,,,,,,,0.2,(vau),0.7,,,,,,
22/11/2003 09:00,61.7,(vau),3.7,,0,(vau),0,,54.4,(vau),4.6,,,,,,,,,,16.3,(vau),1.4,,,,,,
23/11/2003 09:00,2.6,(vau),0,,0.1,(vau),0,,1,(vau),0.4,,,,,,,,,,0.4,(vau),0.1,,,,,,
24/11/2003 09:00,3.3,(vau),0.6,,0,(vau),0.2,,13.4,(vau),2.6,,,,,,,,,,0.1,(vau),0.4,,,,,,
25/11/2003 09:00,0.1,(vau),1,,0,(vau),0.8,,0.2,(vau),3,,,,,,,,,,0.1,(vau),0.2,,,,,,
26/11/2003 09:00,16,(vau),1.4,,0,(vau),0.1,,4.3,(vau),2,,,,,,,,,,1.1,(vau),0.4,,,,,,
27/11/2003 09:00,37,(vau),2.4,,0,(vau),0,,36,(vau),3.7,,,,,,,,,,12.3,(vau),1.1,,,,,,
28/11/2003 09:00,3,(vau),0.6,,0,(vau),0,,3.3,(vau),1.7,,,,,,,,,,0.3,(vau),0.2,,,,,,
29/11/2003 09:00,53.9,(vau),2.1,,0,(vau),0,,29.4,(vau),1.2,,,,,,,,,,0,(vau),0.6,,,,,,
30/11/2003 09:00,76,(vau),3,,0,(vau),0,,31.3,(vau),3.4,,,,,,,,,,1.2,(vau),1.6,,,,,,
01/12/2003 09:00,24.4,(vau),0.7,,0.1,(vau),0,,25,(vau),1.1,,,,,,,,,,9.5,(vau),1,,,,,,
02/12/2003 09:00,0.5,(vau),0.4,,0,(vau),0,,4.5,(vau),2.1,,,,,,,,,,2.6,(vau),0.2,,,,,,
03/12/2003 09:00,3,(vau),0,,0,(vau),0,,6.9,(vau),2.3,,,,,,,,,,3.9,(vau),0.4,,,,,,
04/12/2003 09:00,1.8,(vau),0.4,,0,(vau),0,,4.1,(vau),1.9,,,,,,,,,,1.2,(vau),0.1,,,,,,
05/12/2003 09:00,0,(vau),0.8,,0,(vau),0.1,,0,(vau),3.3,,,,,,,,,,2.1,(vau),0.4,,,,,,
06/12/2003 09:00,0,(vau),1.8,,0,(vau),0,,0,(vau),4.9,,,,,,,,,,2.6,(vau),0.8,,,,,,
07/12/2003 09:00,15,(vau),3.7,,0,(vau),0.1,,7.7,(vau),5.7,,,,,,,,,,19.4,(vau),3,,,,,,
08/12/2003 09:00,18.7,(vau),2.8,,0,(vau),0,,6.4,(vau),3.3,,,,,,,,,,0.9,(vau),1.1,,,,,,
09/12/2003 09:00,21,(vau),3.3,,0,(vau),0,,18,(vau),5,,,,,,,,,,4,(vau),2.1,,,,,,
10/12/2003 09:00,30.7,(vau),1.6,,0,(vau),0.2,,10.4,(vau),2.8,,,,,,,,,,6.3,(vau),1.1,,,,,,
11/12/2003 09:00,0.1,(vau),0.1,,0.1,(vau),0,,1.2,(vau),0.4,,,,,,,,,,0.1,(vau),0.1,,,,,,
12/12/2003 09:00,1.3,(vau),0.5,,2.8,(vau),0,,3.9,(vau),0.5,,,,,,,,,,0.1,(vau),0.1,,,,,,
13/12/2003 09:00,0.1,(vau),0.3,,0.1,(vau),0,,0,(vau),0.9,,,,,,,,,,0.2,(vau),0.1,,,,,,
14/12/2003 09:00,0,(vau),0.2,,0.1,(vau),0.4,,0,(vau),0.6,,,,,,,,,,0.1,(vau),0.1,,,,,,
15/12/2003 09:00,0,(vau),0.1,,0,(vau),0.6,,0,(vau),0.9,,,,,,,,,,0,(vau),0.1,,,,,,
16/12/2003 09:00,0,(vau),0.1,,0.1,(vau),0.2,,0,(vau),0.3,,,,,,,,,,0.1,(vau),0.1,,,,,,
17/12/2003 09:00,0,(vau),0.7,,0,(vau),0.1,,0,(vau),1,,,,,,,,,,0.1,(vau),1,,,,,,
18/12/2003 09:00,16.7,(vau),3.1,,11.4,(vau),0.2,,6,(vau),4.6,,,,,,,,,,8.1,(vau),2,,,,,,
19/12/2003 09:00,22.1,(vau),1.9,,8.1,(vau),0.4,,8.5,(vau),2.1,,,,,,,,,,0.6,(vau),0.6,,,,,,
20/12/2003 09:00,1.7,(vau),2.3,,0.3,(vau),0.1,,0.3,(vau),2.6,,,,,,,,,,0.1,(vau),2,,,,,,
21/12/2003 09:00,0,(vau),1,,0.1,(vau),0,,0,(vau),1.2,,,,,,,,,,0,(vau),3.2,,,,,,
22/12/2003 09:00,0,(vau),1.6,,0,(vau),1.2,,0,(vau),4,,,,,,,,,,0,(vau),0.4,,,,,,
23/12/2003 09:00,0,(vau),1.7,,0,(vau),1.2,,0,(vau),2.7,,,,,,,,,,0.1,(vau),0.4,,,,,,
24/12/2003 09:00,0,(vau),0.5,,0,(vau),0.3,,0,(vau),0.9,,,,,,,,,,0.1,(vau),0.4,,,,,,
25/12/2003 09:00,0,(vau),0.2,,0,(vau),0.1,,0,(vau),1.3,,,,,,,,,,0.1,(vau),0.2,,,,,,
26/12/2003 09:00,0.1,(vau),0.6,,0,(vau),0.1,,0,(vau),0.6,,,,,,,,,,0.1,(vau),0.6,,,,,,
27/12/2003 09:00,6.3,(vau),2.5,,6.3,(vau),0.2,,8.6,(vau),2.3,,,,,,,,,,0,(vau),1.4,,,,,,
