SNIRH - SISTEMA NACIONAL DE INFORMAÇÃO DE RECURSOS HÍDRICOS

DATA,BOUÇÃ (PESSEGUEIRO DO VOUGA) (09G/03UG),,BOUÇÃ (PESSEGUEIRO DO VOUGA) (09G/03UG),,BOUÇÃ DOS HOMENS (02H/01UG),,BOUÇÃ DOS HOMENS (02H/01UG),,BRANCELHE (04I/02UG),,BRANCELHE (04I/02UG),,BRITELO (02H/07UG),,BRITELO (02H/07UG),,BROTAS (20I/02UG),,BROTAS (20I/02UG),,BRUFE (BARREIROS) (09K/03UG),,BRUFE (BARREIROS) (09K/03UG),,BUSTELO (SERRA DE PIAS) (07G/01G),,BUSTELO (SERRA DE PIAS) (07G/01G),,
,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,
29/01/2003 09:00,0,(vco),,,,,,,,,,,,,,,0,(vau),0.1,,0,(vau),0.3,,,,,,
30/01/2003 09:00,0,(vco),,,,,,,,,,,,,,,0.1,(vau),0.9,,0,(vau),0.7,,,,,,
31/01/2003 09:00,0.8,(vco),,,,,,,,,,,,,,,0.1,(vau),1.9,,0,(vau),1.1,,,,,,
01/02/2003 09:00,0,(vco),,,,,,,,,,,,,,,0,(vau),0.8,,0,(vau),0.6,,,,,,
02/02/2003 09:00,0.1,(vco),,,,,,,,,,,,,,,0.1,(vau),0.2,,0.2,(vau),0.2,,,,,,
03/02/2003 09:00,0,(vco),,,,,,,,,,,,,,,0.2,(vau),0.4,,0,(vau),0.1,,,,,,
04/02/2003 09:00,13.6,(vco),,,,,,,,,,,,,,,0.1,(vau),0.5,,7,(vau),0.5,,,,,,
05/02/2003 09:00,3.5,(vco),,,,,,,,,,,,,,,0.1,(vau),0.7,,0.5,(vau),0.4,,,,,,
06/02/2003 09:00,0,(vco),,,,,,,,,,,,,,,0,(vau),0.5,,0.2,(vau),0.3,,,,,,
07/02/2003 09:00,11.5,(vco),,,,,,,,,,,,,,,4.5,(vau),0.1,,0.7,(vau),0.2,,,,,,
08/02/2003 09:00,0,(vco),,,,,,,,,,,,,,,2.1,(vau),0.1,,0.4,(vau),0.1,,,,,,
09/02/2003 09:00,0,(vco),,,,,,,,,,,,,,,0.1,(vau),0.2,,0.2,(vau),0.1,,,,,,
10/02/2003 09:00,0.3,(vco),,,,,,,,,,,,,,,0,(vau),0.3,,0,(vau),0.1,,,,,,
11/02/2003 09:00,4.5,(vco),,,,,,,,,,,,,,,0.1,(vau),0.4,,0.3,(vau),0.1,,,,,,
12/02/2003 09:00,0,(vco),,,,,,,,,,,,,,,1.2,(vau),0.1,,1.2,(vau),0.1,,,,,,
13/02/2003 09:00,0,(vco),,,,,,,,,,,,,,,0.1,(vau),0.2,,0.1,(vau),0.1,,,,,,
14/02/2003 09:00,0,(vco),,,,,,,,,,,,,,,0.1,(vau),0.3,,0.1,(vau),0.1,,,,,,
15/02/2003 09:00,0,(vco),,,,,,,,,,,,,,,0,(vau),0.5,,0,(vau),0.2,,,,,,
16/02/2003 09:00,0,(vco),,,,,,,,,,,,,,,0.1,(vau),0.3,,0,(vau),0.2,,,,,,
17/02/2003 09:00,0,(vco),,,,,,,,,,,,,,,0.1,(vau),0.2,,0,(vau),0.2,,,,,,
18/02/2003 09:00,11.4,(vco),,,,,,,,,,,,,,,2.2,(vau),0.3,,1.7,(vau),0.2,,,,,,
19/02/2003 09:00,32.5,(vco),,,,,,,,,,,,,,,23.2,(vau),0.5,,16.2,(vau),0.2,,,,,,
20/02/2003 09:00,29.7,(vco),,,,,,,,,,,,,,,12,(vau),0.2,,13,(vau),0.5,,,,,,
21/02/2003 09:00,5.5,(vco),,,,,,,,,,,,,,,0.1,(vau),0.4,,1.7,(vau),0.3,,,,,,
22/02/2003 09:00,15,(vco),,,,,,,,,,,,,,,12.7,(vau),1.8,,8,(vau),0.9,,,,,,
23/02/2003 09:00,6,(vco),,,,,,,,,,,,,,,0.3,(vau),0.2,,7.8,(vau),0.3,,,,,,
24/02/2003 09:00,2.3,(vco),,,,,,,,,,,,,,,0.8,(vau),0.9,,1.4,(vau),0.3,,,,,,
25/02/2003 09:00,30.8,(vco),,,,,,,,,,,,,,,17.2,(vau),0.3,,13.2,(vau),0.4,,,,,,
26/02/2003 09:00,6.9,(vco),,,,,,,,,,,,,,,1.7,(vau),0.2,,3.1,(vau),0.2,,,,,,
27/02/2003 09:00,13,(vco),,,,,,,,,,,,,,,10.5,(vau),0.3,,15.6,(vau),0.4,,,,,,
28/02/2003 09:00,20,(vco),,,,,,,,,,,,,,,0.1,(vau),0.4,,4.6,(vau),0.4,,,,,,
01/03/2003 09:00,22.3,(vco),,,,,,,,,,,,,,,0,(vau),0.3,,7.4,(vau),0.9,,,,,,
02/03/2003 09:00,7.2,(vco),,,,,,,,,,,,,,,0.2,(vau),0.2,,0.3,(vau),0.5,,,,,,
03/03/2003 09:00,19.8,(vco),,,,,,,,,,,,,,,0,(vau),0.2,,4.4,(vau),0.4,,,,,,
04/03/2003 09:00,0.2,(vco),,,,,,,,,,,,,,,0.1,(vau),0.3,,0.2,(vau),0.2,,,,,,
05/03/2003 09:00,0,(vco),,,,,,,,,,,,,,,0.2,(vau),0.2,,0.1,(vau),0.2,,,,,,
06/03/2003 09:00,1.2,(vco),,,,,,,,,,,,,,,0.2,(vau),0.4,,1.7,(vau),0.2,,,,,,
07/03/2003 09:00,0,(vco),,,,,,,,,,,,,,,0,(vau),0.2,,0.1,(vau),0.2,,,,,,
08/03/2003 09:00,0,(vco),,,,,,,,,,,,,,,0.1,(vau),0.4,,0.1,(vau),0.1,,,,,,
09/03/2003 09:00,0,(vco),,,,,,,,,,,,,,,0,(vau),0.2,,0,(vau),0.2,,,,,,
10/03/2003 09:00,0,(vco),,,,,,,,,,,,,,,0.1,(vau),0.2,,0,(vau),0.3,,,,,,
11/03/2003 09:00,0,(vco),,,,,,,,,,,,,,,0,(vau),0.3,,0,(vau),0.3,,,,,,
12/03/2003 09:00,0,(vco),,,,,,,,,,,,,,,0,(vau),0.5,,0,(vau),0.6,,,,,,
13/03/2003 09:00,0,(vco),,,,,,,,,,,,,,,0,(vau),0.2,,0,(vau),0.4,,,,,,
14/03/2003 09:00,0.9,(vco),,,,,,,,,,,,,,,0,(vau),0.5,,0.5,(vau),0.3,,,,,,
15/03/2003 09:00,0,(vco),,,,,,,,,,,,,,,0,(vau),0.5,,0,(vau),0.2,,,,,,
16/03/2003 09:00,0,(vco),,,,,,,,,,,,,,,0.1,(vau),0.2,,0,(vau),0.4,,,,,,
17/03/2003 09:00,0,(vco),,,,,,,,,,,,,,,0,(vau),1.1,,0,(vau),0.6,,,,,,
18/03/2003 09:00,0.2,(vco),,,,,,,,,,,,,,,7.8,(vau),0.6,,0,(vau),0.5,,,,,,
19/03/2003 09:00,0,(vco),,,,,,,,,,,,,,,0.1,(vau),0.3,,0,(vau),0.1,,,,,,
20/03/2003 09:00,0,(vco),,,,,,,,,,,,,,,0,(vau),0.2,,0,(vau),0.2,,,,,,
21/03/2003 09:00,0,(vco),,,,,,,,,,,,,,,0.1,(vau),0.5,,0,(vau),0.3,,,,,,
22/03/2003 09:00,0,(vco),,,,,,,,,,,,,,,0,(vau),0.5,,0,(vau),0.5,,,,,,
23/03/2003 09:00,3.5,(vco),,,,,,,,,,,,,,,0,(vau),0.2,,0.4,(vau),0.1,,,,,,
24/03/2003 09:00,0,(vco),,,,,,,,,,,,,,,0,(vau),0.7,,0.5,(vau),0.2,,,,,,
25/03/2003 09:00,31.6,(vco),,,,,,,,,,,,,,,1.7,(vau),0.8,,12.6,(vau),0.6,,,,,,
26/03/2003 09:00,5,(vco),,,,,,,,,,,,,,,0.1,(vau),0.3,,6.1,(vau),0.2,,,,,,
27/03/2003 09:00,14.2,(vco),,,,,,,,,,,,,,,1.9,(vau),1.1,,15.7,(vau),0.5,,,,,,
28/03/2003 09:00,22.1,(vco),,,,,,,,,,,,,,,10.3,(vau),0.2,,1,(vau),0.5,,,,,,
29/03/2003 09:00,6.5,(vco),,,,,,,,,,,,,,,0.1,(vau),0.2,,3,(vau),0.3,,,,,,
30/03/2003 09:00,10.1,(vco),,,,,,,,,,,,,,,19.2,(vau),0.9,,12.6,(vau),0.2,,,,,,
31/03/2003 09:00,1.7,(vco),,,,,,,,,,,,,,,0,(vau),0.7,,2,(vau),0.2,,,,,,
01/04/2003 09:00,0,(vco),,,,,,,,,,,,,,,0,(vau),0.2,,0.1,(vau),0.2,,,,,,
02/04/2003 09:00,0,(vco),,,,,,,0,(vau),0.4,,,,,,0.1,(vau),0.2,,0,(vau),0.2,,,,,,
03/04/2003 09:00,0,(vco),,,,,,,0,(vau),0.8,,,,,,0.1,(vau),1.2,,0,(vau),0.6,,,,,,
04/04/2003 09:00,0,(vco),,,,,,,0,(vau),0.5,,,,,,0,(vau),0.6,,0,(vau),0.8,,,,,,
05/04/2003 09:00,0,(vco),,,,,,,0,(vau),0.6,,,,,,0,(vau),0.5,,0,(vau),1,,,,,,
06/04/2003 09:00,0,(vco),,,,,,,0,(vau),0.2,,,,,,0,(vau),0.4,,0,(vau),0.5,,,,,,
07/04/2003 09:00,0,(vco),,,,,,,0,(vau),0.4,,,,,,0.1,(vau),0.4,,0,(vau),0.4,,,,,,
08/04/2003 09:00,0,(vco),,,,,,,0,(vau),0.2,,,,,,0,(vau),0.3,,0,(vau),0.6,,,,,,
09/04/2003 09:00,0,(vco),,,,,,,0,(vau),0.5,,,,,,0,(vau),0.3,,0,(vau),0.3,,,,,,
10/04/2003 09:00,0,(vco),,,,,,,0,(vau),0.3,,,,,,0,(vau),0.7,,0,(vau),0.3,,,,,,
11/04/2003 09:00,12.6,(vco),,,,,,,21.5,(vau),0.4,,,,,,0.9,(vau),0.4,,9.4,(vau),0.7,,,,,,
12/04/2003 09:00,11.4,(vco),,,,,,,15.7,(vau),0.3,,,,,,1.5,(vau),0.6,,9.1,(vau),0.7,,,,,,
13/04/2003 09:00,25.8,(vco),,,,,,,16.1,(vau),0.2,,,,,,4.6,(vau),1.3,,7,(vau),1.4,,,,,,
14/04/2003 09:00,4.2,(vco),,,,,,,15.8,(vau),0.1,,,,,,18.8,(vau),0.7,,8.8,(vau),1.4,,,,,,
15/04/2003 09:00,0.4,(vco),,,,,,,0,(vau),0,,,,,,4.1,(vau),0.7,,0.4,(vau),1,,,,,,
16/04/2003 09:00,0,(vco),,,,,,,0,(vau),0,,,,,,0.1,(vau),0.4,,0.1,(vau),0.3,,,,,,
17/04/2003 09:00,0,(vco),,,,,,,0,(vau),0,,,,,,0.1,(vau),0.2,,0,(vau),0.3,,,,,,
18/04/2003 09:00,12.4,(vco),,,,,,,17,(vau),0,,,,,,0,(vau),0.5,,12.7,(vau),0.2,,,,,,
19/04/2003 09:00,5.7,(vco),,,,,,,13.6,(vau),0,,,,,,0,(vau),0.9,,2.3,(vau),0.2,,,,,,
20/04/2003 09:00,4.7,(vco),,,,,,,19.3,(vau),0,,,,,,1.6,(vau),0.6,,2.5,(vau),0.5,,,,,,
21/04/2003 09:00,12.5,(vco),,,,,,,14.1,(vau),0,,,,,,0.1,(vau),0.5,,9.5,(vau),0.4,,,,,,
22/04/2003 09:00,0,(vco),,,,,,,0,(vau),0,,,,,,9.5,(vau),0.7,,0,(vau),0.5,,,,,,
23/04/2003 09:00,0,(vco),,,,,,,0.2,(vau),0,,,,,,0.6,(vau),0.5,,0,(vau),0.6,,,,,,
24/04/2003 09:00,0,(vco),,,,,,,1,(vau),0,,,,,,0,(vau),0.4,,0.7,(vau),0.4,,,,,,
25/04/2003 09:00,9,(vco),,,,,,,16.4,(vau),0,,,,,,0,(vau),0.3,,2.6,(vau),0.8,,,,,,
26/04/2003 09:00,8,(vco),,,,,,,33.4,(vau),0,,,,,,3.9,(vau),0.5,,13.6,(vau),0.8,,,,,,
27/04/2003 09:00,0,(vco),,,,,,,0.1,(vau),0,,,,,,0.1,(vau),0.3,,0,(vau),0.3,,,,,,
28/04/2003 09:00,2.2,(vco),,,,,,,1.6,(vau),0,,,,,,0,(vau),0.5,,0.1,(vau),1.1,,,,,,
29/04/2003 09:00,2.5,(vco),,,,,,,3.3,(vau),0,,,,,,0.3,(vau),0.5,,4.9,(vau),0.7,,,,,,
30/04/2003 09:00,5.2,(vco),,,,,,,35.5,(vau),0,,,,,,0.9,(vau),0.4,,6,(vau),0.9,,,,,,
01/05/2003 09:00,12.8,(vco),,,,,,,2.4,(vau),0,,,,,,0,(vau),0.4,,2.3,(vau),0.2,,,,,,
02/05/2003 09:00,8,(vco),,,,,,,9.6,(vau),0,,,,,,0,(vau),0.5,,0.2,(vau),0.6,,,,,,
03/05/2003 09:00,0,(vco),,,,,,,0.1,(vau),0,,,,,,0.1,(vau),0.7,,0,(vau),0.3,,,,,,
04/05/2003 09:00,0,(vco),,,,,,,0,(vau),0,,,,,,0,(vau),0.3,,0,(vau),0.4,,,,,,
05/05/2003 09:00,5.4,(vco),,,,,,,6.4,(vau),0,,,,,,3.1,(vau),0.5,,0,(vau),0.6,,,,,,
06/05/2003 09:00,0,(vco),,,,,,,0,(vau),0,,,,,,0,(vau),2.1,,0,(vau),0.6,,,,,,
07/05/2003 09:00,0,(vco),,,,,,,0,(vau),0,,,,,,0,(vau),1.4,,0,(vau),0.7,,,,,,
08/05/2003 09:00,0,(vco),,,,,,,0,(vau),0,,,,,,0,(vau),0.8,,0,(vau),0.2,,,,,,
09/05/2003 09:00,0,(vco),,,,,,,0,(vau),0,,,,,,0,(vau),0.4,,0,(vau),0.2,,,,,,
10/05/2003 09:00,0,(vco),,,,,,,0,(vau),0,,,,,,0.1,(vau),0.6,,0,(vau),0.4,,,,,,
11/05/2003 09:00,0,(vco),,,,,,,0,(vau),0,,,,,,0,(vau),0.7,,0,(vau),0.4,,,,,,
12/05/2003 09:00,0,(vco),,,,,,,0,(vau),0,,,,,,0,(vau),0.8,,0,(vau),0.4,,,,,,
13/05/2003 09:00,0,(vco),,,,,,,0,(vau),0,,,,,,0,(vau),1,,0,(vau),0.5,,,,,,
14/05/2003 09:00,0,(vco),,,,,,,0,(vau),0,,,,,,0,(vau),0.6,,0,(vau),0.4,,,,,,
15/05/2003 09:00,0,(vco),,,,,,,0,(vau),0,,,,,,0,(vau),0.5,,0,(vau),0.4,,,,,,
16/05/2003 09:00,0,(vco),,,,,,,0,(vau),0,,,,,,0,(vau),1.3,,0,(vau),0.4,,,,,,
17/05/2003 09:00,0,(vco),,,,,,,0,(vau),0,,,,,,0,(vau),1.5,,0.1,(vau),0.4,,,,,,
18/05/2003 09:00,0,(vco),,,,,,,2.3,(vau),0,,,,,,0,(vau),1.1,,0.1,(vau),0.3,,,,,,
19/05/2003 09:00,0,(vco),,,,,,,1.5,(vau),0,,,,,,0,(vau),0.9,,0.1,(vau),0.2,,,,,,
20/05/2003 09:00,0.5,(vco),,,,,,,0,(vau),0,,,,,,0.1,(vau),1,,0,(vau),0.3,,,,,,
21/05/2003 09:00,0,(vco),,,,,,,0,(vau),0,,,,,,0,(vau),0.7,,0,(vau),0.6,,,,,,
22/05/2003 09:00,0,(vco),,,,,,,0,(vau),0,,,,,,0,(vau),0.5,,0,(vau),0.7,,,,,,
23/05/2003 09:00,0,(vco),,,,,,,0,(vau),0,,,,,,0,(vau),0.4,,0,(vau),0.3,,,,,,
24/05/2003 09:00,0,(vco),,,,,,,0,(vau),0,,,,,,0,(vau),1,,0,(vau),0.5,,,,,,
25/05/2003 09:00,0,(vco),,,,,,,0.4,(vau),0,,,,,,0,(vau),1.6,,0,(vau),0.8,,,,,,
26/05/2003 09:00,0,(vco),,,,,,,0,(vau),0,,,,,,0,(vau),0.6,,0,(vau),0.5,,,,,,
27/05/2003 09:00,0,(vco),,,,,,,0,(vau),0,,,,,,0,(vau),0.4,,0,(vau),0.4,,,,,,
28/05/2003 09:00,0,(vco),,,,,,,0,(vau),0,,,,,,0,(vau),0.4,,0,(vau),0.6,,,,,,
29/05/2003 09:00,0,(vco),,,,,,,0,(vau),0,,,,,,0,(vau),0.4,,0,(vau),0.5,,,,,,
30/05/2003 09:00,0,(vco),,,,,,,0,(vau),0,,,,,,1,(vau),0.4,,0,(vau),0.4,,,,,,
31/05/2003 09:00,0,(vco),,,,,,,0.2,(vau),0,,,,,,0.4,(vau),0.2,,0.8,(vau),0.5,,,,,,
01/06/2003 09:00,0,(vco),,,,,,,0,(vau),0,,,,,,0,(vau),0.9,,0.1,(vau),0.3,,,,,,
02/06/2003 09:00,3.5,(vco),,,3.8,(vau),0.8,,0.5,(vau),0,,0,(vau),0.2,,0,(vau),1,,1,(vau),0.3,,,,,,
03/06/2003 09:00,5.5,(vco),,,3.8,(vau),2.1,,0.2,(vau),0,,0,(vau),0.9,,0,(vau),0.6,,0.9,(vau),0.5,,,,,,
04/06/2003 09:00,21.6,(vco),,,14.1,(vau),2.1,,0.4,(vau),0,,0,(vau),0.6,,0,(vau),0.4,,3.3,(vau),0.8,,,,,,
05/06/2003 09:00,0.5,(vco),,,0,(vau),1.2,,0.6,(vau),0,,0.2,(vau),0.4,,0.1,(vau),0.9,,5.6,(vau),0.2,,,,,,
06/06/2003 09:00,0,(vco),,,0,(vau),0.7,,4.4,(vau),0,,0.6,(vau),0.6,,0,(vau),0.8,,0,(vau),0.3,,,,,,
07/06/2003 09:00,0,(vco),,,0,(vau),0.6,,0.3,(vau),0,,0.3,(vau),0.8,,0,(vau),0.6,,0,(vau),0.3,,,,,,
08/06/2003 09:00,0,(vco),,,0,(vau),1,,0,(vau),0,,0,(vau),0.7,,0,(vau),1.1,,0,(vau),0.4,,,,,,
09/06/2003 09:00,0,(vco),,,0,(vau),0.6,,0,(vau),0,,0,(vau),0.8,,0,(vau),0.9,,0,(vau),0.3,,,,,,
10/06/2003 09:00,0,(vco),,,0,(vau),1.2,,0,(vau),0,,0,(vau),0.7,,0,(vau),0.6,,0,(vau),0.4,,,,,,
11/06/2003 09:00,0,(vco),,,0.2,(vau),0.7,,0,(vau),0,,0,(vau),0.6,,0,(vau),0.7,,0.1,(vau),0.3,,,,,,
12/06/2003 09:00,0,(vco),,,0,(vau),1,,0,(vau),0,,0.9,(vau),0.8,,0,(vau),0.5,,0,(vau),0.4,,,,,,
13/06/2003 09:00,0,(vco),,,1.5,(vau),1.3,,0,(vau),0,,0,(vau),0.8,,0,(vau),0.4,,0,(vau),0.6,,,,,,
14/06/2003 09:00,0,(vco),,,0,(vau),1.4,,0,(vau),0,,0,(vau),0.7,,0,(vau),0.5,,0,(vau),0.5,,,,,,
15/06/2003 09:00,0,(vco),,,0,(vau),1.2,,0,(vau),0,,0,(vau),0.8,,0,(vau),0.5,,0,(vau),0.5,,,,,,
16/06/2003 09:00,0,(vco),,,0,(vau),0.9,,0.8,(vau),0,,0,(vau),1.2,,0,(vau),1.4,,0,(vau),0.4,,,,,,
17/06/2003 09:00,0,(vco),,,0,(vau),2,,0,(vau),0,,0,(vau),0.6,,0,(vau),1.5,,0,(vau),0.3,,,,,,
18/06/2003 09:00,0,(vco),,,0,(vau),2.3,,0,(vau),0,,0,(vau),0.6,,0,(vau),1.1,,0,(vau),0.6,,,,,,
19/06/2003 09:00,0,(vco),,,0,(vau),2,,0,(vau),0,,0,(vau),0.8,,0,(vau),0.5,,0,(vau),0.6,,,,,,
20/06/2003 09:00,0,(vco),,,0,(vau),0.9,,0,(vau),0,,0,(vau),1,,0,(vau),0.5,,0,(vau),0.6,,,,,,
21/06/2003 09:00,0,(vco),,,0,(vau),1.3,,0,(vau),0,,0,(vau),0.8,,0,(vau),0.6,,0,(vau),0.3,,,,,,
22/06/2003 09:00,0,(vco),,,0,(vau),0.7,,0,(vau),0,,0,(vau),0.8,,0,(vau),0.4,,0,(vau),0.3,,,,,,
23/06/2003 09:00,0,(vco),,,0,(vau),1,,0,(vau),0,,0,(vau),0.7,,0,(vau),0.7,,0,(vau),0.4,,,,,,
24/06/2003 09:00,0,(vco),,,0,(vau),0.9,,0,(vau),0,,0,(vau),0.9,,0,(vau),0.9,,0,(vau),0.3,,,,,,
25/06/2003 09:00,1.2,(vco),,,0.2,(vau),0.9,,0.2,(vau),0,,0,(vau),0.5,,0,(vau),1,,0.2,(vau),0.4,,,,,,
26/06/2003 09:00,0,(vco),,,0,(vau),1.2,,0,(vau),0,,0,(vau),0.7,,0,(vau),1,,0.1,(vau),0.3,,,,,,
27/06/2003 09:00,0,(vco),,,0,(vau),1.9,,0,(vau),0,,0,(vau),0.8,,0.1,(vau),1.3,,0.1,(vau),0.4,,,,,,
28/06/2003 09:00,0,(vco),,,0,(vau),1.9,,0,(vau),0,,0,(vau),0.6,,0,(vau),1.1,,0.2,(vau),0.3,,,,,,
29/06/2003 09:00,0,(vco),,,11.3,(vau),1.4,,5.7,(vau),0,,0.5,(vau),1.1,,0,(vau),1,,0,(vau),0.4,,,,,,
30/06/2003 09:00,49,(vco),,,48.2,(vau),2.1,,32.2,(vau),0,,0.9,(vau),0.5,,1.6,(vau),0.5,,29,(vau),0.8,,,,,,
01/07/2003 09:00,0.9,(vco),,,23.5,(vau),2.6,,18.3,(vau),0,,0.1,(vau),1.5,,0.2,(vau),0.6,,0.4,(vau),1.1,,,,,,
02/07/2003 09:00,4.8,(vco),,,4.2,(vau),0.8,,5.8,(vau),0,,0.1,(vau),0.6,,0,(vau),1,,0.7,(vau),0.3,,,,,,
03/07/2003 09:00,0,(vco),,,0.6,(vau),0.8,,0.1,(vau),0,,0.1,(vau),0.4,,0,(vau),0.9,,1.1,(vau),0.1,,,,,,
04/07/2003 09:00,0,(vco),,,0,(vau),2.3,,0,(vau),0,,0,(vau),0.6,,0.1,(vau),1.1,,0.1,(vau),0.3,,,,,,
05/07/2003 09:00,0,(vco),,,0,(vau),1.2,,0,(vau),0,,0.1,(vau),0.7,,0,(vau),0.8,,0,(vau),0.2,,,,,,
06/07/2003 09:00,0,(vco),,,0,(vau),1.3,,0,(vau),0,,0,(vau),0.6,,0.1,(vau),0.9,,0.1,(vau),0.2,,,,,,
07/07/2003 09:00,0,(vco),,,0,(vau),1,,0,(vau),0,,0,(vau),0.8,,0,(vau),0.6,,0.1,(vau),0.2,,,,,,
08/07/2003 09:00,0,(vco),,,0,(vau),0.7,,0,(vau),0,,0.1,(vau),0.7,,0,(vau),0.7,,0.1,(vau),0.3,,,,,,
09/07/2003 09:00,0,(vco),,,0,(vau),1.1,,0,(vau),0,,0,(vau),0.9,,0,(vau),0.9,,0.1,(vau),0.3,,,,,,
10/07/2003 09:00,0,(vco),,,0,(vau),1.9,,0,(vau),0,,0,(vau),0.9,,0.1,(vau),0.7,,0,(vau),0.3,,,,,,
11/07/2003 09:00,0,(vco),,,0,(vau),1.1,,0,(vau),0,,0,(vau),0.7,,0,(vau),0.7,,0,(vau),0.3,,,,,,
12/07/2003 09:00,0,(vco),,,0,(vau),2,,0,(vau),0,,0,(vau),0.8,,0,(vau),1.1,,0.1,(vau),0.3,,,,,,
13/07/2003 09:00,0.6,(vco),,,0.1,(vau),0.5,,0.8,(vau),0,,0,(vau),1,,0,(vau),1.1,,0.1,(vau),0.5,,,,,,
14/07/2003 09:00,0,(vco),,,0,(vau),0.6,,0,(vau),0,,0,(vau),0.7,,0.1,(vau),0.8,,0.1,(vau),0.3,,,,,,
15/07/2003 09:00,1,(vco),,,29.3,(vau),0.7,,1.1,(vau),0,,0,(vau),0.9,,1.7,(vau),1.1,,6.4,(vau),0.4,,,,,,
16/07/2003 09:00,3.6,(vco),,,32.5,(vau),1,,5.8,(vau),0,,0,(vau),0.9,,0.1,(vau),1.2,,8.2,(vau),0.4,,,,,,
17/07/2003 09:00,0,(vco),,,0.2,(vau),0.6,,0,(vau),0,,0,(vau),0.6,,0,(vau),1,,0.8,(vau),0.3,,,,,,
18/07/2003 09:00,0,(vco),,,0,(vau),0.6,,0,(vau),0,,0,(vau),0.7,,0,(vau),0.7,,0,(vau),0.3,,,,,,
19/07/2003 09:00,0,(vco),,,1,(vau),1.3,,0.1,(vau),0,,0,(vau),0.8,,0,(vau),0.9,,0,(vau),0.4,,,,,,
20/07/2003 09:00,0,(vco),,,0,(vau),1,,0,(vau),0,,0,(vau),0.8,,0,(vau),1.1,,0.1,(vau),0.3,,,,,,
21/07/2003 09:00,0,(vco),,,0,(vau),1.5,,0,(vau),0,,0,(vau),0.7,,0.1,(vau),1.4,,0,(vau),0.3,,,,,,
22/07/2003 09:00,0,(vco),,,0,(vau),1.5,,0,(vau),0,,0,(vau),0.6,,0,(vau),1.2,,0,(vau),0.3,,,,,,
23/07/2003 09:00,0,(vco),,,0,(vau),1.1,,0,(vau),0,,0,(vau),0.6,,0,(vau),1.1,,0.1,(vau),0.3,,,,,,
24/07/2003 09:00,0,(vco),,,0,(vau),1.1,,0,(vau),0,,0,(vau),0.7,,0,(vau),1.4,,0,(vau),0.4,,,,,,
25/07/2003 09:00,0,(vco),,,4.5,(vau),1,,0.3,(vau),0,,0,(vau),0.7,,0,(vau),1.2,,0.1,(vau),0.3,,,,,,
26/07/2003 09:00,0,(vco),,,2.8,(vau),0.7,,4.3,(vau),0,,0,(vau),0.4,,0,(vau),1.4,,0.1,(vau),0.2,,,,,,
27/07/2003 09:00,9.7,(vco),,,26.9,(vau),1.6,,21.5,(vau),0,,0,(vau),1,,0,(vau),1.1,,1.7,(vau),0.5,,,,,,
28/07/2003 09:00,0,(vco),,,0,(vau),1.5,,0,(vau),0,,0,(vau),0.6,,0,(vau),1,,1.4,(vau),0.3,,,,,,
29/07/2003 09:00,0,(vco),,,0,(vau),4.3,,0,(vau),0,,0,(vau),0.6,,0,(vau),0.7,,0.3,(vau),0.6,,,,,,
30/07/2003 09:00,0,(vco),,,0,(vau),2.8,,0,(vau),0,,0,(vau),0.7,,0,(vau),0.4,,0,(vau),0.6,,,,,,
31/07/2003 09:00,0,(vco),,,0,(vau),1.3,,0,(vau),0,,0,(vau),0.7,,0,(vau),0.4,,0,(vau),0.5,,,,,,
01/08/2003 09:00,0,(vco),,,0,(vau),0.8,,0,(vau),0,,0,(vau),1,,0,(vau),0.4,,0,(vau),0.6,,,,,,
02/08/2003 09:00,0,(vco),,,0,(vau),0.6,,0,(vau),0,,0,(vau),1.1,,0.1,(vau),0.5,,0,(vau),0.5,,,,,,
03/08/2003 09:00,0,(vco),,,0.3,(vau),1.6,,0,(vau),0,,0,(vau),0.6,,0.2,(vau),0.5,,0,(vau),0.4,,,,,,
04/08/2003 09:00,0,(vco),,,0,(vau),1.1,,0,(vau),0,,0,(vau),0.7,,0,(vau),0.6,,0,(vau),0.3,,,,,,
05/08/2003 09:00,0,(vco),,,0,(vau),1.3,,0,(vau),0,,0,(vau),0.7,,0,(vau),0.6,,0,(vau),0.4,,,,,,
06/08/2003 09:00,0,(vco),,,0,(vau),0.8,,0,(vau),0,,0,(vau),0.7,,0,(vau),0.5,,0,(vau),0.5,,,,,,
07/08/2003 09:00,0,(vco),,,0,(vau),1,,0,(vau),0,,0,(vau),1,,0,(vau),0.6,,0,(vau),0.6,,,,,,
08/08/2003 09:00,0,(vco),,,0,(vau),1.7,,11,(vau),0,,0,(vau),1.1,,0,(vau),0.4,,0,(vau),0.5,,,,,,
09/08/2003 09:00,0,(vco),,,0,(vau),2,,0,(vau),0,,0,(vau),0.9,,0,(vau),0.3,,0,(vau),0.5,,,,,,
