SNIRH - SISTEMA NACIONAL DE INFORMAÇÃO DE RECURSOS HÍDRICOS

DATA,CRESPOS (16E/01UG),,CRESPOS (16E/01UG),,CUBA (24J/03UG),,CUBA (24J/03UG),,CUBALHÃO (01H/05G),,CUBALHÃO (01H/05G),,CUMEEIRA (06K/03U),,CUMEEIRA (06K/03U),,CUMIEIRA (14G/04UG),,CUMIEIRA (14G/04UG),,CÔJA (12J/01UG),,CÔJA (12J/01UG),,DEGOLADOS (19O/03UG),,DEGOLADOS (19O/03UG),,
,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,
19/07/2015 09:00,0.1,(vau),1.3,,0,(vau),1.1,,0,(vau),0.6,,,,,,0,(vau),,,0,(vau),0.5,,0,(vau),3,,
20/07/2015 09:00,0.3,(vau),1.8,,0,(vau),1.1,,0.1,(vau),0.4,,,,,,0,(vau),,,0,(vau),0.6,,0,(vau),2.4,,
21/07/2015 09:00,0,(vau),2.2,,0,(vau),1.2,,0,(vau),0.4,,,,,,0,(vau),,,0,(vau),0.5,,0,(vau),2.7,,
22/07/2015 09:00,0,(vau),1.9,,0,(vau),1.1,,0,(vau),0.6,,,,,,0,(vau),,,0,(vau),0.5,,0,(vau),3.1,,
23/07/2015 09:00,0.1,(vau),2.2,,0,(vau),1.2,,0,(vau),0.7,,,,,,0,(vau),,,0,(vau),0.5,,0,(vau),2.8,,
24/07/2015 09:00,0.8,(vau),2.4,,0,(vau),1.4,,2.3,(vau),0.6,,,,,,0.3,(vau),,,0.3,(vau),0.5,,0,(vau),3.9,,
25/07/2015 09:00,0,(vau),2.1,,0,(vau),1.5,,0.2,(vau),0.5,,,,,,0,(vau),,,0,(vau),0.6,,0,(vau),3.1,,
26/07/2015 09:00,0,(vau),2.2,,0,(vau),1,,0,(vau),0.6,,,,,,0,(vau),,,0,(vau),0.5,,0,(vau),2.3,,
27/07/2015 09:00,0.6,(vau),2.2,,0,(vau),1.1,,0.1,(vau),0.4,,,,,,0,(vau),,,0,(vau),0.7,,0,(vau),2.8,,
28/07/2015 09:00,0,(vau),2.1,,0,(vau),1.1,,0,(vau),0.5,,,,,,0,(vau),,,0,(vau),0.5,,0,(vau),2.5,,
29/07/2015 09:00,0.5,(vau),2.1,,0,(vau),1.2,,3.4,(vau),0.5,,,,,,0,(vau),,,0,(vau),0.5,,0,(vau),2.6,,
30/07/2015 09:00,1.6,(vau),2.1,,0,(vau),1.4,,1.5,(vau),0.4,,,,,,0.6,(vau),,,0,(vau),0.6,,0,(vau),3.3,,
31/07/2015 09:00,0.1,(vau),1.7,,0,(vau),1.2,,,,,,,,,,0.4,(vau),,,0.6,(vau),0.5,,0,(vau),3.1,,
01/08/2015 09:00,0,(vau),2,,0,(vau),1.2,,,,,,,,,,0,(vau),,,0,(vau),0.5,,0,(vau),2.8,,
02/08/2015 09:00,0,(vau),1.4,,0,(vau),0.6,,,,,,,,,,0,(vau),,,0,(vau),0.4,,0,(vau),1,,
03/08/2015 09:00,0,(vau),1.5,,0,(vau),0.8,,,,,,,,,,0,(vau),,,0,(vau),0.6,,0,(vau),1.6,,
04/08/2015 09:00,0.1,(vau),1.7,,0,(vau),1,,,,,,,,,,0,(vau),,,0,(vau),0.5,,0,(vau),2.7,,
05/08/2015 09:00,0.2,(vau),1.6,,0,(vau),1,,,,,,,,,,0,(vau),,,0,(vau),0.5,,0,(vau),2.2,,
06/08/2015 09:00,0,(vau),1.5,,0,(vau),0.8,,,,,,,,,,0.1,(vau),,,0,(vau),0.5,,0,(vau),1.7,,
07/08/2015 09:00,0,(vau),2.1,,0,(vau),1,,,,,,,,,,0,(vau),,,0,(vau),0.6,,0,(vau),2.2,,
08/08/2015 09:00,0,(vau),2.1,,0,(vau),1.1,,0,(vau),0.5,,,,,,0,(vau),,,0,(vau),0.5,,0,(vau),2.3,,
09/08/2015 09:00,0,(vau),1.2,,0,(vau),0.4,,0,(vau),0.5,,,,,,0,(vau),,,0,(vau),0.5,,0,(vau),0.9,,
10/08/2015 09:00,0,(vau),1.2,,0,(vau),0.3,,0,(vau),0.5,,,,,,0,(vau),,,0,(vau),0.4,,0,(vau),1.9,,
11/08/2015 09:00,0,(vau),2.4,,0,(vau),1.3,,0,(vau),0.5,,,,,,0,(vau),,,0,(vau),0.5,,0,(vau),2.8,,
12/08/2015 09:00,0,(vau),1.7,,0,(vau),1,,0,(vau),0.5,,,,,,0,(vau),,,0,(vau),0.5,,0,(vau),3,,
13/08/2015 09:00,0,(vau),1.9,,0,(vau),1.1,,0,(vau),0.5,,,,,,0.1,(vau),,,0.2,(vau),0.5,,0,(vau),2.9,,
14/08/2015 09:00,0.2,(vau),1.9,,0,(vau),1.6,,0,(vau),0.5,,,,,,0,(vau),,,0,(vau),0.7,,0,(vau),2.6,,
15/08/2015 09:00,0,(vau),2.1,,0,(vau),1.7,,0,(vau),0.5,,,,,,0,(vau),,,0,(vau),0.5,,0,(vau),2.8,,
16/08/2015 09:00,0.5,(vau),1.7,,0,(vau),1.4,,0,(vau),0.5,,,,,,0.2,(vau),,,0,(vau),0.5,,0,(vau),3.2,,
17/08/2015 09:00,0.7,(vau),1.5,,0,(vau),1.4,,0,(vau),0.5,,,,,,0.5,(vau),,,0,(vau),0.6,,0,(vau),3.1,,
18/08/2015 09:00,0.2,(vau),2.2,,0,(vau),1.2,,0,(vau),0.5,,,,,,0,(vau),,,0,(vau),0.4,,0,(vau),2.8,,
19/08/2015 09:00,0.3,(vau),1.7,,0,(vau),0.8,,0.4,(vau),0.6,,,,,,0,(vau),,,0,(vau),0.3,,0,(vau),1.5,,
20/08/2015 09:00,0,(vau),0.9,,0,(vau),0.6,,0,(vau),0.7,,,,,,0,(vau),,,0,(vau),0.4,,0,(vau),0.7,,
21/08/2015 09:00,0,(vau),1.5,,0,(vau),0.7,,0,(vau),0.8,,,,,,0,(vau),,,0,(vau),0.5,,0,(vau),0.9,,
22/08/2015 09:00,0,(vau),2.2,,0,(vau),1.3,,0,(vau),0.5,,,,,,0,(vau),,,0.1,(vau),0.5,,0,(vau),2.8,,
23/08/2015 09:00,0.6,(vau),1.6,,0,(vau),1.4,,6.9,(vau),0.8,,,,,,0.2,(vau),,,0.1,(vau),0.4,,0,(vau),3.8,,
24/08/2015 09:00,9.1,(vau),1.8,,0.2,(vau),1.2,,10.3,(vau),1.8,,,,,,3.8,(vau),,,5.3,(vau),0.4,,0.3,(vau),3.5,,
25/08/2015 09:00,0.4,(vau),1,,0,(vau),0.8,,0.1,(vau),0.5,,,,,,0.1,(vau),,,0,(vau),0.4,,0,(vau),1.5,,
26/08/2015 09:00,0.1,(vau),1.5,,0,(vau),0.9,,0,(vau),0.8,,,,,,0,(vau),,,0,(vau),0.4,,0,(vau),1.4,,
27/08/2015 09:00,0.1,(vau),1.1,,0,(vau),0.9,,0.4,(vau),2.7,,,,,,0,(vau),,,0,(vau),0.4,,0,(vau),2,,
28/08/2015 09:00,0.2,(vau),1.1,,0,(vau),1,,0.1,(vau),1.7,,,,,,0,(vau),,,0,(vau),0.5,,0,(vau),1.5,,
29/08/2015 09:00,0.4,(vau),1.2,,0,(vau),0.7,,,,0.7,,,,,,0.1,(vau),,,0,(vau),0.5,,0,(vau),1,,
30/08/2015 09:00,0,(vau),0.9,,0,(vau),0.7,,0,(vau),0.7,,,,,,0,(vau),,,0,(vau),0.4,,0,(vau),1.1,,
31/08/2015 09:00,0.5,(vau),1.1,,0,(vau),1.1,,,,0.8,,,,,,0,(vau),,,0,(vau),0.5,,0.1,(vau),2.6,,
01/09/2015 09:00,,,,,0,(vau),1.1,,,,0,,,,,,0,(vau),,,2.4,(vau),0.1,,0,(vau),1.7,,
02/09/2015 09:00,0,(vau),2,,0.5,(vau),1.2,,,,0,,,,,,0,(vau),,,0,(vau),0.4,,0,(vau),2.6,,
03/09/2015 09:00,0,(vau),2.3,,0,(vau),1.3,,,,0,,,,,,0,(vau),,,0,(vau),0.4,,0,(vau),3.7,,
04/09/2015 09:00,0,(vau),2.4,,0,(vau),1.5,,,,0,,,,,,0,(vau),,,0,(vau),0.4,,0,(vau),3.2,,
05/09/2015 09:00,0,(vau),2,,0,(vau),1,,,,0,,,,,,0,(vau),,,0,(vau),0.4,,0,(vau),2.3,,
06/09/2015 09:00,0,(vau),0.9,,0,(vau),0.5,,,,0,,,,,,0,(vau),,,0,(vau),0.3,,0,(vau),0.9,,
07/09/2015 09:00,0,(vau),1,,0,(vau),0.6,,,,0,,,,,,0,(vau),,,0,(vau),0.3,,0,(vau),0.7,,
08/09/2015 09:00,0,(vau),1.3,,0,(vau),0.6,,,,0,,,,,,0,(vau),,,0,(vau),0.4,,0,(vau),0.8,,
09/09/2015 09:00,0,(vau),1.1,,0,(vau),0.7,,,,0,,,,,,0,(vau),,,0,(vau),0.4,,0,(vau),1.5,,
10/09/2015 09:00,0.8,(vau),1.2,,0,(vau),1,,,,0,,,,,,1.2,(vau),,,1.9,(vau),0.3,,0,(vau),2.3,,
11/09/2015 09:00,0,(vau),2,,0,(vau),1,,,,0,,,,,,0,(vau),,,0,(vau),0.4,,0,(vau),2.5,,
12/09/2015 09:00,0.2,(vau),1.2,,0,(vau),0.9,,,,0,,,,,,0,(vau),,,0.2,(vau),0.3,,0.4,(vau),2.7,,
13/09/2015 09:00,0,(vau),1.5,,0,(vau),1,,,,0,,,,,,0,(vau),,,0,(vau),0.5,,0,(vau),3.5,,
14/09/2015 09:00,12.1,(vau),1.4,,0,(vau),1.1,,,,0,,,,,,7.9,(vau),,,4.6,(vau),0.1,,0,(vau),3.5,,
15/09/2015 09:00,0.2,(vau),0.9,,0,(vau),0.8,,,,0,,,,,,1.1,(vau),,,5.9,(vau),0.4,,0,(vau),2.1,,
16/09/2015 09:00,39.1,(vau),1.9,,7.6,(vau),2.1,,,,0,,,,,,38.1,(vau),,,24.7,(vau),0.5,,1.3,(vau),5.3,,
17/09/2015 09:00,3.2,(vau),1.6,,15.1,(vau),0.8,,,,0,,,,,,7.4,(vau),,,6.4,(vau),0.2,,0.1,(vau),3.2,,
18/09/2015 09:00,0,(vau),1.1,,0,(vau),0.5,,,,0,,,,,,0.1,(vau),,,0.1,(vau),0.3,,0,(vau),1.1,,
19/09/2015 09:00,0.1,(vau),0.9,,0,(vau),0.5,,,,0,,,,,,0.1,(vau),,,0,(vau),0.2,,0,(vau),0.9,,
20/09/2015 09:00,0,(vau),0.8,,0,(vau),0.3,,,,0,,,,,,0,(vau),,,0,(vau),0.3,,0,(vau),0.8,,
21/09/2015 09:00,0,(vau),0.9,,0,(vau),0.6,,,,0,,,,,,0,(vau),,,0,(vau),0.3,,0,(vau),0.6,,
22/09/2015 09:00,0,(vau),2,,0,(vau),0.9,,,,0,,,,,,0,(vau),,,0,(vau),0.3,,0,(vau),3.2,,
23/09/2015 09:00,0,(vau),2.1,,0,(vau),1.1,,,,0,,,,,,0,(vau),,,0,(vau),0.3,,0,(vau),2.9,,
24/09/2015 09:00,0.1,(vau),1.2,,0,(vau),0.8,,,,0,,,,,,0,(vau),,,0,(vau),0.2,,0,(vau),0.7,,
25/09/2015 09:00,0,(vau),1.1,,0,(vau),0.6,,,,0,,,,,,0.1,(vau),,,0,(vau),0.3,,0,(vau),0.8,,
26/09/2015 09:00,0.2,(vau),1.1,,0,(vau),0.8,,,,0,,,,,,0.1,(vau),,,0,(vau),0.3,,0,(vau),0.8,,
27/09/2015 09:00,0.1,(vau),1.1,,0,(vau),0.4,,,,0,,,,,,0,(vau),,,0,(vau),0.3,,0,(vau),1,,
28/09/2015 09:00,0.1,(vau),0.8,,0,(vau),0.3,,,,0,,,,,,0.2,(vau),,,0,(vau),0.3,,0,(vau),0.7,,
29/09/2015 09:00,0,(vau),0.9,,0,(vau),0.4,,,,0,,,,,,0,(vau),,,0,(vau),0.2,,0,(vau),1.3,,
30/09/2015 09:00,3.3,(vau),0.8,,0,(vau),0.4,,,,0,,,,,,0.2,(vau),,,0,(vau),0.2,,1.6,(vau),0.8,,
01/10/2015 09:00,0.1,(vau),1,,0,(vau),0.5,,,,0,,,,,,0,(vau),,,0,(vau),0.4,,0,(vau),0.8,,
02/10/2015 09:00,0.1,(vau),0.9,,0,(vau),0.6,,,,0,,,,,,0,(vau),,,0,(vau),0.3,,0,(vau),0.8,,
03/10/2015 09:00,0,(vau),0.7,,0,(vau),0.8,,,,0,,,,,,0,(vau),,,0,(vau),0.4,,0,(vau),2.1,,
04/10/2015 09:00,1.9,(vau),1,,0,(vau),0.8,,,,0,,,,,,1.8,(vau),,,1,(vau),0.5,,0,(vau),2.1,,
05/10/2015 09:00,15.3,(vau),1.1,,1.7,(vau),2.4,,,,0,,,,,,10.8,(vau),,,6.2,(vau),0.7,,1.5,(vau),4.6,,
06/10/2015 09:00,12.7,(vau),2,,2.2,(vau),2,,,,0,,,,,,13.2,(vau),,,15.4,(vau),0.5,,2.8,(vau),4.3,,
07/10/2015 09:00,0.9,(vau),0.6,,0,(vau),0.8,,,,0,,,,,,1,(vau),,,1.2,(vau),0.1,,0.4,(vau),1.5,,
08/10/2015 09:00,0,(vau),1.2,,0,(vau),1,,,,0,,,,,,0.1,(vau),,,0.1,(vau),0.2,,0,(vau),0.6,,
09/10/2015 09:00,0.1,(vau),0.7,,0,(vau),0.5,,,,0,,,,,,0.1,(vau),,,0,(vau),0.1,,0,(vau),0.5,,
10/10/2015 09:00,3.8,(vau),1.2,,0,(vau),1.3,,,,0,,,,,,0.4,(vau),,,0.1,(vau),0.5,,0.2,(vau),1.6,,
11/10/2015 09:00,12.9,(vau),0.9,,3.7,(vau),0.9,,,,0,,,,,,9.1,(vau),,,0.6,(vau),0.5,,2.9,(vau),2.1,,
12/10/2015 09:00,24.8,(vau),0.7,,2.8,(vau),1.4,,,,0,,,,,,10,(vau),,,7.6,(vau),0.1,,6.3,(vau),2.7,,
13/10/2015 09:00,9.7,(vau),2,,3.8,(vau),1.2,,,,0,,,,,,14.6,(vau),,,4,(vau),0,,11.8,(vau),1.6,,
14/10/2015 09:00,0.1,(vau),0.8,,0.1,(vau),0.2,,,,0,,,,,,0,(vau),,,0.1,(vau),0.3,,0,(vau),0.3,,
15/10/2015 09:00,0.1,(vau),0.4,,0.1,(vau),0.4,,,,0,,,,,,0,(vau),,,0,(vau),0.2,,0,(vau),0.1,,
16/10/2015 09:00,0.1,(vau),0.7,,0,(vau),0.3,,,,0,,,,,,0,(vau),,,0,(vau),0.1,,0,(vau),0.5,,
17/10/2015 09:00,1.5,(vau),1.3,,0,(vau),0.6,,,,0,,,,,,0.4,(vau),,,0,(vau),0.5,,0,(vau),1.3,,
18/10/2015 09:00,54.3,(vau),1.5,,7.6,(vau),1.4,,,,0,,,,,,17.6,(vau),,,7.7,(vau),0.6,,24.1,(vau),2.1,,
19/10/2015 09:00,13.6,(vau),0.6,,0.3,(vau),0.7,,,,0,,,,,,0.2,(vau),,,0.9,(vau),0,,19.5,(vau),0.9,,
20/10/2015 09:00,0.1,(vau),1.6,,0.7,(vau),0.2,,,,0,,,,,,0,(vau),,,0,(vau),0.1,,4.8,(vau),2,,
21/10/2015 09:00,0,(vau),1.3,,0,(vau),0.3,,,,0,,,,,,0,(vau),,,0,(vau),0.5,,0,(vau),2,,
22/10/2015 09:00,0.1,(vau),0.5,,0,(vau),0.2,,,,0,,,,,,0,(vau),,,0,(vau),0.2,,0,(vau),0.8,,
23/10/2015 09:00,0,(vau),0.7,,0,(vau),0.2,,,,0,,,,,,0,(vau),,,0,(vau),0.1,,0,(vau),0.7,,
24/10/2015 09:00,,,,,0.2,(vau),0,,,,0,,,,,,0.7,(vau),,,0.1,(vau),0.1,,0.1,(vau),0.3,,
25/10/2015 09:00,8,(vau),0.3,,1.9,(vau),0,,,,0,,,,,,5.4,(vau),,,14.4,(vau),0,,1.7,(vau),0.6,,
26/10/2015 09:00,2.7,(vau),0.5,,5.5,(vau),0.2,,,,0,,,,,,3,(vau),,,0.3,(vau),0.1,,1.6,(vau),1,,
27/10/2015 09:00,14.8,(vau),0.6,,2.5,(vau),0.9,,,,0,,,,,,8.1,(vau),,,12.4,(vau),0.1,,5.9,(vau),2.5,,
28/10/2015 09:00,6.1,(vau),1.1,,3.6,(vau),0.6,,,,0,,,,,,10.4,(vau),,,7.5,(vau),0.1,,1.5,(vau),2.8,,
29/10/2015 09:00,0.5,(vau),0.8,,0,(vau),0.5,,,,0,,,,,,1.4,(vau),,,2,(vau),0.1,,0.1,(vau),1.2,,
30/10/2015 09:00,0.1,(vau),0.5,,0,(vau),0.3,,,,0,,,,,,0.2,(vau),,,0,(vau),0.2,,0.1,(vau),0.6,,
31/10/2015 09:00,6.4,(vau),1,,6,(vau),1.1,,,,0,,,,,,4.3,(vau),,,1.9,(vau),0.6,,2.2,(vau),1,,
01/11/2015 09:00,1.7,(vau),0.3,,1,(vau),0,,,,0,,,,,,2.9,(vau),,,0.3,(vau),0.1,,1.5,(vau),0.8,,
02/11/2015 09:00,1.7,(vau),1.7,,0.8,(vau),0.4,,,,0,,,,,,1.6,(vau),,,0.4,(vau),0.7,,6.5,(vau),2.2,,
03/11/2015 09:00,13,(vau),0.3,,4.6,(vau),0.7,,,,0,,,,,,22.6,(vau),,,16.8,(vau),0,,6.6,(vau),1.6,,
04/11/2015 09:00,11.2,(vau),0.6,,0,(vau),0.4,,,,0,,,,,,14.5,(vau),,,6.5,(vau),0.2,,0.2,(vau),1.6,,
05/11/2015 09:00,3.5,(vau),0.4,,3.1,(vau),0.5,,,,0,,,,,,3.8,(vau),,,1.2,(vau),0.1,,5.7,(vau),1.1,,
06/11/2015 09:00,2.2,(vau),0.1,,0,(vau),0,,,,0,,,,,,2.5,(vau),,,0,(vau),0.1,,0.2,(vau),0.4,,
07/11/2015 09:00,0.2,(vau),0.4,,0,(vau),0,,,,0,,,,,,0.2,(vau),,,0.1,(vau),0.1,,0.3,(vau),0.4,,
08/11/2015 09:00,0.1,(vau),1.1,,0,(vau),0.1,,,,0,,,,,,0,(vau),,,0.2,(vau),0.1,,0,(vau),0.6,,
09/11/2015 09:00,0.2,(vau),0.4,,0,(vau),0.4,,,,0,,,,,,0.2,(vau),,,0.1,(vau),0.1,,0.1,(vau),0.4,,
10/11/2015 09:00,0.3,(vau),0.3,,0,(vau),0.1,,,,0,,,,,,0.2,(vau),,,0.2,(vau),0,,0.2,(vau),0.4,,
11/11/2015 09:00,0.4,(vau),0.4,,0,(vau),0.1,,,,0,,,,,,0.1,(vau),,,0.1,(vau),0,,0.2,(vau),0.4,,
12/11/2015 09:00,0.3,(vau),0.3,,0,(vau),0.1,,,,,,,,,,0.2,(vau),,,0.2,(vau),0,,0.1,(vau),0.3,,
13/11/2015 09:00,0.4,(vau),0.6,,0,(vau),0.2,,0,(vau),0.5,,,,,,0.2,(vau),,,0.1,(vau),0,,0.2,(vau),0.4,,
14/11/2015 09:00,0.2,(vau),0.6,,0,(vau),0.2,,0,(vau),0.8,,,,,,0.3,(vau),,,0.2,(vau),0.1,,0.1,(vau),0.4,,
15/11/2015 09:00,0.2,(vau),0.5,,0,(vau),0.1,,0.1,(vau),0.7,,,,,,0.2,(vau),,,0.2,(vau),0.1,,0.1,(vau),0.9,,
16/11/2015 09:00,0.3,(vau),0.6,,0,(vau),0.2,,0,(vau),0.4,,,,,,0.2,(vau),,,0.1,(vau),0,,0.2,(vau),0.5,,
17/11/2015 09:00,0.3,(vau),0.4,,0,(vau),0.3,,0,(vau),0.3,,,,,,0.2,(vau),,,0.2,(vau),0.1,,0.3,(vau),0.6,,
18/11/2015 09:00,0.3,(vau),0.5,,0,(vau),0.3,,0,(vau),0.2,,,,,,0.1,(vau),,,0,(vau),0.1,,0.2,(vau),0.5,,
19/11/2015 09:00,0.3,(vau),0.5,,0,(vau),0.2,,0.2,(vau),0.2,,,,,,0.1,(vau),,,0.3,(vau),0,,0.2,(vau),0.6,,
20/11/2015 09:00,0.3,(vau),0.4,,0,(vau),0.1,,0,(vau),0.8,,,,,,0.3,(vau),,,0.2,(vau),0,,0.1,(vau),0.5,,
21/11/2015 09:00,4.9,(vau),2,,0,(vau),0.7,,14.4,(vau),1.1,,,,,,2.1,(vau),,,4.3,(vau),0.2,,0.2,(vau),2,,
22/11/2015 09:00,0.3,(vau),1.6,,0,(vau),1.5,,0.4,(vau),0.5,,,,,,0.2,(vau),,,0.1,(vau),0.9,,0.1,(vau),2.2,,
23/11/2015 09:00,7.2,(vau),0.7,,0,(vau),0.9,,2,(vau),0.8,,,,,,2.4,(vau),,,0.2,(vau),0.1,,0,(vau),1.8,,
24/11/2015 09:00,0,(vau),0.8,,0,(vau),0.5,,0,(vau),0.6,,,,,,0,(vau),,,0,(vau),0.3,,0,(vau),1.2,,
25/11/2015 09:00,0.3,(vau),1.3,,0.7,(vau),0.5,,0.5,(vau),0.1,,,,,,0,(vau),,,0.1,(vau),0.1,,0,(vau),0.9,,
26/11/2015 09:00,0,(vau),1.9,,0,(vau),1.2,,0.1,(vau),0.3,,,,,,0.1,(vau),,,0.1,(vau),0.1,,0,(vau),1.2,,
27/11/2015 09:00,0.3,(vau),1.4,,0,(vau),0.4,,0,(vau),1,,,,,,0.3,(vau),,,0.1,(vau),0.1,,0,(vau),0.8,,
28/11/2015 09:00,0,(vau),1.6,,0,(vau),0.4,,0.3,(vau),0.8,,,,,,0,(vau),,,0.1,(vau),0.1,,0.2,(vau),0.7,,
29/11/2015 09:00,0.2,(vau),0.7,,0,(vau),0.3,,0,(vau),0.6,,,,,,0.3,(vau),,,0.2,(vau),0.1,,0.1,(vau),0.8,,
30/11/2015 09:00,0.1,(vau),0.5,,0,(vau),0.2,,0,(vau),0.7,,,,,,0.2,(vau),,,0.1,(vau),0,,0,(vau),1.1,,
01/12/2015 09:00,0.1,(vau),0.5,,0,(vau),0.2,,0,(vau),0.7,,,,,,0,(vau),,,0.2,(vau),0,,0,(vau),0.7,,
02/12/2015 09:00,0.3,(vau),0.6,,0,(vau),0.2,,0.2,(vau),1,,,,,,0,(vau),,,0.2,(vau),0.1,,0,(vau),0.5,,
03/12/2015 09:00,0.1,(vau),0.4,,0,(vau),0.1,,0,(vau),3.3,,,,,,0,(vau),,,0.1,(vau),0.1,,0.2,(vau),0.6,,
04/12/2015 09:00,0.1,(vau),0.4,,0,(vau),0.1,,9,(vau),2.7,,,,,,0,(vau),,,0,(vau),0.2,,1.2,(vau),0.6,,
05/12/2015 09:00,0.2,(vau),0.4,,0,(vau),0.1,,0,(vau),0.8,,,,,,0,(vau),,,0.1,(vau),0.1,,0,(vau),0.8,,
06/12/2015 09:00,0.3,(vau),0.3,,0,(vau),0.2,,0,(vau),1.3,,,,,,0.1,(vau),,,0.1,(vau),0.1,,0.1,(vau),0.5,,
07/12/2015 09:00,0.7,(vau),0.7,,0,(vau),0.4,,0,(vau),2,,,,,,0,(vau),,,0,(vau),0.4,,0,(vau),0.4,,
08/12/2015 09:00,1.1,(vau),0.6,,0,(vau),0.1,,4.3,(vau),4.2,,,,,,1.4,(vau),,,0.6,(vau),0.7,,0.1,(vau),0.6,,
09/12/2015 09:00,0.3,(vau),0.2,,0,(vau),0.2,,0.5,(vau),0.9,,,,,,0.3,(vau),,,0.3,(vau),0.1,,0,(vau),1,,
10/12/2015 09:00,0,(vau),0.8,,0,(vau),0.3,,0.1,(vau),1,,,,,,0,(vau),,,0.1,(vau),0,,0,(vau),1.3,,
11/12/2015 09:00,0.1,(vau),0.7,,0,(vau),0.2,,0,(vau),0.6,,,,,,0,(vau),,,0.3,(vau),0.1,,0,(vau),0.8,,
12/12/2015 09:00,0,(vau),0.6,,0,(vau),0.1,,0,(vau),0.6,,,,,,0,(vau),,,0.1,(vau),0,,0.1,(vau),0.5,,
13/12/2015 09:00,0.1,(vau),1.3,,0.2,(vau),0.5,,0,(vau),1.3,,,,,,0,(vau),,,0.1,(vau),0.3,,0,(vau),0.7,,
14/12/2015 09:00,28.8,(vau),1.2,,0.2,(vau),1.6,,8.7,(vau),6.6,,,,,,20.9,(vau),,,7.5,(vau),1.2,,1.3,(vau),1.2,,
15/12/2015 09:00,7.8,(vau),0.9,,2.2,(vau),0.4,,4.7,(vau),6.6,,,,,,7.4,(vau),,,3.2,(vau),0.9,,6.6,(vau),1.7,,
16/12/2015 09:00,0,(vau),0.8,,0,(vau),0.6,,0,(vau),7.7,,,,,,0.1,(vau),,,0,(vau),0.6,,0,(vau),0.7,,
17/12/2015 09:00,0,(vau),1.1,,0,(vau),0.1,,0,(vau),5.4,,,,,,0,(vau),,,0,(vau),0.7,,0,(vau),0.6,,
18/12/2015 09:00,0.2,(vau),0.8,,0,(vau),0.3,,1.6,(vau),4.8,,,,,,0,(vau),,,0,(vau),0.7,,0.1,(vau),0.5,,
19/12/2015 09:00,0.1,(vau),1.2,,0,(vau),0.3,,0,(vau),6.7,,,,,,0,(vau),,,0,(vau),0.8,,0.1,(vau),0.5,,
20/12/2015 09:00,10.4,(vau),1,,3.1,(vau),0.7,,14.7,(vau),5.1,,,,,,17.7,(vau),,,10.2,(vau),0.9,,4.7,(vau),1.3,,
21/12/2015 09:00,0.2,(vau),0.5,,0.2,(vau),0,,0.5,(vau),1.1,,,,,,0.2,(vau),,,3.6,(vau),0,,0.5,(vau),0.7,,
22/12/2015 09:00,0.1,(vau),0.3,,0,(vau),0.1,,0,(vau),2,,,,,,0.1,(vau),,,0.2,(vau),0.1,,0.1,(vau),1.3,,
23/12/2015 09:00,0.4,(vau),0.3,,0.1,(vau),0,,7.5,(vau),1.2,,,,,,0.1,(vau),,,0.1,(vau),0.1,,0.3,(vau),0.5,,
24/12/2015 09:00,0.5,(vau),0.6,,0.1,(vau),0,,1.9,(vau),1.4,,,,,,2.3,(vau),,,0.2,(vau),0.1,,0.2,(vau),0.7,,
25/12/2015 09:00,0,(vau),0.8,,0,(vau),0,,0.1,(vau),2.5,,,,,,0,(vau),,,0,(vau),0.3,,0.2,(vau),0.5,,
26/12/2015 09:00,0,(vau),2.1,,0,(vau),0,,0,(vau),2.7,,,,,,0,(vau),,,0,(vau),0.6,,0.1,(vau),0.8,,
27/12/2015 09:00,0,(vau),2,,0,(vau),0.5,,0,(vau),4,,,,,,0,(vau),,,0,(vau),0.8,,0.1,(vau),1.4,,
28/12/2015 09:00,25.3,(vau),2.1,,0.6,(vau),1.8,,16.5,(vau),6.7,,,,,,11.2,(vau),,,1.6,(vau),1.8,,0.1,(vau),1.8,,
29/12/2015 09:00,15.9,(vau),1,,18.1,(vau),0.3,,23.7,(vau),2.9,,,,,,21.2,(vau),,,0.8,(vau),0.4,,6.7,(vau),2.1,,
30/12/2015 09:00,0.1,(vau),0.6,,0.1,(vau),0,,0,(vau),5.3,,,,,,0.1,(vau),,,0.4,(vau),0.4,,0.2,(vau),0.8,,
31/12/2015 09:00,10.2,(vau),0.8,,11.6,(vau),0.4,,21.4,(vau),3,,,,,,8.3,(vau),,,0.5,(vau),0.5,,2.3,(vau),1.7,,
01/01/2016 09:00,1.7,(vau),0.4,,0,(vau),0,,0.6,(vau),3.7,,,,,,1.1,(vau),,,0.3,(vau),0.4,,0.7,(vau),0.6,,
02/01/2016 09:00,21.1,(vau),1,,3.1,(vau),0.9,,18.4,(vau),2.2,,,,,,11,(vau),,,0.5,(vau),0.3,,2.8,(vau),2.2,,
