DATA,BARRAGEM CABEÇO MONTEIRO (14N/01C),,BARRAGEM CABEÇO MONTEIRO (14N/01C),,BARRAGEM CABEÇO MONTEIRO (14N/01C),,BARRAGEM CABEÇO MONTEIRO (14N/01C),,BARRAGEM DA BOUÇÃ (14H/02C),,BARRAGEM DA BOUÇÃ (14H/02C),,BARRAGEM DA BOUÇÃ (14H/02C),,BARRAGEM DA BOUÇÃ (14H/02C),,BARRAGEM DA BRAVURA (30E/03C),,BARRAGEM DA BRAVURA (30E/03C),,BARRAGEM DA BRAVURA (30E/03C),,BARRAGEM DA BRAVURA (30E/03C),,BARRAGEM DA PRACANA (16K/02U),,BARRAGEM DA PRACANA (16K/02U),,BARRAGEM DA PRACANA (16K/02U),,BARRAGEM DA PRACANA (16K/02U),,BARRAGEM DE CAMPILHAS (26F/02C),,BARRAGEM DE CAMPILHAS (26F/02C),,BARRAGEM DE CAMPILHAS (26F/02C),,BARRAGEM DE CAMPILHAS (26F/02C),,BARRAGEM DE CASTELO BURGÃES (08G/01C),,BARRAGEM DE CASTELO BURGÃES (08G/01C),,BARRAGEM DE CASTELO BURGÃES (08G/01C),,BARRAGEM DE CASTELO BURGÃES (08G/01C),,BARRAGEM DE CASTELO DE BODE (16H/01C),,BARRAGEM DE CASTELO DE BODE (16H/01C),,BARRAGEM DE CASTELO DE BODE (16H/01C),,BARRAGEM DE CASTELO DE BODE (16H/01C),,
,Humidade relativa média diária (%),FLAG,Precipitação diária (mm),FLAG,Temperatura do ar média diária (°C),FLAG,Velocidade do vento média diária (m/s),FLAG,Humidade relativa média diária (%),FLAG,Precipitação diária (mm),FLAG,Temperatura do ar média diária (°C),FLAG,Velocidade do vento média diária (m/s),FLAG,Humidade relativa média diária (%),FLAG,Precipitação diária (mm),FLAG,Temperatura do ar média diária (°C),FLAG,Velocidade do vento média diária (m/s),FLAG,Humidade relativa média diária (%),FLAG,Precipitação diária (mm),FLAG,Temperatura do ar média diária (°C),FLAG,Velocidade do vento média diária (m/s),FLAG,Humidade relativa média diária (%),FLAG,Precipitação diária (mm),FLAG,Temperatura do ar média diária (°C),FLAG,Velocidade do vento média diária (m/s),FLAG,Humidade relativa média diária (%),FLAG,Precipitação diária (mm),FLAG,Temperatura do ar média diária (°C),FLAG,Velocidade do vento média diária (m/s),FLAG,Humidade relativa média diária (%),FLAG,Precipitação diária (mm),FLAG,Temperatura do ar média diária (°C),FLAG,Velocidade do vento média diária (m/s),FLAG,
12/08/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,(vau),0.2,(vau),17.3,(vau),1.6,,87,(vau),0.2,(vau),16.8,(vco),1.1,,,,,,,,,,
13/08/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,(vau),0.1,(vau),17.7,(vau),1.8,,89,(vau),0.1,(vau),16.2,(vco),0.5,,,,,,,,,,
14/08/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,(vau),0.2,(vau),17.2,(vau),1.3,,83,(vau),0.1,(vau),15.6,(vco),0.8,,,,,,,,,,
15/08/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,(vau),0,(vau),19.5,(vau),2,,88,(vau),6.7,(vau),19.1,(vco),1.1,,,,,,,,,,
16/08/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,(vau),0.7,(vau),18.6,(vau),2.4,,89,(vau),2,(vau),15.3,(vco),0.8,,,,,,,,,,
17/08/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,(vau),0,(vau),18.9,(vau),2.5,,67,(vau),0,(vau),17.5,(vco),1.2,,,,,,,,,,
18/08/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,(vau),0,(vau),21.1,(vco),1.5,,66,(vau),0,(vau),19.3,(vco),0.8,,,,,,,,,,
19/08/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,(vau),0,(vau),20.5,(vco),2,,78,(vau),0.1,(vau),17.9,(vco),1.2,,,,,,,,,,
20/08/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,(vau),0,(vau),20.6,(vco),2.5,,55,(vau),0,(vau),19,(vco),1.4,,,,,,,,,,
21/08/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,(vau),0,(vau),21.5,(vco),3.5,,64,(vau),0,(vau),18.7,(vco),1.6,,,,,,,,,,
22/08/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,(vau),0,(vau),20.4,(vco),2.8,,48,(vau),0,(vau),18.6,(vco),1.6,,,,,,,,,,
23/08/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,(vau),0,(vau),20.7,(vco),1.9,,48,(vau),0,(vau),21.2,(vco),1.7,,,,,,,,,,
24/08/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,(vau),0,(vau),23.4,(vco),1.8,,48,(vau),0,(vau),22.7,(vco),1.7,,,,,,,,,,
25/08/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,(vau),0,(vau),23.1,(vco),1.2,,39,(vau),0,(vau),25,(vco),2.5,,,,,,,,,,
26/08/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,(vau),0.3,(vau),18.4,(vco),0.8,,56,(vau),3.6,(vau),23.2,(vco),1.4,,,,,,,,,,
27/08/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,(vau),0,(vau),20.1,(vco),0.9,,79,(vau),8.4,(vau),21.1,(vco),0.9,,,,,,,,,,
28/08/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,(vau),0,(vau),19.8,(vco),1.3,,72,(vau),0.1,(vau),21.4,(vco),1.1,,,,,,,,,,
29/08/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,(vau),0,(vau),18.6,(vco),1.7,,84,(vau),0.3,(vau),17.4,(vco),1,,,,,,,,,,
30/08/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,(vau),0.6,(vau),18.2,(vco),1.2,,83,(vau),6.3,(vau),17.7,(vco),0.7,,,,,,,,,,
31/08/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,(vau),0,(vau),19,(vco),1.1,,38,(vau),0,(vau),21.8,(vco),2,,,,,,,,,,
01/09/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,(vau),0,(vau),22.6,(vco),1.3,,35,(vau),0,(vau),22.6,(vco),1.2,,,,,,,,,,
02/09/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,(vau),0,(vau),21.3,(vco),1.1,,45,(vau),0,(vau),23.7,(vco),1.1,,,,,,,,,,
03/09/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,(vau),0,(vau),19.6,(vco),1.2,,52,(vau),0,(vau),22.9,(vco),0.8,,,,,,,,,,
04/09/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,(vau),0,(vau),18.3,(vco),1.4,,54,(vau),0,(vau),24.6,(vco),0.8,,,,,,,,,,
05/09/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,(vau),0,(vau),19.6,(vco),0.9,,34,(vau),0,(vau),26.6,(vco),2.2,,,,,,,,,,
06/09/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,(vau),0,(vau),22.5,(vco),1.2,,26,(vau),0,(vau),27.6,(vco),1.6,,,,,,,,,,
07/09/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,(vau),0,(vau),21.8,(vco),0.9,,38,(vau),0,(vau),25.5,(vco),0.8,,,,,,,,,,
08/09/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,(vau),0,(vau),20.4,(vco),0.8,,56,(vau),0,(vau),21,(vco),0.7,,,,,,,,,,
09/09/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,(vau),0,(vau),19,(vco),1.4,,78,(vau),0,(vau),18.2,(vco),0.8,,,,,,,,,,
10/09/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,(vau),0,(vau),18.5,(vco),1.5,,85,(vau),0,(vau),17.4,(vco),0.6,,,,,,,,,,
11/09/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,(vau),5.6,(vau),18.8,(vco),1,,56,(vau),0,(vau),21.6,(vco),0.7,,,,,,,,,,
12/09/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,(vau),3.4,(vau),19,(vco),0.8,,50,(vau),0,(vau),20.9,(vco),0.9,,,,,,,,,,
13/09/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,(vau),0.3,(vau),17.3,(vco),0.5,,62,(vau),0,(vau),21,(vco),0.6,,,,,,,,,,
14/09/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,(vau),4.2,(vau),18.3,(vco),0.5,,73,(vau),0,(vau),19.5,(vco),0.8,,,,,,,,,,
15/09/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,(vau),0.1,(vau),18.2,(vco),1.2,,75,(vau),0,(vau),18.2,(vco),0.7,,,,,,,,,,
16/09/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,(vau),0,(vau),20.1,(vco),0.7,,61,(vau),0,(vau),22.3,(vco),0.8,,,,,,,,,,
17/09/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,(vau),0,(vau),20.4,(vco),1.1,,73,(vau),0,(vau),19.7,(vco),0.9,,,,,,,,,,
18/09/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,(vau),0,(vau),17.7,(vco),0.9,,82,(vau),0,(vau),15.7,(vco),0.8,,,,,,,,,,
19/09/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,(vau),0,(vau),17.8,(vco),0.9,,50,(vau),0,(vau),21,(vco),1.1,,,,,,,,,,
20/09/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,(vau),0.1,(vau),18,(vco),0.8,,49,(vau),0,(vau),21.9,(vco),1.2,,,,,,,,,,
21/09/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,(vau),1.4,(vau),19.6,(vco),0.7,,60,(vau),0.1,(vau),21,(vco),1.3,,,,,,,,,,
22/09/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,(vau),0,(vau),18.2,(vco),0.9,,78,(vau),0.2,(vau),16.2,(vco),1,,,,,,,,,,
23/09/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,(vau),0.1,(vau),17.3,(vco),0.9,,75,(vau),0.1,(vau),16.4,(vco),1,,,,,,,,,,
24/09/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,(vau),0,(vau),18.6,(vco),0.7,,66,(vau),0,(vau),17.5,(vco),0.6,,,,,,,,,,
25/09/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,(vau),0.1,(vau),19.9,(vco),1.1,,77,(vau),0.1,(vau),16.8,(vco),1.2,,,,,,,,,,
26/09/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,(vau),0,(vau),16.8,(vco),0.9,,60,(vau),0,(vau),16.7,(vco),1.2,,,,,,,,,,
27/09/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,(vau),0,(vau),17.2,(vco),0.7,,42,(vau),0,(vau),17.9,(vco),1.3,,,,,,,,,,
28/09/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,(vau),0,(vau),17.2,(vco),0.7,,43,(vau),0,(vau),18.2,(vco),1.4,,,,,,,,,,
29/09/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,(vau),0,(vau),17.3,(vco),0.6,,64,(vau),0,(vau),16.4,(vco),1.5,,,,,,,,,,
30/09/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,(vau),11,(vau),19.4,(vco),0.7,,81,(vau),17.6,(vau),17,(vco),3,,,,,,,,,,
01/10/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,(vau),16.7,(vau),18.5,(vco),0.3,,77,(vau),0.3,(vau),18,(vco),1.6,,,,,,,,,,
02/10/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,(vau),0.1,(vau),17.8,(vco),0.3,,76,(vau),1,(vau),17,(vco),1.1,,,,,,,,,,
03/10/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,(vau),2.2,(vau),14.8,(vco),0.2,,87,(vau),8.9,(vau),15.6,(vco),0.4,,,,,,,,,,
04/10/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,(vau),2.3,(vau),16.3,(vco),0.5,,97,(vau),16.2,(vau),14.7,(vco),0.5,,,,,,,,,,
05/10/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,(vau),0.1,(vau),15.9,(vco),0.4,,86,(vau),0.2,(vau),15.7,(vco),0.3,,,,,,,,,,
06/10/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,(vau),0.2,(vau),15.7,(vco),0.5,,85,(vau),0.2,(vau),15.2,(vco),0.6,,,,,,,,,,
07/10/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,(vau),0,(vau),17.5,(vco),0.6,,77,(vau),0,(vau),15.9,(vco),0.7,,,,,,,,,,
08/10/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,(vau),0,(vau),18.2,(vco),1,,78,(vau),0.1,(vau),15.8,(vco),0.5,,,,,,,,,,
09/10/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,(vau),0,(vau),17.8,(vco),1.1,,68,(vau),0,(vau),17.7,(vco),0.9,,,,,,,,,,
10/10/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,(vau),0,(vau),20.5,(vco),1.2,,50,(vau),0,(vau),19.6,(vco),0.9,,,,,,,,,,
11/10/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,(vau),0,(vau),19.4,(vco),0.8,,53,(vau),0,(vau),19.7,(vco),1.4,,,,,,,,,,
12/10/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,(vau),0,(vau),17.1,(vco),1.2,,49,(vau),0,(vau),17.4,(vco),1.8,,,,,,,,,,
13/10/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,(vau),0,(vau),16.4,(vco),0.8,,56,(vau),0,(vau),17.6,(vco),1.1,,,,,,,,,,
14/10/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,(vau),0,(vau),16.2,(vco),0.5,,53,(vau),0,(vau),18.2,(vco),0.8,,,,,,,,,,
15/10/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,(vau),8.4,(vau),17.7,(vco),0.4,,59,(vau),0,(vau),18.8,(vco),0.8,,,,,,,,,,
16/10/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,(vau),9.2,(vau),15.4,(vco),0.2,,72,(vau),0,(vau),17.2,(vco),0.4,,,,,,,,,,
17/10/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,(vau),0.1,(vau),16.9,(vco),0.5,,68,(vau),3.3,(vau),15.9,(vco),0.6,,,,,,,,,,
18/10/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,(vau),0,(vau),18.4,(vco),1.2,,64,(vau),0,(vau),16.1,(vco),0.6,,,,,,,,,,
19/10/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,(vau),0,(vau),18.8,(vco),0.8,,52,(vau),0,(vau),19.6,(vco),0.8,,,,,,,,,,
20/10/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,(vau),0,(vau),17.9,(vco),0.7,,50,(vau),0,(vau),18.1,(vco),1,,,,,,,,,,
21/10/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,(vau),0,(vau),16.7,(vco),0.8,,48,(vau),0,(vau),16.1,(vco),0.7,,,,,,,,,,
22/10/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,(vau),0.2,(vau),14.9,(vco),0.3,,58,(vau),0,(vau),14.7,(vco),0.4,,,,,,,,,,
23/10/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,(vau),0.4,(vau),14.3,(vco),0.6,,70,(vau),0,(vau),13.7,(vco),0.5,,,,,,,,,,
24/10/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,(vau),2.7,(vau),14.7,(vco),0.6,,87,(vau),2.1,(vau),14.6,(vco),0.6,,,,,,,,,,
25/10/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,(vau),0.9,(vau),14.7,(vco),1.1,,82,(vau),2.6,(vau),13.1,(vco),0.9,,,,,,,,,,
26/10/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,(vau),0.3,(vau),14,(vco),1,,68,(vau),0,(vau),12.6,(vco),0.9,,,,,,,,,,
27/10/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,(vau),0.2,(vau),12.7,(vco),0.6,,56,(vau),0,(vau),13.2,(vco),1.2,,,,,,,,,,
28/10/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,(vau),0,(vau),13.9,(vco),0.5,,58,(vau),0,(vau),13.2,(vco),1,,,,,,,,,,
29/10/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,(vau),0,(vau),14.9,(vco),0.7,,58,(vau),0,(vau),13.8,(vco),0.7,,,,,,,,,,
30/10/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,(vau),0.1,(vau),15,(vco),2,,69,(vau),0,(vau),13.9,(vco),1,,,,,,,,,,
31/10/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,(vau),0,(vau),14.9,(vco),1.5,,51,(vau),0,(vau),14.1,(vco),1.3,,,,,,,,,,
01/11/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,(vau),0,(vau),11.5,(vco),0.9,,47,(vau),0,(vau),13,(vco),1.4,,,,,,,,,,
02/11/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,(vau),0,(vau),12.4,(vco),0.4,,46,(vau),0,(vau),12.6,(vco),1.1,,,,,,,,,,
03/11/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,(vau),0,(vau),12.8,(vco),0.5,,45,(vau),0,(vau),16.2,(vco),1.1,,,,,,,,,,
04/11/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,(vau),0,(vau),12.8,(vco),0.3,,46,(vau),0,(vau),16.7,(vco),1.2,,,,,,,,,,
05/11/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,(vau),0.1,(vau),13.1,(vco),0.4,,,,0,(vau),15.8,(vco),0.7,,,,,,,,,,
06/11/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,(vau),0,(vau),13.2,(vco),0.4,,,,0,(vau),18,(vco),1.1,,,,,,,,,,
07/11/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,(vau),0,(vau),14.8,(vco),0.3,,25,(vau),1.5,(vau),18.1,(vco),1.2,,,,,,,,,,
08/11/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,(vau),0.1,(vau),14,(vco),0.4,,42,(vau),0,(vau),15.7,(vco),0.7,,,,,,,,,,
09/11/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,(vau),0,(vau),14.2,(vco),0.4,,42,(vau),0,(vau),14.4,(vco),0.5,,,,,,,,,,
10/11/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,(vau),0,(vau),13.7,(vco),0.4,,41,(vau),0,(vau),14.9,(vco),1.5,,,,,,,,,,
11/11/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,(vau),0.1,(vau),13,(vco),0.3,,33,(vau),0,(vau),14.6,(vco),1.3,,,,,,,,,,
12/11/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,(vau),0,(vau),12.6,(vco),0.2,,44,(vau),0,(vau),13.1,(vco),0.3,,,,,,,,,,
13/11/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,(vau),0,(vau),13.2,(vco),0.4,,47,(vau),0,(vau),12.4,(vco),0.5,,,,,,,,,,
14/11/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,(vau),0.1,(vau),12.5,(vco),1.1,,58,(vau),0,(vau),10.7,(vco),0.5,,,,,,,,,,
15/11/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,(vau),0.2,(vau),10.4,(vco),0.5,,58,(vau),0,(vau),11.6,(vco),0.6,,,,,,,,,,
16/11/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,(vau),0,(vau),10.5,(vco),0.5,,51,(vau),0,(vau),13.3,(vco),1.7,,,,,,,,,,
17/11/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,(vau),0,(vau),10.3,(vco),0.4,,25,(vau),0,(vau),10.7,(vco),1.5,,,,,,,,,,
18/11/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,(vau),0,(vau),11.1,(vco),0.5,,47,(vau),0,(vau),7.9,(vco),0.5,,,,,,,,,,
19/11/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,(vau),0.2,(vau),10.5,(vco),0.3,,64,(vau),0,(vau),11.4,(vco),1.4,,,,,,,,,,
20/11/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,(vau),22.1,(vau),16.3,(vco),1.5,,94,(vau),43.5,(vau),9.8,(vco),1,,,,,,,,,,
21/11/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,(vau),6.2,(vau),11.7,(vco),0.5,,86,(vau),2.1,(vau),10.4,(vco),1.4,,,,,,,,,,
22/11/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,(vau),15.7,(vau),11.9,(vco),0.4,,93,(vau),25.2,(vau),10,(vco),1.2,,,,,,,,,,
23/11/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,(vau),1.8,(vau),11.2,(vco),1.3,,85,(vau),0.2,(vau),7.8,(vco),0.8,,,,,,,,,,
24/11/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,(vau),0,(vau),9.9,(vco),1.6,,73,(vau),0,(vau),7.7,(vco),1.1,,,,,,,,,,
25/11/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,(vau),0,(vau),9.5,(vco),2.9,,58,(vau),0,(vau),8.8,(vco),1.6,,,,,,,,,,
26/11/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,(vau),0,(vau),8.3,(vco),1.4,,59,(vau),0,(vau),9.8,(vco),0.8,,,,,,,,,,
27/11/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,(vau),0,(vau),9.2,(vco),1,,61,(vau),0,(vau),11.6,(vco),1,,,,,,,,,,
28/11/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,(vau),0.1,(vau),8.1,(vco),0.3,,56,(vau),0,(vau),10.8,(vco),1.1,,,,,,,,,,
29/11/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,(vau),0.2,(vau),7.7,(vco),0.2,,74,(vau),0,(vau),8.3,(vco),0.5,,,,,,,,,,
30/11/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,(vau),0.2,(vau),7.8,(vco),0.4,,77,(vau),0.1,(vau),8.1,(vco),0.5,,,,,,,,,,
01/12/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,(vau),0.2,(vau),6.6,(vco),0.1,,83,(vau),0.1,(vau),9.5,(vco),0.4,,,,,,,,,,
02/12/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,(vau),0.1,(vau),11.5,(vco),0.5,,99,(vau),2.4,(vau),8.3,(vco),0.2,,,,,,,,,,
03/12/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,(vau),0.2,(vau),8.5,(vco),0.6,,86,(vau),1.7,(vau),9.7,(vco),0.4,,,,,,,,,,
04/12/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,(vau),0.2,(vau),12.4,(vco),1,,94,(vau),0.9,(vau),10.4,(vco),0.4,,,,,,,,,,
05/12/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,(vau),0.1,(vau),9.4,(vco),0.6,,88,(vau),0.2,(vau),10.7,(vco),0.4,,,,,,,,,,
06/12/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,(vau),0.2,(vau),8.5,(vco),0.2,,95,(vau),1.6,(vau),10.3,(vco),0.5,,,,,,,,,,
07/12/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,(vau),0.3,(vau),9.3,(vco),0.2,,92,(vau),0.2,(vau),9.8,(vco),0.3,,,,,,,,,,
08/12/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,(vau),0.1,(vau),12.4,(vco),1.1,,99,(vau),1.5,(vau),9.7,(vco),0.3,,,,,,,,,,
09/12/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,(vau),0.6,(vau),11.7,(vco),0.8,,92,(vau),6.7,(vau),12.2,(vco),1.1,,,,,,,,,,
10/12/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,(vau),0.2,(vau),11.8,(vco),0.9,,84,(vau),0.1,(vau),9.6,(vco),1,,,,,,,,,,
11/12/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,(vau),0.1,(vau),7.3,(vco),1.2,,76,(vau),0.1,(vau),6.6,(vco),0.7,,,,,,,,,,
12/12/2007 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,(vau),0.1,(vau),7.3,(vco),0.4,,57,(vau),0,(vau),8.1,(vco),0.8,,,,,,,,,,
