SNIRH - SISTEMA NACIONAL DE INFORMAÇÃO DE RECURSOS HÍDRICOS

DATA,ALGÉS (21B/06G),,ALGÉS (21B/06G),,ALHASTROS (CARAPINHEIRA) (12F/04U),,ALHASTROS (CARAPINHEIRA) (12F/04U),,ALJEZUR (30E/01UG),,ALJEZUR (30E/01UG),,ALJUBARROTA (16D/01UG),,ALJUBARROTA (16D/01UG),,ALJUSTREL (26I/03UG),,ALJUSTREL (26I/03UG),,ALMACEDA (14K/01U),,ALMACEDA (14K/01U),,ALMAÇA (11H/01UG),,ALMAÇA (11H/01UG),,
,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,
17/10/2005 09:00,,,,,,,,,0.3,(vau),0.3,,1.8,(vau),0.6,,0.1,(vau),1.9,,,,,,2.8,(vau),0.3,,
18/10/2005 09:00,,,,,,,,,0.3,(vau),0.3,,0.1,(vau),0.4,,0.4,(vau),2.2,,,,,,0.6,(vau),0,,
19/10/2005 09:00,,,,,,,,,0.1,(vau),0.3,,0.1,(vau),0.9,,0,(vau),1.7,,,,,,0.2,(vau),0.1,,
20/10/2005 09:00,,,,,,,,,1.5,(vau),1.1,,2.3,(vau),1.6,,2.6,(vau),3.9,,,,,,4.8,(vau),0.4,,
21/10/2005 09:00,,,,,,,,,0.7,(vau),0.4,,0.9,(vau),0.9,,0.7,(vau),3.1,,,,,,5.9,(vau),0.1,,
22/10/2005 09:00,,,,,,,,,6.3,(vau),0.8,,19.9,(vau),0.9,,0.1,(vau),3.8,,,,,,20,(vau),0.1,,
23/10/2005 09:00,,,,,,,,,5.4,(vau),0.3,,1.5,(vau),0.4,,3.9,(vau),2.6,,,,,,7.1,(vau),0,,
24/10/2005 09:00,,,,,,,,,0.1,(vau),0.3,,0.1,(vau),0.4,,0.4,(vau),1.1,,,,,,0.2,(vau),0,,
25/10/2005 09:00,,,,,,,,,0.1,(vau),0.2,,0.2,(vau),0.5,,0.2,(vau),1.1,,,,,,0.2,(vau),0.1,,
26/10/2005 09:00,,,,,,,,,0.1,(vau),0.5,,0.1,(vau),0.5,,0,(vau),1.6,,,,,,0.2,(vau),0.1,,
27/10/2005 09:00,,,,,,,,,3.8,(vau),1.9,,4.2,(vau),2.1,,0,(vau),5.8,,,,,,1.4,(vau),1.5,,
28/10/2005 09:00,,,,,,,,,64.4,(vau),1.8,,1.6,(vau),0.7,,64.6,(vau),5.8,,,,,,13.1,(vau),0.1,,
29/10/2005 09:00,,,,,,,,,0.1,(vau),0.7,,2.7,(vau),1.3,,0,(vau),3.7,,,,,,2.2,(vau),0.3,,
30/10/2005 09:00,,,,,,,,,5,(vau),1.6,,24.6,(vau),1.8,,0.5,(vau),4.5,,,,,,25.6,(vau),0.6,,
31/10/2005 09:00,,,,,,,,,1.3,(vau),0.8,,6,(vau),0.4,,5.3,(vau),3.4,,,,,,11.1,(vau),0,,
01/11/2005 09:00,,,,,,,,,0.1,(vau),0.5,,5.2,(vau),0.6,,0,(vau),3.6,,,,,,20.1,(vau),0,,
02/11/2005 09:00,,,,,,,,,0,(vau),0.4,,0.1,(vau),1.3,,0,(vau),2,,,,,,0,(vau),0.4,,
03/11/2005 09:00,,,,,,,,,0,(vau),0.4,,20.8,(vau),0.8,,0,(vau),2.2,,,,,,12.4,(vau),0.2,,
04/11/2005 09:00,,,,,,,,,5.3,(vau),0.3,,4.1,(vau),0.4,,6.7,(vau),2.1,,,,,,18.1,(vau),0,,
05/11/2005 09:00,,,,,,,,,0,(vau),0.6,,0.1,(vau),0.5,,0,(vau),2.2,,,,,,0.2,(vau),0,,
06/11/2005 09:00,,,,,,,,,0.1,(vau),0.3,,0.2,(vau),0.6,,0,(vau),1.9,,,,,,0.1,(vau),0,,
07/11/2005 09:00,,,,,,,,,0.1,(vau),0.2,,0.1,(vau),0.3,,0,(vau),0.9,,,,,,0.1,(vau),0.1,,
08/11/2005 09:00,,,,,,,,,0,(vau),0.2,,0.2,(vau),0.2,,0,(vau),0.8,,,,,,0.2,(vau),0.1,,
09/11/2005 09:00,,,,,,,,,0.9,(vau),0.5,,6.4,(vau),0.8,,0,(vau),2.8,,,,,,10.8,(vau),0.1,,
10/11/2005 09:00,,,,,,,,,0,(vau),0.7,,0.1,(vau),0.9,,0,(vau),2.9,,,,,,0.2,(vau),0.1,,
11/11/2005 09:00,,,,,,,,,0,(vau),0.6,,0.2,(vau),0.8,,0,(vau),2.8,,,,,,0,(vau),0.1,,
12/11/2005 09:00,,,,,,,,,0,(vau),0.4,,0.1,(vau),0.5,,0,(vau),1.9,,,,,,0.2,(vau),0.1,,
13/11/2005 09:00,,,,,,,,,6.6,(vau),0.4,,7,(vau),0.7,,0,(vau),3.2,,,,,,1.7,(vau),0,,
14/11/2005 09:00,,,,,,,,,0.8,(vau),0.6,,0.2,(vau),1.5,,0.8,(vau),2.7,,,,,,3.3,(vau),0,,
15/11/2005 09:00,,,,,,,,,0,(vau),0.3,,0.3,(vau),0.5,,0,(vau),1.9,,,,,,0.2,(vau),0.1,,
16/11/2005 09:00,,,,,,,,,0.1,(vau),0.2,,0.1,(vau),0.4,,0.1,(vau),1.7,,,,,,0.2,(vau),0.1,,
17/11/2005 09:00,,,,,,,,,0,(vau),0.2,,0,(vau),0.3,,0.1,(vau),1.1,,,,,,0.2,(vau),0.1,,
18/11/2005 09:00,,,,,,,,,0.1,(vau),0.2,,0.1,(vau),0.3,,0.2,(vau),1.3,,,,,,0.1,(vau),0,,
19/11/2005 09:00,,,,,,,,,13.6,(vau),0.7,,15.4,(vau),1.4,,8.4,(vau),3.9,,,,,,21,(vau),0.5,,
20/11/2005 09:00,,,,,,,,,23.1,(vau),1.9,,6.2,(vau),3.3,,49.6,(vau),4.3,,,,,,2.5,(vau),0.4,,
21/11/2005 09:00,,,,,,,,,37.1,(vau),2.5,,10,(vau),5,,10.7,(vau),4.7,,,,,,0,(vau),0.8,,
22/11/2005 09:00,,,,,,,,,13.7,(vau),1.4,,5.2,(vau),2.9,,13.2,(vau),3.5,,,,,,0.5,(vau),0.3,,
23/11/2005 09:00,,,,,,,,,4.2,(vau),1.4,,0.1,(vau),2.1,,1.1,(vau),2.7,,,,,,0,(vau),0.3,,
24/11/2005 09:00,,,,,,,,,1,(vau),0.3,,0,(vau),0.8,,0,(vau),1.9,,,,,,0,(vau),0.5,,
25/11/2005 09:00,,,,,,,,,0.1,(vau),0.3,,0.3,(vau),0.4,,0,(vau),1.6,,,,,,0.1,(vau),0.3,,
26/11/2005 09:00,,,,,,,,,4.1,(vau),0.6,,4.3,(vau),0.8,,1.8,(vau),3.2,,,,,,3.1,(vau),0,,
27/11/2005 09:00,,,,,,,,,5.2,(vau),0.2,,4.7,(vau),0.5,,2.5,(vau),2.2,,,,,,9.9,(vau),0.1,,
28/11/2005 09:00,,,,,,,,,5.8,(vau),0.1,,7,(vau),0.2,,0.1,(vau),2.1,,,,,,4.8,(vau),0.1,,
29/11/2005 09:00,,,,,,,,,0.1,(vau),0.3,,0.2,(vau),0.4,,0.1,(vau),1.9,,,,,,1.8,(vau),0,,
30/11/2005 09:00,,,,,,,,,0.1,(vau),0.4,,0,(vau),0.6,,0.1,(vau),2,,,,,,0.2,(vau),0.1,,
01/12/2005 09:00,,,,,,,,,0.1,(vau),0.2,,0.2,(vau),0.3,,0,(vau),1.3,,,,,,0.6,(vau),0,,
02/12/2005 09:00,,,,,,,,,4.8,(vau),2.3,,21,(vau),3.2,,11,(vau),6.8,,,,,,58.7,(vau),0.8,,
03/12/2005 09:00,,,,,,,,,3.3,(vau),1.1,,7.1,(vau),1.6,,0.9,(vau),6.4,,,,,,12.4,(vau),0.3,,
04/12/2005 09:00,,,,,,,,,0.1,(vau),0.3,,2.7,(vau),0.6,,0.1,(vau),2.7,,,,,,4,(vau),0.2,,
05/12/2005 09:00,,,,,,,,,2.2,(vau),0.4,,4.5,(vau),0.5,,9.4,(vau),2.6,,,,,,1.6,(vau),0.2,,
06/12/2005 09:00,,,,,,,,,0,(vau),0.3,,0.1,(vau),0.4,,0.3,(vau),1.4,,,,,,0.2,(vau),0,,
07/12/2005 09:00,,,,,,,,,0,(vau),0.4,,0.2,(vau),0.6,,0.1,(vau),1,,,,,,0.2,(vau),0,,
08/12/2005 09:00,,,,,,,,,0.2,(vau),0.3,,0.2,(vau),0.6,,0,(vau),0.9,,,,,,0.1,(vau),0,,
09/12/2005 09:00,,,,,,,,,0.1,(vau),0.4,,0.2,(vau),0.7,,0,(vau),1.5,,,,,,0.2,(vau),0,,
10/12/2005 09:00,,,,,,,,,0,(vau),0.5,,0,(vau),1.1,,0,(vau),3.6,,,,,,0.1,(vau),0.2,,
11/12/2005 09:00,,,,,,,,,0.1,(vau),0.4,,0,(vau),1.5,,0,(vau),3.7,,,,,,0.1,(vau),0.3,,
12/12/2005 09:00,,,,,,,,,0.1,(vau),0.2,,0,(vau),0.3,,0,(vau),1.6,,,,,,0.1,(vau),0.1,,
13/12/2005 09:00,,,,,,,,,0.1,(vau),0.3,,0.1,(vau),0.4,,0,(vau),2,,,,,,0.3,(vau),0.2,,
14/12/2005 09:00,,,,,,,,,0.2,(vau),0.3,,0.1,(vau),0.5,,0,(vau),1.9,,,,,,0,(vau),0.3,,
15/12/2005 09:00,,,,,,,,,0.1,(vau),0.5,,0,(vau),1,,0,(vau),3.2,,,,,,0,(vau),0.8,,
16/12/2005 09:00,,,,,,,,,0.1,(vau),0.3,,0,(vau),1.2,,0,(vau),1.8,,,,,,0,(vau),0.4,,
17/12/2005 09:00,,,,,,,,,0.1,(vau),0.2,,0.1,(vau),0.4,,0,(vau),1.2,,,,,,0.1,(vau),0.1,,
18/12/2005 09:00,,,,,,,,,0.1,(vau),0.2,,0.1,(vau),0.4,,0,(vau),1,,,,,,0.3,(vau),0.1,,
19/12/2005 09:00,,,,,,,,,0.2,(vau),0.2,,0.1,(vau),1,,0,(vau),1.8,,,,,,0.2,(vau),0.1,,
20/12/2005 09:00,,,,,,,,,0.1,(vau),0.1,,0,(vau),1.4,,0,(vau),1.7,,,,,,0.3,(vau),0.1,,
21/12/2005 09:00,,,,,,,,,0.1,(vau),0.4,,0,(vau),1.9,,0,(vau),2.7,,,,,,0.2,(vau),0.1,,
22/12/2005 09:00,,,,,,,,,0,(vau),0.8,,0.7,(vau),2.6,,0,(vau),3.6,,,,,,0.1,(vau),0.2,,
23/12/2005 09:00,,,,,,,,,0,(vau),1.8,,0,(vau),2.4,,0,(vau),3.2,,,,,,0.2,(vau),0.1,,
24/12/2005 09:00,,,,,,,,,0.6,(vau),1,,0,(vau),1.5,,0.2,(vau),2.7,,,,,,0.2,(vau),0,,
25/12/2005 09:00,,,,,,,,,17.7,(vau),0.5,,0,(vau),1.4,,1.6,(vau),3.5,,,,,,0,(vau),0.1,,
26/12/2005 09:00,,,,,,,,,28.3,(vau),1.4,,1.6,(vau),1.6,,18.9,(vau),3.6,,,,,,7,(vau),0,,
27/12/2005 09:00,,,,,,,,,4.3,(vau),0.4,,7.7,(vau),1,,8.6,(vau),4.3,,,,,,11.4,(vau),0.1,,
28/12/2005 09:00,,,,,,,,,0.4,(vau),0.3,,4.6,(vau),0.7,,0.2,(vau),2.3,,,,,,12.8,(vau),0.1,,
29/12/2005 09:00,,,,,,,,,0,(vau),0.4,,0.2,(vau),0.6,,0.1,(vau),1.8,,,,,,0.1,(vau),0.1,,
30/12/2005 09:00,,,,,,,,,0.3,(vau),0.3,,4.4,(vau),0.9,,0.1,(vau),2.2,,,,,,5.7,(vau),0.1,,
31/12/2005 09:00,,,,,,,,,0.2,(vau),0.2,,2,(vau),0.4,,0,(vau),1.9,,,,,,1.6,(vau),0,,
01/01/2006 09:00,,,,,,,,,0.7,(vau),0.3,,6.6,(vau),0.9,,0.1,(vau),3.6,,,,,,6.3,(vau),0,,
02/01/2006 09:00,,,,,,,,,0,(vau),0.5,,1.5,(vau),0.5,,0.4,(vau),2.4,,,,,,1.2,(vau),0,,
03/01/2006 09:00,,,,,,,,,0.1,(vau),0.5,,0.2,(vau),0.9,,0.2,(vau),1.8,,,,,,0.1,(vau),0,,
04/01/2006 09:00,,,,,,,,,0.1,(vau),0.3,,0.1,(vau),0.5,,0,(vau),0.9,,,,,,0.3,(vau),0,,
05/01/2006 09:00,,,,,,,,,0.1,(vau),0.1,,0.2,(vau),0.2,,0,(vau),0.5,,,,,,0.2,(vau),0.2,,
06/01/2006 09:00,,,,,,,,,8.4,(vau),0.2,,3.3,(vau),0.6,,6.3,(vau),2.8,,,,,,8.8,(vau),0,,
07/01/2006 09:00,,,,,,,,,1.5,(vau),0.4,,4.7,(vau),0.4,,0.5,(vau),2.1,,,,,,0.1,(vau),0,,
08/01/2006 09:00,,,,,,,,,0.1,(vau),0.2,,0.2,(vau),0.5,,0.1,(vau),0.8,,,,,,0.2,(vau),0,,
09/01/2006 09:00,,,,,,,,,0.1,(vau),0.1,,0.1,(vau),0.2,,0.1,(vau),1.3,,,,,,0.1,(vau),0,,
10/01/2006 09:00,,,,,,,,,0.2,(vau),0.2,,0.2,(vau),0.2,,0.1,(vau),1,,,,,,0.1,(vau),0,,
11/01/2006 09:00,,,,,,,,,0.1,(vau),0.3,,0.1,(vau),0.7,,0,(vau),2.3,,,,,,0.2,(vau),0.1,,
12/01/2006 09:00,,,,,,,,,0.2,(vau),0.5,,0.1,(vau),1,,0,(vau),2.2,,,,,,0.3,(vau),0,,
13/01/2006 09:00,,,,,,,,,0.1,(vau),0.5,,0,(vau),0.7,,0,(vau),1.6,,,,,,0.2,(vau),0,,
14/01/2006 09:00,,,,,,,,,3.5,(vau),0.3,,4.3,(vau),0.7,,3.7,(vau),2.2,,,,,,5,(vau),0,,
15/01/2006 09:00,,,,,,,,,0.1,(vau),0.3,,0.6,(vau),0.8,,0,(vau),2.3,,,,,,2,(vau),0,,
16/01/2006 09:00,,,,,,,,,23.3,(vau),0.3,,11.6,(vau),0.5,,10.2,(vau),2.2,,,,,,9.3,(vau),0,,
17/01/2006 09:00,,,,,,,,,0.1,(vau),0.3,,0.1,(vau),0.7,,0,(vau),1.6,,,,,,0.2,(vau),0,,
18/01/2006 09:00,,,,,,,,,0.1,(vau),0.3,,0.1,(vau),0.2,,0.1,(vau),0.8,,,,,,0.4,(vau),0,,
19/01/2006 09:00,,,,,,,,,0.1,(vau),0.2,,0.2,(vau),0.5,,0.5,(vau),0.7,,,,,,0.3,(vau),0.1,,
20/01/2006 09:00,,,,,,,,,0.1,(vau),0.3,,0.2,(vau),0.3,,0.1,(vau),0.6,,,,,,0.2,(vau),0.1,,
21/01/2006 09:00,,,,,,,,,0.1,(vau),0.2,,0.1,(vau),0.3,,0,(vau),0.9,,,,,,0.2,(vau),0.1,,
22/01/2006 09:00,,,,,,,,,0,(vau),0.2,,0.2,(vau),0.2,,0.1,(vau),1,,,,,,0.3,(vau),0.1,,
23/01/2006 09:00,,,,,,,,,0.1,(vau),0.1,,0.1,(vau),0.3,,0,(vau),1.3,,,,,,0.2,(vau),0.1,,
24/01/2006 09:00,,,,,,,,,0,(vau),0.5,,0.1,(vau),0.7,,0,(vau),1.1,,,,,,0.2,(vau),0,,
25/01/2006 09:00,,,,,,,,,0,(vau),2.6,,0,(vau),1.9,,0,(vau),2.8,,,,,,0,(vau),0.1,,
26/01/2006 09:00,,,,,,,,,4.4,(vau),1.8,,0,(vau),1.5,,0,(vau),3.4,,,,,,0.1,(vau),0.1,,
27/01/2006 09:00,,,,,,,,,9,(vau),0.4,,0,(vau),1.2,,3.5,(vau),3,,,,,,0.1,(vau),0.2,,
28/01/2006 09:00,,,,,,,,,5.2,(vau),1.1,,0,(vau),1.1,,1.9,(vau),4.7,,,,,,0.1,(vau),0.5,,
29/01/2006 09:00,,,,,,,,,2.6,(vau),0.7,,9.5,(vau),0.8,,2.2,(vau),3.3,,,,,,1.6,(vau),0.1,,
30/01/2006 09:00,,,,,,,,,9.6,(vau),1,,5.3,(vau),1,,10.7,(vau),4.7,,,,,,0.2,(vau),0.2,,
31/01/2006 09:00,,,,,,,,,0,(vau),0.3,,0.2,(vau),0.3,,0,(vau),1.6,,,,,,0.1,(vau),0.1,,
01/02/2006 09:00,,,,,,,,,0.2,(vau),0.2,,0.2,(vau),0.3,,0,(vau),0.8,,,,,,0.2,(vau),0.1,,
02/02/2006 09:00,,,,,,,,,0.1,(vau),0.2,,0.2,(vau),0.3,,0,(vau),1,,,,,,0.3,(vau),0.1,,
03/02/2006 09:00,,,,,,,,,14,(vau),0.6,,2.1,(vau),0.8,,2.6,(vau),2.8,,,,,,8.4,(vau),0.1,,
04/02/2006 09:00,,,,,,,,,0.5,(vau),0.3,,0.1,(vau),0.4,,0.4,(vau),2,,,,,,0.2,(vau),0.1,,
05/02/2006 09:00,,,,,,,,,0,(vau),0.2,,0.3,(vau),0.5,,0.2,(vau),1.6,,,,,,0,(vau),0.1,,
06/02/2006 09:00,,,,,,,,,0,(vau),0.3,,0.1,(vau),0.4,,0,(vau),1.5,,,,,,0.2,(vau),0.3,,
07/02/2006 09:00,,,,,,,,,0.2,(vau),0.2,,0.1,(vau),0.6,,0,(vau),1.8,,,,,,0.2,(vau),0.1,,
08/02/2006 09:00,,,,,,,,,0,(vau),1,,0.1,(vau),0.6,,0,(vau),2.1,,,,,,0.1,(vau),0.1,,
09/02/2006 09:00,,,,,,,,,0,(vau),0.4,,0,(vau),0.4,,0,(vau),1.8,,,,,,0.3,(vau),0.1,,
10/02/2006 09:00,,,,,,,,,1.6,(vau),0.7,,0.7,(vau),0.6,,1.5,(vau),2.3,,,,,,0.3,(vau),0,,
11/02/2006 09:00,,,,,,,,,0.9,(vau),0.4,,0.1,(vau),0.3,,0,(vau),1.8,,,,,,0.1,(vau),0,,
12/02/2006 09:00,,,,,,,,,0.1,(vau),0.3,,0.1,(vau),0.5,,0,(vau),1.4,,,,,,0.1,(vau),0.1,,
13/02/2006 09:00,,,,,,,,,0.1,(vau),0.2,,0.2,(vau),0.4,,0.1,(vau),1.2,,,,,,0.2,(vau),0.1,,
14/02/2006 09:00,,,,,,,,,0,(vau),0.3,,0.1,(vau),0.5,,0,(vau),2.2,,,,,,0.1,(vau),0.1,,
15/02/2006 09:00,,,,,,,,,0.2,(vau),0.6,,0.1,(vau),0.8,,0.7,(vau),1.4,,,,,,0,(vau),0.1,,
16/02/2006 09:00,,,,,,,,,0.5,(vau),0.4,,3.3,(vau),1.5,,0,(vau),2.7,,,,,,8.2,(vau),0.3,,
17/02/2006 09:00,,,,,,,,,1,(vau),0.6,,3,(vau),1.1,,0.2,(vau),3.5,,,,,,0.9,(vau),0.1,,
18/02/2006 09:00,,,,,,,,,2.2,(vau),0.5,,5.6,(vau),2.1,,3,(vau),4.3,,,,,,28.3,(vau),0.5,,
19/02/2006 09:00,,,,,,,,,5.5,(vau),2.3,,11.2,(vau),3.8,,7.1,(vau),7,,,,,,24.4,(vau),0.8,,
20/02/2006 09:00,,,,,,,,,8.7,(vau),1,,14,(vau),1.4,,5.6,(vau),4.1,,,,,,14.4,(vau),0.2,,
21/02/2006 09:00,,,,,,,,,6.2,(vau),0.4,,4,(vau),0.5,,2.4,(vau),3.3,,,,,,1.4,(vau),0,,
22/02/2006 09:00,,,,,,,,,0,(vau),0.6,,0.1,(vau),1.2,,0,(vau),2.6,,,,,,0.1,(vau),0.1,,
23/02/2006 09:00,,,,,,,,,1.7,(vau),0.6,,0.1,(vau),0.8,,0.3,(vau),2.4,,,,,,0.1,(vau),0.1,,
24/02/2006 09:00,,,,,,,,,2.6,(vau),0.6,,0.2,(vau),0.5,,0.4,(vau),1.9,,,,,,0.2,(vau),0.1,,
25/02/2006 09:00,,,,,,,,,1.7,(vau),0.3,,2.8,(vau),0.9,,1.6,(vau),3.9,,,,,,2.9,(vau),0.2,,
26/02/2006 09:00,,,,,,,,,15.7,(vau),1,,5.6,(vau),0.8,,4.5,(vau),4.5,,,,,,13.9,(vau),0.1,,
27/02/2006 09:00,,,,,,,,,0.2,(vau),0.5,,0.1,(vau),1.1,,0,(vau),3.6,,,,,,0.2,(vau),0.1,,
28/02/2006 09:00,,,,,,,,,0,(vau),0.2,,0.1,(vau),0.5,,0,(vau),1.3,,,,,,0.1,(vau),0.1,,
01/03/2006 09:00,,,,,,,,,0,(vau),0.2,,0.1,(vau),0.6,,0,(vau),1.5,,,,,,0.1,(vau),0.3,,
02/03/2006 09:00,,,,,,,,,0.1,(vau),0.4,,0.1,(vau),0.5,,0,(vau),1.7,,,,,,0.1,(vau),0.2,,
03/03/2006 09:00,,,,,,,,,0.2,(vau),0.4,,0.1,(vau),0.9,,0,(vau),2.1,,,,,,2.4,(vau),0.1,,
04/03/2006 09:00,,,,,,,,,1.5,(vau),2.1,,12.3,(vau),3.3,,0.1,(vau),5.9,,,,,,17.6,(vau),0.7,,
05/03/2006 09:00,,,,,,,,,9.7,(vau),1.9,,4.1,(vau),3.1,,10.3,(vau),6.9,,,,,,15.7,(vau),0.3,,
06/03/2006 09:00,,,,,,,,,0,(vau),0.6,,0.2,(vau),0.9,,0,(vau),3.2,,,,,,0.1,(vau),0.1,,
07/03/2006 09:00,,,,,,,,,1,(vau),0.3,,0.2,(vau),0.5,,0,(vau),1.6,,,,,,0.3,(vau),0.1,,
08/03/2006 09:00,,,,,,,,,0,(vau),0.5,,0.3,(vau),0.9,,0,(vau),1.8,,,,,,0.1,(vau),0,,
09/03/2006 09:00,,,,,,,,,0,(vau),0.4,,0,(vau),0.6,,0,(vau),1.8,,,,,,0.1,(vau),0,,
10/03/2006 09:00,,,,,,,,,0,(vau),0.7,,1.6,(vau),0.7,,0.4,(vau),2.7,,,,,,2.5,(vau),0.1,,
11/03/2006 09:00,,,,,,,,,0,(vau),0.7,,0.1,(vau),1,,0,(vau),2.6,,,,,,0.4,(vau),0.1,,
12/03/2006 09:00,,,,,,,,,0.1,(vau),0.6,,0.3,(vau),1.1,,0,(vau),2.4,,,,,,0.2,(vau),0.1,,
13/03/2006 09:00,,,,,,,,,0.2,(vau),0.3,,0.1,(vau),0.5,,0,(vau),1.4,,,,,,0.3,(vau),0.1,,
14/03/2006 09:00,,,,,,,,,0.1,(vau),0.3,,0.2,(vau),0.6,,0,(vau),1.1,,,,,,0.2,(vau),0.1,,
15/03/2006 09:00,,,,,,,,,0.1,(vau),0.5,,0.2,(vau),0.6,,0.3,(vau),1.9,,,,,,0.1,(vau),0.1,,
16/03/2006 09:00,,,,,,,,,0.1,(vau),0.5,,0,(vau),0.4,,0,(vau),2.4,,,,,,0.1,(vau),0.2,,
17/03/2006 09:00,,,,,,,,,7.3,(vau),1.2,,5.6,(vau),1.1,,2.5,(vau),3.4,,,,,,7.5,(vau),0.1,,
18/03/2006 09:00,,,,,,,,,21.6,(vau),1.4,,20.9,(vau),1.1,,22.9,(vau),3.8,,,,,,13.9,(vau),0.1,,
19/03/2006 09:00,,,,,,,,,0.7,(vau),1.7,,12.6,(vau),1.2,,3.8,(vau),5,,,,,,12.4,(vau),0.2,,
20/03/2006 09:00,,,,,,,,,8.5,(vau),0.9,,5.1,(vau),1.3,,3.4,(vau),4.2,,,,,,6.7,(vau),0.3,,
21/03/2006 09:00,,,,,,,,,0.2,(vau),0.7,,2.6,(vau),0.9,,9,(vau),3.1,,,,,,5.1,(vau),0.2,,
22/03/2006 09:00,,,,,,,,,0.3,(vau),0.4,,1.9,(vau),0.8,,0,(vau),3,,,,,,1.9,(vau),0.1,,
23/03/2006 09:00,,,,,,,,,0,(vau),1.3,,6.3,(vau),2.1,,0,(vau),4.2,,,,,,7.9,(vau),0.5,,
24/03/2006 09:00,,,,,,,,,2.3,(vau),2.9,,19.8,(vau),3.7,,5.9,(vau),7.1,,,,,,31.9,(vau),1.2,,
25/03/2006 09:00,,,,,,,,,0.1,(vau),1,,0.1,(vau),1.8,,0.1,(vau),3.6,,,,,,1,(vau),0.3,,
26/03/2006 09:00,,,,,,,,,0.1,(vau),0.7,,0,(vau),1.3,,0,(vau),2.7,,,,,,0,(vau),0.5,,
27/03/2006 09:00,,,,,,,,,0,(vau),0.8,,0.8,(vau),1.6,,0,(vau),3.4,,,,,,1.3,(vau),0.8,,
28/03/2006 09:00,,,,,,,,,0.1,(vau),0.3,,0.1,(vau),1.3,,0.4,(vau),2.7,,,,,,1.4,(vau),0.3,,
29/03/2006 09:00,,,,,,,,,0.1,(vau),0.4,,0.1,(vau),1,,0,(vau),1.4,,,,,,0.2,(vau),0.2,,
30/03/2006 09:00,,,,,,,,,0,(vau),0.4,,0.2,(vau),0.9,,0,(vau),1.3,,,,,,2.8,(vau),0.1,,
31/03/2006 09:00,,,,,,,,,0.1,(vau),0.3,,0.2,(vau),0.9,,0,(vau),1.7,,,,,,0.4,(vau),0.2,,
01/04/2006 09:00,,,,,,,,,0,(vau),0.4,,0.2,(vau),0.4,,0,(vau),1.9,,,,,,0.5,(vau),0,,
02/04/2006 09:00,,,,,,,,,0.1,(vau),0.3,,0.2,(vau),0.6,,0,(vau),1.3,,,,,,0,(vau),0.1,,
03/04/2006 09:00,,,,,,,,,0,(vau),0.7,,0,(vau),0.9,,0,(vau),2.8,,,,,,0.1,(vau),0.1,,
04/04/2006 09:00,,,,,,,,,0,(vau),1.8,,0,(vau),2,,0,(vau),4.2,,,,,,0,(vau),0.4,,
05/04/2006 09:00,,,,,,,,,0.8,(vau),1.7,,1.9,(vau),2,,0,(vau),4.4,,,,,,0,(vau),0.5,,
06/04/2006 09:00,,,,,,,,,5.3,(vau),2.4,,11.5,(vau),2.2,,2.4,(vau),5.7,,,,,,8.4,(vau),0.2,,
07/04/2006 09:00,,,,,,,,,0.8,(vau),1.2,,0.4,(vau),1.4,,1.2,(vau),3.9,,,,,,2,(vau),0.1,,
08/04/2006 09:00,,,,,,,,,0.1,(vau),0.3,,0.1,(vau),0.2,,0.2,(vau),1.4,,,,,,2,(vau),0.1,,
09/04/2006 09:00,,,,,,,,,0.1,(vau),0.5,,0.1,(vau),0.6,,0,(vau),1.6,,,,,,0.3,(vau),0.1,,
10/04/2006 09:00,,,,,,,,,0.1,(vau),0.3,,2,(vau),0.6,,0.1,(vau),1.7,,,,,,0.2,(vau),0.1,,
11/04/2006 09:00,,,,,,,,,0.1,(vau),0.3,,0.1,(vau),0.7,,0,(vau),1.2,,,,,,0,(vau),0.7,,
12/04/2006 09:00,,,,,,,,,0.1,(vau),0.4,,0,(vau),0.6,,0.5,(vau),1.5,,,,,,0,(vau),0.3,,
13/04/2006 09:00,,,,,,,,,0.1,(vau),0.4,,0.2,(vau),0.6,,0.2,(vau),2.4,,,,,,0.1,(vau),0.2,,
14/04/2006 09:00,,,,,,,,,0,(vau),0.4,,0,(vau),0.6,,0,(vau),2.2,,,,,,0,(vau),0.2,,
15/04/2006 09:00,,,,,,,,,18,(vau),0.3,,6.9,(vau),0.7,,8.8,(vau),2.3,,,,,,10.3,(vau),0.2,,
16/04/2006 09:00,,,,,,,,,0.2,(vau),0.7,,1.3,(vau),0.9,,0.2,(vau),2.7,,,,,,0.1,(vau),0.2,,
17/04/2006 09:00,,,,,,,,,0,(vau),0.6,,1.8,(vau),0.8,,0,(vau),3,,,,,,0.8,(vau),0.1,,
18/04/2006 09:00,,,,,,,,,0,(vau),0.6,,0.1,(vau),1,,0.1,(vau),2.3,,,,,,0.1,(vau),0.2,,
