SNIRH - SISTEMA NACIONAL DE INFORMAÇÃO DE RECURSOS HÍDRICOS

DATA,OTA (19D/02UG),,OTA (19D/02UG),,OUTEIRO (03J/02UG),,OUTEIRO (03J/02UG),,PADERNE (30H/05UG),,PADERNE (30H/05UG),,PADRELA (04M/01UG),,PADRELA (04M/01UG),,PALHEIROS (05M/02U),,PALHEIROS (05M/02U),,PALME (04E/03UG),,PALME (04E/03UG),,PAMPILHOSA DA SERRA (13J/03UG),,PAMPILHOSA DA SERRA (13J/03UG),,
,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,
04/05/2010 09:00,,,,,0,(vau),2.1,,,,,,,,,,,,,,,,,,,,,,
05/05/2010 09:00,,,,,0,(vau),1.9,,,,,,,,,,,,,,,,,,,,,,
06/05/2010 09:00,,,,,0,(vau),1.3,,,,,,,,,,,,,,,,,,,,,,
07/05/2010 09:00,,,,,0,(vau),0.9,,,,,,,,,,,,,,,,,,,,,,
08/05/2010 09:00,,,,,4.6,(vau),1.7,,,,,,,,,,,,,,,,,,,,,,
09/05/2010 09:00,,,,,28.2,(vau),2,,,,,,,,,,,,,,,,,,,,,,
10/05/2010 09:00,,,,,8.4,(vau),3.1,,,,,,,,,,,,,,,,,,,,,,
11/05/2010 09:00,,,,,9.6,(vau),1.2,,,,,,,,,,,,,,,,,,,,,,
12/05/2010 09:00,,,,,9.6,(vau),0.7,,,,,,,,,,,,,,,,,,,,,,
13/05/2010 09:00,,,,,5.1,(vau),0.6,,,,,,,,,,,,,,,,,,,,,,
14/05/2010 09:00,,,,,3.5,(vau),1.5,,,,,,,,,,,,,,,,,,,,,,
15/05/2010 09:00,,,,,1.8,(vau),1.9,,,,,,,,,,,,,,,,,,,,,,
16/05/2010 09:00,,,,,0.6,(vau),1.2,,,,,,,,,,,,,,,,,,,,,,
17/05/2010 09:00,,,,,0,(vau),1,,,,,,,,,,,,,,,,,,,,,,
18/05/2010 09:00,,,,,0,(vau),0.8,,,,,,,,,,,,,,,,,,,,,,
19/05/2010 09:00,,,,,0,(vau),1.1,,,,,,,,,,,,,,,,,,,,,,
20/05/2010 09:00,,,,,0,(vau),1,,,,,,,,,,,,,,,,,,,,,,
21/05/2010 09:00,,,,,0,(vau),0.8,,,,,,,,,,,,,,,,,,,,,,
22/05/2010 09:00,,,,,0,(vau),0.8,,,,,,,,,,,,,,,,,,,,,,
23/05/2010 09:00,,,,,0,(vau),0.8,,,,,,,,,,,,,,,,,,,,,,
24/05/2010 09:00,,,,,0.3,(vau),1,,,,,,,,,,,,,,,,,,,,,,
25/05/2010 09:00,,,,,6.5,(vau),2,,,,,,,,,,,,,,,,,,,,,,
26/05/2010 09:00,,,,,16.3,(vau),2.2,,,,,,,,,,,,,,,,,,,,,,
27/05/2010 09:00,,,,,0,(vau),1.2,,,,,,,,,,,,,,,,,,,,,,
28/05/2010 09:00,,,,,0,(vau),0.8,,,,,,,,,,,,,,,,,,,,,,
29/05/2010 09:00,,,,,0,(vau),1.1,,,,,,,,,,,,,,,,,,,,,,
30/05/2010 09:00,,,,,0,(vau),0.8,,,,,,,,,,,,,,,,,,,,,,
31/05/2010 09:00,,,,,0,(vau),1.2,,,,,,,,,,,,,,,,,,,,,,
01/06/2010 09:00,,,,,0,(vau),0.9,,,,,,,,,,,,,,,,,,,,,,
02/06/2010 09:00,,,,,0,(vau),0.7,,,,,,,,,,,,,,,,,,,,,,
03/06/2010 09:00,,,,,0,(vau),0.5,,,,,,,,,,,,,,,,,,,,,,
04/06/2010 09:00,,,,,0,(vau),1.3,,,,,,,,,,,,,,,,,,,,,,
05/06/2010 09:00,,,,,0.1,(vau),0.9,,,,,,,,,,,,,,,,,,,,,,
06/06/2010 09:00,,,,,0,(vau),1.1,,,,,,,,,,,,,,,,,,,,,,
07/06/2010 09:00,,,,,0,(vau),1.1,,,,,,,,,,,,,,,,,,,,,,
08/06/2010 09:00,,,,,1.8,(vau),1.8,,,,,,,,,,,,,,,,,,,,,,
09/06/2010 09:00,,,,,35.3,(vau),1.4,,,,,,,,,,,,,,,,,,,,,,
10/06/2010 09:00,,,,,12,(vau),1.5,,,,,,,,,,,,,,,,,,,,,,
11/06/2010 09:00,,,,,6.6,(vau),1.4,,,,,,,,,,,,,,,,,,,,,,
12/06/2010 09:00,,,,,0,(vau),1.3,,,,,,,,,,,,,,,,,,,,,,
13/06/2010 09:00,,,,,0,(vau),1.1,,,,,,,,,,,,,,,,,,,,,,
14/06/2010 09:00,,,,,0,(vau),1,,,,,,,,,,,,,,,,,,,,,,
15/06/2010 09:00,,,,,0,(vau),1.8,,,,,,,,,,,,,,,,,,,,,,
16/06/2010 09:00,,,,,0,(vau),1.3,,,,,,,,,,,,,,,,,,,,,,
17/06/2010 09:00,,,,,0,(vau),1.4,,,,,,,,,,,,,,,,,,,,,,
18/06/2010 09:00,,,,,0,(vau),0.8,,,,,,,,,,,,,,,,,,,,,,
19/06/2010 09:00,,,,,1.1,(vau),0.7,,,,,,,,,,,,,,,,,,,,,,
20/06/2010 09:00,,,,,0,(vau),1.3,,,,,,,,,,,,,,,,,,,,,,
21/06/2010 09:00,,,,,0,(vau),0.7,,,,,,,,,,,,,,,,,,,,,,
22/06/2010 09:00,,,,,0,(vau),0.9,,,,,,,,,,,,,,,,,,,,,,
23/06/2010 09:00,,,,,0,(vau),0.8,,,,,,,,,,,,,,,,,,,,,,
24/06/2010 09:00,,,,,0,(vau),0.7,,,,,,,,,,,,,,,,,,,,,,
25/06/2010 09:00,,,,,0,(vau),0.8,,,,,,,,,,,,,,,,,,,,,,
26/06/2010 09:00,,,,,0.4,(vau),0.7,,,,,,,,,,,,,,,,,,,,,,
27/06/2010 09:00,,,,,6.3,(vau),0.8,,,,,,,,,,,,,,,,,,,,,,
28/06/2010 09:00,,,,,0.1,(vau),0.5,,,,,,,,,,,,,,,,,,,,,,
29/06/2010 09:00,,,,,0,(vau),0.7,,,,,,,,,,,,,,,,,,,,,,
30/06/2010 09:00,,,,,0,(vau),0.8,,,,,,,,,,,,,,,,,,,,,,
01/07/2010 09:00,,,,,0,(vau),0.9,,,,,,,,,,,,,,,,,,,,,,
02/07/2010 09:00,,,,,0,(vau),0.9,,,,,,,,,,,,,,,,,,,,,,
03/07/2010 09:00,,,,,0,(vau),0.9,,,,,,,,,,,,,,,,,,,,,,
04/07/2010 09:00,,,,,0,(vau),1,,,,,,,,,,,,,,,,,,,,,,
05/07/2010 09:00,,,,,0,(vau),0.7,,,,,,,,,,,,,,,,,,,,,,
06/07/2010 09:00,,,,,0,(vau),0.8,,,,,,,,,,,,,,,,,,,,,,
07/07/2010 09:00,,,,,0,(vau),0.6,,,,,,,,,,,,,,,,,,,,,,
08/07/2010 09:00,,,,,0,(vau),0.5,,,,,,,,,,,,,,,,,,,,,,
09/07/2010 09:00,,,,,0,(vau),0.9,,,,,,,,,,,,,,,,,,,,,,
10/07/2010 09:00,,,,,0,(vau),1,,,,,,,,,,,,,,,,,,,,,,
11/07/2010 09:00,,,,,0,(vau),1,,,,,,,,,,,,,,,,,,,,,,
12/07/2010 09:00,,,,,0,(vau),1.3,,,,,,,,,,,,,,,,,,,,,,
13/07/2010 09:00,,,,,0.2,(vau),1.1,,,,,,,,,,,,,,,,,,,,,,
14/07/2010 09:00,,,,,0.5,(vau),1.9,,,,,,,,,,,,,,,,,,,,,,
15/07/2010 09:00,,,,,0,(vau),1.3,,,,,,,,,,,,,,,,,,,,,,
16/07/2010 09:00,,,,,0,(vau),1,,,,,,,,,,,,,,,,,,,,,,
17/07/2010 09:00,,,,,0,(vau),1,,,,,,,,,,,,,,,,,,,,,,
18/07/2010 09:00,,,,,0,(vau),0.8,,,,,,,,,,,,,,,,,,,,,,
19/07/2010 09:00,,,,,0,(vau),1,,,,,,,,,,,,,,,,,,,,,,
20/07/2010 09:00,,,,,0,(vau),0.9,,,,,,,,,,,,,,,,,,,,,,
21/07/2010 09:00,,,,,0,(vau),1.5,,,,,,,,,,,,,,,,,,,,,,
22/07/2010 09:00,,,,,0,(vau),1.2,,,,,,,,,,,,,,,,,,,,,,
23/07/2010 09:00,,,,,0,(vau),1.1,,,,,,,,,,,,,,,,,,,,,,
24/07/2010 09:00,,,,,0,(vau),0.7,,,,,,,,,,,,,,,,,,,,,,
25/07/2010 09:00,,,,,0,(vau),0.8,,,,,,,,,,,,,,,,,,,,,,
26/07/2010 09:00,,,,,0,(vau),0.8,,,,,,,,,,,,,,,,,,,,,,
27/07/2010 09:00,,,,,0,(vau),0.7,,,,,,,,,,,,,,,,,,,,,,
28/07/2010 09:00,,,,,0,(vau),0.7,,,,,,,,,,,,,,,,,,,,,,
29/07/2010 09:00,,,,,0,(vau),0.9,,,,,,,,,,,,,,,,,,,,,,
30/07/2010 09:00,,,,,0,(vau),0.9,,,,,,,,,,,,,,,,,,,,,,
31/07/2010 09:00,,,,,0,(vau),0.8,,,,,,,,,,,,,,,,,,,,,,
01/08/2010 09:00,,,,,0,(vau),0.9,,,,,,,,,,,,,,,,,,,,,,
02/08/2010 09:00,,,,,0,(vau),1.2,,,,,,,,,,,,,,,,,,,,,,
03/08/2010 09:00,,,,,0,(vau),1.1,,,,,,,,,,,,,,,,,,,,,,
04/08/2010 09:00,,,,,0,(vau),0.9,,,,,,,,,,,,,,,,,,,,,,
05/08/2010 09:00,,,,,0,(vau),1.2,,,,,,,,,,,,,,,,,,,,,,
06/08/2010 09:00,,,,,0,(vau),0.9,,,,,,,,,,,,,,,,,,,,,,
07/08/2010 09:00,,,,,0,(vau),0.6,,,,,,,,,,,,,,,,,,,,,,
08/08/2010 09:00,,,,,0,(vau),0.8,,,,,,,,,,,,,,,,,,,,,,
09/08/2010 09:00,,,,,0,(vau),1.1,,,,,,,,,,,,,,,,,,,,,,
10/08/2010 09:00,,,,,0,(vau),1.1,,,,,,,,,,,,,,,,,,,,,,
11/08/2010 09:00,,,,,0,(vau),1.2,,,,,,,,,,,,,,,,,,,,,,
12/08/2010 09:00,,,,,0,(vau),1,,,,,,,,,,,,,,,,,,,,,,
13/08/2010 09:00,,,,,0,(vau),1.3,,,,,,,,,,,,,,,,,,,,,,
14/08/2010 09:00,,,,,0,(vau),1,,,,,,,,,,,,,,,,,,,,,,
15/08/2010 09:00,,,,,0,(vau),0.9,,,,,,,,,,,,,,,,,,,,,,
16/08/2010 09:00,,,,,0,(vau),0.9,,,,,,,,,,,,,,,,,,,,,,
17/08/2010 09:00,,,,,0,(vau),0.8,,,,,,,,,,,,,,,,,,,,,,
18/08/2010 09:00,,,,,0,(vau),0.8,,,,,,,,,,,,,,,,,,,,,,
19/08/2010 09:00,,,,,0,(vau),1,,,,,,,,,,,,,,,,,,,,,,
20/08/2010 09:00,,,,,0,(vau),1,,,,,,,,,,,,,,,,,,,,,,
21/08/2010 09:00,,,,,0,(vau),1,,,,,,,,,,,,,,,,,,,,,,
22/08/2010 09:00,,,,,0,(vau),0.9,,,,,,,,,,,,,,,,,,,,,,
23/08/2010 09:00,,,,,0.6,(vau),1.6,,,,,,,,,,,,,,,,,,,,,,
24/08/2010 09:00,,,,,6.2,(vau),1.4,,,,,,,,,,,,,,,,,,,,,,
25/08/2010 09:00,,,,,0.1,(vau),1,,,,,,,,,,,,,,,,,,,,,,
26/08/2010 09:00,,,,,0,(vau),1.1,,,,,,,,,,,,,,,,,,,,,,
27/08/2010 09:00,,,,,2.3,(vau),1.7,,,,,,,,,,,,,,,,,,,,,,
28/08/2010 09:00,,,,,0,(vau),1,,,,,,,,,,,,,,,,,,,,,,
29/08/2010 09:00,,,,,0,(vau),0.8,,,,,,,,,,,,,,,,,,,,,,
30/08/2010 09:00,,,,,0,(vau),0.8,,,,,,,,,,,,,,,,,,,,,,
31/08/2010 09:00,,,,,0,(vau),0.6,,,,,,,,,,,,,,,,,,,,,,
01/09/2010 09:00,,,,,0,(vau),0.3,,,,,,,,,,,,,,,,,,,,,,
02/09/2010 09:00,,,,,2,(vau),0.5,,,,,,,,,,,,,,,,,,,,,,
03/09/2010 09:00,,,,,0,(vau),0.6,,,,,,,,,,,,,,,,,,,,,,
04/09/2010 09:00,,,,,0,(vau),0.6,,,,,,,,,,,,,,,,,,,,,,
05/09/2010 09:00,,,,,0,(vau),0.5,,,,,,,,,,,,,,,,,,,,,,
06/09/2010 09:00,,,,,0,(vau),0.8,,,,,,,,,,,,,,,,,,,,,,
07/09/2010 09:00,,,,,10,(vau),1.4,,,,,,,,,,,,,,,,,,,,,,
02/10/2014 09:00,,,,,0,(vau),0.3,,,,,,,,,,,,,,,,,,,,,,
03/10/2014 09:00,,,,,0,(vau),0.3,,,,,,,,,,,,,,,,,,,,,,
04/10/2014 09:00,,,,,0,(vau),0,,,,,,,,,,,,,,,,,,,,,,
05/10/2014 09:00,,,,,0,(vau),0,,,,,,,,,,,,,,,,,,,,,,
06/10/2014 09:00,,,,,0,(vau),0.1,,,,,,,,,,,,,,,,,,,,,,
07/10/2014 09:00,,,,,0,(vau),1.3,,,,,,,,,,,,,,,,,,,,,,
08/10/2014 09:00,,,,,0,(vau),1.6,,,,,,,,,,,,,,,,,,,,,,
09/10/2014 09:00,,,,,0,(vau),1.4,,,,,,,,,,,,,,,,,,,,,,
10/10/2014 09:00,,,,,0,(vau),0.3,,,,,,,,,,,,,,,,,,,,,,
11/10/2014 09:00,,,,,0,(vau),0.4,,,,,,,,,,,,,,,,,,,,,,
12/10/2014 09:00,,,,,0,(vau),0.3,,,,,,,,,,,,,,,,,,,,,,
13/10/2014 09:00,,,,,0,(vau),0.4,,,,,,,,,,,,,,,,,,,,,,
14/10/2014 09:00,,,,,0,(vau),0.6,,,,,,,,,,,,,,,,,,,,,,
15/10/2014 09:00,,,,,0,(vau),0.7,,,,,,,,,,,,,,,,,,,,,,
16/10/2014 09:00,,,,,0,(vau),2.3,,,,,,,,,,,,,,,,,,,,,,
17/10/2014 09:00,,,,,0,(vau),2.8,,,,,,,,,,,,,,,,,,,,,,
18/10/2014 09:00,,,,,0,(vau),1.2,,,,,,,,,,,,,,,,,,,,,,
19/10/2014 09:00,,,,,0,(vau),0.7,,,,,,,,,,,,,,,,,,,,,,
20/10/2014 09:00,,,,,0,(vau),0.3,,,,,,,,,,,,,,,,,,,,,,
21/10/2014 09:00,,,,,0,(vau),0.2,,,,,,,,,,,,,,,,,,,,,,
22/10/2014 09:00,,,,,0,(vau),0.3,,,,,,,,,,,,,,,,,,,,,,
23/10/2014 09:00,,,,,0,(vau),0.3,,,,,,,,,,,,,,,,,,,,,,
24/10/2014 09:00,,,,,0,(vau),0.1,,,,,,,,,,,,,,,,,,,,,,
25/10/2014 09:00,,,,,0,(vau),0.2,,,,,,,,,,,,,,,,,,,,,,
26/10/2014 09:00,,,,,0,(vau),0.3,,,,,,,,,,,,,,,,,,,,,,
27/10/2014 09:00,,,,,0,(vau),0.2,,,,,,,,,,,,,,,,,,,,,,
28/10/2014 09:00,,,,,0,(vau),0.3,,,,,,,,,,,,,,,,,,,,,,
29/10/2014 09:00,,,,,0,(vau),0.3,,,,,,,,,,,,,,,,,,,,,,
30/10/2014 09:00,,,,,0,(vau),0.3,,,,,,,,,,,,,,,,,,,,,,
31/10/2014 09:00,,,,,0,(vau),0.5,,,,,,,,,,,,,,,,,,,,,,
01/11/2014 09:00,,,,,0,(vau),0.5,,,,,,,,,,,,,,,,,,,,,,
02/11/2014 09:00,0,(vau),0.7,,0,(vau),0.4,,,,,,,,,,,,,,0.1,(vau),0.4,,,,,,
03/11/2014 09:00,0,(vau),0.1,,0,(vau),1,,,,,,,,,,,,,,9.1,(vau),0.7,,,,,,
04/11/2014 09:00,15.5,(vau),0.9,,0,(vau),2.2,,,,,,,,,,,,,,44.4,(vau),0.8,,,,,,
05/11/2014 09:00,6.6,(vau),0.4,,0,(vau),1.5,,,,,,,,,,,,,,8.7,(vau),0.3,,,,,,
06/11/2014 09:00,0,(vau),0.5,,0,(vau),0.5,,,,,,,,,,,,,,0.4,(vau),0.4,,,,,,
07/11/2014 09:00,3.7,(vau),0.3,,0,(vau),1.8,,,,,,,,,,,,,,6.1,(vau),1.3,,,,,,
08/11/2014 09:00,0.4,(vau),0.3,,0,(vau),1.3,,,,,,,,,,,,,,7.5,(vau),0.9,,,,,,
09/11/2014 09:00,6.6,(vau),0.3,,0,(vau),1.4,,,,,,,,,,,,,,8.6,(vau),0.6,,,,,,
10/11/2014 09:00,2.6,(vau),0.3,,0,(vau),0.6,,,,,,,,,,,,,,9.3,(vau),0.8,,,,,,
11/11/2014 09:00,18.9,(vau),0.3,,0,(vau),1.1,,,,,,,,,,,,,,7.8,(vau),1.7,,,,,,
12/11/2014 09:00,4.9,(vau),0.3,,0,(vau),1.9,,,,,,,,,,,,,,11.2,(vau),0.7,,,,,,
13/11/2014 09:00,3.1,(vau),0.3,,0,(vau),2,,,,,,,,,,,,,,11.2,(vau),1.6,,,,,,
14/11/2014 09:00,13.2,(vau),0.5,,0,(vau),2.2,,,,,,,,,,,,,,10.4,(vau),1.4,,,,,,
15/11/2014 09:00,4.4,(vau),0.2,,0,(vau),1.4,,,,,,,,,,,,,,6.9,(vau),0.9,,,,,,
16/11/2014 09:00,0.5,(vau),0.3,,0,(vau),2.2,,,,,,,,,,,,,,5.8,(vau),0.5,,,,,,
17/11/2014 09:00,0,(vau),0.1,,0,(vau),2.1,,,,,,,,,,,,,,4.4,(vau),0.5,,,,,,
18/11/2014 09:00,0.1,(vau),0,,0,(vau),0.5,,,,,,,,,,,,,,3.5,(vau),0.6,,,,,,
19/11/2014 09:00,2.5,(vau),0.2,,0,(vau),0.4,,,,,,,,,,,,,,3.5,(vau),1,,,,,,
20/11/2014 09:00,48.5,(vau),0.2,,0,(vau),0.9,,,,,,,,,,,,,,7.7,(vau),0.8,,,,,,
21/11/2014 09:00,14.8,(vau),0.1,,0,(vau),0.5,,,,,,,,,,,,,,5.2,(vau),0.9,,,,,,
22/11/2014 09:00,0.4,(vau),0.1,,0,(vau),0.3,,,,,,,,,,,,,,2.7,(vau),0.1,,,,,,
23/11/2014 09:00,1.2,(vau),0.6,,0,(vau),0.1,,,,,,,,,,,,,,,,0.2,,,,,,
24/11/2014 09:00,4,(vau),0.4,,0,(vau),0.1,,,,,,,,,,,,,,0.1,(vau),0.5,,,,,,
25/11/2014 09:00,0,(vau),0.2,,0,(vau),0.2,,,,,,,,,,,,,,0.1,(vau),0.1,,,,,,
26/11/2014 09:00,0,(vau),0.2,,0,(vau),0.6,,,,,,,,,,,,,,0.4,(vau),0.2,,,,,,
27/11/2014 09:00,21.9,(vau),0.2,,0,(vau),0.2,,,,,,,,,,,,,,0,(vau),0.5,,,,,,
28/11/2014 09:00,15.3,(vau),0.2,,0,(vau),1.7,,,,,,,,,,,,,,6.8,(vau),1.4,,,,,,
29/11/2014 09:00,0.5,(vau),0.3,,0,(vau),0.3,,,,,,,,,,,,,,1.2,(vau),0.2,,,,,,
30/11/2014 09:00,0,(vau),1.2,,0,(vau),0.8,,,,,,,,,,,,,,0,(vau),0.6,,,,,,
01/12/2014 09:00,0,(vau),0.5,,0,(vau),1,,,,,,,,,,,,,,0,(vau),1.1,,,,,,
02/12/2014 09:00,0,(vau),1.8,,0,(vau),1,,,,,,,,,,,,,,0,(vau),0.8,,,,,,
03/12/2014 09:00,0,(vau),0.7,,0,(vau),0.8,,,,,,,,,,,,,,0,(vau),1,,,,,,
04/12/2014 09:00,0,(vau),0.3,,0,(vau),0.6,,,,,,,,,,,,,,0,(vau),0.6,,,,,,
05/12/2014 09:00,0.1,(vau),0.4,,0.3,(vau),0.6,,,,,,,,,,,,,,0,(vau),0.5,,,,,,
06/12/2014 09:00,0,(vau),0.1,,0,(vau),0.7,,,,,,,,,,,,,,0,(vau),0.4,,,,,,
07/12/2014 09:00,0,(vau),0.2,,0,(vau),1,,,,,,,,,,,,,,0,(vau),0.7,,,,,,
08/12/2014 09:00,0,(vau),0.5,,0,(vau),0.8,,,,,,,,,,,,,,0,(vau),0.6,,,,,,
09/12/2014 09:00,0,(vau),1.1,,0,(vau),0.8,,,,,,,,,,,,,,0.1,(vau),0.4,,,,,,
10/12/2014 09:00,0,(vau),1.1,,0,(vau),1,,,,,,,,,,,,,,0,(vau),0.6,,,,,,
11/12/2014 09:00,0,(vau),0.7,,0,(vau),0.7,,,,,,,,,,,,,,0,(vau),0.5,,,,,,
12/12/2014 09:00,0,(vau),0,,0.3,(vau),0.4,,,,,,,,,,,,,,0,(vau),0.4,,,,,,
13/12/2014 09:00,14.9,(vau),0.1,,19.7,(vau),1.8,,,,,,,,,,,,,,36,(vau),1.3,,,,,,
14/12/2014 09:00,24.5,(vau),0.3,,4.5,(vau),0.4,,,,,,,,,,,,,,1.1,(vau),0.5,,,,,,
15/12/2014 09:00,0,(vau),1.4,,0,(vau),0.8,,,,,,,,,,,,,,0,(vau),0.5,,,,,,
16/12/2014 09:00,1.9,(vau),1.6,,2.6,(vau),1.3,,,,,,,,,,,,,,3.2,(vau),0.4,,,,,,
17/12/2014 09:00,0.1,(vau),1.8,,0.1,(vau),0.9,,,,,,,,,,,,,,0.1,(vau),0.3,,,,,,
18/12/2014 09:00,0,(vau),2,,0,(vau),0.5,,,,,,,,,,,,,,0,(vau),0.6,,0.2,(vau),0.3,,
19/12/2014 09:00,0,(vau),1.6,,0,(vau),0.3,,,,,,,,,,,,,,0.1,(vau),0.5,,0,(vau),0.3,,
20/12/2014 09:00,0,(vau),0.9,,0,(vau),0.5,,,,,,,,,,,,,,0,(vau),0.3,,0.2,(vau),0.6,,
21/12/2014 09:00,0,(vau),0,,0,(vau),0.5,,,,,,,,,,,,,,0.2,(vau),0.2,,0.1,(vau),1.1,,
22/12/2014 09:00,0,(vau),0.1,,0.1,(vau),0.3,,,,,,,,,,,,,,0.1,(vau),0.2,,0.1,(vau),0.7,,
23/12/2014 09:00,0,(vau),0,,0,(vau),0.6,,,,,,,,,,,,,,0,(vau),0.5,,0.2,(vau),1,,
24/12/2014 09:00,0,(vau),0.1,,0,(vau),0.2,,,,,,,,,,,,,,0,(vau),0.4,,0,(vau),0.6,,
25/12/2014 09:00,0,(vau),0.1,,0,(vau),0.2,,,,,,,,,,,,,,0,(vau),0.1,,0,(vau),0.4,,
26/12/2014 09:00,0,(vau),0.1,,0,(vau),0.6,,,,,,,,,,,,,,0,(vau),0.4,,0.3,(vau),0.5,,
27/12/2014 09:00,0,(vau),0.2,,0,(vau),0.6,,,,,,0,(vau),0,,,,,,0.1,(vau),0.2,,0.1,(vau),0.2,,
28/12/2014 09:00,0,(vau),0.9,,0.7,(vau),2.5,,,,,,,,,,,,,,3.4,(vau),0.4,,2.9,(vau),1.2,,
29/12/2014 09:00,0.7,(vau),0.8,,0.3,(vau),0.7,,,,,,,,,,,,,,0.1,(vau),0.7,,0.1,(vau),2.2,,
30/12/2014 09:00,0,(vau),0.1,,0,(vau),0.8,,,,,,0,(vau),0,,,,,,0,(vau),1.4,,0,(vau),2,,
31/12/2014 09:00,0,(vau),0.1,,0,(vau),0.7,,,,,,0,(vau),0,,,,,,0,(vau),0.3,,0,(vau),0.8,,
01/01/2015 09:00,0,(vau),0,,0,(vau),0.6,,,,,,0,(vau),0,,,,,,0,(vau),0.2,,0,(vau),0.2,,
02/01/2015 09:00,0,(vau),0,,0,(vau),0.4,,,,,,0,(vau),0,,,,,,0,(vau),0.2,,0.1,(vau),0.4,,
03/01/2015 09:00,0,(vau),0.1,,0,(vau),0.3,,,,,,0,(vau),0,,,,,,0,(vau),0.2,,0.1,(vau),0.2,,
04/01/2015 09:00,0,(vau),0,,0,(vau),0.4,,,,,,0,(vau),0,,,,,,0,(vau),0.2,,0.1,(vau),0.1,,
05/01/2015 09:00,0,(vau),0,,0,(vau),0.5,,,,,,0,(vau),0,,,,,,0.1,(vau),0.2,,0.1,(vau),0.2,,
06/01/2015 09:00,0,(vau),0,,0,(vau),0.6,,,,,,0,(vau),0,,,,,,0,(vau),0.2,,0.1,(vau),0.1,,
07/01/2015 09:00,0,(vau),0.1,,0,(vau),0.6,,,,,,,,,,,,,,0,(vau),0.2,,0.2,(vau),0.4,,
08/01/2015 09:00,0,(vau),0,,0,(vau),0.6,,,,,,,,,,,,,,0,(vau),0.2,,0.2,(vau),0.5,,
09/01/2015 09:00,0,(vau),0.1,,0,(vau),0.6,,,,,,,,,,,,,,0.1,(vau),0.2,,0.1,(vau),0.6,,
10/01/2015 09:00,0,(vau),0.1,,0,(vau),0.5,,0.1,(vau),0.5,,,,,,,,,,0.1,(vau),0.2,,0,(vau),0.5,,
11/01/2015 09:00,0,(vau),0,,0,(vau),0.6,,0,(vau),0.2,,,,,,,,,,0,(vau),0.2,,0,(vau),0.2,,
12/01/2015 09:00,0,(vau),0.1,,0,(vau),0.7,,0.1,(vau),0.4,,,,,,,,,,0.1,(vau),0.2,,0,(vau),0.5,,
13/01/2015 09:00,0,(vau),0,,0,(vau),1.4,,0,(vau),0.3,,0,(vau),0,,,,,,0,(vau),1,,0.1,(vau),0.8,,
14/01/2015 09:00,0.1,(vau),0,,10.5,(vau),1.1,,0.1,(vau),0.3,,3.2,(vau),0,,,,,,14.3,(vau),1,,0.4,(vau),0.2,,
15/01/2015 09:00,0.5,(vau),0,,2.3,(vau),2.5,,0.1,(vau),0.1,,0.8,(vau),0,,,,,,5.4,(vau),1.6,,0.8,(vau),0.4,,
16/01/2015 09:00,9.3,(vau),0.6,,29.9,(vau),2.1,,13.4,(vau),1.2,,17.2,(vau),0,,,,,,44.1,(vau),1,,22.5,(vau),0.9,,
17/01/2015 09:00,1.6,(vau),0.3,,4,(vau),0.4,,1.4,(vau),0.8,,3.4,(vau),0,,,,,,2.4,(vau),0.3,,4.5,(vau),0.2,,
18/01/2015 09:00,23.6,(vau),0.2,,9.3,(vau),0.7,,39.1,(vau),1.3,,3.3,(vau),0,,,,,,11,(vau),1.9,,14.8,(vau),1.1,,
19/01/2015 09:00,0.8,(vau),2,,5.8,(vau),2.9,,0.6,(vau),2,,5.2,(vau),0,,,,,,3.5,(vau),1.1,,2.9,(vau),2.2,,
20/01/2015 09:00,3,(vau),1.4,,1.3,(vau),0.5,,2.2,(vau),1.2,,0,(vau),0,,,,,,10.2,(vau),0.7,,1.8,(vau),0.9,,
21/01/2015 09:00,2.2,(vau),0.6,,3,(vau),1.7,,0.5,(vau),1,,2.1,(vau),0,,,,,,2.7,(vau),0.7,,0.1,(vau),0.7,,
22/01/2015 09:00,8.7,(vau),1.3,,1.3,(vau),4.5,,0.2,(vau),1.3,,0.6,(vau),0,,,,,,4.1,(vau),2.1,,2.4,(vau),2.7,,
23/01/2015 09:00,4.4,(vau),0.8,,0.3,(vau),1.4,,0,(vau),1,,0.7,(vau),0,,,,,,1.5,(vau),0.3,,0.2,(vau),1,,
24/01/2015 09:00,0.1,(vau),0.9,,0,(vau),0.8,,0.1,(vau),0.5,,0,(vau),0,,,,,,0.1,(vau),0.2,,0,(vau),0.6,,
25/01/2015 09:00,0,(vau),0.3,,0,(vau),0.7,,0,(vau),0.4,,0.1,(vau),0,,,,,,0,(vau),0.5,,0.1,(vau),1.2,,
26/01/2015 09:00,0,(vau),0.5,,0,(vau),0.8,,0,(vau),0.4,,0.1,(vau),0,,,,,,0,(vau),0.2,,0.1,(vau),0.4,,
