SNIRH - SISTEMA NACIONAL DE INFORMAÇÃO DE RECURSOS HÍDRICOS

DATA,MUGE (19E/01UG),,MUGE (19E/01UG),,MURES ASSECA (TERRUGEM) (20M/04G),,MURES ASSECA (TERRUGEM) (20M/04G),,MURÇA (05M/03U),,MURÇA (05M/03U),,MÉRTOLA (28L/01UG),,MÉRTOLA (28L/01UG),,NISA (16L/03UG),,NISA (16L/03UG),,NOGUEIRA (03E/02UG),,NOGUEIRA (03E/02UG),,ODEMIRA (28F/01UG),,ODEMIRA (28F/01UG),,
,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,
06/10/2014 09:00,,,,,,,,,,,,,,,,,0.2,(vau),1.9,,,,,,,,,,
07/10/2014 09:00,,,,,,,,,,,,,,,,,0.8,(vau),2.3,,,,,,,,,,
08/10/2014 09:00,,,,,,,,,,,,,,,,,2.4,(vau),4,,,,,,,,,,
09/10/2014 09:00,,,,,,,,,,,,,,,,,10.5,(vau),4.2,,,,,,,,,,
10/10/2014 09:00,,,,,,,,,,,,,,,,,1.8,(vau),1,,,,,,,,,,
11/10/2014 09:00,,,,,,,,,,,,,,,,,0.8,(vau),0.8,,,,,,,,,,
12/10/2014 09:00,,,,,,,,,,,,,,,,,0.6,(vau),3,,,,,,,,,,
13/10/2014 09:00,,,,,,,,,,,,,,,,,0.7,(vau),5.4,,,,,,,,,,
14/10/2014 09:00,,,,,,,,,,,,,,,,,0.6,(vau),3,,,,,,,,,,
15/10/2014 09:00,,,,,,,,,,,,,,,,,0.4,(vau),3.2,,,,,,,,,,
16/10/2014 09:00,,,,,,,,,,,,,,,,,0.4,(vau),6.2,,,,,,,,,,
17/10/2014 09:00,,,,,,,,,,,,,,,,,0.2,(vau),4.3,,,,,,,,,,
18/10/2014 09:00,,,,,,,,,,,,,,,,,0.2,(vau),2.3,,,,,,,,,,
19/10/2014 09:00,,,,,,,,,,,,,,,,,0.2,(vau),2.2,,,,,,,,,,
20/10/2014 09:00,,,,,,,,,,,,,,,,,0.1,(vau),2.7,,,,,,,,,,
21/10/2014 09:00,,,,,,,,,,,,,,,,,0.1,(vau),1.8,,,,,,,,,,
22/10/2014 09:00,,,,,,,,,,,,,,,,,0.1,(vau),1.1,,,,,,,,,,
23/10/2014 09:00,,,,,,,,,,,,,,,,,0,(vau),1.6,,,,,,,,,,
24/10/2014 09:00,,,,,,,,,,,,,,,,,0,(vau),1.6,,,,,,,,,,
25/10/2014 09:00,,,,,,,,,,,,,,,,,0,(vau),1.9,,,,,,,,,,
26/10/2014 09:00,,,,,,,,,,,,,,,,,0,(vau),1.5,,,,,,,,,,
27/10/2014 09:00,,,,,,,,,,,,,,,,,0,(vau),1,,,,,,,,,,
28/10/2014 09:00,,,,,,,,,,,,,,,,,0,(vau),1.2,,,,,,,,,,
29/10/2014 09:00,,,,,,,,,,,,,,,,,0,(vau),2.3,,,,,,,,,,
30/10/2014 09:00,,,,,,,,,,,,,,,,,0,(vau),1.9,,,,,,,,,,
31/10/2014 09:00,,,,,,,,,,,,,,,,,0,(vau),1.8,,,,,,,,,,
01/11/2014 09:00,,,,,,,,,,,,,,,,,0,(vau),1.1,,,,,,,,,,
02/11/2014 09:00,0,(vau),0.2,,,,,,,,,,,,,,0,(vau),0.3,,,,,,,,,,
03/11/2014 09:00,0,(vau),0.4,,,,,,,,,,,,,,0,(vau),2.1,,,,,,,,,,
04/11/2014 09:00,0,(vau),1.1,,,,,,,,,,,,,,0,(vau),4.7,,,,,,,,,,
05/11/2014 09:00,0,(vau),0.3,,,,,,,,,,,,,,0,(vau),1.9,,,,,,,,,,
06/11/2014 09:00,0,(vau),0.3,,,,,,,,,,,,,,0,(vau),1.6,,,,,,,,,,
07/11/2014 09:00,0,(vau),0.6,,,,,,,,,,,,,,0,(vau),3.6,,,,,,,,,,
08/11/2014 09:00,0,(vau),0.3,,,,,,,,,,,,,,0,(vau),1.4,,,,,,,,,,
09/11/2014 09:00,0,(vau),0.4,,,,,,,,,,,,,,0,(vau),2.4,,,,,,,,,,
10/11/2014 09:00,0,(vau),0.2,,,,,,,,,,,,,,0,(vau),0.9,,,,,,,,,,
11/11/2014 09:00,0,(vau),0.9,,,,,,,,,,,,,,0.1,(vau),3.3,,,,,,,,,,
12/11/2014 09:00,0,(vau),0.6,,,,,,,,,,,,,,0,(vau),3.5,,,,,,,,,,
13/11/2014 09:00,0,(vau),1.1,,,,,,,,,,,,,,0,(vau),4.5,,,,,,,,,,
14/11/2014 09:00,0,(vau),1.1,,,,,,,,,,,,,,0,(vau),5.2,,,,,,,,,,
15/11/2014 09:00,0,(vau),0.4,,,,,,,,,,,,,,0,(vau),2.8,,,,,,,,,,
16/11/2014 09:00,0,(vau),0.4,,,,,,,,,,,,,,0.1,(vau),3.4,,,,,,,,,,
17/11/2014 09:00,0,(vau),0.1,,,,,,,,,,,,,,0,(vau),1.3,,,,,,,,,,
18/11/2014 09:00,0,(vau),0.1,,,,,,,,,,,,,,0,(vau),0.6,,,,,,,,,,
19/11/2014 09:00,0,(vau),0.4,,,,,,,,,,,,,,0,(vau),2.6,,,,,,,,,,
20/11/2014 09:00,0,(vau),0.6,,,,,,,,,,,,,,0,(vau),3.2,,,,,,,,,,
21/11/2014 09:00,0,(vau),0.3,,,,,,,,,,,,,,0.1,(vau),2.2,,,,,,,,,,
22/11/2014 09:00,0,(vau),0.1,,,,,,,,,,,,,,0,(vau),2.6,,,,,,,,,,
23/11/2014 09:00,0,(vau),0.4,,,,,,,,,,,,,,0,(vau),1.9,,,,,,,,,,
24/11/2014 09:00,0,(vau),0.2,,,,,,,,,,,,,,0,(vau),1.2,,,,,,,,,,
25/11/2014 09:00,0,(vau),0.2,,,,,,,,,,,,,,0,(vau),1,,,,,,,,,,
26/11/2014 09:00,0,(vau),0.2,,,,,,,,,,,,,,0,(vau),1.2,,,,,,,,,,
27/11/2014 09:00,0,(vau),0.4,,,,,,,,,,,,,,0,(vau),1.8,,,,,,,,,,
28/11/2014 09:00,0,(vau),0.8,,,,,,,,,,,,,,0,(vau),4,,6.2,(vau),1.6,,,,,,
29/11/2014 09:00,0,(vau),0.6,,,,,,,,,,,,,,0,(vau),2,,1.7,(vau),0,,,,,,
30/11/2014 09:00,0,(vau),0.3,,,,,,,,,,,,,,0.1,(vau),1.4,,0,(vau),0.4,,,,,,
01/12/2014 09:00,0,(vau),0,,,,,,,,,,,,,,0,(vau),1.8,,0,(vau),0.5,,,,,,
02/12/2014 09:00,0,(vau),0.6,,,,,,,,,,,,,,0,(vau),1.5,,0,(vau),1.5,,,,,,
03/12/2014 09:00,0,(vau),0.1,,,,,,,,,,,,,,0,(vau),1.1,,0,(vau),0.5,,,,,,
04/12/2014 09:00,0,(vau),0.2,,,,,,,,,,,,,,0,(vau),1.2,,0,(vau),0.2,,,,,,
05/12/2014 09:00,0,(vau),0.2,,,,,,,,,,,,,,0,(vau),1.4,,0,(vau),0.1,,,,,,
06/12/2014 09:00,0,(vau),0.1,,,,,,,,,,,,,,0,(vau),1.1,,0,(vau),0.4,,,,,,
07/12/2014 09:00,0,(vau),0.1,,,,,,,,,,,,,,0,(vau),1.1,,0,(vau),0.4,,,,,,
08/12/2014 09:00,0,(vau),0.1,,,,,,,,,,,,,,0,(vau),1.6,,0,(vau),0.2,,,,,,
09/12/2014 09:00,0,(vau),0.2,,,,,,,,,,,,,,0,(vau),1.1,,0,(vau),0.1,,,,,,
10/12/2014 09:00,0,(vau),0.4,,,,,,,,,,,,,,0,(vau),1.4,,0,(vau),0.1,,,,,,
11/12/2014 09:00,0,(vau),0,,0,(vau),0.3,,,,,,,,,,0,(vau),0.8,,0,(vau),0.1,,,,,,
12/12/2014 09:00,0,(vau),0,,0.3,(vau),0.2,,,,,,,,,,0,(vau),1.3,,0.6,(vau),0.4,,,,,,
13/12/2014 09:00,0,(vau),0.6,,0.1,(vau),0.7,,,,,,,,,,,,,,30,(vau),2,,,,,,
14/12/2014 09:00,0,(vau),0.7,,9.1,(vau),1,,,,,,,,,,,,,,1.5,(vau),1.1,,,,,,
15/12/2014 09:00,0,(vau),0.7,,3.9,(vau),1.5,,,,,,,,,,,,,,0,(vau),1.4,,,,,,
16/12/2014 09:00,0,(vau),0.7,,0.5,(vau),1.9,,,,,,,,,,,,,,5.7,(vau),0.1,,,,,,
17/12/2014 09:00,0,(vau),0.7,,0.3,(vau),1.7,,,,,,,,,,,,,,0.4,(vau),0.5,,,,,,
18/12/2014 09:00,0,(vau),0.5,,0.2,(vau),0.7,,,,,,,,,,,,,,0,(vau),0.4,,,,,,
19/12/2014 09:00,0,(vau),0.3,,0.1,(vau),0.5,,,,,,,,,,,,,,0.3,(vau),0.2,,,,,,
20/12/2014 09:00,0,(vau),0.2,,0,(vau),0.6,,,,,,,,,,,,,,0,(vau),0.1,,,,,,
21/12/2014 09:00,0,(vau),0.2,,0.2,(vau),0.4,,,,,,,,,,,,,,0.3,(vau),0.1,,,,,,
22/12/2014 09:00,0,(vau),0.2,,0.1,(vau),0.7,,,,,,,,,,,,,,0.3,(vau),0.1,,,,,,
23/12/2014 09:00,0,(vau),0,,0.2,(vau),0.3,,,,,,,,,,,,,,0,(vau),0.3,,,,,,
24/12/2014 09:00,0,(vau),0.1,,0.1,(vau),0.1,,,,,,,,,,,,,,0,(vau),0,,,,,,
25/12/2014 09:00,0,(vau),0.1,,0.3,(vau),0.2,,,,,,,,,,,,,,0,(vau),0,,,,,,
26/12/2014 09:00,0,(vau),0.2,,0,(vau),1,,,,,,,,,,,,,,0,(vau),0.1,,,,,,
27/12/2014 09:00,0,(vau),0,,0.2,(vau),0.3,,,,,,,,,,,,,,0.1,(vau),0,,,,,,
28/12/2014 09:00,0,(vau),0.1,,0.2,(vau),1.7,,,,,,,,,,,,,,5.6,(vau),0.4,,,,,,
29/12/2014 09:00,0,(vau),0.5,,0,(vau),2.6,,,,,,,,,,,,,,0,(vau),0.3,,,,,,
30/12/2014 09:00,0.1,(vau),0.4,,0,(vau),1.6,,,,,,,,,,,,,,0,(vau),0,,,,,,
31/12/2014 09:00,0.3,(vau),0.1,,0,(vau),0.7,,,,,,,,,,,,,,0,(vau),0,,,,,,
01/01/2015 09:00,0.3,(vau),0.1,,0,(vau),0.2,,,,,,,,,,,,,,0,(vau),0,,,,,,
02/01/2015 09:00,0.4,(vau),0.1,,0,(vau),0.2,,,,,,,,,,0,(vau),1.6,,0,(vau),0,,,,,,
03/01/2015 09:00,0.4,(vau),0.1,,0,(vau),0.2,,,,,,,,,,0,(vau),2,,0,(vau),0,,,,,,
04/01/2015 09:00,0.2,(vau),0.1,,0,(vau),0.2,,,,,,,,,,0,(vau),1.6,,0.3,(vau),0,,,,,,
05/01/2015 09:00,0.3,(vau),0,,0,(vau),0.2,,,,,,,,,,0,(vau),1.5,,0,(vau),0,,,,,,
06/01/2015 09:00,0.3,(vau),0,,0.3,(vau),0.2,,,,,,,,,,0.2,(vau),1.1,,0,(vau),0.3,,,,,,
07/01/2015 09:00,0.2,(vau),0.1,,0.4,(vau),0.5,,,,,,,,,,0.2,(vau),1,,0.2,(vau),0.1,,,,,,
08/01/2015 09:00,0.1,(vau),0,,0.1,(vau),0.2,,,,,,,,,,0.2,(vau),1.8,,0.2,(vau),0,,,,,,
09/01/2015 09:00,0,(vau),0.1,,0.2,(vau),0.3,,,,,,,,,,0,(vau),2.3,,0.1,(vau),0.1,,,,,,
10/01/2015 09:00,0.4,(vau),0.2,,0,(vau),0.6,,,,,,,,,,0,(vau),2.3,,0.3,(vau),0.1,,,,,,
11/01/2015 09:00,0,(vau),0.1,,0,(vau),0.3,,,,,,,,,,0,(vau),1,,0.2,(vau),0,,,,,,
12/01/2015 09:00,0,(vau),0,,0,(vau),0.4,,,,,,,,,,0,(vau),1.7,,0.1,(vau),0,,,,,,
13/01/2015 09:00,0,(vau),0,,0,(vau),0.2,,,,,,,,,,0,(vau),1.6,,0.2,(vau),0.4,,,,,,
14/01/2015 09:00,0.1,(vau),0.1,,0.1,(vau),0.3,,,,,,,,,,0.1,(vau),0.7,,21.1,(vau),0.3,,,,,,
15/01/2015 09:00,0,(vau),0.3,,0,(vau),0.2,,,,,,,,,,0,(vau),1.7,,1.1,(vau),1.4,,,,,,
16/01/2015 09:00,0.1,(vau),0.9,,9.4,(vau),2.1,,,,,,,,,,11.3,(vau),4.3,,38.7,(vau),0.4,,,,,,
17/01/2015 09:00,0,(vau),0.3,,1.3,(vau),0.9,,,,,,,,,,3.2,(vau),1,,3.4,(vau),0,,,,,,
18/01/2015 09:00,0,(vau),0.7,,14.7,(vau),0.8,,,,,,,,,,17.7,(vau),2.3,,10.9,(vau),0.2,,,,,,
19/01/2015 09:00,0,(vau),1.6,,2.1,(vau),2,,,,,,,,,,0.8,(vau),1.9,,5.2,(vau),1,,,,,,
20/01/2015 09:00,0,(vau),0.8,,0.8,(vau),1.7,,,,,,,,,,1,(vau),1.9,,11.7,(vau),0.1,,,,,,
21/01/2015 09:00,0.3,(vau),0.4,,0.2,(vau),1.2,,,,,,,,,,0,(vau),1.4,,7,(vau),0.1,,,,,,
22/01/2015 09:00,4.1,(vau),0.7,,0.9,(vau),3.1,,,,,,,,,,0.4,(vau),2.7,,3,(vau),0.1,,,,,,
23/01/2015 09:00,0.2,(vau),0.2,,0.1,(vau),2.2,,,,,,,,,,0,(vau),1.9,,3.3,(vau),0,,,,,,
24/01/2015 09:00,0,(vau),0.3,,0,(vau),0.8,,,,,,,,,,0,(vau),0.8,,0,(vau),0,,,,,,
25/01/2015 09:00,0.1,(vau),0.2,,0,(vau),0.9,,,,,,,,,,0,(vau),1.7,,0.1,(vau),0,,,,,,
26/01/2015 09:00,0.2,(vau),0.2,,0,(vau),1,,,,,,,,,,0,(vau),1.9,,0,(vau),0,,,,,,
27/01/2015 09:00,0.1,(vau),0.2,,0,(vau),0.8,,,,,,,,,,0,(vau),1.6,,0,(vau),0.1,,,,,,
28/01/2015 09:00,0.2,(vau),0.2,,0.1,(vau),0.8,,,,,,,,,,0,(vau),1.1,,0,(vau),0.2,,,,,,
29/01/2015 09:00,0.2,(vau),0.7,,0,(vau),1.8,,,,,,,,,,0.2,(vau),1.3,,2.7,(vau),0,,,,,,
30/01/2015 09:00,3.3,(vau),0.8,,0.7,(vau),2.7,,,,,,,,,,2.2,(vau),4.1,,50.7,(vau),2.3,,,,,,
31/01/2015 09:00,2.7,(vau),1.7,,1.8,(vau),4,,,,,,,,,,6.1,(vau),6.1,,50.8,(vau),2.9,,,,,,
01/02/2015 09:00,1,(vau),0.8,,0.6,(vau),3.5,,,,,,,,,,0.4,(vau),2.7,,7.6,(vau),0.3,,,,,,
02/02/2015 09:00,0.1,(vau),0.5,,0.5,(vau),1.6,,,,,,0,(vau),0.3,,0.2,(vau),2.2,,22.5,(vau),0.4,,,,,,
03/02/2015 09:00,5.2,(vau),1,,0.7,(vau),2.3,,,,,,1.8,(vau),0.5,,2.2,(vau),4,,13.1,(vau),1.1,,,,,,
04/02/2015 09:00,1.2,(vau),0.9,,1.6,(vau),3.1,,,,,,0.6,(vau),0.8,,0.5,(vau),3.2,,5.4,(vau),0.5,,,,,,
05/02/2015 09:00,0,(vau),1.1,,0,(vau),2.5,,,,,,0,(vau),0.8,,0,(vau),1.6,,0,(vau),0,,,,,,
06/02/2015 09:00,0,(vau),0.5,,0,(vau),1.3,,,,,,0,(vau),0.6,,0,(vau),0.5,,0,(vau),0,,,,,,
07/02/2015 09:00,2.1,(vau),0.2,,1.6,(vau),0.8,,,,,,0.4,(vau),0.3,,0,(vau),1.1,,0,(vau),0.8,,,,,,
08/02/2015 09:00,0.2,(vau),0.3,,0.2,(vau),1.7,,,,,,0,(vau),0.1,,0,(vau),1.9,,0,(vau),0.1,,,,,,
09/02/2015 09:00,0,(vau),0.7,,0,(vau),1.9,,,,,,0,(vau),0.3,,0,(vau),2.9,,0,(vau),0.3,,,,,,
10/02/2015 09:00,0,(vau),0.4,,0,(vau),2.8,,,,,,0.1,(vau),0.4,,0,(vau),2.8,,0,(vau),1.1,,,,,,
11/02/2015 09:00,1,(vau),0.2,,0.3,(vau),1.3,,,,,,0.3,(vau),0.2,,0.2,(vau),2.2,,0,(vau),0.3,,,,,,
12/02/2015 09:00,0.1,(vau),0.2,,0,(vau),0.4,,,,,,0,(vau),0.2,,0.5,(vau),1.8,,0.9,(vau),0,,,,,,
13/02/2015 09:00,0.1,(vau),0.1,,0.1,(vau),0.3,,,,,,0,(vau),0.2,,0.2,(vau),1.5,,0,(vau),0.4,,,,,,
14/02/2015 09:00,1.1,(vau),0.3,,0,(vau),1.4,,,,,,0.2,(vau),0.2,,1.2,(vau),3.1,,9.1,(vau),0.6,,,,,,
15/02/2015 09:00,4.7,(vau),0.9,,1.4,(vau),2.3,,,,,,0.5,(vau),0.8,,3.3,(vau),4.1,,21.1,(vau),2.2,,,,,,
16/02/2015 09:00,0,(vau),0.4,,0.2,(vau),2.2,,,,,,0,(vau),0.6,,0.2,(vau),1.4,,0.4,(vau),0.4,,,,,,
17/02/2015 09:00,0,(vau),1.4,,0,(vau),3.1,,,,,,0,(vau),0.9,,0.1,(vau),3.3,,1.5,(vau),1.2,,,,,,
18/02/2015 09:00,0,(vau),1.5,,0,(vau),4,,,,,,0,(vau),1.1,,0,(vau),5,,0,(vau),0.5,,,,,,
19/02/2015 09:00,0,(vau),0.7,,0,(vau),3,,,,,,0,(vau),0.4,,0,(vau),2.9,,0,(vau),0.5,,,,,,
20/02/2015 09:00,0,(vau),0.3,,0,(vau),1.3,,,,,,0.1,(vau),0.3,,0,(vau),1.8,,0.4,(vau),0,,,,,,
21/02/2015 09:00,1.4,(vau),0.1,,0.9,(vau),0.9,,,,,,1.3,(vau),0.3,,0.3,(vau),2,,38.2,(vau),0.5,,,,,,
22/02/2015 09:00,0,(vau),1,,0,(vau),3.2,,,,,,0,(vau),0.8,,0,(vau),2.4,,0,(vau),0.6,,,,,,
23/02/2015 09:00,0,(vau),0.4,,0,(vau),2.5,,,,,,0,(vau),0.6,,0.2,(vau),2.5,,17.4,(vau),0.1,,,,,,
24/02/2015 09:00,0.7,(vau),0.4,,0.1,(vau),2,,,,,,0.2,(vau),0.6,,0.7,(vau),2.9,,7.6,(vau),0.9,,,,,,
25/02/2015 09:00,0,(vau),0.6,,0,(vau),2.5,,,,,,0,(vau),0.8,,0,(vau),2.2,,2.4,(vau),0.5,,,,,,
26/02/2015 09:00,0,(vau),0.7,,0,(vau),2.3,,,,,,0,(vau),0.7,,0,(vau),1.6,,2.3,(vau),0.3,,,,,,
27/02/2015 09:00,0,(vau),0.8,,0,(vau),3.1,,,,,,0,(vau),0.7,,0,(vau),1.8,,2.4,(vau),0.5,,,,,,
28/02/2015 09:00,0,(vau),0.7,,0,(vau),2.7,,,,,,0,(vau),0.8,,0,(vau),1.7,,7.8,(vau),0.7,,,,,,
01/03/2015 09:00,0.1,(vau),0.5,,0,(vau),2.9,,,,,,0,(vau),0.6,,0,(vau),2,,10.1,(vau),0,,,,,,
02/03/2015 09:00,0,(vau),0.1,,0.2,(vau),2,,,,,,0,(vau),0.5,,0,(vau),2.8,,41.1,(vau),0.1,,,,,,
03/03/2015 09:00,0,(vau),0.1,,0.2,(vau),0.9,,,,,,0,(vau),0.5,,0.1,(vau),1.1,,30.5,(vau),0.5,,,,,,
04/03/2015 09:00,0.2,(vau),0.3,,0.2,(vau),0.9,,,,,,0,(vau),0.3,,0.1,(vau),0.9,,11.4,(vau),0.7,,,,,,
05/03/2015 09:00,0,(vau),1,,0,(vau),2.8,,,,,,0,(vau),0.3,,0,(vau),3.8,,0,(vau),0.1,,,,,,
06/03/2015 09:00,0,(vau),0.4,,0,(vau),1.7,,,,,,0,(vau),0.6,,0,(vau),2.8,,0,(vau),0,,,,,,
07/03/2015 09:00,0,(vau),0.3,,0,(vau),1.2,,,,,,0,(vau),0.4,,0,(vau),2.3,,0,(vau),0,,,,,,
08/03/2015 09:00,0,(vau),0.1,,0,(vau),0.8,,,,,,0,(vau),0.3,,0,(vau),1.5,,0,(vau),0,,,,,,
09/03/2015 09:00,0,(vau),0.3,,0,(vau),0.7,,,,,,0,(vau),0.4,,0,(vau),1.7,,0,(vau),0.1,,,,,,
10/03/2015 09:00,0.1,(vau),0.2,,0,(vau),0.5,,,,,,0,(vau),0.2,,0,(vau),1.1,,0.1,(vau),0.1,,,,,,
11/03/2015 09:00,0.2,(vau),0.2,,0,(vau),0.6,,,,,,0,(vau),0.2,,0.2,(vau),1.3,,0,(vau),0.3,,,,,,
12/03/2015 09:00,0.2,(vau),0.2,,0,(vau),0.7,,,,,,0,(vau),0.2,,0.1,(vau),1.7,,0,(vau),0,,,,,,
13/03/2015 09:00,0,(vau),0.6,,0.1,(vau),1.6,,,,,,0,(vau),0.6,,0.1,(vau),1.8,,0,(vau),0.6,,,,,,
14/03/2015 09:00,0,(vau),0.7,,0,(vau),1.5,,,,,,0,(vau),0.5,,0,(vau),3.3,,0,(vau),0.6,,,,,,
15/03/2015 09:00,0,(vau),0.5,,0,(vau),1.8,,,,,,0,(vau),0.6,,0,(vau),2.5,,0,(vau),0.4,,,,,,
16/03/2015 09:00,0,(vau),0.2,,0,(vau),0.6,,,,,,0,(vau),0.4,,0,(vau),2,,0,(vau),0.2,,,,,,
17/03/2015 09:00,4,(vau),0.4,,0.4,(vau),0.7,,,,,,0,(vau),0.6,,0,(vau),2.4,,0,(vau),0.2,,,,,,
18/03/2015 09:00,11.8,(vau),0.3,,6.9,(vau),1.2,,,,,,0,(vau),0.1,,5.7,(vau),1.8,,0,(vau),0,,,,,,
19/03/2015 09:00,0,(vau),0.6,,0,(vau),1.7,,,,,,3.1,(vau),0.3,,0.6,(vau),2.1,,0,(vau),0,,,,,,
20/03/2015 09:00,0,(vau),1.2,,0.2,(vau),2.6,,,,,,0,(vau),0.1,,0.1,(vau),3.3,,0,(vau),0,,,,,,
21/03/2015 09:00,0.2,(vau),0.7,,0,(vau),1.9,,,,,,0,(vau),0.1,,0,(vau),3,,0,(vau),0.1,,,,,,
22/03/2015 09:00,0,(vau),0.3,,2.4,(vau),0.6,,,,,,0.6,(vau),0.2,,0,(vau),2.4,,0,(vau),0,,,,,,
23/03/2015 09:00,0,(vau),0.5,,0,(vau),1.1,,,,,,0.1,(vau),0.1,,0,(vau),2.2,,0,(vau),0.1,,,,,,
24/03/2015 09:00,0.2,(vau),1.8,,1,(vau),3,,,,,,0.1,(vau),0.8,,4.7,(vau),3.5,,0.2,(vau),0.6,,,,,,
25/03/2015 09:00,0,(vau),1.9,,0.4,(vau),2.3,,,,,,0,(vau),0.8,,,,,,0,(vau),0.3,,,,,,
26/03/2015 09:00,0,(vau),1.5,,0,(vau),2.7,,,,,,0,(vau),0.8,,,,,,3.5,(vau),0.3,,,,,,
27/03/2015 09:00,0,(vau),0.7,,0,(vau),2.8,,,,,,0,(vau),0.7,,,,,,7.5,(vau),0.1,,,,,,
28/03/2015 09:00,0.1,(vau),0.6,,0.1,(vau),1.6,,,,,,0,(vau),0.3,,,,,,0,(vau),0.2,,,,,,
29/03/2015 09:00,0.1,(vau),0.6,,0,(vau),1.9,,,,,,0,(vau),0.4,,,,,,0.2,(vau),0.2,,,,,,
30/03/2015 09:00,0,(vau),0.9,,0,(vau),2.1,,,,,,0,(vau),0.6,,,,,,0.1,(vau),0.1,,,,,,
31/03/2015 09:00,0.1,(vau),0.8,,0,(vau),1.6,,,,,,0,(vau),0.6,,,,,,0.1,(vau),0.5,,,,,,
01/04/2015 09:00,0.1,(vau),0.7,,0,(vau),1.3,,,,,,0,(vau),0.4,,,,,,0,(vau),0.7,,,,,,
02/04/2015 09:00,0,(vau),0.5,,0,(vau),1.5,,,,,,0,(vau),0.2,,,,,,0,(vau),0,,,,,,
03/04/2015 09:00,0,(vau),0.2,,0,(vau),1,,,,,,0,(vau),0.2,,,,,,0,(vau),0,,,,,,
04/04/2015 09:00,0,(vau),0.1,,0,(vau),0.7,,,,,,0,(vau),0.1,,,,,,0,(vau),0,,,,,,
05/04/2015 09:00,0,(vau),0.1,,0,(vau),0.7,,,,,,0,(vau),0.3,,,,,,0,(vau),0,,,,,,
06/04/2015 09:00,0,(vau),0.4,,0.7,(vau),0.7,,,,,,1.4,(vau),0.6,,,,,,0,(vau),0,,,,,,
07/04/2015 09:00,5.1,(vau),0.2,,0.1,(vau),1.1,,,,,,5.4,(vau),0.1,,,,,,0,(vau),0,,,,,,
08/04/2015 09:00,0,(vau),0.6,,0,(vau),2.1,,,,,,0.2,(vau),0.6,,,,,,0,(vau),0.1,,,,,,
09/04/2015 09:00,14.1,(vau),0.5,,10.8,(vau),1.4,,,,,,39.9,(vau),0.4,,,,,,4.2,(vau),0,,,,,,
10/04/2015 09:00,8.5,(vau),0.1,,13.5,(vau),0.8,,,,,,8.1,(vau),0.4,,,,,,0.4,(vau),0.1,,,,,,
11/04/2015 09:00,0.1,(vau),0.2,,11.9,(vau),0.6,,,,,,0,(vau),0.4,,,,,,0.2,(vau),0.1,,,,,,
12/04/2015 09:00,0.1,(vau),0.4,,0,(vau),1.1,,,,,,0.1,(vau),0.3,,,,,,0,(vau),0.1,,,,,,
13/04/2015 09:00,0.1,(vau),0.3,,0,(vau),2,,,,,,0.1,(vau),0.2,,,,,,0,(vau),0,,,,,,
14/04/2015 09:00,0,(vau),0.3,,0,(vau),1.9,,,,,,0,(vau),0.4,,,,,,0,(vau),0,,,,,,
15/04/2015 09:00,0,(vau),0.7,,0,(vau),1.3,,,,,,0.2,(vau),0.7,,,,,,0.8,(vau),0,,,,,,
16/04/2015 09:00,21,(vau),0.2,,0.5,(vau),0.8,,,,,,21.2,(vau),0.3,,,,,,0.5,(vau),0.2,,,,,,
17/04/2015 09:00,0,(vau),0.4,,0,(vau),1,,,,,,0,(vau),0.2,,,,,,5.3,(vau),0.3,,,,,,
18/04/2015 09:00,0.1,(vau),0.4,,0,(vau),0.9,,,,,,0,(vau),0.3,,,,,,11.4,(vau),0.7,,,,,,
19/04/2015 09:00,0,(vau),0.5,,0,(vau),1.2,,,,,,0,(vau),0.5,,,,,,1.9,(vau),0.5,,,,,,
20/04/2015 09:00,0,(vau),0.4,,0.1,(vau),1.1,,,,,,0,(vau),0.4,,,,,,0,(vau),0,,,,,,
21/04/2015 09:00,0,(vau),0.3,,0,(vau),0.6,,,,,,0,(vau),0.2,,,,,,0,(vau),0,,,,,,
22/04/2015 09:00,0.6,(vau),0.3,,0.7,(vau),0.6,,,,,,0,(vau),0.5,,,,,,2.6,(vau),0,,,,,,
23/04/2015 09:00,0,(vau),0.4,,0,(vau),0.9,,,,,,0,(vau),0.3,,,,,,0.3,(vau),0.1,,,,,,
24/04/2015 09:00,0.5,(vau),0.4,,0,(vau),0.6,,,,,,0,(vau),0.4,,,,,,5.2,(vau),0.1,,,,,,
25/04/2015 09:00,6,(vau),0.8,,0.5,(vau),0.6,,,,,,0.3,(vau),0.3,,,,,,9.3,(vau),1,,,,,,
26/04/2015 09:00,6.7,(vau),1.6,,20.9,(vau),1.8,,,,,,3.6,(vau),0.8,,,,,,38.7,(vau),1,,,,,,
27/04/2015 09:00,0.9,(vau),0.7,,1.8,(vau),1.3,,,,,,0.1,(vau),0.7,,,,,,3.9,(vau),0.3,,,,,,
