SNIRH - SISTEMA NACIONAL DE INFORMAÇÃO DE RECURSOS HÍDRICOS

DATA,VIATODOS (05F/01UG),,VIATODOS (05F/01UG),,VIATODOS (05F/01UG),,VIATODOS (05F/01UG),,VIDAGO (04L/01UG),,VIDAGO (04L/01UG),,VIDAGO (04L/01UG),,VIDAGO (04L/01UG),,VIDIGAL (30F/05C),,VIDIGAL (30F/05C),,VIDIGAL (30F/05C),,VIDIGAL (30F/05C),,
,Humidade relativa média diária (%),FLAG,Precipitação diária (mm),FLAG,Temperatura do ar média diária (°C),FLAG,Velocidade do vento média diária (m/s),FLAG,Humidade relativa média diária (%),FLAG,Precipitação diária (mm),FLAG,Temperatura do ar média diária (°C),FLAG,Velocidade do vento média diária (m/s),FLAG,Humidade relativa média diária (%),FLAG,Precipitação diária (mm),FLAG,Temperatura do ar média diária (°C),FLAG,Velocidade do vento média diária (m/s),FLAG,
15/08/2004 09:00,,,0,(vau),,,0.6,,,,,,,,,,47,(vau),0,(vau),26.2,(vco),1.2,,
16/08/2004 09:00,,,0,(vau),,,0.8,,,,,,,,,,63,(vau),0,(vau),24.5,(vco),1.4,,
17/08/2004 09:00,,,0.9,(vau),,,1.3,,,,,,,,,,72,(vau),0,(vau),24.7,(vco),1.8,,
18/08/2004 09:00,,,0.6,(vau),,,2.5,,,,,,,,,,75,(vau),0,(vau),22.6,(vco),1.4,,
19/08/2004 09:00,,,0.3,(vau),,,1.2,,,,,,,,,,80,(vau),0.2,(vau),22.1,(vco),1.6,,
20/08/2004 09:00,,,0.1,(vau),,,0.8,,,,,,,,,,64,(vau),0,(vau),22.2,(vco),1.3,,
21/08/2004 09:00,,,0.1,(vau),,,1.1,,,,,,,,,,50,(vau),0,(vau),22.6,(vco),1.9,,
22/08/2004 09:00,,,0.1,(vau),,,0.2,,,,,,,,,,44,(vau),0,(vau),25.1,(vco),1.3,,
23/08/2004 09:00,,,0,(vau),,,0.5,,,,,,,,,,44,(vau),0,(vau),26.3,(vco),1,,
24/08/2004 09:00,,,0.2,(vau),,,1,,,,,,,,,,46,(vau),0,(vau),26.1,(vco),1.2,,
25/08/2004 09:00,,,0,(vau),,,1.1,,,,,,,,,,27,(vau),0,(vau),31.4,(vco),1.3,,
26/08/2004 09:00,,,0,(vau),,,0.9,,,,,,,,,,28,(vau),0,(vau),31.4,(vco),1,,
27/08/2004 09:00,,,0,(vau),,,0.3,,,,,,,,,,25,(vau),0,(vau),27.9,(vco),1.1,,
28/08/2004 09:00,,,4.9,(vau),,,0.7,,,,,,,,,,26,(vau),0,(vau),27,(vco),1.1,,
29/08/2004 09:00,,,0,(vau),,,0.8,,,,,,,,,,35,(vau),0,(vau),26.2,(vco),1.4,,
30/08/2004 09:00,,,0,(vau),,,0.9,,,,,,,,,,40,(vau),0,(vau),27,(vco),1.3,,
31/08/2004 09:00,,,0,(vau),,,0.5,,,,,,,,,,52,(vau),0,(vau),23.6,(vco),1.1,,
01/09/2004 09:00,,,0,(vau),,,0.6,,,,,,,,,,61,(vau),0,(vau),22.2,(vco),2,,
02/09/2004 09:00,,,0,(vau),,,0.6,,,,,,,,,,72,(vau),1.2,(vau),20.4,(vco),1.1,,
03/09/2004 09:00,,,0,(vau),,,0.7,,,,,,,,,,78,(vau),0.1,(vau),18.5,(vco),1.1,,
04/09/2004 09:00,,,4,(vau),,,0.5,,,,,,,,,,67,(vau),0,(vau),19.8,(vco),0.9,,
05/09/2004 09:00,,,8.6,(vau),,,0.4,,,,,,,,,,71,(vau),0,(vau),20.6,(vco),1.1,,
06/09/2004 09:00,,,0.7,(vau),,,0.5,,,,,,,,,,76,(vau),0,(vau),21.6,(vco),1.3,,
07/09/2004 09:00,,,14.1,(vau),,,0.2,,,,,,,,,,72,(vau),0,(vau),20.8,(vco),1.1,,
08/09/2004 09:00,,,1.1,(vau),,,0.4,,,,,,,,,,71,(vau),0,(vau),21.3,(vco),1,,
09/09/2004 09:00,,,1.1,(vau),,,0.2,,,,,,,,,,77,(vau),0,(vau),20.5,(vco),1.1,,
10/09/2004 09:00,,,0.1,(vau),,,0.6,,,,,,,,,,62,(vau),0,(vau),22.7,(vco),1.1,,
11/09/2004 09:00,,,0.1,(vau),,,0.2,,,,,,,,,,57,(vau),0,(vau),23.5,(vco),1.3,,
12/09/2004 09:00,,,0,(vau),,,0.3,,,,,,,,,,56,(vau),0,(vau),23.8,(vco),1.2,,
13/09/2004 09:00,,,0,(vau),,,0.4,,,,,,,,,,54,(vau),0,(vau),21.7,(vco),1.1,,
14/09/2004 09:00,,,1.4,(vau),,,0.7,,,,,,,,,,65,(vau),0,(vau),20.8,(vco),1.8,,
15/09/2004 09:00,,,0,(vau),,,1.5,,,,,,,,,,60,(vau),0.3,(vau),20.2,(vco),1.5,,
16/09/2004 09:00,,,0,(vau),,,0.8,,,,,,,,,,43,(vau),0,(vau),21.9,(vco),1.2,,
17/09/2004 09:00,,,0,(vau),,,0.4,,,,,,,,,,46,(vau),0,(vau),22.2,(vco),1,,
18/09/2004 09:00,,,0,(vau),,,0.5,,,,,,,,,,61,(vau),0,(vau),21.7,(vco),1,,
19/09/2004 09:00,,,0,(vau),,,0.5,,,,,,,,,,43,(vau),0,(vau),23,(vco),1.1,,
20/09/2004 09:00,,,0,(vau),,,0.5,,,,,,,,,,55,(vau),0,(vau),22.4,(vco),1.1,,
21/09/2004 09:00,,,0,(vau),,,0.4,,,,,,,,,,54,(vau),0,(vau),22.2,(vco),0.8,,
22/09/2004 09:00,,,0,(vau),,,0.4,,,,,,,,,,51,(vau),0,(vau),23.2,(vco),0.9,,
23/09/2004 09:00,,,0,(vau),,,0.3,,,,,,,,,,43,(vau),0,(vau),26.1,(vco),1,,
24/09/2004 09:00,,,0,(vau),,,0.2,,,,,,,,,,81,(vau),0,(vau),21.8,(vco),1,,
25/09/2004 09:00,,,0,(vau),,,0.4,,,,,,,,,,73,(vau),0,(vau),21,(vco),1.1,,
26/09/2004 09:00,,,0,(vau),,,0.5,,,,,,,,,,69,(vau),0,(vau),20.5,(vco),1,,
27/09/2004 09:00,,,0,(vau),,,0.6,,,,,,,,,,81,(vau),0,(vau),19.8,(vco),0.7,,
28/09/2004 09:00,,,0,(vau),,,0.4,,,,,,,,,,65,(vau),0,(vau),21.8,(vco),1,,
29/09/2004 09:00,,,0,(vau),,,0.4,,,,,,,,,,47,(vau),0,(vau),22,(vco),1,,
30/09/2004 09:00,,,0.1,(vau),,,0.4,,,,,,,,,,46,(vau),0,(vau),22.1,(vco),0.9,,
01/10/2004 09:00,,,0,(vau),,,0.5,,,,,,,,,,45,(vau),0,(vau),21.7,(vco),1,,
02/10/2004 09:00,,,0.1,(vau),,,0.3,,,,,,,,,,54,(vau),0,(vau),21.9,(vco),1,,
03/10/2004 09:00,,,0,(vau),,,0.3,,,,,,,,,,39,(vau),0,(vau),23.6,(vco),1,,
04/10/2004 09:00,,,0,(vau),,,0.3,,,,,,,,,,50,(vau),0,(vau),22.5,(vco),0.9,,
05/10/2004 09:00,,,0,(vau),,,0.4,,,,,,,,,,59,(vau),0,(vau),21.4,(vco),0.9,,
06/10/2004 09:00,,,2.9,(vau),,,0.2,,,,,,,,,,56,(vau),0,(vau),21.9,(vco),0.7,,
07/10/2004 09:00,,,0.2,(vau),,,0.3,,,,,,,,,,66,(vau),0,(vau),20.5,(vco),0.7,,
08/10/2004 09:00,,,0.3,(vau),,,0.6,,,,,,,,,,74,(vau),0,(vau),23.1,(vco),1.5,,
09/10/2004 09:00,,,14.2,(vau),,,3.6,,,,,,,,,,79,(vau),1.6,(vau),18.2,(vco),2.1,,
10/10/2004 09:00,,,22.7,(vau),,,2.9,,,,,,,,,,71,(vau),0.6,(vau),16.6,(vco),1.5,,
11/10/2004 09:00,,,12.5,(vau),,,0.8,,,,,,,,,,71,(vau),0,(vau),16.4,(vco),1,,
12/10/2004 09:00,,,0,(vau),,,0.5,,,,,,,,,,64,(vau),0,(vau),16.7,(vco),0.8,,
13/10/2004 09:00,,,0,(vau),,,0.3,,,,,,,,,,61,(vau),0.3,(vau),16.2,(vco),0.9,,
14/10/2004 09:00,,,2.1,(vau),,,0.6,,,,,,,,,,62,(vau),0,(vau),17.5,(vco),1,,
15/10/2004 09:00,,,3.6,(vau),,,0.5,,,,,,,,,,66,(vau),0,(vau),16.9,(vco),1,,
16/10/2004 09:00,,,1.6,(vau),,,1,,,,,,,,,,72,(vau),0,(vau),15.7,(vco),1,,
17/10/2004 09:00,,,1.7,(vau),,,0.7,,,,,,,,,,68,(vau),0,(vau),16.3,(vco),0.8,,
18/10/2004 09:00,,,2.1,(vau),,,0.3,,,,,,,,,,59,(vau),0,(vau),16.7,(vco),0.5,,
19/10/2004 09:00,,,37.9,(vau),,,1.4,,,,,,,,,,92,(vau),8.6,(vau),19.4,(vco),1.7,,
20/10/2004 09:00,,,26.2,(vau),,,3.8,,,,,,,,,,95,(vau),2.1,(vau),20.6,(vco),2.7,,
21/10/2004 09:00,,,4.3,(vau),,,1.6,,,,,,,,,,92,(vau),1.5,(vau),20,(vco),1.6,,
22/10/2004 09:00,,,0,(vau),,,0.2,,,,,,,,,,88,(vau),0.2,(vau),18.2,(vco),0.6,,
23/10/2004 09:00,,,0,(vau),,,0.5,,,,,,,,,,76,(vau),0.1,(vau),16.2,(vco),0.7,,
24/10/2004 09:00,,,16.3,(vau),,,2.5,,,,,,,,,,74,(vau),0.2,(vau),18.1,(vco),0.7,,
25/10/2004 09:00,,,0.1,(vau),,,1.2,,,,,,,,,,86,(vau),0.2,(vau),19.2,(vco),0.9,,
26/10/2004 09:00,,,3.8,(vau),,,0.1,,,,,,,,,,83,(vau),0.2,(vau),15.2,(vco),0.6,,
27/10/2004 09:00,,,20.6,(vau),,,1.8,,,,,,,,,,82,(vau),23.6,(vau),18.2,(vco),2.1,,
28/10/2004 09:00,,,12.9,(vau),,,1.7,,,,,,,,,,91,(vau),17.1,(vau),15.3,(vco),0.8,,
29/10/2004 09:00,,,6.2,(vau),,,0.9,,,,,,,,,,82,(vau),2.2,(vau),15,(vco),1.4,,
30/10/2004 09:00,,,23.5,(vau),,,0.4,,,,,,,,,,84,(vau),2.2,(vau),13,(vco),0.8,,
31/10/2004 09:00,,,9.8,(vau),,,0.5,,,,,,,,,,80,(vau),1.3,(vau),14.6,(vco),0.8,,
01/11/2004 09:00,,,0.1,(vau),,,0.6,,,,,,,,,,79,(vau),0.6,(vau),14.9,(vco),0.8,,
02/11/2004 09:00,,,0,(vau),,,0.3,,,,,,,,,,69,(vau),0,(vau),14.2,(vco),0.5,,
03/11/2004 09:00,,,5.9,(vau),,,0.6,,,,,,,,,,81,(vau),12.1,(vau),16.6,(vco),0.7,,
04/11/2004 09:00,,,17.4,(vau),,,0.5,,,,,,,,,,95,(vau),6.3,(vau),15,(vco),0.3,,
05/11/2004 09:00,,,0,(vau),,,0.6,,,,,,,,,,74,(vau),0,(vau),15.2,(vco),0.6,,
06/11/2004 09:00,,,0,(vau),,,0.8,,,,,,,,,,72,(vau),1.7,(vau),16.8,(vco),1.4,,
07/11/2004 09:00,,,0,(vau),,,0.6,,,,,,,,,,78,(vau),0,(vau),18.1,(vco),1.6,,
08/11/2004 09:00,,,0,(vau),,,0.5,,,,,,,,,,79,(vau),0,(vau),16.3,(vco),0.6,,
09/11/2004 09:00,,,0,(vau),,,0.5,,,,,,,,,,76,(vau),0,(vau),17.7,(vco),0.6,,
10/11/2004 09:00,,,0,(vau),,,1.7,,,,,,,,,,64,(vau),0.3,(vau),16.9,(vco),0.6,,
11/11/2004 09:00,,,0,(vau),,,1.2,,,,,,,,,,50,(vau),0,(vau),15.2,(vco),1.9,,
12/11/2004 09:00,,,0,(vau),,,1.3,,,,,,,,,,46,(vau),0,(vau),13.8,(vco),1.2,,
13/11/2004 09:00,,,0,(vau),,,0.4,,,,,,,,,,47,(vau),0,(vau),13.2,(vco),1.2,,
14/11/2004 09:00,,,0,(vau),,,0.5,,,,,,,,,,59,(vau),0,(vau),11.7,(vco),0.7,,
15/11/2004 09:00,,,0,(vau),,,0.5,,,,,,,,,,62,(vau),0,(vau),11,(vco),0.7,,
16/11/2004 09:00,,,0,(vau),,,0.4,,,,,,,,,,61,(vau),0,(vau),10.4,(vco),0.5,,
17/11/2004 09:00,,,0,(vau),,,0.2,,,,,,,,,,64,(vau),0,(vau),10.2,(vco),0.8,,
18/11/2004 09:00,,,0,(vau),,,0.2,,,,,,,,,,65,(vau),0,(vau),10.6,(vco),0.6,,
19/11/2004 09:00,,,0,(vau),,,0.2,,,,,,,,,,67,(vau),0,(vau),10.9,(vco),0.6,,
20/11/2004 09:00,,,0,(vau),,,0.2,,,,,,,,,,72,(vau),0,(vau),10,(vco),0.6,,
21/11/2004 09:00,,,0,(vau),,,0.2,,,,,,,,,,83,(vau),0,(vau),13.3,(vco),0.6,,
22/11/2004 09:00,,,0.1,(vau),,,0.1,,,,,,,,,,78,(vau),0,(vau),14.6,(vco),0.7,,
23/11/2004 09:00,,,0,(vau),,,0.2,,,,,,,,,,75,(vau),0,(vau),13.6,(vco),0.8,,
24/11/2004 09:00,,,0,(vau),,,0.1,,,,,,,,,,80,(vau),0.1,(vau),12.7,(vco),0.8,,
25/11/2004 09:00,,,0,(vau),,,0.2,,,,,,,,,,84,(vau),0.2,(vau),13.3,(vco),0.6,,
26/11/2004 09:00,,,0,(vau),,,0.2,,,,,,,,,,82,(vau),0.2,(vau),12.8,(vco),0.7,,
27/11/2004 09:00,,,0,(vau),,,0.1,,,,,,,,,,79,(vau),0,(vau),14.7,(vco),0.9,,
28/11/2004 09:00,,,0.1,(vau),,,0.5,,,,,,,,,,87,(vau),0.5,(vau),16.3,(vco),1.4,,
29/11/2004 09:00,,,2.6,(vau),,,0.3,,,,,,,,,,93,(vau),16.8,(vau),15.4,(vco),1.6,,
30/11/2004 09:00,,,0.1,(vau),,,0.2,,,,,,,,,,81,(vau),1.2,(vau),15.6,(vco),1.2,,
01/12/2004 09:00,,,8.8,(vau),,,0.2,,,,,,,,,,89,(vau),44.7,(vau),14,(vco),1.3,,
02/12/2004 09:00,,,7,(vau),,,0.4,,,,,,,,,,83,(vau),7.9,(vau),9.7,(vco),1,,
03/12/2004 09:00,,,3.4,(vau),,,0.3,,,,,,,,,,78,(vau),0.2,(vau),11.9,(vco),0.8,,
04/12/2004 09:00,,,1.6,(vau),,,0.5,,,,,,,,,,69,(vau),0,(vau),11.3,(vco),0.6,,
05/12/2004 09:00,,,0.2,(vau),,,0.4,,,,,,,,,,72,(vau),0,(vau),11.1,(vco),0.6,,
06/12/2004 09:00,,,0,(vau),,,0.2,,,,,,,,,,77,(vau),0,(vau),11.6,(vco),0.6,,
07/12/2004 09:00,,,0,(vau),,,0.2,,,,,,,,,,81,(vau),0.2,(vau),11,(vco),0.5,,
08/12/2004 09:00,,,0,(vau),,,0.1,,,,,,,,,,73,(vau),0.3,(vau),10.9,(vco),0.6,,
09/12/2004 09:00,,,0,(vau),,,0.2,,,,,,,,,,79,(vau),0.2,(vau),8.4,(vco),0.6,,
10/12/2004 09:00,,,0.1,(vau),,,0.4,,,,,,,,,,77,(vau),0,(vau),9.6,(vco),0.5,,
11/12/2004 09:00,,,0,(vau),,,0.1,,,,,,,,,,75,(vau),0,(vau),11.5,(vco),0.7,,
12/12/2004 09:00,,,0,(vau),,,0.4,,,,,,,,,,76,(vau),1.7,(vau),15,(vco),1.9,,
13/12/2004 09:00,,,3,(vau),,,1,,,,,,,,,,86,(vau),14.5,(vau),15.1,(vco),2.5,,
14/12/2004 09:00,,,0.5,(vau),,,0.4,,,,,,,,,,75,(vau),2.9,(vau),13.9,(vco),1.3,,
15/12/2004 09:00,,,0,(vau),,,0.2,,,,,,,,,,78,(vau),0.1,(vau),12.8,(vco),0.6,,
16/12/2004 09:00,,,0.1,(vau),,,0.1,,,,,,,,,,69,(vau),0,(vau),14.1,(vco),0.6,,
17/12/2004 09:00,,,0,(vau),,,0.3,,,,,,,,,,77,(vau),0.1,(vau),11.5,(vco),0.5,,
18/12/2004 09:00,,,1.7,(vau),,,0.3,,,,,,,,,,67,(vau),0,(vau),14.5,(vco),1,,
19/12/2004 09:00,,,6,(vau),,,0.9,,,,,,,,,,76,(vau),0.1,(vau),13.3,(vco),0.8,,
20/12/2004 09:00,,,0.5,(vau),,,1.2,,,,,,,,,,72,(vau),0.4,(vau),14.1,(vco),0.9,,
21/12/2004 09:00,,,0,(vau),,,0.9,,,,,,,,,,73,(vau),0.1,(vau),9.9,(vco),0.6,,
22/12/2004 09:00,,,0,(vau),,,0.8,,,,,,,,,,53,(vau),0,(vau),11.1,(vco),1.6,,
23/12/2004 09:00,,,0,(vau),,,0.4,,,,,,,,,,49,(vau),0,(vau),10.5,(vco),2.9,,
24/12/2004 09:00,,,0,(vau),,,0.3,,,,,,,,,,51,(vau),0,(vau),11.6,(vco),1.2,,
25/12/2004 09:00,,,2.2,(vau),,,0.8,,,,,,,,,,73,(vau),0,(vau),11,(vco),0.7,,
26/12/2004 09:00,,,5.5,(vau),,,0.7,,,,,,,,,,71,(vau),1.3,(vau),9.7,(vco),1.1,,
27/12/2004 09:00,,,0.4,(vau),,,0.9,,,,,,,,,,56,(vau),0.2,(vau),9.5,(vco),1.9,,
28/12/2004 09:00,,,0,(vau),,,0.5,,,,,,,,,,56,(vau),0,(vau),7.2,(vco),0.8,,
29/12/2004 09:00,,,11.2,(vau),,,1.1,,,,,,,,,,74,(vau),0.1,(vau),12.7,(vco),0.8,,
30/12/2004 09:00,,,0,(vau),,,0.7,,,,,,,,,,51,(vau),0,(vau),12.7,(vco),1.3,,
31/12/2004 09:00,,,0,(vau),,,0.2,,,,,,,,,,57,(vau),0,(vau),12.8,(vco),0.9,,
01/01/2005 09:00,,,0.1,(vau),,,0.2,,,,,,,,,,74,(vau),0,(vau),9.8,(vco),0.7,,
02/01/2005 09:00,,,0.1,(vau),,,0,,,,,,,,,,82,(vau),0.3,(vau),10.1,(vco),0.7,,
03/01/2005 09:00,,,0,(vau),,,0.3,,,,,,,,,,84,(vau),0.3,(vau),9,(vco),0.5,,
04/01/2005 09:00,,,0.1,(vau),,,0.3,,,,,,,,,,80,(vau),0.1,(vau),11.1,(vco),0.8,,
05/01/2005 09:00,,,0,(vau),,,0.1,,,,,,,,,,78,(vau),0.3,(vau),10.7,(vco),1,,
06/01/2005 09:00,,,0,(vau),,,0.1,,,,,,,,,,79,(vau),0,(vau),9.7,(vco),0.6,,
07/01/2005 09:00,,,0,(vau),,,0.2,,,,,,,,,,76,(vau),0.1,(vau),9.9,(vco),0.6,,
08/01/2005 09:00,,,0,(vau),,,0.3,,,,,,,,,,81,(vau),0,(vau),9.3,(vco),0.6,,
09/01/2005 09:00,,,0,(vau),,,0.4,,,,,,,,,,75,(vau),0,(vau),8.4,(vco),1,,
10/01/2005 09:00,,,0,(vau),,,0.4,,,,,,,,,,68,(vau),0,(vau),10.8,(vco),0.5,,
11/01/2005 09:00,,,0,(vau),,,0.5,,,,,,,,,,79,(vau),0.1,(vau),9.3,(vco),0.8,,
12/01/2005 09:00,,,4.8,(vau),,,0.3,,,,,,,,,,80,(vau),0.1,(vau),8.7,(vco),0.6,,
13/01/2005 09:00,,,21.6,(vau),,,1,,,,,,,,,,74,(vau),0,(vau),9.4,(vco),0.4,,
14/01/2005 09:00,,,1.5,(vau),,,0.7,,,,,,,,,,78,(vau),0,(vau),10.2,(vco),0.6,,
15/01/2005 09:00,,,0,(vau),,,0.6,,,,,,,,,,82,(vau),0,(vau),12.4,(vco),0.8,,
16/01/2005 09:00,,,0,(vau),,,0.5,,,,,,,,,,82,(vau),0,(vau),12.9,(vco),1.4,,
17/01/2005 09:00,,,0,(vau),,,0.1,,,,,,,,,,73,(vau),0,(vau),10.7,(vco),0.8,,
18/01/2005 09:00,,,0.8,(vau),,,0.2,,,,,,,,,,73,(vau),0,(vau),9.8,(vco),0.8,,
19/01/2005 09:00,,,0.2,(vau),,,1,,,,,,,,,,59,(vau),0,(vau),13.3,(vco),1.4,,
20/01/2005 09:00,,,0,(vau),,,0.8,,,,,,,,,,50,(vau),0,(vau),13.5,(vco),1.2,,
21/01/2005 09:00,,,0,(vau),,,0.4,,,,,,,,,,62,(vau),0,(vau),12.5,(vco),1.1,,
22/01/2005 09:00,,,0,(vau),,,0,,,,,,,,,,65,(vau),0,(vau),11.9,(vco),0.6,,
23/01/2005 09:00,,,0.1,(vau),,,0.1,,,,,,,,,,71,(vau),0,(vau),10.6,(vco),0.4,,
24/01/2005 09:00,,,0,(vau),,,0.2,,,,,,,,,,84,(vau),0.1,(vau),9.7,(vco),0.5,,
25/01/2005 09:00,,,0,(vau),,,0.5,,,,,,,,,,75,(vau),0,(vau),9.4,(vco),0.7,,
26/01/2005 09:00,,,0,(vau),,,1,,,,,,,,,,46,(vau),0,(vau),7.6,(vco),0.8,,
27/01/2005 09:00,,,0,(vau),,,1.4,,,,,,,,,,35,(vau),0,(vau),7.9,(vco),1.5,,
28/01/2005 09:00,,,0,(vau),,,1.3,,,,,,,,,,36,(vau),0,(vau),5,(vco),1.1,,
29/01/2005 09:00,,,0,(vau),,,0.5,,,,,,,,,,50,(vau),0,(vau),4,(vco),0.7,,
30/01/2005 09:00,,,0,(vau),,,0.9,,,,,,,,,,72,(vau),0,(vau),7.2,(vco),0.8,,
31/01/2005 09:00,,,0,(vau),,,0.4,,,,,,,,,,50,(vau),0,(vau),8.8,(vco),0.8,,
01/02/2005 09:00,,,0,(vau),,,0.4,,,,,,,,,,46,(vau),0,(vau),9.2,(vco),1.1,,
02/02/2005 09:00,,,0,(vau),,,0.5,,,,,,,,,,58,(vau),0.3,(vau),8.1,(vco),0.7,,
03/02/2005 09:00,,,0,(vau),,,0.4,,,,,,,,,,67,(vau),0,(vau),9,(vco),0.9,,
04/02/2005 09:00,,,0,(vau),,,0.2,,,,,,,,,,74,(vau),0,(vau),8.4,(vco),0.6,,
05/02/2005 09:00,,,0,(vau),,,0.2,,,,,,,,,,83,(vau),1.4,(vau),8.4,(vco),0.5,,
06/02/2005 09:00,,,0.5,(vau),,,0.4,,,,,,,,,,75,(vau),2.3,(vau),9.3,(vco),0.4,,
07/02/2005 09:00,,,0.1,(vau),,,0.4,,,,,,,,,,75,(vau),0,(vau),7,(vco),0.5,,
08/02/2005 09:00,,,0,(vau),,,0.3,,,,,,,,,,76,(vau),0.4,(vau),7.7,(vco),0.6,,
09/02/2005 09:00,,,0,(vau),,,0.4,,,,,,,,,,74,(vau),0,(vau),8.3,(vco),0.9,,
10/02/2005 09:00,,,0,(vau),,,0.3,,,,,,,,,,67,(vau),0,(vau),11.3,(vco),0.9,,
11/02/2005 09:00,,,0,(vau),,,0.3,,,,,,,,,,67,(vau),0,(vau),10.9,(vco),1.3,,
12/02/2005 09:00,,,0,(vau),,,0.2,,,,,,,,,,63,(vau),0,(vau),9.9,(vco),1.1,,
13/02/2005 09:00,,,0,(vau),,,0.5,,,,,,,,,,61,(vau),0,(vau),10.7,(vco),0.8,,
14/02/2005 09:00,,,0,(vau),,,1.8,,,,,,,,,,60,(vau),0,(vau),14.3,(vco),1.6,,
15/02/2005 09:00,,,0,(vau),,,1.7,,,,,,,,,,32,(vau),0,(vau),12.9,(vco),1.5,,
16/02/2005 09:00,,,0,(vau),,,1.4,,,,,,,,,,44,(vau),0,(vau),11.8,(vco),0.9,,
17/02/2005 09:00,,,0,(vau),,,0.7,,,,,,,,,,30,(vau),0,(vau),10.4,(vco),1.5,,
18/02/2005 09:00,,,0,(vau),,,0.6,,,,,,,,,,35,(vau),0,(vau),9.8,(vco),0.8,,
19/02/2005 09:00,,,0,(vau),,,0.6,,,,,,,,,,57,(vau),0,(vau),8.1,(vco),0.9,,
20/02/2005 09:00,,,0,(vau),,,0.9,,,,,,,,,,49,(vau),0,(vau),9.5,(vco),0.8,,
21/02/2005 09:00,,,0,(vau),,,1.8,,,,,,,,,,64,(vau),0,(vau),10.9,(vco),1.3,,
22/02/2005 09:00,,,4.7,(vau),,,1.2,,,,,,,,,,60,(vau),0,(vau),9.3,(vco),1.4,,
23/02/2005 09:00,,,14.4,(vau),,,0.6,,,,,,,,,,73,(vau),0,(vau),9.1,(vco),0.8,,
24/02/2005 09:00,,,1.3,(vau),,,0.2,,,,,,,,,,83,(vau),1,(vau),8.9,(vco),0.7,,
25/02/2005 09:00,,,0.1,(vau),,,0.3,,,,,,,,,,76,(vau),0.1,(vau),9.7,(vco),0.6,,
26/02/2005 09:00,,,0,(vau),,,0.8,,,,,,,,,,48,(vau),0,(vau),8.7,(vco),1,,
27/02/2005 09:00,,,0,(vau),,,0.7,,,,,,,,,,60,(vau),1.9,(vau),9.7,(vco),1.2,,
28/02/2005 09:00,,,0,(vau),,,1,,,,,,,,,,81,(vau),0.3,(vau),7.3,(vco),2.6,,
01/03/2005 09:00,,,0,(vau),,,1.4,,,,,,,,,,60,(vau),2.5,(vau),6.7,(vco),2,,
02/03/2005 09:00,,,0,(vau),,,0.7,,,,,,,,,,78,(vau),1.5,(vau),7.2,(vco),0.4,,
03/03/2005 09:00,,,1.3,(vau),,,0.4,,,,,,,,,,75,(vau),0.5,(vau),7.9,(vco),0.4,,
04/03/2005 09:00,,,0,(vau),,,1.2,,,,,,,,,,68,(vau),3.3,(vau),7.8,(vco),1,,
05/03/2005 09:00,,,0,(vau),,,0.8,,,,,,,,,,32,(vau),0,(vau),9.4,(vco),1.9,,
06/03/2005 09:00,,,0,(vau),,,1.1,,,,,,,,,,50,(vau),0,(vau),11.4,(vco),1,,
07/03/2005 09:00,,,0,(vau),,,0.9,,,,,,,,,,67,(vau),0,(vau),10.6,(vco),1.2,,
08/03/2005 09:00,,,0,(vau),,,0.6,,,,,,,,,,56,(vau),0,(vau),10,(vco),1,,
09/03/2005 09:00,,,0,(vau),,,0.4,,,,,,,,,,59,(vau),0,(vau),10.9,(vco),1.3,,
10/03/2005 09:00,,,0,(vau),,,0.4,,,,,,,,,,63,(vau),0,(vau),10.6,(vco),1,,
11/03/2005 09:00,,,0,(vau),,,0.4,,,,,,,,,,75,(vau),1.8,(vau),11.4,(vco),0.7,,
12/03/2005 09:00,,,0,(vau),,,0.2,,,,,,,,,,84,(vau),0.1,(vau),14.6,(vco),0.7,,
13/03/2005 09:00,,,0,(vau),,,0.6,,,,,,,,,,96,(vau),3.5,(vau),13.3,(vco),0.3,,
14/03/2005 09:00,,,0,(vau),,,0.5,,,,,,,,,,92,(vau),0,(vau),14.3,(vco),0.9,,
15/03/2005 09:00,,,0,(vau),,,0.4,,,,,,,,,,88,(vau),0.3,(vau),12.7,(vco),0.8,,
16/03/2005 09:00,,,0,(vau),,,0.6,,,,,,,,,,76,(vau),0,(vau),14.8,(vco),0.9,,
17/03/2005 09:00,,,0,(vau),,,0.5,,,,,,,,,,72,(vau),0,(vau),15.3,(vco),0.8,,
18/03/2005 09:00,,,0,(vau),,,0.6,,,,,,,,,,65,(vau),0,(vau),16.4,(vco),1.6,,
19/03/2005 09:00,,,0,(vau),,,0.7,,,,,,,,,,74,(vau),0,(vau),15.9,(vco),2.4,,
20/03/2005 09:00,,,0,(vau),,,0.7,,,,,,,,,,83,(vau),0,(vau),15.2,(vco),1.3,,
21/03/2005 09:00,,,1.7,(vau),,,2,,,,,,,,,,87,(vau),0,(vau),16.5,(vco),0.8,,
22/03/2005 09:00,,,0.7,(vau),,,3,,,,,,,,,,93,(vau),0.5,(vau),15.1,(vco),1.6,,
23/03/2005 09:00,,,6.5,(vau),,,2.1,,,,,,,,,,87,(vau),0,(vau),15.8,(vco),1.1,,
24/03/2005 09:00,,,9.9,(vau),,,2.2,,,,,,,,,,94,(vau),11,(vau),13.7,(vco),0.6,,
